                     0             -0.141996                     0             0.0291574
                   0.1             -0.141855            0.00277483             0.0263391
                   0.2              -0.14145            0.00526781             0.0235207
                   0.3             -0.140811            0.00747896             0.0207023
                   0.4             -0.139964            0.00940828              0.017884
                   0.5             -0.138938             0.0110558             0.0150656
                   0.6             -0.137762             0.0124214             0.0122472
                   0.7             -0.136463             0.0135052            0.00942884
                   0.8              -0.13507             0.0143072            0.00661047
                   0.9             -0.133611             0.0148273             0.0037921
                     1             -0.132106               0.01533            0.00679085
                   1.1             -0.130533             0.0161881             0.0103713
                   1.2             -0.128857             0.0174043             0.0139518
                   1.3             -0.127041             0.0189785             0.0175323
                   1.4             -0.125049             0.0209107             0.0211127
                   1.5             -0.122847              0.023201             0.0246932
                   1.6             -0.120397             0.0258493             0.0282737
                   1.7             -0.117665             0.0288557             0.0318541
                   1.8             -0.114614             0.0322202             0.0354346
                   1.9             -0.111217             0.0356412             0.0316459
                     2             -0.107504             0.0385345             0.0262197
                   2.1             -0.103528             0.0408851             0.0207934
                   2.2            -0.0993448             0.0426932             0.0153672
                   2.3            -0.0950077             0.0439586            0.00994091
                   2.4            -0.0905712             0.0446813            0.00451466
                   2.5            -0.0860895             0.0448615          -0.000911597
                   2.6             -0.081617              0.044499           -0.00633785
                   2.7            -0.0772078             0.0435939            -0.0117641
                   2.8            -0.0729163             0.0421469            -0.0171711
                   2.9            -0.0687964             0.0401598            -0.0225708
                     3            -0.0649023             0.0376327            -0.0279705
                   3.1            -0.0612879             0.0345657            -0.0333703
                   3.2            -0.0580072             0.0309587              -0.03877
                   3.3            -0.0551141             0.0268117            -0.0441697
                   3.4            -0.0526628             0.0221247            -0.0495695
                   3.5            -0.0507072             0.0168978            -0.0549692
                   3.6            -0.0493013             0.0111309            -0.0603689
                   3.7            -0.0484923            0.00514191            -0.0557778
                   3.8            -0.0482398           7.91465e-05            -0.0454775
                   3.9            -0.0484421           -0.00395359            -0.0351773
                     4            -0.0489962            -0.0069563             -0.024877
                   4.1             -0.049799           -0.00892899            -0.0145767
                   4.2            -0.0507476           -0.00987165           -0.00427649
                   4.3             -0.051739           -0.00978429            0.00602377
                   4.4            -0.0526702            -0.0086669              0.016324
                   4.5            -0.0534381           -0.00651948             0.0266243
                   4.6            -0.0539439           -0.00357299             0.0284563
                   4.7            -0.0541677          -0.000988596             0.0232316
                   4.8            -0.0541591            0.00107333             0.0180069
                   4.9            -0.0539704            0.00261278             0.0127821
                     5            -0.0536539            0.00362975            0.00755737
                   5.1            -0.0532619            0.00412425            0.00233263
                   5.2            -0.0528465            0.00409628           -0.00289212
                   5.3              -0.05246            0.00354583           -0.00811686
                   5.4            -0.0521547             0.0024729            -0.0133416
                   5.5            -0.0519799            0.00107176            -0.0100193
                   5.6            -0.0519002           0.000748771            0.00355953
                   5.7            -0.0517849            0.00178366             0.0171383
                   5.8            -0.0514982            0.00417644             0.0307172
                   5.9            -0.0509044             0.0079271              0.044296
                     6            -0.0498675             0.0130356             0.0578748
                   6.1             -0.048252             0.0195021             0.0714536
                   6.2            -0.0459219             0.0273264             0.0850324
                   6.3            -0.0427414             0.0365085             0.0986112
                   6.4            -0.0385773              0.046849              0.101211
                   6.5             -0.033414             0.0561394             0.0845976
                   6.6            -0.0274048             0.0637685             0.0679841
                   6.7            -0.0207157             0.0697362             0.0513707
                   6.8            -0.0135129             0.0740426             0.0347572
                   6.9           -0.00596258             0.0766877             0.0181438
                     7            0.00176922             0.0776714            0.00153031
                   7.1            0.00951632             0.0769937            -0.0150831
                   7.2             0.0171126             0.0746548            -0.0316966
                   7.3             0.0243921             0.0706732            -0.0469322
                   7.4             0.0312055             0.0654019            -0.0584934
                   7.5             0.0374339             0.0589745            -0.0700547
                   7.6             0.0429618              0.051391            -0.0816159
                   7.7             0.0476736             0.0426513            -0.0931772
                   7.8             0.0514536             0.0327556             -0.104738
                   7.9             0.0541861             0.0217037               -0.1163
                     8             0.0557557            0.00949564             -0.127861
                   8.1             0.0560467           -0.00386852             -0.139422
                   8.2             0.0549439            -0.0183259              -0.14407
                   8.3              0.052435            -0.0314099              -0.11761
                   8.4             0.0487501            -0.0418479            -0.0911491
                   8.5             0.0441537            -0.0496398            -0.0646885
                   8.6             0.0389103            -0.0547856            -0.0382279
                   8.7             0.0332848            -0.0572853            -0.0117673
                   8.8             0.0275415             -0.057139             0.0146934
                   8.9             0.0219451            -0.0543467              0.041154
                     9             0.0167604            -0.0489082             0.0676146
                   9.1             0.0122517            -0.0408388              0.090753
                   9.2            0.00860473            -0.0322677             0.0806693
                   9.3             0.0057645             -0.024705             0.0705857
                   9.4            0.00363012            -0.0181506              0.060502
                   9.5            0.00210076            -0.0126046             0.0504183
                   9.6            0.00107559           -0.00806693             0.0403347
                   9.7           0.000453765           -0.00453765              0.030251
                   9.8           0.000134449           -0.00201673             0.0201673
                   9.9           1.68061e-05          -0.000504183             0.0100837
