                     0              0.996852                  -0.5              0.325154
                   0.1              0.948448              -0.46837              0.307446
                   0.2              0.903119             -0.438511              0.289737
                   0.3              0.860687             -0.410423              0.272029
                   0.4              0.820975             -0.384105               0.25432
                   0.5              0.783807             -0.359559              0.236612
                   0.6              0.749005             -0.336783              0.218903
                   0.7              0.716391             -0.315778              0.201195
                   0.8               0.68579             -0.296544              0.183487
                   0.9              0.657023             -0.279081              0.165778
                     1               0.62993             -0.262888              0.159073
                   1.1              0.604427             -0.247261              0.153468
                   1.2              0.580459             -0.232194              0.147863
                   1.3               0.55797             -0.217688              0.142258
                   1.4              0.536903             -0.203743              0.136653
                   1.5              0.517202             -0.190358              0.131049
                   1.6              0.498813             -0.177533              0.125444
                   1.7              0.481677             -0.165269              0.119839
                   1.8               0.46574             -0.153565              0.114234
                   1.9              0.450945             -0.142429              0.108468
                     2              0.437235             -0.131872              0.102666
                   2.1              0.424552             -0.121895             0.0968644
                   2.2              0.412837             -0.112499             0.0910625
                   2.3              0.402032             -0.103683             0.0852607
                   2.4              0.392081            -0.0954469             0.0794589
                   2.5              0.382924            -0.0877911             0.0736571
                   2.6              0.374503            -0.0807155             0.0678552
                   2.7              0.366761            -0.0742201             0.0620534
                   2.8               0.35964            -0.0683064             0.0562065
                   2.9               0.35308             -0.062979             0.0503427
                     3              0.347024            -0.0582379             0.0444788
                   3.1              0.341413            -0.0540832              0.038615
                   3.2              0.336188            -0.0505149             0.0327511
                   3.3              0.331291             -0.047533             0.0268873
                   3.4              0.326662            -0.0451375             0.0210235
                   3.5              0.322244            -0.0433283             0.0151596
                   3.6              0.317977            -0.0421055            0.00929579
                   3.7              0.313805            -0.0413688            0.00658422
                   3.8                0.3097            -0.0407559            0.00567393
                   3.9              0.305651            -0.0402341            0.00476364
                     4               0.30165            -0.0398032            0.00385336
                   4.1              0.297687            -0.0394634            0.00294307
                   4.2              0.293754            -0.0392146            0.00203278
                   4.3              0.289841            -0.0390568             0.0011225
                   4.4               0.28594            -0.0389901           0.000212213
                   4.5               0.28204            -0.0390144          -0.000698074
                   4.6              0.278134              -0.03914           -0.00198678
                   4.7              0.274207            -0.0394189           -0.00359084
                   4.8              0.270245            -0.0398582           -0.00519489
                   4.9               0.26623            -0.0404579           -0.00679895
                     5              0.262148             -0.041218           -0.00840301
                   5.1              0.257981            -0.0421385            -0.0100071
                   5.2              0.253715            -0.0432194            -0.0116111
                   5.3              0.249332            -0.0444607            -0.0132152
                   5.4              0.244817            -0.0458624            -0.0148192
                   5.5              0.240155              -0.04735            -0.0131442
                   5.6              0.235364            -0.0483839           -0.00753412
                   5.7              0.230497            -0.0488569           -0.00192409
                   5.8              0.225611            -0.0487688            0.00368594
                   5.9              0.220762            -0.0481197            0.00929598
                     6              0.216006            -0.0469096              0.014906
                   6.1              0.211399            -0.0451385              0.020516
                   6.2              0.206997            -0.0428064             0.0261261
                   6.3              0.202856            -0.0399132             0.0317361
                   6.4              0.199033             -0.036471             0.0366953
                   6.5              0.195576            -0.0326104             0.0405156
                   6.6              0.192523            -0.0283678             0.0443359
                   6.7              0.189915            -0.0237432             0.0481561
                   6.8              0.187788            -0.0187366             0.0519764
                   6.9               0.18618             -0.013348             0.0557967
                     7              0.185131           -0.00757728              0.059617
                   7.1              0.184677           -0.00142457             0.0634372
                   7.2              0.184858            0.00511016             0.0672575
                   7.3              0.185711             0.0118593             0.0587867
                   7.4              0.187122             0.0156757             0.0175399
                   7.5              0.188708             0.0153673             -0.023707
                   7.6              0.190058             0.0109342            -0.0649539
                   7.7              0.190758            0.00237652             -0.106201
                   7.8              0.190396            -0.0103059             -0.147448
                   7.9              0.188559             -0.027113             -0.188695
                     8              0.184835            -0.0480448             -0.229941
                   8.1              0.178813            -0.0731013             -0.271188
                   8.2              0.170079             -0.102112             -0.293661
                   8.3              0.158503             -0.128377             -0.231649
                   8.4               0.14461             -0.148442             -0.169638
                   8.5              0.129021             -0.162305             -0.107627
                   8.6              0.112356             -0.169967            -0.0456151
                   8.7             0.0952343             -0.171428             0.0163964
                   8.8             0.0782768             -0.166688             0.0784079
                   8.9             0.0621034             -0.155746              0.140419
                     9             0.0473343             -0.138604              0.202431
                   9.1             0.0345893             -0.115298              0.256217
                   9.2             0.0242932            -0.0910993              0.227748
                   9.3             0.0162745            -0.0697479               0.19928
                   9.4             0.0102487            -0.0512434              0.170811
                   9.5            0.00593094            -0.0355857              0.142343
                   9.6            0.00303664            -0.0227748              0.113874
                   9.7            0.00128108            -0.0128108             0.0854056
                   9.8            0.00037958           -0.00569371             0.0569371
                   9.9           4.74476e-05           -0.00142343             0.0284685
