#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
         0   -5.0000000000e-01    2.5000000000e-01   -9.6965717609e-01    4.6965717609e-01   -9.6965717609e-01    1.2800000000e+04    6.1617488574e-03    9.9046875000e-01
         1   -5.0000000000e-01    2.5000000000e-01   -9.8357570138e-01    4.8357570138e-01   -9.8357570138e-01    1.2800000000e+04    6.1059252979e-03    9.8968750000e-01
         2   -5.0000000000e-01    2.5000000000e-01   -1.0514965096e+00    5.5149650961e-01   -1.0514965096e+00    1.2800000000e+04    6.0712824805e-03    9.8835937500e-01
         3   -5.0000000000e-01    2.5000000000e-01   -9.5379385930e-01    4.5379385930e-01   -9.5379385930e-01    1.2800000000e+04    6.0768193604e-03    9.8984375000e-01
         4   -5.0000000000e-01    2.5000000000e-01   -1.0104118288e+00    5.1041182884e-01   -1.0104118288e+00    1.2800000000e+04    6.0562816895e-03    9.8914062500e-01
         5   -5.0000000000e-01    2.5000000000e-01   -9.7704199029e-01    4.7704199029e-01   -9.7704199029e-01    1.2800000000e+04    6.0784579199e-03    9.8968750000e-01
         6   -5.0000000000e-01    2.5000000000e-01   -9.8134948815e-01    4.8134948815e-01   -9.8134948815e-01    1.2800000000e+04    6.0744143994e-03    9.8914062500e-01
         7   -5.0000000000e-01    2.5000000000e-01   -1.0518011703e+00    5.5180117027e-01   -1.0518011703e+00    1.2800000000e+04    6.0733835645e-03    9.8984375000e-01
         8   -5.0000000000e-01    2.5000000000e-01   -1.0395154026e+00    5.3951540258e-01   -1.0395154026e+00    1.2800000000e+04    6.0672456689e-03    9.8812500000e-01
         9   -5.0000000000e-01    2.5000000000e-01   -1.0263692695e+00    5.2636926950e-01   -1.0263692695e+00    1.2800000000e+04    6.0471694385e-03    9.8710937500e-01
        10   -5.0000000000e-01    2.5000000000e-01   -9.7069278145e-01    4.7069278145e-01   -9.7069278145e-01    1.2800000000e+04    6.0830574854e-03    9.9054687500e-01
        11   -5.0000000000e-01    2.5000000000e-01   -9.5516588109e-01    4.5516588109e-01   -9.5516588109e-01    1.2800000000e+04    6.0914969141e-03    9.9195312500e-01
        12   -5.0000000000e-01    2.5000000000e-01   -1.0273862869e+00    5.2738628692e-01   -1.0273862869e+00    1.2800000000e+04    6.0636853564e-03    9.8882812500e-01
        13   -5.0000000000e-01    2.5000000000e-01   -1.0074281612e+00    5.0742816117e-01   -1.0074281612e+00    1.2800000000e+04    6.0736076416e-03    9.8812500000e-01
        14   -5.0000000000e-01    2.5000000000e-01   -9.0220144979e-01    4.0220144979e-01   -9.0220144979e-01    1.2800000000e+04    6.0590766309e-03    9.8992187500e-01
        15   -5.0000000000e-01    2.5000000000e-01   -9.6952529310e-01    4.6952529310e-01   -9.6952529310e-01    1.2800000000e+04    6.0825318408e-03    9.9023437500e-01
        16   -5.0000000000e-01    2.5000000000e-01   -1.0580496479e+00    5.5804964792e-01   -1.0580496479e+00    1.2800000000e+04    6.0938783350e-03    9.9070312500e-01
        17   -5.0000000000e-01    2.5000000000e-01   -1.0113863086e+00    5.1138630855e-01   -1.0113863086e+00    1.2800000000e+04    6.0763300098e-03    9.8976562500e-01
        18   -5.0000000000e-01    2.5000000000e-01   -9.6350250443e-01    4.6350250443e-01   -9.6350250443e-01    1.2800000000e+04    6.0817553857e-03    9.9078125000e-01
        19   -5.0000000000e-01    2.5000000000e-01   -1.0045299999e+00    5.0452999994e-01   -1.0045299999e+00    1.2800000000e+04    6.0566879053e-03    9.8898437500e-01
        20   -5.0000000000e-01    2.5000000000e-01   -9.9967915081e-01    4.9967915081e-01   -9.9967915081e-01    1.2800000000e+04    6.0768197656e-03    9.9039062500e-01
        21   -5.0000000000e-01    2.5000000000e-01   -1.0093164669e+00    5.0931646692e-01   -1.0093164669e+00    1.2800000000e+04    6.0821458350e-03    9.9062500000e-01
        22   -5.0000000000e-01    2.5000000000e-01   -1.0185492841e+00    5.1854928410e-01   -1.0185492841e+00    1.2800000000e+04    6.0801539990e-03    9.8921875000e-01
        23   -5.0000000000e-01    2.5000000000e-01   -9.8770975543e-01    4.8770975543e-01   -9.8770975543e-01    1.2800000000e+04    6.0748599756e-03    9.9031250000e-01
        24   -5.0000000000e-01    2.5000000000e-01   -1.0045442157e+00    5.0454421572e-01   -1.0045442157e+00    1.2800000000e+04    6.0719916943e-03    9.9171875000e-01
        25   -5.0000000000e-01    2.5000000000e-01   -1.0468932025e+00    5.4689320247e-01   -1.0468932025e+00    1.2800000000e+04    6.0696513916e-03    9.8875000000e-01
        26   -5.0000000000e-01    2.5000000000e-01   -1.0330980072e+00    5.3309800718e-01   -1.0330980072e+00    1.2800000000e+04    6.0805906738e-03    9.8921875000e-01
        27   -5.0000000000e-01    2.5000000000e-01   -1.0079308793e+00    5.0793087928e-01   -1.0079308793e+00    1.2800000000e+04    6.0874324658e-03    9.8968750000e-01
        28   -5.0000000000e-01    2.5000000000e-01   -9.5598606038e-01    4.5598606038e-01   -9.5598606038e-01    1.2800000000e+04    6.0843537939e-03    9.9031250000e-01
        29   -5.0000000000e-01    2.5000000000e-01   -1.0170251831e+00    5.1702518310e-01   -1.0170251831e+00    1.2800000000e+04    6.0585926367e-03    9.8875000000e-01
        30   -5.0000000000e-01    2.5000000000e-01   -9.2963939390e-01    4.2963939390e-01   -9.2963939390e-01    1.2800000000e+04    6.0854793848e-03    9.9070312500e-01
        31   -5.0000000000e-01    2.5000000000e-01   -1.0554872756e+00    5.5548727561e-01   -1.0554872756e+00    1.2800000000e+04    6.0782376562e-03    9.8820312500e-01
        32   -5.0000000000e-01    2.5000000000e-01   -1.0062478154e+00    5.0624781538e-01   -1.0062478154e+00    1.2800000000e+04    6.0715407031e-03    9.8921875000e-01
        33   -5.0000000000e-01    2.5000000000e-01   -1.0037532409e+00    5.0375324088e-01   -1.0037532409e+00    1.2800000000e+04    6.0734078662e-03    9.8851562500e-01
        34   -5.0000000000e-01    2.5000000000e-01   -9.5942453316e-01    4.5942453316e-01   -9.5942453316e-01    1.2800000000e+04    6.0651708203e-03    9.9140625000e-01
        35   -5.0000000000e-01    2.5000000000e-01   -1.0060372009e+00    5.0603720093e-01   -1.0060372009e+00    1.2800000000e+04    6.0717643115e-03    9.8843750000e-01
        36   -5.0000000000e-01    2.5000000000e-01   -1.0356539424e+00    5.3565394238e-01   -1.0356539424e+00    1.2800000000e+04    6.0738618555e-03    9.8820312500e-01
        37   -5.0000000000e-01    2.5000000000e-01   -1.0626077218e+00    5.6260772182e-01   -1.0626077218e+00    1.2800000000e+04    6.0747464014e-03    9.8843750000e-01
        38   -5.0000000000e-01    2.5000000000e-01   -1.0355199861e+00    5.3551998613e-01   -1.0355199861e+00    1.2800000000e+04    6.0725172607e-03    9.8812500000e-01
        39   -5.0000000000e-01    2.5000000000e-01   -1.0338785433e+00    5.3387854331e-01   -1.0338785433e+00    1.2800000000e+04    6.0655910840e-03    9.8968750000e-01
        40   -5.0000000000e-01    2.5000000000e-01   -1.0310554107e+00    5.3105541072e-01   -1.0310554107e+00    1.2800000000e+04    6.0719257861e-03    9.8984375000e-01
        41   -5.0000000000e-01    2.5000000000e-01   -1.0190802040e+00    5.1908020405e-01   -1.0190802040e+00    1.2800000000e+04    6.0877216553e-03    9.9015625000e-01
        42   -5.0000000000e-01    2.5000000000e-01   -9.4744608557e-01    4.4744608557e-01   -9.4744608557e-01    1.2800000000e+04    6.0900109619e-03    9.9148437500e-01
        43   -5.0000000000e-01    2.5000000000e-01   -9.1231666396e-01    4.1231666396e-01   -9.1231666396e-01    1.2800000000e+04    6.0902110791e-03    9.9078125000e-01
        44   -5.0000000000e-01    2.5000000000e-01   -1.0526948498e+00    5.5269484982e-01   -1.0526948498e+00    1.2800000000e+04    6.0500297461e-03    9.8765625000e-01
        45   -5.0000000000e-01    2.5000000000e-01   -1.0162046804e+00    5.1620468041e-01   -1.0162046804e+00    1.2800000000e+04    6.0833842432e-03    9.9070312500e-01
        46   -5.0000000000e-01    2.5000000000e-01   -1.0807626412e+00    5.8076264116e-01   -1.0807626412e+00    1.2800000000e+04    6.0824905615e-03    9.8882812500e-01
        47   -5.0000000000e-01    2.5000000000e-01   -1.0282665906e+00    5.2826659064e-01   -1.0282665906e+00    1.2800000000e+04    6.0615987012e-03    9.8750000000e-01
        48   -5.0000000000e-01    2.5000000000e-01   -1.0320393737e+00    5.3203937368e-01   -1.0320393737e+00    1.2800000000e+04    6.0729080762e-03    9.8890625000e-01
        49   -5.0000000000e-01    2.5000000000e-01   -9.5910761908e-01    4.5910761908e-01   -9.5910761908e-01    1.2800000000e+04    6.0648123633e-03    9.9023437500e-01
        50   -5.0000000000e-01    2.5000000000e-01   -9.9092802559e-01    4.9092802559e-01   -9.9092802559e-01    1.2800000000e+04    6.0769765723e-03    9.8953125000e-01
