#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
         0   -4.4045928439e-01    5.1883624733e-01   -1.2266660389e+00    7.8620675454e-01   -1.2266660389e+00    1.2800000000e+04    4.3534237695e-03    5.2015625000e-01
         1   -4.4280277546e-01    4.7459479303e-01   -1.1199539450e+00    6.7715116958e-01   -1.1199539450e+00    1.2800000000e+04    4.4023728662e-03    5.4539062500e-01
         2   -4.3073713321e-01    5.0279324090e-01   -1.1963086973e+00    7.6557156413e-01   -1.1963086973e+00    1.2800000000e+04    4.3611505713e-03    5.2171875000e-01
         3   -4.5452759116e-01    5.3190169091e-01   -1.1993944649e+00    7.4486687378e-01   -1.1993944649e+00    1.2800000000e+04    4.3882609570e-03    5.3539062500e-01
         4   -4.5435631302e-01    6.0646709861e-01   -1.1938391668e+00    7.3948285377e-01   -1.1938391668e+00    1.2800000000e+04    4.3935348096e-03    5.3929687500e-01
         5   -4.4423426665e-01    5.3811511157e-01   -1.1878898952e+00    7.4365562859e-01   -1.1878898952e+00    1.2800000000e+04    4.3712258594e-03    5.3000000000e-01
         6   -4.5502809416e-01    8.3319771630e-01   -1.2004896153e+00    7.4546152114e-01   -1.2004896153e+00    1.2800000000e+04    4.3737532227e-03    5.3179687500e-01
         7   -4.5856164504e-01    5.4854802346e-01   -1.1771676782e+00    7.1860603317e-01   -1.1771676782e+00    1.2800000000e+04    4.3921726709e-03    5.4007812500e-01
         8   -4.6097280031e-01    6.7800867407e-01   -1.1932880713e+00    7.3231527103e-01   -1.1932880713e+00    1.2800000000e+04    4.3790191943e-03    5.3429687500e-01
         9   -4.3802383595e-01    4.7535093888e-01   -1.1782326533e+00    7.4020881733e-01   -1.1782326533e+00    1.2800000000e+04    4.3771084229e-03    5.3468750000e-01
        10   -4.3153859569e-01    5.1393984974e-01   -1.1854533219e+00    7.5391472621e-01   -1.1854533219e+00    1.2800000000e+04    4.3622526514e-03    5.2585937500e-01
        11   -4.4601015859e-01    5.1769197714e-01   -1.1933297199e+00    7.4731956128e-01   -1.1933297199e+00    1.2800000000e+04    4.3818111523e-03    5.3429687500e-01
        12   -4.4584822918e-01    5.4166225690e-01   -1.2070723210e+00    7.6122409185e-01   -1.2070723210e+00    1.2800000000e+04    4.3634207080e-03    5.2265625000e-01
        13   -4.3954283817e-01    4.3791184773e-01   -1.1625633655e+00    7.2302052736e-01   -1.1625633655e+00    1.2800000000e+04    4.3928550830e-03    5.3984375000e-01
        14   -4.4230861517e-01    4.6407707725e-01   -1.1939115763e+00    7.5160296116e-01   -1.1939115763e+00    1.2800000000e+04    4.3727547559e-03    5.3039062500e-01
        15   -4.5155616016e-01    6.4035805202e-01   -1.1797924700e+00    7.2823630985e-01   -1.1797924700e+00    1.2800000000e+04    4.3733067627e-03    5.3187500000e-01
        16   -4.6747303299e-01    6.3122524882e-01   -1.1746793556e+00    7.0720632260e-01   -1.1746793556e+00    1.2800000000e+04    4.4125637500e-03    5.5367187500e-01
        17   -5.0681918430e-01    1.3131032355e+00   -1.1879056159e+00    6.8108643161e-01   -1.1879056159e+00    1.2800000000e+04    4.4011535791e-03    5.4968750000e-01
        18   -4.7828080811e-01    1.2010621038e+00   -1.2642653839e+00    7.8598457581e-01   -1.2642653839e+00    1.2800000000e+04    4.3624418115e-03    5.2398437500e-01
        19   -4.5545907541e-01    5.6014645312e-01   -1.2349211981e+00    7.7946212272e-01   -1.2349211981e+00    1.2800000000e+04    4.3535653369e-03    5.2007812500e-01
        20   -4.4232032794e-01    5.0451326497e-01   -1.1830794717e+00    7.4075914379e-01   -1.1830794717e+00    1.2800000000e+04    4.3882779297e-03    5.3750000000e-01
        21   -4.3128557943e-01    5.4315502029e-01   -1.1632395890e+00    7.3195400958e-01   -1.1632395890e+00    1.2800000000e+04    4.3859344922e-03    5.3835937500e-01
        22   -4.8033421174e-01    1.6475343414e+00   -1.2148770038e+00    7.3454279210e-01   -1.2148770038e+00    1.2800000000e+04    4.3870175049e-03    5.3804687500e-01
