#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
         0   -4.6357362121e-01    5.1988108803e-01   -1.1406355435e+00    6.7706192232e-01   -1.1406355435e+00    1.2800000000e+04    5.1497882959e-03    9.6367187500e-01
         1   -4.4339905788e-01    5.5118341595e-01   -1.1769573423e+00    7.3355828443e-01   -1.1769573423e+00    1.2800000000e+04    5.1386564551e-03    9.6039062500e-01
         2   -4.6080510690e-01    7.5414946183e-01   -1.1720039517e+00    7.1119884479e-01   -1.1720039517e+00    1.2800000000e+04    5.1502166406e-03    9.6406250000e-01
         3   -4.5812930345e-01    5.3530986211e-01   -1.1282646613e+00    6.7013535784e-01   -1.1282646613e+00    1.2800000000e+04    5.1443484619e-03    9.6078125000e-01
         4   -4.5531858089e-01    6.2920147480e-01   -1.1512027410e+00    6.9588416009e-01   -1.1512027410e+00    1.2800000000e+04    5.1531999951e-03    9.6453125000e-01
         5   -4.5802147638e-01    6.2710562923e-01   -1.2066583381e+00    7.4863686170e-01   -1.2066583381e+00    1.2800000000e+04    5.1387178125e-03    9.6078125000e-01
         6   -4.4699353957e-01    6.8995873049e-01   -1.1816875693e+00    7.3469402976e-01   -1.1816875693e+00    1.2800000000e+04    5.1394283984e-03    9.6000000000e-01
         7   -4.5407079270e-01    6.4201195434e-01   -1.1761812747e+00    7.2211048199e-01   -1.1761812747e+00    1.2800000000e+04    5.1290491064e-03    9.5867187500e-01
         8   -4.5168908929e-01    8.0746041751e-01   -1.2023342667e+00    7.5064517739e-01   -1.2023342667e+00    1.2800000000e+04    5.1346914697e-03    9.5968750000e-01
         9   -4.4661592393e-01    6.4573148322e-01   -1.1828363694e+00    7.3622044551e-01   -1.1828363694e+00    1.2800000000e+04    5.1447705029e-03    9.6226562500e-01
        10   -4.6454869392e-01    7.4166299277e-01   -1.1942594038e+00    7.2971070985e-01   -1.1942594038e+00    1.2800000000e+04    5.1353604102e-03    9.5976562500e-01
        11   -4.5876243460e-01    5.9877329309e-01   -1.1671916259e+00    7.0842919130e-01   -1.1671916259e+00    1.2800000000e+04    5.1519165039e-03    9.6390625000e-01
        12   -4.5311304410e-01    6.4272716267e-01   -1.2106136947e+00    7.5750065063e-01   -1.2106136947e+00    1.2800000000e+04    5.1291885205e-03    9.5796875000e-01
        13   -4.6402767737e-01    6.4906516649e-01   -1.1582752212e+00    6.9424754378e-01   -1.1582752212e+00    1.2800000000e+04    5.1460876172e-03    9.6265625000e-01
        14   -4.6156246001e-01    1.0091593999e+00   -1.1690236752e+00    7.0746121517e-01   -1.1690236752e+00    1.2800000000e+04    5.1527595996e-03    9.6429687500e-01
        15   -4.4621139536e-01    6.3484824494e-01   -1.1735840153e+00    7.2737261994e-01   -1.1735840153e+00    1.2800000000e+04    5.1471326221e-03    9.6164062500e-01
        16   -4.5686524579e-01    5.6098662590e-01   -1.1640403571e+00    7.0717511135e-01   -1.1640403571e+00    1.2800000000e+04    5.1402768896e-03    9.6117187500e-01
        17   -4.4434449453e-01    5.6893999722e-01   -1.1912250804e+00    7.4688058587e-01   -1.1912250804e+00    1.2800000000e+04    5.1461838477e-03    9.6226562500e-01
        18   -4.6500951844e-01    1.3017291637e+00   -1.2519454022e+00    7.8693588378e-01   -1.2519454022e+00    1.2800000000e+04    5.1339643018e-03    9.5937500000e-01
        19   -4.7015206161e-01    6.6244548588e-01   -1.1661171937e+00    6.9596513212e-01   -1.1661171937e+00    1.2800000000e+04    5.1630856104e-03    9.6609375000e-01
        20   -4.5279536099e-01    8.2060365112e-01   -1.2317843686e+00    7.7898900758e-01   -1.2317843686e+00    1.2800000000e+04    5.1381114111e-03    9.6039062500e-01
        21   -4.4456275359e-01    7.7897680470e-01   -1.2312067818e+00    7.8664402817e-01   -1.2312067818e+00    1.2800000000e+04    5.1398327832e-03    9.6085937500e-01
        22   -4.4814531108e-01    6.5583532639e-01   -1.2162613498e+00    7.6811603875e-01   -1.2162613498e+00    1.2800000000e+04    5.1328860254e-03    9.5953125000e-01
        23   -4.6879351019e-01    7.3691612270e-01   -1.2058374312e+00    7.3704392101e-01   -1.2058374312e+00    1.2800000000e+04    5.1436815674e-03    9.5968750000e-01
        24   -4.4237254805e-01    5.3700900713e-01   -1.1723532853e+00    7.2998073725e-01   -1.1723532853e+00    1.2800000000e+04    5.1382998291e-03    9.6023437500e-01
        25   -4.6340947445e-01    6.6845566073e-01   -1.2023014679e+00    7.3889199346e-01   -1.2023014679e+00    1.2800000000e+04    5.1399894580e-03    9.5898437500e-01
        26   -4.4548261668e-01    5.7897862129e-01   -1.2042698094e+00    7.5878719269e-01   -1.2042698094e+00    1.2800000000e+04    5.1369397119e-03    9.6125000000e-01
        27   -4.5708056967e-01    6.2662587539e-01   -1.1679258900e+00    7.1084532034e-01   -1.1679258900e+00    1.2800000000e+04    5.1505158301e-03    9.6421875000e-01
        28   -4.6088626873e-01    9.2457417742e-01   -1.2179566944e+00    7.5707042565e-01   -1.2179566944e+00    1.2800000000e+04    5.1405823730e-03    9.6140625000e-01
        29   -4.5681088054e-01    6.3419910754e-01   -1.1844304819e+00    7.2761960132e-01   -1.1844304819e+00    1.2800000000e+04    5.1524067920e-03    9.6367187500e-01
        30   -4.5187639214e-01    6.4599570240e-01   -1.2138108328e+00    7.6193444070e-01   -1.2138108328e+00    1.2800000000e+04    5.1332763574e-03    9.5828125000e-01
        31   -4.7120148907e-01    6.9243658357e-01   -1.1589878425e+00    6.8778635344e-01   -1.1589878425e+00    1.2800000000e+04    5.1574113770e-03    9.6390625000e-01
        32   -4.5850970039e-01    5.3368903640e-01   -1.1474088830e+00    6.8889918261e-01   -1.1474088830e+00    1.2800000000e+04    5.1529755273e-03    9.6570312500e-01
        33   -4.5409392320e-01    7.0930068005e-01   -1.2002811344e+00    7.4618721116e-01   -1.2002811344e+00    1.2800000000e+04    5.1245474609e-03    9.5679687500e-01
        34   -4.5490318757e-01    5.3889589002e-01   -1.1706368496e+00    7.1573366207e-01   -1.1706368496e+00    1.2800000000e+04    5.1572560889e-03    9.6429687500e-01
        35   -4.3825537347e-01    6.2461210891e-01   -1.2291783962e+00    7.9092302275e-01   -1.2291783962e+00    1.2800000000e+04    5.1318701807e-03    9.5945312500e-01
        36   -4.3779131786e-01    6.4213809482e-01   -1.2293585404e+00    7.9156722250e-01   -1.2293585404e+00    1.2800000000e+04    5.1407351025e-03    9.6132812500e-01
        37   -4.4228670233e-01    5.8082040723e-01   -1.2141851944e+00    7.7189849209e-01   -1.2141851944e+00    1.2800000000e+04    5.1433542432e-03    9.6187500000e-01
        38   -4.6017303742e-01    6.8600902275e-01   -1.1724170973e+00    7.1224405984e-01   -1.1724170973e+00    1.2800000000e+04    5.1475240674e-03    9.6125000000e-01
        39   -4.4906362211e-01    7.8144329174e-01   -1.1879349792e+00    7.3887135705e-01   -1.1879349792e+00    1.2800000000e+04    5.1372965088e-03    9.5906250000e-01
        40   -4.6358685871e-01    7.9715270030e-01   -1.2010109994e+00    7.3742414069e-01   -1.2010109994e+00    1.2800000000e+04    5.1414950586e-03    9.6039062500e-01
        41   -4.4767431997e-01    5.0617461203e-01   -1.1696933397e+00    7.2201901975e-01   -1.1696933397e+00    1.2800000000e+04    5.1507310205e-03    9.6406250000e-01
        42   -4.6215205891e-01    7.1675437340e-01   -1.2123248704e+00    7.5017281150e-01   -1.2123248704e+00    1.2800000000e+04    5.1439795215e-03    9.6117187500e-01
