#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
         0   -4.1884092673e-01    4.2971399556e-01   -1.1641579119e+00    7.4531698519e-01   -1.1641579119e+00    1.2800000000e+04    5.3073405322e-03    1.0000000000e+00
         1   -4.0921417037e-01    3.6590100159e-01   -1.1658240866e+00    7.5660991620e-01   -1.1658240866e+00    1.2800000000e+04    5.3047901904e-03    1.0000000000e+00
         2   -4.1040737585e-01    3.4880973176e-01   -1.1576411802e+00    7.4723380430e-01   -1.1576411802e+00    1.2800000000e+04    5.3037127490e-03    1.0000000000e+00
         3   -4.4771406324e-01    4.6557552218e-01   -1.1933679971e+00    7.4565393385e-01   -1.1933679971e+00    1.2800000000e+04    5.3010532080e-03    1.0000000000e+00
         4   -4.7897425785e-01    7.0560915959e-01   -1.2225597006e+00    7.4358544271e-01   -1.2225597006e+00    1.2800000000e+04    5.3050609717e-03    1.0000000000e+00
         5   -4.8755835450e-01    7.8301127841e-01   -1.2599606164e+00    7.7240226190e-01   -1.2599606164e+00    1.2800000000e+04    5.3039022119e-03    1.0000000000e+00
         6   -5.1682918618e-01    1.3996044630e+00   -1.2881800206e+00    7.7135083438e-01   -1.2881800206e+00    1.2800000000e+04    5.3002817285e-03    1.0000000000e+00
         7   -5.1804860127e-01    9.0188740453e-01   -1.2986212952e+00    7.8057269393e-01   -1.2986212952e+00    1.2800000000e+04    5.3039140283e-03    1.0000000000e+00
         8   -6.7783851834e-01    4.9839985631e+00   -1.4680301191e+00    7.9019160077e-01   -1.4680301191e+00    1.2800000000e+04    5.3048836133e-03    1.0000000000e+00
         9   -4.9708852379e-01    5.9242838557e-01   -1.2766412624e+00    7.7955273862e-01   -1.2766412624e+00    1.2800000000e+04    5.3014014600e-03    1.0000000000e+00
        10   -4.6738185043e-01    4.1661509405e-01   -1.2444125231e+00    7.7703067268e-01   -1.2444125231e+00    1.2800000000e+04    5.2993535596e-03    1.0000000000e+00
        11   -4.6083028882e-01    4.1896297674e-01   -1.2503224143e+00    7.8949212544e-01   -1.2503224143e+00    1.2800000000e+04    5.3044701318e-03    1.0000000000e+00
        12   -4.2693538037e-01    3.5578874971e-01   -1.1912270868e+00    7.6429170646e-01   -1.1912270868e+00    1.2800000000e+04    5.3006247803e-03    1.0000000000e+00
        13   -4.1290520530e-01    3.3181174174e-01   -1.1551483927e+00    7.4224318744e-01   -1.1551483927e+00    1.2800000000e+04    5.3028597119e-03    1.0000000000e+00
        14   -4.4022553818e-01    3.8594621532e-01   -1.1766624613e+00    7.3643692310e-01   -1.1766624613e+00    1.2800000000e+04    5.3029357568e-03    1.0000000000e+00
        15   -4.8048967876e-01    4.5880915005e-01   -1.2188603375e+00    7.3837065876e-01   -1.2188603375e+00    1.2800000000e+04    5.3047983887e-03    1.0000000000e+00
        16   -5.0740250628e-01    5.5909660060e-01   -1.2521945082e+00    7.4479200192e-01   -1.2521945082e+00    1.2800000000e+04    5.3039412842e-03    1.0000000000e+00
        17   -5.3044709615e-01    9.6567867757e-01   -1.2684736718e+00    7.3802657561e-01   -1.2684736718e+00    1.2800000000e+04    5.3028436865e-03    1.0000000000e+00
        18   -5.0309644232e-01    7.7147356832e-01   -1.3008476800e+00    7.9775123768e-01   -1.3008476800e+00    1.2800000000e+04    5.3052089404e-03    1.0000000000e+00
        19   -5.2050772150e-01    1.1213565645e+00   -1.3593035112e+00    8.3879578968e-01   -1.3593035112e+00    1.2800000000e+04    5.3009858447e-03    1.0000000000e+00
        20   -4.7519942004e-01    7.1017448200e-01   -1.3447088899e+00    8.6950946990e-01   -1.3447088899e+00    1.2800000000e+04    5.2995795459e-03    1.0000000000e+00
        21   -4.3016992171e-01    4.6159509848e-01   -1.3134387497e+00    8.8326882803e-01   -1.3134387497e+00    1.2800000000e+04    5.3007774414e-03    1.0000000000e+00
        22   -4.3046214535e-01    4.1842128191e-01   -1.3220813710e+00    8.9161922566e-01   -1.3220813710e+00    1.2800000000e+04    5.3028348340e-03    1.0000000000e+00
        23   -4.5136859357e-01    5.3033188807e-01   -1.3242508660e+00    8.7288227245e-01   -1.3242508660e+00    1.2800000000e+04    5.2991903027e-03    1.0000000000e+00
        24   -4.3000473939e-01    4.2444114419e-01   -1.2791338447e+00    8.4912910533e-01   -1.2791338447e+00    1.2800000000e+04    5.3030669141e-03    1.0000000000e+00
        25   -4.4239156335e-01    4.5033103698e-01   -1.2822159714e+00    8.3982440801e-01   -1.2822159714e+00    1.2800000000e+04    5.3036853516e-03    1.0000000000e+00
        26   -4.4598289529e-01    6.0714717714e-01   -1.2999234930e+00    8.5394059772e-01   -1.2999234930e+00    1.2800000000e+04    5.3030194531e-03    1.0000000000e+00
        27   -4.8795652445e-01    2.0419769754e+00   -1.3729437446e+00    8.8498722019e-01   -1.3729437446e+00    1.2800000000e+04    5.2962022852e-03    9.9992187500e-01
        28   -5.3978357895e-01    2.5191463795e+00   -1.4215532204e+00    8.8176964145e-01   -1.4215532204e+00    1.2800000000e+04    5.2992210498e-03    1.0000000000e+00
        29   -5.3074027568e-01    1.7743180106e+00   -1.4031418418e+00    8.7240156612e-01   -1.4031418418e+00    1.2800000000e+04    5.3017861133e-03    1.0000000000e+00
        30   -4.4152932582e-01    5.8118352596e-01   -1.3092016616e+00    8.6767233577e-01   -1.3092016616e+00    1.2800000000e+04    5.3034887256e-03    1.0000000000e+00
        31   -4.7293328695e-01    5.6586492589e-01   -1.3408283354e+00    8.6789504844e-01   -1.3408283354e+00    1.2800000000e+04    5.3016185010e-03    1.0000000000e+00
        32   -4.0982177034e-01    4.6517008830e-01   -1.2942582325e+00    8.8443646215e-01   -1.2942582325e+00    1.2800000000e+04    5.3018698291e-03    1.0000000000e+00
        33   -3.8894851552e-01    3.4612999932e-01   -1.2516277822e+00    8.6267926669e-01   -1.2516277822e+00    1.2800000000e+04    5.3018143359e-03    1.0000000000e+00
        34   -4.0060637683e-01    3.7673544946e-01   -1.2596528885e+00    8.5904651170e-01   -1.2596528885e+00    1.2800000000e+04    5.3027927783e-03    1.0000000000e+00
        35   -4.3761648804e-01    4.8956046368e-01   -1.2749822534e+00    8.3736576533e-01   -1.2749822534e+00    1.2800000000e+04    5.3059448779e-03    1.0000000000e+00
        36   -4.5759614363e-01    5.0472912328e-01   -1.3072114079e+00    8.4961526431e-01   -1.3072114079e+00    1.2800000000e+04    5.3048419141e-03    1.0000000000e+00
        37   -4.7427104355e-01    6.5914271958e-01   -1.3273125088e+00    8.5304146527e-01   -1.3273125088e+00    1.2800000000e+04    5.3044968799e-03    1.0000000000e+00
        38   -4.6478088326e-01    6.6356753838e-01   -1.3425215034e+00    8.7774062016e-01   -1.3425215034e+00    1.2800000000e+04    5.3064296631e-03    1.0000000000e+00
        39   -4.4734532460e-01    5.1495427471e-01   -1.3291650383e+00    8.8181971368e-01   -1.3291650383e+00    1.2800000000e+04    5.3043517676e-03    1.0000000000e+00
        40   -4.7539572811e-01    7.8523954550e-01   -1.3591265639e+00    8.8373083580e-01   -1.3591265639e+00    1.2800000000e+04    5.3029706396e-03    1.0000000000e+00
        41   -5.2622656244e-01    1.5597300688e+00   -1.4073437425e+00    8.8111718010e-01   -1.4073437425e+00    1.2800000000e+04    5.3012066406e-03    1.0000000000e+00
        42   -4.4642238840e-01    7.0672190757e-01   -1.3396084005e+00    8.9318601213e-01   -1.3396084005e+00    1.2800000000e+04    5.2992498389e-03    1.0000000000e+00
        43   -3.9814739381e-01    5.0957013005e-01   -1.2844326557e+00    8.8628526192e-01   -1.2844326557e+00    1.2800000000e+04    5.3014108301e-03    1.0000000000e+00
        44   -4.0645835178e-01    5.6948663790e-01   -1.2817762358e+00    8.7531788399e-01   -1.2817762358e+00    1.2800000000e+04    5.3012679785e-03    1.0000000000e+00
        45   -3.7352771150e-01    3.3538533412e-01   -1.2310814516e+00    8.5755374013e-01   -1.2310814516e+00    1.2800000000e+04    5.3015600000e-03    1.0000000000e+00
        46   -4.0413462854e-01    4.7030636347e-01   -1.2769293893e+00    8.7279476078e-01   -1.2769293893e+00    1.2800000000e+04    5.3023897412e-03    1.0000000000e+00
        47   -4.3036260672e-01    8.3268734991e-01   -1.3238604662e+00    8.9349785943e-01   -1.3238604662e+00    1.2800000000e+04    5.2979632031e-03    1.0000000000e+00
        48   -4.4279356709e-01    9.1474313351e-01   -1.3364373420e+00    8.9364377491e-01   -1.3364373420e+00    1.2800000000e+04    5.3067548242e-03    1.0000000000e+00
        49   -4.1757135635e-01    4.6213484912e-01   -1.2890612154e+00    8.7148985903e-01   -1.2890612154e+00    1.2800000000e+04    5.3015113574e-03    1.0000000000e+00
        50   -4.7269446848e-01    7.2760265152e-01   -1.3218726267e+00    8.4917815827e-01   -1.3218726267e+00    1.2800000000e+04    5.3030624902e-03    1.0000000000e+00
        51   -4.8384588392e-01    1.0958397135e+00   -1.3101598292e+00    8.2631394529e-01   -1.3101598292e+00    1.2800000000e+04    5.3039015137e-03    1.0000000000e+00
        52   -4.2664306600e-01    4.3031778277e-01   -1.2729036983e+00    8.4626063228e-01   -1.2729036983e+00    1.2800000000e+04    5.2995505859e-03    1.0000000000e+00
        53   -4.4204569256e-01    5.1374849951e-01   -1.3024037925e+00    8.6035809999e-01   -1.3024037925e+00    1.2800000000e+04    5.3015850684e-03    1.0000000000e+00
        54   -4.9011044980e-01    1.0617749637e+00   -1.3703965568e+00    8.8028610699e-01   -1.3703965568e+00    1.2800000000e+04    5.3028493945e-03    1.0000000000e+00
        55   -5.1493280489e-01    2.3925394480e+00   -1.4039364579e+00    8.8900365299e-01   -1.4039364579e+00    1.2800000000e+04    5.2956927734e-03    1.0000000000e+00
        56   -5.1429781467e-01    8.1521683771e-01   -1.4009042403e+00    8.8660642561e-01   -1.4009042403e+00    1.2800000000e+04    5.2983103955e-03    1.0000000000e+00
        57   -5.2793392754e-01    1.0505812015e+00   -1.4435990784e+00    9.1566515086e-01   -1.4435990784e+00    1.2800000000e+04    5.2988676611e-03    1.0000000000e+00
        58   -4.5755868610e-01    5.7480085372e-01   -1.3865062157e+00    9.2894752961e-01   -1.3865062157e+00    1.2800000000e+04    5.3034539453e-03    1.0000000000e+00
        59   -4.8390541655e-01    8.2448794373e-01   -1.3954678351e+00    9.1156241854e-01   -1.3954678351e+00    1.2800000000e+04    5.3007355371e-03    1.0000000000e+00
        60   -4.6872410041e-01    7.5649128330e-01   -1.3515053771e+00    8.8278127672e-01   -1.3515053771e+00    1.2800000000e+04    5.3006914209e-03    1.0000000000e+00
        61   -4.4387371246e-01    5.5165476269e-01   -1.3046389630e+00    8.6076525050e-01   -1.3046389630e+00    1.2800000000e+04    5.3010399902e-03    1.0000000000e+00
        62   -4.1570652071e-01    3.7232788008e-01   -1.2467313998e+00    8.3102487910e-01   -1.2467313998e+00    1.2800000000e+04    5.2987801660e-03    1.0000000000e+00
        63   -4.3860439071e-01    7.0240811006e-01   -1.2449070482e+00    8.0630265748e-01   -1.2449070482e+00    1.2800000000e+04    5.2997458057e-03    1.0000000000e+00
        64   -4.7322544533e-01    8.4874540099e-01   -1.2600714804e+00    7.8684603506e-01   -1.2600714804e+00    1.2800000000e+04    5.3014667236e-03    1.0000000000e+00
        65   -4.3453095555e-01    3.8466753560e-01   -1.2029630108e+00    7.6843205524e-01   -1.2029630108e+00    1.2800000000e+04    5.2991412061e-03    9.9992187500e-01
        66   -4.4896471135e-01    4.0349704069e-01   -1.2263001619e+00    7.7733545058e-01   -1.2263001619e+00    1.2800000000e+04    5.2988435645e-03    1.0000000000e+00
        67   -4.4463656310e-01    4.0182874425e-01   -1.2257350774e+00    7.8109851431e-01   -1.2257350774e+00    1.2800000000e+04    5.3010317969e-03    1.0000000000e+00
        68   -4.2042542183e-01    3.5174842264e-01   -1.2032226089e+00    7.8279718703e-01   -1.2032226089e+00    1.2800000000e+04    5.2983461084e-03    9.9992187500e-01
        69   -4.0359424488e-01    3.3242869639e-01   -1.1962419070e+00    7.9264766210e-01   -1.1962419070e+00    1.2800000000e+04    5.3032051172e-03    1.0000000000e+00
        70   -4.2653834063e-01    3.7111000767e-01   -1.2108420453e+00    7.8430370463e-01   -1.2108420453e+00    1.2800000000e+04    5.3040848437e-03    1.0000000000e+00
        71   -4.6419990191e-01    5.0290861343e-01   -1.2309126545e+00    7.6671275262e-01   -1.2309126545e+00    1.2800000000e+04    5.3072319629e-03    1.0000000000e+00
        72   -5.0168582870e-01    1.1014479030e+00   -1.2759089346e+00    7.7422310594e-01   -1.2759089346e+00    1.2800000000e+04    5.2982385889e-03    1.0000000000e+00
        73   -4.5117168296e-01    4.7280073348e-01   -1.2125791388e+00    7.6140745587e-01   -1.2125791388e+00    1.2800000000e+04    5.3032878467e-03    1.0000000000e+00
        74   -4.8477929930e-01    1.0302972484e+00   -1.2285056783e+00    7.4372637898e-01   -1.2285056783e+00    1.2800000000e+04    5.3019417969e-03    1.0000000000e+00
