#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
         0   -4.7796726706e-01    4.1926719864e-01   -1.0217619241e+00    5.4379465699e-01   -1.0217619241e+00    1.2800000000e+04    3.5567637695e-03    4.8593750000e-02
         1   -4.4941300533e-01    5.0982340549e-01   -1.1753569913e+00    7.2594398597e-01   -1.1753569913e+00    1.2800000000e+04    3.6121927344e-03    5.3203125000e-02
         2   -3.9750760332e-01    3.8904835812e-01   -1.1343224438e+00    7.3681484051e-01   -1.1343224438e+00    1.2800000000e+04    3.5391250439e-03    4.4687500000e-02
         3   -4.2353279642e-01    3.4126977181e-01   -1.0583451708e+00    6.3481237437e-01   -1.0583451708e+00    1.2800000000e+04    3.5415771484e-03    5.5078125000e-02
         4   -4.4838487440e-01    3.6526374379e-01   -1.0782385624e+00    6.2985368805e-01   -1.0782385624e+00    1.2800000000e+04    3.5489645703e-03    5.2578125000e-02
         5   -4.0669503969e-01    3.4459964966e-01   -1.1619194913e+00    7.5522445157e-01   -1.1619194913e+00    1.2800000000e+04    3.5441096924e-03    4.9140625000e-02
         6   -4.3382023168e-01    3.4967011772e-01   -1.0990345830e+00    6.6521435133e-01   -1.0990345830e+00    1.2800000000e+04    3.5408638672e-03    4.7109375000e-02
         7   -4.2195322045e-01    3.4199092054e-01   -1.1010566591e+00    6.7910343865e-01   -1.1010566591e+00    1.2800000000e+04    3.5408294922e-03    5.0234375000e-02
         8   -3.8704419388e-01    3.6141941782e-01   -1.1296342507e+00    7.4259005681e-01   -1.1296342507e+00    1.2800000000e+04    3.5257859180e-03    4.3984375000e-02
         9   -4.2822040691e-01    4.0736909787e-01   -1.1214874152e+00    6.9326700824e-01   -1.1214874152e+00    1.2800000000e+04    3.5449706885e-03    5.1093750000e-02
        10   -4.3999864262e-01    4.1195130184e-01   -1.1459414049e+00    7.0594276224e-01   -1.1459414049e+00    1.2800000000e+04    3.5359416309e-03    4.5156250000e-02
        11   -4.9747469721e-01    4.9844393404e-01   -1.0915092705e+00    5.9403457334e-01   -1.0915092705e+00    1.2800000000e+04    3.5569763916e-03    5.9218750000e-02
        12   -4.6577341591e-01    4.2161227629e-01   -1.1160033085e+00    6.5022989256e-01   -1.1160033085e+00    1.2800000000e+04    3.5343166162e-03    4.3750000000e-02
        13   -4.5835826586e-01    4.0661500552e-01   -1.1651647129e+00    7.0680644701e-01   -1.1651647129e+00    1.2800000000e+04    3.5397764258e-03    5.1875000000e-02
        14   -4.2559297483e-01    4.3363551692e-01   -1.2216480621e+00    7.9605508729e-01   -1.2216480621e+00    1.2800000000e+04    3.5366118408e-03    4.3281250000e-02
        15   -4.4397184792e-01    4.7093465221e-01   -1.2524777483e+00    8.0850590036e-01   -1.2524777483e+00    1.2800000000e+04    3.5421081689e-03    4.7343750000e-02
        16   -5.0282505023e-01    6.0651781577e-01   -1.2527442447e+00    7.4991919446e-01   -1.2527442447e+00    1.2800000000e+04    3.5404589355e-03    4.9687500000e-02
        17   -5.0840716201e-01    7.6912657124e-01   -1.2511304657e+00    7.4272330364e-01   -1.2511304657e+00    1.2800000000e+04    3.5339256396e-03    4.6953125000e-02
        18   -5.2706739181e-01    9.6886130309e-01   -1.3014702873e+00    7.7440289548e-01   -1.3014702873e+00    1.2800000000e+04    3.5467229688e-03    5.4453125000e-02
        19   -5.1906887098e-01    9.3478879617e-01   -1.2975416599e+00    7.7847278887e-01   -1.2975416599e+00    1.2800000000e+04    3.5408317773e-03    5.0390625000e-02
        20   -4.9587971229e-01    6.2922481680e-01   -1.1966803377e+00    7.0080062542e-01   -1.1966803377e+00    1.2800000000e+04    3.5357740088e-03    4.8828125000e-02
        21   -5.1691413889e-01    5.7643613755e-01   -1.1996937715e+00    6.8277963261e-01   -1.1996937715e+00    1.2800000000e+04    3.5344065088e-03    4.4218750000e-02
        22   -4.8826906128e-01    5.2738799518e-01   -1.1855722266e+00    6.9730316531e-01   -1.1855722266e+00    1.2800000000e+04    3.5380171094e-03    4.9062500000e-02
        23   -4.7632079380e-01    4.7037657533e-01   -1.1840672478e+00    7.0774645401e-01   -1.1840672478e+00    1.2800000000e+04    3.5454106641e-03    5.0312500000e-02
        24   -4.3060528252e-01    4.3729088553e-01   -1.2235263129e+00    7.9292103039e-01   -1.2235263129e+00    1.2800000000e+04    3.5331236914e-03    4.2500000000e-02
        25   -4.6220711389e-01    6.1448614569e-01   -1.2621996976e+00    7.9999258376e-01   -1.2621996976e+00    1.2800000000e+04    3.5353735986e-03    4.7734375000e-02
        26   -5.3249079588e-01    1.0676730794e+00   -1.3272502361e+00    7.9475944019e-01   -1.3272502361e+00    1.2800000000e+04    3.5378810205e-03    4.9375000000e-02
        27   -4.2678563759e-01    4.6319494138e-01   -1.1518579972e+00    7.2507235958e-01   -1.1518579972e+00    1.2800000000e+04    3.5366257129e-03    4.8515625000e-02
        28   -4.3214788801e-01    4.1430952140e-01   -1.1440304256e+00    7.1188253763e-01   -1.1440304256e+00    1.2800000000e+04    3.5362504102e-03    4.6171875000e-02
        29   -4.3270329554e-01    6.6000283610e-01   -1.1342742212e+00    7.0157092568e-01   -1.1342742212e+00    1.2800000000e+04    3.5391252637e-03    4.6562500000e-02
        30   -4.3383601169e-01    4.0363562521e-01   -1.1077220494e+00    6.7388603769e-01   -1.1077220494e+00    1.2800000000e+04    3.5420772070e-03    4.9531250000e-02
        31   -4.3906517017e-01    3.8396882588e-01   -1.0774882581e+00    6.3842308789e-01   -1.0774882581e+00    1.2800000000e+04    3.5345894092e-03    4.9453125000e-02
        32   -4.2640305899e-01    3.5055128583e-01   -1.0996835456e+00    6.7328048661e-01   -1.0996835456e+00    1.2800000000e+04    3.5426789160e-03    4.8750000000e-02
        33   -4.7330545128e-01    4.0199307963e-01   -1.1143955113e+00    6.4109006003e-01   -1.1143955113e+00    1.2800000000e+04    3.5467266602e-03    5.3203125000e-02
        34   -4.6854651660e-01    4.0946895046e-01   -1.1229461820e+00    6.5439966539e-01   -1.1229461820e+00    1.2800000000e+04    3.5411378027e-03    4.8906250000e-02
        35   -4.4123942014e-01    3.8874195832e-01   -1.1407065905e+00    6.9946717038e-01   -1.1407065905e+00    1.2800000000e+04    3.5348968359e-03    4.6328125000e-02
        36   -4.5121964470e-01    4.6525814790e-01   -1.2624392222e+00    8.1121957753e-01   -1.2624392222e+00    1.2800000000e+04    3.5255598242e-03    4.1328125000e-02
        37   -4.6958604654e-01    4.9119098541e-01   -1.2491502060e+00    7.7956415943e-01   -1.2491502060e+00    1.2800000000e+04    3.5356991064e-03    4.7343750000e-02
        38   -4.4508969489e-01    4.5166109778e-01   -1.1873083238e+00    7.4221862890e-01   -1.1873083238e+00    1.2800000000e+04    3.5347006396e-03    4.5625000000e-02
        39   -5.3319328457e-01    1.6160594042e+00   -1.3078561495e+00    7.7466286496e-01   -1.3078561495e+00    1.2800000000e+04    3.5394663623e-03    4.5703125000e-02
        40   -5.9747738843e-01    2.3478565061e+00   -1.3750624371e+00    7.7758504870e-01   -1.3750624371e+00    1.2800000000e+04    3.5331237256e-03    4.5703125000e-02
        41   -5.5299358811e-01    1.7901852709e+00   -1.3764778791e+00    8.2348429099e-01   -1.3764778791e+00    1.2800000000e+04    3.5345619580e-03    4.5468750000e-02
        42   -4.8548099036e-01    8.5254777989e-01   -1.2869624530e+00    8.0148146260e-01   -1.2869624530e+00    1.2800000000e+04    3.5377491943e-03    4.6953125000e-02
        43   -5.0864459047e-01    8.3129278492e-01   -1.1919773718e+00    6.8333278132e-01   -1.1919773718e+00    1.2800000000e+04    3.5406302344e-03    5.0078125000e-02
        44   -5.1421631709e-01    8.4582155426e-01   -1.2643498805e+00    7.5013356345e-01   -1.2643498805e+00    1.2800000000e+04    3.5347056592e-03    4.2187500000e-02
        45   -5.4847342375e-01    8.7254191005e-01   -1.2537536932e+00    7.0528026946e-01   -1.2537536932e+00    1.2800000000e+04    3.5351011523e-03    4.7968750000e-02
        46   -4.9105874838e-01    4.9170946683e-01   -1.1195371912e+00    6.2847844281e-01   -1.1195371912e+00    1.2800000000e+04    3.5463749512e-03    4.9765625000e-02
        47   -5.2215995138e-01    1.6158185952e+00   -1.1837634995e+00    6.6160354808e-01   -1.1837634995e+00    1.2800000000e+04    3.5385174463e-03    4.7500000000e-02
        48   -5.6453346488e-01    3.1628089376e+00   -1.3410992953e+00    7.7656583039e-01   -1.3410992953e+00    1.2800000000e+04    3.5383205127e-03    4.5937500000e-02
        49   -4.9129816087e-01    3.0906749417e+00   -1.3426106289e+00    8.5131246805e-01   -1.3426106289e+00    1.2800000000e+04    3.5332876562e-03    4.5078125000e-02
        50   -5.1239616630e-01    3.0800563953e+00   -1.3130040104e+00    8.0060784415e-01   -1.3130040104e+00    1.2800000000e+04    3.5260190869e-03    4.5703125000e-02
        51   -5.0247517151e-01    2.3198531532e+00   -1.2833744232e+00    7.8089925168e-01   -1.2833744232e+00    1.2800000000e+04    3.5333719824e-03    4.5625000000e-02
        52   -3.6997484525e-01    3.7333457745e-01   -1.2164445954e+00    8.4646975010e-01   -1.2164445954e+00    1.2800000000e+04    3.5347082080e-03    4.1640625000e-02
        53   -4.8301452333e-01    8.2283008225e-01   -1.2260215853e+00    7.4300706198e-01   -1.2260215853e+00    1.2800000000e+04    3.5383157812e-03    4.7421875000e-02
        54   -5.0986291017e-01    8.6271436787e-01   -1.1967563662e+00    6.8689345604e-01   -1.1967563662e+00    1.2800000000e+04    3.5384472266e-03    4.8906250000e-02
        55   -5.0603678306e-01    8.1036449215e-01   -1.1717339472e+00    6.6569716419e-01   -1.1717339472e+00    1.2800000000e+04    3.5423786084e-03    5.2265625000e-02
        56   -4.7190857646e-01    4.4057722333e-01   -1.0714725430e+00    5.9956396655e-01   -1.0714725430e+00    1.2800000000e+04    3.5439600146e-03    5.1015625000e-02
        57   -4.6430885670e-01    4.4770210509e-01   -1.1409991326e+00    6.7669027587e-01   -1.1409991326e+00    1.2800000000e+04    3.5448288770e-03    5.1015625000e-02
