#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
         0   -4.3058658381e-01    5.9921482455e-01   -1.2237578302e+00    7.9317124644e-01   -1.2237578302e+00    1.2800000000e+04    5.2850067920e-03    9.9656250000e-01
         1   -4.4730929078e-01    5.4918666951e-01   -1.1789078683e+00    7.3159857750e-01   -1.1789078683e+00    1.2800000000e+04    5.2826006250e-03    9.9625000000e-01
         2   -4.5863622041e-01    6.0733703805e-01   -1.1649618956e+00    7.0632567517e-01   -1.1649618956e+00    1.2800000000e+04    5.2879115674e-03    9.9679687500e-01
         3   -4.4178629498e-01    5.5382797800e-01   -1.1743918034e+00    7.3260550839e-01   -1.1743918034e+00    1.2800000000e+04    5.2776233936e-03    9.9539062500e-01
         4   -4.5767726560e-01    6.0196416957e-01   -1.1973835483e+00    7.3970628271e-01   -1.1973835483e+00    1.2800000000e+04    5.2860480713e-03    9.9671875000e-01
         5   -4.5143450628e-01    9.4191721433e-01   -1.2872646028e+00    8.3583009649e-01   -1.2872646028e+00    1.2800000000e+04    5.2780056299e-03    9.9601562500e-01
         6   -4.4680486247e-01    4.9330913217e-01   -1.1173115421e+00    6.7050667966e-01   -1.1173115421e+00    1.2800000000e+04    5.2880357617e-03    9.9796875000e-01
         7   -4.3542280364e-01    5.8286461348e-01   -1.2188644226e+00    7.8344161892e-01   -1.2188644226e+00    1.2800000000e+04    5.2749314893e-03    9.9546875000e-01
         8   -4.6847774718e-01    7.5915954034e-01   -1.1976375547e+00    7.2915980756e-01   -1.1976375547e+00    1.2800000000e+04    5.2787964404e-03    9.9507812500e-01
         9   -4.7269058468e-01    9.3498038119e-01   -1.2950560406e+00    8.2236545589e-01   -1.2950560406e+00    1.2800000000e+04    5.2812031836e-03    9.9593750000e-01
        10   -4.6609971846e-01    1.0227939082e+00   -1.2922243280e+00    8.2612460953e-01   -1.2922243280e+00    1.2800000000e+04    5.2812774902e-03    9.9664062500e-01
        11   -4.5577039380e-01    6.0916561313e-01   -1.1779124610e+00    7.2214206716e-01   -1.1779124610e+00    1.2800000000e+04    5.2798793262e-03    9.9585937500e-01
        12   -4.6454898818e-01    6.5167708612e-01   -1.1145707793e+00    6.5002179113e-01   -1.1145707793e+00    1.2800000000e+04    5.2818750000e-03    9.9625000000e-01
