#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 KEcorr              BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5271965598e+01    2.0507253910e+03   -8.0661543480e+01    3.5389577882e+01   -1.1425503849e+01   -5.1102678671e+01   -2.2125165631e+01    3.9918046717e+00   -1.1135562733e+01    9.0636339220e-02    2.0480000000e+03    5.1291057600e-02    7.5001525879e-01
         1   -4.5283963370e+01    2.0516997896e+03   -8.0276669477e+01    3.4992706108e+01   -1.1301099691e+01   -5.1102678671e+01   -2.1930032844e+01    4.0571417284e+00   -1.1009546002e+01    9.0636339220e-02    2.0480000000e+03    5.1184532986e-02    7.5300598145e-01
         2   -4.5292061159e+01    2.0525702545e+03   -8.0032452236e+01    3.4740391078e+01   -1.1488059429e+01   -5.1102678671e+01   -2.1430518125e+01    3.9888039889e+00   -1.1194593866e+01    9.0636339220e-02    2.0480000000e+03    5.1193527771e-02    7.5289916992e-01
         3   -4.5293019262e+01    2.0525497715e+03   -8.0170480422e+01    3.4877461160e+01   -1.1457080475e+01   -5.1102678671e+01   -2.1551023679e+01    3.9403024028e+00   -1.1164206365e+01    9.0636339220e-02    2.0480000000e+03    5.1210298811e-02    7.5094604492e-01
         4   -4.5252922279e+01    2.0489853926e+03   -8.0055084599e+01    3.4802162320e+01   -1.1414198735e+01   -5.1102678671e+01   -2.1513675037e+01    3.9754678449e+00   -1.1115596197e+01    9.0636339220e-02    2.0480000000e+03    5.1262833162e-02    7.4996948242e-01
         5   -4.5254387504e+01    2.0491057141e+03   -8.0519017409e+01    3.5264629905e+01   -1.1315494063e+01   -5.1102678671e+01   -2.2059464177e+01    3.9586195017e+00   -1.0997705302e+01    9.0636339220e-02    2.0480000000e+03    5.1231776323e-02    7.5222778320e-01
         6   -4.5258107604e+01    2.0494672696e+03   -8.0729528927e+01    3.5471421323e+01   -1.1472840775e+01   -5.1102678671e+01   -2.2099986300e+01    3.9459768187e+00   -1.1176359505e+01    9.0636339220e-02    2.0480000000e+03    5.1158317822e-02    7.5115966797e-01
         7   -4.5307637651e+01    2.0538679688e+03   -8.0691832335e+01    3.5384194684e+01   -1.1368425164e+01   -5.1102678671e+01   -2.2302257906e+01    4.0815294057e+00   -1.1079549670e+01    9.0636339220e-02    2.0480000000e+03    5.1229180835e-02    7.5196838379e-01
         8   -4.5307577836e+01    2.0539475310e+03   -8.0631913436e+01    3.5324335600e+01   -1.1360269312e+01   -5.1102678671e+01   -2.2421487391e+01    4.2525219381e+00   -1.1067986259e+01    9.0636339220e-02    2.0480000000e+03    5.1354516025e-02    7.5218200684e-01
         9   -4.5229788212e+01    2.0469291147e+03   -8.0447238353e+01    3.5217450140e+01   -1.1372145330e+01   -5.1102678671e+01   -2.1883953191e+01    3.9115388394e+00   -1.1077810850e+01    9.0636339220e-02    2.0480000000e+03    5.1243141494e-02    7.5286865234e-01
        10   -4.5283334430e+01    2.0517050940e+03   -8.1000138854e+01    3.5716804424e+01   -1.1359395484e+01   -5.1102678671e+01   -2.2479353768e+01    3.9412890686e+00   -1.1071234475e+01    9.0636339220e-02    2.0480000000e+03    5.1153807236e-02    7.4993896484e-01
        11   -4.5287325327e+01    2.0521054234e+03   -8.0709807259e+01    3.5422481932e+01   -1.1345876509e+01   -5.1102678671e+01   -2.2256177038e+01    3.9949249588e+00   -1.1057860212e+01    9.0636339220e-02    2.0480000000e+03    5.1190033533e-02    7.4911499023e-01
        12   -4.5306227615e+01    2.0539186353e+03   -8.0258413193e+01    3.4952185578e+01   -1.1307042974e+01   -5.1102678671e+01   -2.2010181441e+01    4.1614898934e+00   -1.1018193104e+01    9.0636339220e-02    2.0480000000e+03    5.1214955720e-02    7.5267028809e-01
        13   -4.5273822847e+01    2.0509518318e+03   -8.0345375948e+01    3.5071553102e+01   -1.1365672075e+01   -5.1102678671e+01   -2.2080394415e+01    4.2033692128e+00   -1.1064293493e+01    9.0636339220e-02    2.0480000000e+03    5.1237908420e-02    7.5064086914e-01
        14   -4.5240855053e+01    2.0478109048e+03   -8.0076948662e+01    3.4836093609e+01   -1.1446426805e+01   -5.1102678671e+01   -2.1399268243e+01    3.8714250572e+00   -1.1151656760e+01    9.0636339220e-02    2.0480000000e+03    5.1050981262e-02    7.4937438965e-01
        15   -4.5267182184e+01    2.0503863114e+03   -8.0348290948e+01    3.5081108764e+01   -1.1233626241e+01   -5.1102678671e+01   -2.2064281496e+01    4.0522954605e+00   -1.0925346030e+01    9.0636339220e-02    2.0480000000e+03    5.1183828616e-02    7.5309753418e-01
        16   -4.5283166370e+01    2.0516603645e+03   -8.0375818473e+01    3.5092652104e+01   -1.1330050313e+01   -5.1102678671e+01   -2.2201006674e+01    4.2579171849e+00   -1.1029248467e+01    9.0636339220e-02    2.0480000000e+03    5.1304702322e-02    7.5001525879e-01
        17   -4.5294183564e+01    2.0526631905e+03   -8.0596798400e+01    3.5302614835e+01   -1.1458696983e+01   -5.1102678671e+01   -2.2244054197e+01    4.2086314514e+00   -1.1171290377e+01    9.0636339220e-02    2.0480000000e+03    5.1223591904e-02    7.4993896484e-01
        18   -4.5255064330e+01    2.0491421582e+03   -8.0339436894e+01    3.5084372564e+01   -1.1519390715e+01   -5.1102678671e+01   -2.1945012964e+01    4.2276454562e+00   -1.1243405010e+01    9.0636339220e-02    2.0480000000e+03    5.1059608381e-02    7.5090026855e-01
        19   -4.5278335165e+01    2.0512751707e+03   -8.0520336581e+01    3.5242001416e+01   -1.1417055159e+01   -5.1102678671e+01   -2.1957552861e+01    3.9569501090e+00   -1.1129636648e+01    9.0636339220e-02    2.0480000000e+03    5.0991285190e-02    7.4961853027e-01
        20   -4.5271822214e+01    2.0508533699e+03   -8.0681580169e+01    3.5409757955e+01   -1.1347515329e+01   -5.1102678671e+01   -2.2064621787e+01    3.8332356177e+00   -1.1055774771e+01    9.0636339220e-02    2.0480000000e+03    5.1027510642e-02    7.4946594238e-01
        21   -4.5238459158e+01    2.0476406504e+03   -8.0229260509e+01    3.4990801351e+01   -1.1314786539e+01   -5.1102678671e+01   -2.1963301325e+01    4.1515060265e+00   -1.1005267474e+01    9.0636339220e-02    2.0480000000e+03    5.1016428923e-02    7.4954223633e-01
        22   -4.5272281004e+01    2.0507082587e+03   -8.0289358346e+01    3.5017077341e+01   -1.1361716887e+01   -5.1102678671e+01   -2.2139789597e+01    4.3148268092e+00   -1.1072349434e+01    9.0636339220e-02    2.0480000000e+03    5.1221960352e-02    7.5334167480e-01
        23   -4.5305559510e+01    2.0536862299e+03   -8.0308046744e+01    3.5002487234e+01   -1.1347416501e+01   -5.1102678671e+01   -2.1942958717e+01    4.0850071449e+00   -1.1049761183e+01    9.0636339220e-02    2.0480000000e+03    5.1181969133e-02    7.5045776367e-01
        24   -4.5279446827e+01    2.0513147708e+03   -8.0412994153e+01    3.5133547326e+01   -1.1420301442e+01   -5.1102678671e+01   -2.1929410787e+01    4.0393967466e+00   -1.1124905564e+01    9.0636339220e-02    2.0480000000e+03    5.1331691829e-02    7.5122070312e-01
        25   -4.5259121890e+01    2.0494910658e+03   -8.0014246868e+01    3.4755124978e+01   -1.1407872799e+01   -5.1102678671e+01   -2.1521814004e+01    4.0181186062e+00   -1.1104269831e+01    9.0636339220e-02    2.0480000000e+03    5.1200620872e-02    7.5231933594e-01
        26   -4.5199829449e+01    2.0441897305e+03   -8.0273655073e+01    3.5073825624e+01   -1.1457024269e+01   -5.1102678671e+01   -2.1689959985e+01    3.9760078524e+00   -1.1146947460e+01    9.0636339220e-02    2.0480000000e+03    5.1142526360e-02    7.5036621094e-01
        27   -4.5207461262e+01    2.0448309537e+03   -8.0004787079e+01    3.4797325817e+01   -1.1430130362e+01   -5.1102678671e+01   -2.1516575755e+01    4.0445977096e+00   -1.1135947980e+01    9.0636339220e-02    2.0480000000e+03    5.1145129553e-02    7.5508117676e-01
        28   -4.5298232406e+01    2.0531772594e+03   -8.0122864935e+01    3.4824632529e+01   -1.1368121150e+01   -5.1102678671e+01   -2.1701644668e+01    4.0495795548e+00   -1.1073468134e+01    9.0636339220e-02    2.0480000000e+03    5.1282048799e-02    7.5210571289e-01
        29   -4.5279974379e+01    2.0513449546e+03   -8.0294446197e+01    3.5014471819e+01   -1.1383704172e+01   -5.1102678671e+01   -2.1820243164e+01    4.0121798100e+00   -1.1097343668e+01    9.0636339220e-02    2.0480000000e+03    5.1159436970e-02    7.4893188477e-01
        30   -4.5267314432e+01    2.0502332185e+03   -7.9816754150e+01    3.4549439718e+01   -1.1364739243e+01   -5.1102678671e+01   -2.1390247403e+01    4.0409111668e+00   -1.1063409233e+01    9.0636339220e-02    2.0480000000e+03    5.1136656479e-02    7.5326538086e-01
        31   -4.5255467719e+01    2.0492336050e+03   -8.0179119779e+01    3.4923652060e+01   -1.1369937689e+01   -5.1102678671e+01   -2.1599022411e+01    3.8925189907e+00   -1.1054290181e+01    9.0636339220e-02    2.0480000000e+03    5.1212692517e-02    7.5152587891e-01
        32   -4.5213924395e+01    2.0454493917e+03   -8.0498441926e+01    3.5284517531e+01   -1.1404868946e+01   -5.1102678671e+01   -2.1886761867e+01    3.8958675586e+00   -1.1098788653e+01    9.0636339220e-02    2.0480000000e+03    5.1057114387e-02    7.5399780273e-01
        33   -4.5264925811e+01    2.0499878238e+03   -8.0572209823e+01    3.5307284012e+01   -1.1450623234e+01   -5.1102678671e+01   -2.1870949695e+01    3.8520417766e+00   -1.1156816945e+01    9.0636339220e-02    2.0480000000e+03    5.1191527742e-02    7.4943542480e-01
        34   -4.5269114655e+01    2.0505432285e+03   -8.0395525087e+01    3.5126410433e+01   -1.1302286012e+01   -5.1102678671e+01   -2.1979104187e+01    3.9885437827e+00   -1.1002716683e+01    9.0636339220e-02    2.0480000000e+03    5.1303887402e-02    7.5018310547e-01
        35   -4.5301797796e+01    2.0533748356e+03   -8.0651882091e+01    3.5350084295e+01   -1.1268769931e+01   -5.1102678671e+01   -2.2161791165e+01    3.8813576761e+00   -1.0983639032e+01    9.0636339220e-02    2.0480000000e+03    5.1248285339e-02    7.5000000000e-01
        36   -4.5335763021e+01    2.0564309995e+03   -8.0443306075e+01    3.5107543054e+01   -1.1425558036e+01   -5.1102678671e+01   -2.1994759793e+01    4.0796904259e+00   -1.1136785074e+01    9.0636339220e-02    2.0480000000e+03    5.1197785388e-02    7.5154113770e-01
