#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 KEcorr              BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5203132621e+01    2.0447403946e+03   -8.0251711274e+01    3.5048578653e+01   -1.1419198009e+01   -5.1102678671e+01   -2.1750846255e+01    4.0210116605e+00   -1.1127519525e+01    8.7885015278e-02    2.0480000000e+03    5.1111812209e-02    7.5259399414e-01
         1   -4.5235026458e+01    2.0472751810e+03   -8.0628546602e+01    3.5393520144e+01   -1.1407962856e+01   -5.1102678671e+01   -2.1811882744e+01    3.6939776688e+00   -1.1118431763e+01    8.7885015278e-02    2.0480000000e+03    5.1177613550e-02    7.5215148926e-01
         2   -4.5165354008e+01    2.0411056189e+03   -8.0019836935e+01    3.4854482926e+01   -1.1418524780e+01   -5.1102678671e+01   -2.1519413013e+01    4.0207795293e+00   -1.1116036441e+01    8.7885015278e-02    2.0480000000e+03    5.1052381792e-02    7.5372314453e-01
         3   -4.5211157074e+01    2.0451241407e+03   -7.9865703141e+01    3.4654546067e+01   -1.1460020890e+01   -5.1102678671e+01   -2.1357558885e+01    4.0545553049e+00   -1.1162199724e+01    8.7885015278e-02    2.0480000000e+03    5.1084751604e-02    7.5019836426e-01
         4   -4.5172450116e+01    2.0416798975e+03   -8.0296778166e+01    3.5124328051e+01   -1.1469499943e+01   -5.1102678671e+01   -2.1820229673e+01    4.0956301214e+00   -1.1164228887e+01    8.7885015278e-02    2.0480000000e+03    5.1010273333e-02    7.5134277344e-01
         5   -4.5192466862e+01    2.0434739453e+03   -8.0276966078e+01    3.5084499216e+01   -1.1406261622e+01   -5.1102678671e+01   -2.1745977394e+01    3.9779516088e+00   -1.1108295220e+01    8.7885015278e-02    2.0480000000e+03    5.1223055967e-02    7.5372314453e-01
         6   -4.5225279095e+01    2.0465011040e+03   -8.0366273460e+01    3.5140994365e+01   -1.1310659748e+01   -5.1102678671e+01   -2.1752449378e+01    3.7995143374e+00   -1.1009818692e+01    8.7885015278e-02    2.0480000000e+03    5.1280276218e-02    7.5137329102e-01
         7   -4.5200327763e+01    2.0442322676e+03   -8.0336083547e+01    3.5135755784e+01   -1.1411339789e+01   -5.1102678671e+01   -2.1690775790e+01    3.8687107043e+00   -1.1112005267e+01    8.7885015278e-02    2.0480000000e+03    5.0907436526e-02    7.5080871582e-01
         8   -4.5225587213e+01    2.0465345566e+03   -8.0335845805e+01    3.5110258592e+01   -1.1352481731e+01   -5.1102678671e+01   -2.1952320870e+01    4.0716354668e+00   -1.1056810175e+01    8.7885015278e-02    2.0480000000e+03    5.1156668206e-02    7.5166320801e-01
         9   -4.5280492724e+01    2.0514439430e+03   -8.0276967151e+01    3.4996474427e+01   -1.1450418041e+01   -5.1102678671e+01   -2.1765261970e+01    4.0413915306e+00   -1.1155391333e+01    8.7885015278e-02    2.0480000000e+03    5.1074366526e-02    7.5276184082e-01
        10   -4.5244599781e+01    2.0482540687e+03   -8.0169975053e+01    3.4925375271e+01   -1.1571811209e+01   -5.1102678671e+01   -2.1472010646e+01    3.9765254733e+00   -1.1273407266e+01    8.7885015278e-02    2.0480000000e+03    5.0886080032e-02    7.5207519531e-01
        11   -4.5198145640e+01    2.0439753200e+03   -8.0219401634e+01    3.5021255994e+01   -1.1401808523e+01   -5.1102678671e+01   -2.1744063911e+01    4.0291494716e+00   -1.1098385354e+01    8.7885015278e-02    2.0480000000e+03    5.1037487009e-02    7.5274658203e-01
        12   -4.5201493274e+01    2.0444360509e+03   -8.0226795266e+01    3.5025301992e+01   -1.1381080182e+01   -5.1102678671e+01   -2.1774544620e+01    4.0315082072e+00   -1.1081320110e+01    8.7885015278e-02    2.0480000000e+03    5.1178669709e-02    7.5355529785e-01
        13   -4.5181741297e+01    2.0425459745e+03   -8.0204706339e+01    3.5022965042e+01   -1.1451266850e+01   -5.1102678671e+01   -2.1659032987e+01    4.0082721695e+00   -1.1138052293e+01    8.7885015278e-02    2.0480000000e+03    5.1157340374e-02    7.5309753418e-01
        14   -4.5162268006e+01    2.0407977227e+03   -8.0141395905e+01    3.4979127899e+01   -1.1384882318e+01   -5.1102678671e+01   -2.1551556296e+01    3.8977213801e+00   -1.1096276433e+01    8.7885015278e-02    2.0480000000e+03    5.1007397107e-02    7.5123596191e-01
        15   -4.5151863084e+01    2.0398647555e+03   -8.0412729545e+01    3.5260866462e+01   -1.1282249950e+01   -5.1102678671e+01   -2.2157183258e+01    4.1293823331e+00   -1.0970161381e+01    8.7885015278e-02    2.0480000000e+03    5.1521704775e-02    7.5309753418e-01
        16   -4.5206440311e+01    2.0446980295e+03   -8.0084340253e+01    3.4877899941e+01   -1.1400778100e+01   -5.1102678671e+01   -2.1653445154e+01    4.0725616719e+00   -1.1104451771e+01    8.7885015278e-02    2.0480000000e+03    5.1123025769e-02    7.5216674805e-01
        17   -4.5138761281e+01    2.0388183570e+03   -8.0096578168e+01    3.4957816887e+01   -1.1305067993e+01   -5.1102678671e+01   -2.1579771164e+01    3.8909396599e+00   -1.0995585503e+01    8.7885015278e-02    2.0480000000e+03    5.1058188657e-02    7.5085449219e-01
        18   -4.5242006746e+01    2.0479866299e+03   -7.9872273860e+01    3.4630267114e+01   -1.1461708144e+01   -5.1102678671e+01   -2.1385792545e+01    4.0779055000e+00   -1.1165049968e+01    8.7885015278e-02    2.0480000000e+03    5.1009331621e-02    7.5137329102e-01
        19   -4.5180855211e+01    2.0425736661e+03   -7.9929133579e+01    3.4748278368e+01   -1.1528096882e+01   -5.1102678671e+01   -2.1257081221e+01    3.9587231950e+00   -1.1237981777e+01    8.7885015278e-02    2.0480000000e+03    5.1045364011e-02    7.5424194336e-01
        20   -4.5220963266e+01    2.0460958072e+03   -8.0163092377e+01    3.4942129112e+01   -1.1486199311e+01   -5.1102678671e+01   -2.1545332331e+01    3.9711179360e+00   -1.1192397677e+01    8.7885015278e-02    2.0480000000e+03    5.1164965698e-02    7.5379943848e-01
        21   -4.5224319155e+01    2.0463144641e+03   -8.0200683763e+01    3.4976364608e+01   -1.1481407020e+01   -5.1102678671e+01   -2.1579601962e+01    3.9630038901e+00   -1.1199434673e+01    8.7885015278e-02    2.0480000000e+03    5.1063398098e-02    7.5358581543e-01
        22   -4.5208331690e+01    2.0450302544e+03   -7.9921889831e+01    3.4713558141e+01   -1.1371309786e+01   -5.1102678671e+01   -2.1330651058e+01    3.8827496837e+00   -1.1054466555e+01    8.7885015278e-02    2.0480000000e+03    5.1120443540e-02    7.5215148926e-01
        23   -4.5184004043e+01    2.0427315274e+03   -8.0040330418e+01    3.4856326375e+01   -1.1352928025e+01   -5.1102678671e+01   -2.1730046955e+01    4.1453232338e+00   -1.1044800546e+01    8.7885015278e-02    2.0480000000e+03    5.1118621887e-02    7.5514221191e-01
        24   -4.5182924468e+01    2.0425298758e+03   -7.9836547344e+01    3.4653622875e+01   -1.1406944069e+01   -5.1102678671e+01   -2.1315107099e+01    3.9881824946e+00   -1.1106131987e+01    8.7885015278e-02    2.0480000000e+03    5.1023884524e-02    7.5492858887e-01
        25   -4.5188482501e+01    2.0431953614e+03   -8.0222513410e+01    3.5034030908e+01   -1.1303011233e+01   -5.1102678671e+01   -2.1956672946e+01    4.1398494405e+00   -1.0991657278e+01    8.7885015278e-02    2.0480000000e+03    5.1144852192e-02    7.5262451172e-01
        26   -4.5195470684e+01    2.0436877338e+03   -8.0123594471e+01    3.4928123788e+01   -1.1416224233e+01   -5.1102678671e+01   -2.1693679639e+01    4.0889880716e+00   -1.1128082505e+01    8.7885015278e-02    2.0480000000e+03    5.0960587576e-02    7.5270080566e-01
        27   -4.5238946284e+01    2.0478946895e+03   -8.0086212695e+01    3.4847266411e+01   -1.1396764766e+01   -5.1102678671e+01   -2.1734415928e+01    4.1476466695e+00   -1.1092944052e+01    8.7885015278e-02    2.0480000000e+03    5.1110790391e-02    7.5161743164e-01
        28   -4.5183874610e+01    2.0427153026e+03   -8.0028982117e+01    3.4845107508e+01   -1.1389703538e+01   -5.1102678671e+01   -2.1418893487e+01    3.8822935789e+00   -1.1079222318e+01    8.7885015278e-02    2.0480000000e+03    5.1050297476e-02    7.5024414062e-01
        29   -4.5208645907e+01    2.0449054965e+03   -8.0273582541e+01    3.5064936634e+01   -1.1455164340e+01   -5.1102678671e+01   -2.1903635017e+01    4.1878954865e+00   -1.1161036556e+01    8.7885015278e-02    2.0480000000e+03    5.1145229216e-02    7.5216674805e-01
        30   -4.5244618885e+01    2.0482007654e+03   -8.0115594661e+01    3.4870975775e+01   -1.1286351749e+01   -5.1102678671e+01   -2.1867799456e+01    4.1412352150e+00   -1.0991207458e+01    8.7885015278e-02    2.0480000000e+03    5.1089279099e-02    7.5115966797e-01
        31   -4.5205988398e+01    2.0448297349e+03   -7.9973185448e+01    3.4767197050e+01   -1.1372320443e+01   -5.1102678671e+01   -2.1582616278e+01    4.0844299449e+00   -1.1070466956e+01    8.7885015278e-02    2.0480000000e+03    5.1132206711e-02    7.5140380859e-01
        32   -4.5213708905e+01    2.0453372129e+03   -8.0683472187e+01    3.5469763282e+01   -1.1486905981e+01   -5.1102678671e+01   -2.2307087055e+01    4.2131995197e+00   -1.1186705145e+01    8.7885015278e-02    2.0480000000e+03    5.1120011284e-02    7.5390625000e-01
        33   -4.5201809597e+01    2.0444311315e+03   -8.0597945720e+01    3.5396136123e+01   -1.1378759483e+01   -5.1102678671e+01   -2.2182401568e+01    4.0658940021e+00   -1.1083229012e+01    8.7885015278e-02    2.0480000000e+03    5.1088661033e-02    7.5039672852e-01
        34   -4.5195100805e+01    2.0437002382e+03   -7.9956973877e+01    3.4761873072e+01   -1.1362283971e+01   -5.1102678671e+01   -2.1499525602e+01    4.0075143675e+00   -1.1060815063e+01    8.7885015278e-02    2.0480000000e+03    5.1051326501e-02    7.5299072266e-01
        35   -4.5215861884e+01    2.0455451477e+03   -8.0333992128e+01    3.5118130243e+01   -1.1396791784e+01   -5.1102678671e+01   -2.2009727956e+01    4.1752062831e+00   -1.1102108268e+01    8.7885015278e-02    2.0480000000e+03    5.1038192490e-02    7.5015258789e-01
