#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 KEcorr              BlockWeight         BlockCPU            AcceptRatio         
         0   -4.4920501336e+01    2.0194632733e+03   -7.9487249704e+01    3.4566748368e+01   -1.1357243770e+01   -5.1102678671e+01   -2.0724323551e+01    3.6969962880e+00   -1.1013190002e+01    7.1487614465e-02    5.1200000000e+02    1.2693028169e-02    7.5555419922e-01
         1   -4.4949955166e+01    2.0219308028e+03   -7.9266500728e+01    3.4316545561e+01   -1.1376401509e+01   -5.1102678671e+01   -2.0380304074e+01    3.5928835268e+00   -1.1040377021e+01    7.1487614465e-02    5.1200000000e+02    1.2737934041e-02    7.5610351562e-01
         2   -4.4880540252e+01    2.0156624960e+03   -8.0211611459e+01    3.5331071207e+01   -1.1474852851e+01   -5.1102678671e+01   -2.1263230268e+01    3.6291503310e+00   -1.1149675590e+01    7.1487614465e-02    5.1200000000e+02    1.2727294272e-02    7.5628662109e-01
         3   -4.5048995725e+01    2.0309386482e+03   -7.9229781530e+01    3.4180785806e+01   -1.1476665594e+01   -5.1102678671e+01   -2.0820600422e+01    4.1701631563e+00   -1.1158782068e+01    7.1487614465e-02    5.1200000000e+02    1.2679370242e-02    7.5805664062e-01
         4   -4.5006325960e+01    2.0271580626e+03   -7.9377250166e+01    3.4370924206e+01   -1.1381386835e+01   -5.1102678671e+01   -2.0896288555e+01    4.0031038955e+00   -1.1065099694e+01    7.1487614465e-02    5.1200000000e+02    1.2708049358e-02    7.5677490234e-01
         5   -4.4965810090e+01    2.0235424165e+03   -7.9214575400e+01    3.4248765310e+01   -1.1518592559e+01   -5.1102678671e+01   -2.0304017130e+01    3.7107129596e+00   -1.1215080925e+01    7.1487614465e-02    5.1200000000e+02    1.2715486357e-02    7.6007080078e-01
         6   -4.4933803310e+01    2.0206348083e+03   -7.8734430720e+01    3.3800627410e+01   -1.1398867431e+01   -5.1102678671e+01   -2.0063665909e+01    3.8307812916e+00   -1.1075681166e+01    7.1487614465e-02    5.1200000000e+02    1.2664561111e-02    7.6232910156e-01
         7   -4.4913474057e+01    2.0185702058e+03   -7.9108786166e+01    3.4195312108e+01   -1.1442477685e+01   -5.1102678671e+01   -2.0096828035e+01    3.5331982261e+00   -1.1117730608e+01    7.1487614465e-02    5.1200000000e+02    1.2723773191e-02    7.6190185547e-01
         8   -4.4975717980e+01    2.0244332378e+03   -7.9480511834e+01    3.4504793855e+01   -1.1437952972e+01   -5.1102678671e+01   -2.0836883002e+01    3.8970028114e+00   -1.1099997180e+01    7.1487614465e-02    5.1200000000e+02    1.2688518191e-02    7.5671386719e-01
         9   -4.4970710040e+01    2.0238421047e+03   -7.9755676761e+01    3.4784966721e+01   -1.1439678265e+01   -5.1102678671e+01   -2.0831972990e+01    3.6186531653e+00   -1.1126786820e+01    7.1487614465e-02    5.1200000000e+02    1.2688680251e-02    7.5732421875e-01
