#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 KEcorr              BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5114716131e+01    2.0365274138e+03   -8.0065076099e+01    3.4950359968e+01   -1.1698131929e+01   -5.1102678671e+01   -2.1217129627e+01    3.9528641283e+00   -1.1405042785e+01    8.5581061084e-02    5.1200000000e+02    1.2748140518e-02    7.5488281250e-01
         1   -4.5211735065e+01    2.0453716242e+03   -8.0370329190e+01    3.5158594125e+01   -1.1316187505e+01   -5.1102678671e+01   -2.1921783423e+01    3.9703204087e+00   -1.1026602805e+01    8.5581061084e-02    5.1200000000e+02    1.2758502180e-02    7.5616455078e-01
         2   -4.5232078426e+01    2.0473453167e+03   -8.0298540423e+01    3.5066461996e+01   -1.1381143238e+01   -5.1102678671e+01   -2.1899828306e+01    4.0851097931e+00   -1.1081988430e+01    8.5581061084e-02    5.1200000000e+02    1.2772311992e-02    7.5201416016e-01
         3   -4.5112171102e+01    2.0361783210e+03   -8.0317558500e+01    3.5205387399e+01   -1.1534962440e+01   -5.1102678671e+01   -2.1638573072e+01    3.9586556821e+00   -1.1235002340e+01    8.5581061084e-02    5.1200000000e+02    1.2784451328e-02    7.5231933594e-01
         4   -4.5154677455e+01    2.0400142170e+03   -8.0782058346e+01    3.5627380891e+01   -1.1381847816e+01   -5.1102678671e+01   -2.2065688875e+01    3.7681570160e+00   -1.1090379376e+01    8.5581061084e-02    5.1200000000e+02    1.2822546021e-02    7.5311279297e-01
         5   -4.5108616502e+01    2.0358135538e+03   -8.0248373107e+01    3.5139756605e+01   -1.1446063412e+01   -5.1102678671e+01   -2.1671092599e+01    3.9714615757e+00   -1.1143732616e+01    8.5581061084e-02    5.1200000000e+02    1.2758354141e-02    7.5061035156e-01
         6   -4.5161746038e+01    2.0407775019e+03   -8.0059281446e+01    3.4897535407e+01   -1.1569917256e+01   -5.1102678671e+01   -2.1414004235e+01    4.0273187166e+00   -1.1240905177e+01    8.5581061084e-02    5.1200000000e+02    1.2725953142e-02    7.4963378906e-01
         7   -4.5244556812e+01    2.0480862514e+03   -7.9933793933e+01    3.4689237121e+01   -1.1449208845e+01   -5.1102678671e+01   -2.1543885893e+01    4.1619794758e+00   -1.1148135357e+01    8.5581061084e-02    5.1200000000e+02    1.2794767012e-02    7.6062011719e-01
         8   -4.5253835746e+01    2.0489337205e+03   -8.0300763270e+01    3.5046927524e+01   -1.1489724857e+01   -5.1102678671e+01   -2.1850739192e+01    4.1423794494e+00   -1.1177546777e+01    8.5581061084e-02    5.1200000000e+02    1.2760977119e-02    7.5439453125e-01
         9   -4.5139034968e+01    2.0386492656e+03   -7.9900776520e+01    3.4761741553e+01   -1.1414207391e+01   -5.1102678671e+01   -2.1460641295e+01    4.0767508358e+00   -1.1107170324e+01    8.5581061084e-02    5.1200000000e+02    1.2794409016e-02    7.5640869141e-01
        10   -4.5043316465e+01    2.0300355543e+03   -7.9441027108e+01    3.4397710643e+01   -1.1379479017e+01   -5.1102678671e+01   -2.0988585362e+01    4.0297159421e+00   -1.1057081625e+01    8.5581061084e-02    5.1200000000e+02    1.2771231499e-02    7.5762939453e-01
        11   -4.5113794058e+01    2.0365261393e+03   -7.9708481005e+01    3.4594686947e+01   -1.1348898246e+01   -5.1102678671e+01   -2.1460844174e+01    4.2039400865e+00   -1.1028163730e+01    8.5581061084e-02    5.1200000000e+02    1.2700725378e-02    7.4688720703e-01
        12   -4.5169546615e+01    2.0413980554e+03   -7.9774338134e+01    3.4604791519e+01   -1.1499694294e+01   -5.1102678671e+01   -2.1063780910e+01    3.8918157414e+00   -1.1189624102e+01    8.5581061084e-02    5.1200000000e+02    1.2732807761e-02    7.5390625000e-01
        13   -4.5106905804e+01    2.0360931096e+03   -7.9817062636e+01    3.4710156832e+01   -1.1423862845e+01   -5.1102678671e+01   -2.1312188839e+01    4.0216677192e+00   -1.1123371287e+01    8.5581061084e-02    5.1200000000e+02    1.2769149683e-02    7.5421142578e-01
        14   -4.5095440561e+01    2.0346831181e+03   -7.9405286002e+01    3.4309845441e+01   -1.1490416192e+01   -5.1102678671e+01   -2.0730948028e+01    3.9187568886e+00   -1.1186682153e+01    8.5581061084e-02    5.1200000000e+02    1.2806127815e-02    7.5097656250e-01
        15   -4.5093487624e+01    2.0344464668e+03   -7.9592163057e+01    3.4498675432e+01   -1.1705460071e+01   -5.1102678671e+01   -2.0788925589e+01    4.0049012739e+00   -1.1411796711e+01    8.5581061084e-02    5.1200000000e+02    1.2740551382e-02    7.5878906250e-01
        16   -4.5110459339e+01    2.0362385090e+03   -8.0516864646e+01    3.5406405306e+01   -1.1536703013e+01   -5.1102678671e+01   -2.1690791348e+01    3.8133083866e+00   -1.1256910610e+01    8.5581061084e-02    5.1200000000e+02    1.2718112551e-02    7.5329589844e-01
        17   -4.5058461800e+01    2.0314896108e+03   -8.0047303738e+01    3.4988841938e+01   -1.1504421190e+01   -5.1102678671e+01   -2.1535351954e+01    4.0951480769e+00   -1.1209859983e+01    8.5581061084e-02    5.1200000000e+02    1.2734837441e-02    7.5195312500e-01
