#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 KEcorr              BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5073524893e+01    2.0328248483e+03   -8.0119355169e+01    3.5045830276e+01   -1.1420548715e+01   -5.1102678671e+01   -2.1686272941e+01    4.0901451587e+00   -1.1101686684e+01    7.9600901357e-02    5.1200000000e+02    1.2778765005e-02    7.5512695312e-01
         1   -4.5007362787e+01    2.0268852730e+03   -7.9842640797e+01    3.4835278009e+01   -1.1230798139e+01   -5.1102678671e+01   -2.1134702850e+01    3.6255388629e+00   -1.0903711151e+01    7.9600901357e-02    5.1200000000e+02    1.2719533210e-02    7.4725341797e-01
         2   -4.5059463986e+01    2.0317561566e+03   -7.9075497942e+01    3.4016033956e+01   -1.1335665047e+01   -5.1102678671e+01   -2.0687084807e+01    4.0499305832e+00   -1.1039027288e+01    7.9600901357e-02    5.1200000000e+02    1.2765094497e-02    7.5292968750e-01
         3   -4.5035823083e+01    2.0293610976e+03   -7.9015330898e+01    3.3979507815e+01   -1.1291911914e+01   -5.1102678671e+01   -2.0874484101e+01    4.2537437890e+00   -1.0996054297e+01    7.9600901357e-02    5.1200000000e+02    1.2720528545e-02    7.5897216797e-01
         4   -4.5061547001e+01    2.0317838610e+03   -7.9518938478e+01    3.4457391476e+01   -1.1296298628e+01   -5.1102678671e+01   -2.1034691485e+01    3.9147303060e+00   -1.0977062763e+01    7.9600901357e-02    5.1200000000e+02    1.2787231338e-02    7.5262451172e-01
         5   -4.5062520760e+01    2.0318655011e+03   -7.9663068452e+01    3.4600547692e+01   -1.1353507399e+01   -5.1102678671e+01   -2.1327439644e+01    4.1205572623e+00   -1.1043945821e+01    7.9600901357e-02    5.1200000000e+02    1.2796782268e-02    7.5244140625e-01
         6   -4.5121162290e+01    2.0373146546e+03   -7.9916288800e+01    3.4795126510e+01   -1.1527610395e+01   -5.1102678671e+01   -2.1368671167e+01    4.0826714318e+00   -1.1223813225e+01    7.9600901357e-02    5.1200000000e+02    1.2772395498e-02    7.5158691406e-01
         7   -4.5017572162e+01    2.0278439134e+03   -7.9846332795e+01    3.4828760634e+01   -1.1571603670e+01   -5.1102678671e+01   -2.0928486800e+01    3.7564363457e+00   -1.1270387703e+01    7.9600901357e-02    5.1200000000e+02    1.2817419631e-02    7.5897216797e-01
         8   -4.5115453594e+01    2.0366851251e+03   -7.9328877603e+01    3.4213424009e+01   -1.1426540318e+01   -5.1102678671e+01   -2.0949996563e+01    4.1503379485e+00   -1.1134299282e+01    7.9600901357e-02    5.1200000000e+02    1.2786244094e-02    7.5146484375e-01
         9   -4.5046873189e+01    2.0306178081e+03   -8.0102315648e+01    3.5055442458e+01   -1.1352438022e+01   -5.1102678671e+01   -2.1057999453e+01    3.4108004979e+00   -1.1048111459e+01    7.9600901357e-02    5.1200000000e+02    1.2701671194e-02    7.5390625000e-01
