#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 KEcorr              BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5252458810e+01    2.0489371643e+03   -8.0264361970e+01    3.5011903160e+01   -1.1359242123e+01   -5.1102678671e+01   -2.1740790528e+01    3.9383493516e+00   -1.1092761122e+01    8.8955080504e-02    2.0480000000e+03    5.1277796853e-02    7.5086975098e-01
         1   -4.5252152751e+01    2.0489292251e+03   -8.0397481980e+01    3.5145329229e+01   -1.1388843634e+01   -5.1102678671e+01   -2.1877576393e+01    3.9716167190e+00   -1.1091736556e+01    8.8955080504e-02    2.0480000000e+03    5.1315952905e-02    7.5013732910e-01
         2   -4.5195569059e+01    2.0439017843e+03   -7.9971548028e+01    3.4775978968e+01   -1.1438999216e+01   -5.1102678671e+01   -2.1344575072e+01    3.9147049314e+00   -1.1125837319e+01    8.8955080504e-02    2.0480000000e+03    5.1028171174e-02    7.5405883789e-01
         3   -4.5250796429e+01    2.0487197740e+03   -8.0424964590e+01    3.5174168161e+01   -1.1407188053e+01   -5.1102678671e+01   -2.2078866215e+01    4.1637683493e+00   -1.1100407270e+01    8.8955080504e-02    2.0480000000e+03    5.1228126389e-02    7.4873352051e-01
         4   -4.5216735932e+01    2.0457254786e+03   -8.0493905800e+01    3.5277169868e+01   -1.1249952191e+01   -5.1102678671e+01   -2.2011379511e+01    3.8701045732e+00   -1.0948498687e+01    8.8955080504e-02    2.0480000000e+03    5.1213162668e-02    7.5093078613e-01
         5   -4.5222672567e+01    2.0462437074e+03   -8.0317436138e+01    3.5094763571e+01   -1.1388278196e+01   -5.1102678671e+01   -2.1800322713e+01    3.9738434428e+00   -1.1087176125e+01    8.8955080504e-02    2.0480000000e+03    5.1018573542e-02    7.5065612793e-01
         6   -4.5192424234e+01    2.0435272544e+03   -8.0417930408e+01    3.5225506174e+01   -1.1388871202e+01   -5.1102678671e+01   -2.1780088365e+01    3.8537078301e+00   -1.1085913597e+01    8.8955080504e-02    2.0480000000e+03    5.1133775132e-02    7.5115966797e-01
         7   -4.5229952509e+01    2.0468952155e+03   -8.0757960468e+01    3.5528007959e+01   -1.1382580529e+01   -5.1102678671e+01   -2.2241490766e+01    3.9687894979e+00   -1.1091717383e+01    8.8955080504e-02    2.0480000000e+03    5.1208209973e-02    7.5300598145e-01
         8   -4.5244383157e+01    2.0481798212e+03   -8.0068752659e+01    3.4824369502e+01   -1.1392637871e+01   -5.1102678671e+01   -2.1587660628e+01    4.0142245101e+00   -1.1093381593e+01    8.8955080504e-02    2.0480000000e+03    5.1140731223e-02    7.5161743164e-01
         9   -4.5242673648e+01    2.0481500703e+03   -8.0447843952e+01    3.5205170304e+01   -1.1433491813e+01   -5.1102678671e+01   -2.1861123799e+01    3.9494503311e+00   -1.1148167665e+01    8.8955080504e-02    2.0480000000e+03    5.1181793459e-02    7.5292968750e-01
        10   -4.5215898336e+01    2.0455960805e+03   -8.0450197803e+01    3.5234299467e+01   -1.1450308032e+01   -5.1102678671e+01   -2.1981291412e+01    4.0840803124e+00   -1.1148658562e+01    8.8955080504e-02    2.0480000000e+03    5.1178827612e-02    7.5251770020e-01
        11   -4.5255697058e+01    2.0491556821e+03   -8.0335502218e+01    3.5079805160e+01   -1.1316916833e+01   -5.1102678671e+01   -2.1889293081e+01    3.9733863668e+00   -1.1026414061e+01    8.8955080504e-02    2.0480000000e+03    5.1061567583e-02    7.4855041504e-01
        12   -4.5251316241e+01    2.0488221642e+03   -8.0210876898e+01    3.4959560657e+01   -1.1301732496e+01   -5.1102678671e+01   -2.1709262372e+01    3.9027966417e+00   -1.0998996857e+01    8.8955080504e-02    2.0480000000e+03    5.1228246382e-02    7.5259399414e-01
        13   -4.5215479386e+01    2.0455587054e+03   -8.0316467484e+01    3.5100988098e+01   -1.1360656860e+01   -5.1102678671e+01   -2.2008345819e+01    4.1552138657e+00   -1.1061992640e+01    8.8955080504e-02    2.0480000000e+03    5.1071365154e-02    7.5288391113e-01
        14   -4.5215780070e+01    2.0457039268e+03   -8.0467763873e+01    3.5251983803e+01   -1.1303422862e+01   -5.1102678671e+01   -2.2180064066e+01    4.1184017261e+00   -1.1004013098e+01    8.8955080504e-02    2.0480000000e+03    5.1179344954e-02    7.5109863281e-01
        15   -4.5197266599e+01    2.0438983926e+03   -8.0450619766e+01    3.5253353167e+01   -1.1367828547e+01   -5.1102678671e+01   -2.2070375108e+01    4.0902625605e+00   -1.1055784121e+01    8.8955080504e-02    2.0480000000e+03    5.1052583110e-02    7.5041198730e-01
        16   -4.5263087867e+01    2.0499027211e+03   -8.0431743421e+01    3.5168655554e+01   -1.1536843187e+01   -5.1102678671e+01   -2.1680252961e+01    3.8880313975e+00   -1.1253041779e+01    8.8955080504e-02    2.0480000000e+03    5.1099211973e-02    7.5080871582e-01
        17   -4.5223780557e+01    2.0462099114e+03   -7.9900680846e+01    3.4676900289e+01   -1.1414224610e+01   -5.1102678671e+01   -2.1377740363e+01    3.9939627993e+00   -1.1122268444e+01    8.8955080504e-02    2.0480000000e+03    5.1149487051e-02    7.5535583496e-01
        18   -4.5212622041e+01    2.0453770089e+03   -8.0270500370e+01    3.5057878330e+01   -1.1461392241e+01   -5.1102678671e+01   -2.1671302619e+01    3.9648731606e+00   -1.1168357593e+01    8.8955080504e-02    2.0480000000e+03    5.1033783269e-02    7.5433349609e-01
        19   -4.5267206609e+01    2.0501937551e+03   -8.0227061601e+01    3.4959854992e+01   -1.1407248494e+01   -5.1102678671e+01   -2.1847860167e+01    4.1307257305e+00   -1.1123187707e+01    8.8955080504e-02    2.0480000000e+03    5.1045918735e-02    7.5074768066e-01
        20   -4.5274571763e+01    2.0517269599e+03   -8.0563641895e+01    3.5289070131e+01   -1.1458856968e+01   -5.1102678671e+01   -2.2117202382e+01    4.1150961266e+00   -1.1179452362e+01    8.8955080504e-02    2.0480000000e+03    5.0996377048e-02    7.5138854980e-01
        21   -4.5293891853e+01    2.0527144364e+03   -8.0398106717e+01    3.5104214864e+01   -1.1380181828e+01   -5.1102678671e+01   -2.1887357950e+01    3.9721117324e+00   -1.1093991386e+01    8.8955080504e-02    2.0480000000e+03    5.1132722173e-02    7.5105285645e-01
        22   -4.5257562126e+01    2.0494412793e+03   -8.0147487510e+01    3.4889925384e+01   -1.1285416350e+01   -5.1102678671e+01   -2.1887766269e+01    4.1283737797e+00   -1.0996760590e+01    8.8955080504e-02    2.0480000000e+03    5.1140833167e-02    7.4864196777e-01
        23   -4.5254600790e+01    2.0490283936e+03   -8.0657814419e+01    3.5403213629e+01   -1.1396898982e+01   -5.1102678671e+01   -2.2179227237e+01    4.0209904709e+00   -1.1111232391e+01    8.8955080504e-02    2.0480000000e+03    5.1193499263e-02    7.4798583984e-01
        24   -4.5233427002e+01    2.0471664144e+03   -8.0235504176e+01    3.5002077174e+01   -1.1387566862e+01   -5.1102678671e+01   -2.1843979987e+01    4.0987213443e+00   -1.1088836994e+01    8.8955080504e-02    2.0480000000e+03    5.1216870723e-02    7.4995422363e-01
        25   -4.5258090413e+01    2.0494141744e+03   -8.0528759746e+01    3.5270669333e+01   -1.1321485290e+01   -5.1102678671e+01   -2.2267858210e+01    4.1632624256e+00   -1.1028329961e+01    8.8955080504e-02    2.0480000000e+03    5.1144701946e-02    7.5234985352e-01
        26   -4.5327569330e+01    2.0558061890e+03   -8.0555147070e+01    3.5227577739e+01   -1.1373069197e+01   -5.1102678671e+01   -2.2086787227e+01    4.0073880246e+00   -1.1082801394e+01    8.8955080504e-02    2.0480000000e+03    5.1196756567e-02    7.5093078613e-01
        27   -4.5219846793e+01    2.0460064675e+03   -8.0707318706e+01    3.5487471913e+01   -1.1242422317e+01   -5.1102678671e+01   -2.2532474227e+01    4.1702565089e+00   -1.0940573465e+01    8.8955080504e-02    2.0480000000e+03    5.1207980686e-02    7.5181579590e-01
        28   -4.5230587592e+01    2.0469496664e+03   -8.0429052774e+01    3.5198465182e+01   -1.1374465179e+01   -5.1102678671e+01   -2.1859470683e+01    3.9075617594e+00   -1.1080457286e+01    8.8955080504e-02    2.0480000000e+03    5.1154880017e-02    7.5137329102e-01
        29   -4.5230153639e+01    2.0470042155e+03   -8.0224395184e+01    3.4994241545e+01   -1.1388204131e+01   -5.1102678671e+01   -2.1419256085e+01    3.6857437025e+00   -1.1102690500e+01    8.8955080504e-02    2.0480000000e+03    5.1125892627e-02    7.5393676758e-01
        30   -4.5275792075e+01    2.0509647666e+03   -7.9960868826e+01    3.4685076751e+01   -1.1478348948e+01   -5.1102678671e+01   -2.1562988744e+01    4.1831475368e+00   -1.1176989941e+01    8.8955080504e-02    2.0480000000e+03    5.1214000769e-02    7.5242614746e-01
        31   -4.5275389114e+01    2.0509218291e+03   -8.0399048324e+01    3.5123659210e+01   -1.1495126511e+01   -5.1102678671e+01   -2.2154741994e+01    4.3534988519e+00   -1.1207249777e+01    8.8955080504e-02    2.0480000000e+03    5.1172925378e-02    7.5346374512e-01
        32   -4.5232048506e+01    2.0470647678e+03   -8.0576913164e+01    3.5344864658e+01   -1.1258977628e+01   -5.1102678671e+01   -2.2190812987e+01    3.9755561213e+00   -1.0968487965e+01    8.8955080504e-02    2.0480000000e+03    5.1308897927e-02    7.4923706055e-01
        33   -4.5241707654e+01    2.0479160533e+03   -8.0439740545e+01    3.5198032891e+01   -1.1392278615e+01   -5.1102678671e+01   -2.1939474497e+01    3.9946912376e+00   -1.1100316275e+01    8.8955080504e-02    2.0480000000e+03    5.1242407278e-02    7.5044250488e-01
