# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.2157700933e+02    8.0550285074e+00    8.2022505396e+03    8.1920000000e+03    0.0000000000e+00   -1.2139854590e+02    9.9502523743e-01    9.9169921875e-01
         1   -1.2160314353e+02    7.9605929903e+00    8.6090936070e+03    8.1920000000e+03    0.0000000000e+00   -1.1672497906e+02    9.9508233007e-01    9.9645996094e-01
         2   -1.2164523984e+02    7.8508812859e+00    8.6350832878e+03    8.6380000000e+03    6.4062500000e-01   -1.2165615654e+02    9.9510212680e-01    9.9085436444e-01
         3   -1.2165754259e+02    7.8859213299e+00    8.6298374778e+03    8.6340000000e+03    3.5156250000e-01   -1.2169778967e+02    9.9513561061e-01    9.8899698865e-01
         4   -1.2171096817e+02    7.7314999072e+00    8.6269426092e+03    8.6290000000e+03    4.4531250000e-01   -1.2170951315e+02    9.9495983447e-01    9.8829528335e-01
         5   -1.2173837060e+02    7.9599540030e+00    8.6143060734e+03    8.6170000000e+03    4.8437500000e-01   -1.2176154710e+02    9.9520188804e-01    9.9001972844e-01
         6   -1.2174652825e+02    7.7703345730e+00    8.5960687200e+03    8.6000000000e+03    4.2968750000e-01   -1.2178697473e+02    9.9514726652e-01    9.8953488372e-01
         7   -1.2176974855e+02    8.0277607218e+00    8.5969001705e+03    8.6000000000e+03    3.9843750000e-01   -1.2179513238e+02    9.9506306489e-01    9.8848837209e-01
         8   -1.2177414045e+02    8.0955539604e+00    8.5994134567e+03    8.6030000000e+03    4.7656250000e-01   -1.2181870146e+02    9.9511953465e-01    9.9058467976e-01
         9   -1.2173588665e+02    7.9456450991e+00    8.6120672351e+03    8.6180000000e+03    4.9218750000e-01   -1.2182483542e+02    9.9516428496e-01    9.9060106753e-01
        10   -1.2178439829e+02    7.9590612258e+00    8.6096699274e+03    8.6120000000e+03    3.9062500000e-01   -1.2178588516e+02    9.9505436331e-01    9.9187180678e-01
