#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
         0   -3.3597347441e-01    1.2247814891e+00   -1.4720304251e+00    1.1360569507e+00   -1.4720304251e+00    1.2800000000e+04    5.9448883496e-03    9.9992187500e-01
         1   -3.5350067487e-01    5.4352970171e-01   -1.4346454754e+00    1.0811448005e+00   -1.4346454754e+00    1.2800000000e+04    6.0821225391e-03    1.0000000000e+00
         2   -3.0753570706e-01    4.6701229493e-01   -1.4363692044e+00    1.1288334973e+00   -1.4363692044e+00    1.2800000000e+04    6.0318188770e-03    9.9992187500e-01
         3   -2.8825647461e-01    2.9697225265e-01   -1.3879477980e+00    1.0996913234e+00   -1.3879477980e+00    1.2800000000e+04    6.0273365332e-03    9.9992187500e-01
         4   -3.5689165478e-01    6.2486855704e-01   -1.4107867285e+00    1.0538950738e+00   -1.4107867285e+00    1.2800000000e+04    6.0152581689e-03    9.9984375000e-01
         5   -3.5320025079e-01    4.6177599316e-01   -1.3479772800e+00    9.9477702921e-01   -1.3479772800e+00    1.2800000000e+04    6.0208952393e-03    9.9992187500e-01
         6   -3.7183640917e-01    3.6615110308e-01   -1.2361189547e+00    8.6428254550e-01   -1.2361189547e+00    1.2800000000e+04    6.0200792334e-03    9.9984375000e-01
         7   -4.5710287956e-01    6.6026360826e-01   -1.2096161179e+00    7.5251323835e-01   -1.2096161179e+00    1.2800000000e+04    6.0289142334e-03    9.9992187500e-01
         8   -4.3237041911e-01    5.2180423741e-01   -1.2136726747e+00    7.8130225558e-01   -1.2136726747e+00    1.2800000000e+04    6.0352975635e-03    1.0000000000e+00
         9   -4.3668821912e-01    5.1002595996e-01   -1.2272036265e+00    7.9051540734e-01   -1.2272036265e+00    1.2800000000e+04    6.0078983252e-03    1.0000000000e+00
        10   -4.4248085588e-01    5.7663623632e-01   -1.2083501625e+00    7.6586930659e-01   -1.2083501625e+00    1.2800000000e+04    6.0188567773e-03    9.9992187500e-01
        11   -4.2921023662e-01    4.1279743630e-01   -1.2046509069e+00    7.7544067030e-01   -1.2046509069e+00    1.2800000000e+04    6.0289599268e-03    1.0000000000e+00
        12   -3.9924260954e-01    6.0786210613e-01   -1.2448661388e+00    8.4562352924e-01   -1.2448661388e+00    1.2800000000e+04    6.0302199707e-03    1.0000000000e+00
        13   -3.3653693984e-01    3.1251957722e-01   -1.1935617955e+00    8.5702485570e-01   -1.1935617955e+00    1.2800000000e+04    6.0252189551e-03    9.9984375000e-01
        14   -4.0812333776e-01    5.3858994110e-01   -1.2843861934e+00    8.7626285561e-01   -1.2843861934e+00    1.2800000000e+04    6.0035323291e-03    9.9984375000e-01
        15   -4.4728284268e-01    6.6923496006e-01   -1.3014184472e+00    8.5413560451e-01   -1.3014184472e+00    1.2800000000e+04    6.0306581934e-03    1.0000000000e+00
        16   -4.4445822245e-01    8.9166138071e-01   -1.2828446488e+00    8.3838642640e-01   -1.2828446488e+00    1.2800000000e+04    6.0162257666e-03    1.0000000000e+00
        17   -4.6660577740e-01    6.2176025976e-01   -1.3224228242e+00    8.5581704683e-01   -1.3224228242e+00    1.2800000000e+04    6.0225631152e-03    1.0000000000e+00
        18   -4.9837705426e-01    8.1377124663e-01   -1.3539113723e+00    8.5553431802e-01   -1.3539113723e+00    1.2800000000e+04    6.0302014160e-03    1.0000000000e+00
        19   -4.5453872522e-01    8.5926471888e-01   -1.2901818406e+00    8.3564311541e-01   -1.2901818406e+00    1.2800000000e+04    6.0052110645e-03    9.9992187500e-01
        20   -4.2068679073e-01    5.1906441866e-01   -1.2272881443e+00    8.0660135359e-01   -1.2272881443e+00    1.2800000000e+04    6.0208523584e-03    9.9992187500e-01
        21   -4.0719287578e-01    5.3861268404e-01   -1.2404150391e+00    8.3322216327e-01   -1.2404150391e+00    1.2800000000e+04    6.0261214844e-03    9.9992187500e-01
        22   -4.1875912080e-01    5.1208695922e-01   -1.2132004219e+00    7.9444130111e-01   -1.2132004219e+00    1.2800000000e+04    6.0187650781e-03    1.0000000000e+00
        23   -3.7528339697e-01    3.7060408347e-01   -1.2154957498e+00    8.4021235284e-01   -1.2154957498e+00    1.2800000000e+04    6.0251075488e-03    1.0000000000e+00
        24   -3.8305736069e-01    4.3640895624e-01   -1.2519410564e+00    8.6888369569e-01   -1.2519410564e+00    1.2800000000e+04    6.0102808984e-03    9.9992187500e-01
        25   -4.1015529127e-01    5.7421413169e-01   -1.2849008699e+00    8.7474557860e-01   -1.2849008699e+00    1.2800000000e+04    6.0183406201e-03    1.0000000000e+00
        26   -4.3882457965e-01    7.1558043474e-01   -1.2841808018e+00    8.4535622212e-01   -1.2841808018e+00    1.2800000000e+04    6.0290098340e-03    1.0000000000e+00
        27   -4.6737864730e-01    7.9153149897e-01   -1.3120852958e+00    8.4470664852e-01   -1.3120852958e+00    1.2800000000e+04    6.0370018311e-03    1.0000000000e+00
        28   -4.5210711587e-01    6.0256695233e-01   -1.2704351610e+00    8.1832804510e-01   -1.2704351610e+00    1.2800000000e+04    6.0230213477e-03    9.9992187500e-01
        29   -5.6213117207e-01    1.4872162837e+00   -1.3511710845e+00    7.8903991243e-01   -1.3511710845e+00    1.2800000000e+04    6.0109494727e-03    1.0000000000e+00
        30   -4.8855461079e-01    7.8093832242e-01   -1.2141796847e+00    7.2562507392e-01   -1.2141796847e+00    1.2800000000e+04    6.0238206445e-03    9.9992187500e-01
        31   -5.1977171991e-01    1.1111080957e+00   -1.2375584812e+00    7.1778676128e-01   -1.2375584812e+00    1.2800000000e+04    6.0219509570e-03    1.0000000000e+00
        32   -4.5879235310e-01    4.6033309627e-01   -1.1328623638e+00    6.7407001072e-01   -1.1328623638e+00    1.2800000000e+04    6.0248172998e-03    9.9992187500e-01
        33   -4.3379245965e-01    4.2955185136e-01   -1.1882778055e+00    7.5448534580e-01   -1.1882778055e+00    1.2800000000e+04    6.0219176953e-03    1.0000000000e+00
        34   -4.4899480246e-01    6.3633425530e-01   -1.2271501287e+00    7.7815532624e-01   -1.2271501287e+00    1.2800000000e+04    6.0112157178e-03    9.9992187500e-01
        35   -4.6811735590e-01    6.5034456207e-01   -1.2568998280e+00    7.8878247211e-01   -1.2568998280e+00    1.2800000000e+04    6.0194916553e-03    1.0000000000e+00
        36   -4.2221523405e-01    5.8616390926e-01   -1.2025544595e+00    7.8033922546e-01   -1.2025544595e+00    1.2800000000e+04    6.0254302832e-03    9.9992187500e-01
        37   -4.5786008794e-01    7.2570728327e-01   -1.2924463056e+00    8.3458621766e-01   -1.2924463056e+00    1.2800000000e+04    6.0259031787e-03    9.9992187500e-01
        38   -4.6027310440e-01    8.7261724426e-01   -1.3414697803e+00    8.8119667595e-01   -1.3414697803e+00    1.2800000000e+04    6.0266744873e-03    9.9992187500e-01
        39   -4.4004941820e-01    7.9725374956e-01   -1.3576901245e+00    9.1764070634e-01   -1.3576901245e+00    1.2800000000e+04    6.0070666650e-03    1.0000000000e+00
        40   -4.5720736037e-01    5.9689524632e-01   -1.2458832213e+00    7.8867586094e-01   -1.2458832213e+00    1.2800000000e+04    6.0283523730e-03    1.0000000000e+00
        41   -4.6814277335e-01    5.8500922170e-01   -1.1647323888e+00    6.9658961545e-01   -1.1647323888e+00    1.2800000000e+04    6.0229518066e-03    1.0000000000e+00
        42   -4.4406209800e-01    4.5125285722e-01   -1.0850186211e+00    6.4095652307e-01   -1.0850186211e+00    1.2800000000e+04    6.0206383105e-03    9.9992187500e-01
        43   -4.3722134953e-01    4.1196139823e-01   -1.0729018727e+00    6.3568052321e-01   -1.0729018727e+00    1.2800000000e+04    6.0262434717e-03    1.0000000000e+00
        44   -4.5661241942e-01    4.1774217660e-01   -1.0937743922e+00    6.3716197278e-01   -1.0937743922e+00    1.2800000000e+04    6.0067617969e-03    1.0000000000e+00
        45   -4.7897723448e-01    4.2959648948e-01   -1.0417618250e+00    5.6278459054e-01   -1.0417618250e+00    1.2800000000e+04    6.0292288379e-03    9.9992187500e-01
        46   -4.7121112155e-01    4.1425996881e-01   -1.0289398598e+00    5.5772873820e-01   -1.0289398598e+00    1.2800000000e+04    6.0296597949e-03    1.0000000000e+00
        47   -4.3702359264e-01    3.9456308603e-01   -1.0369455615e+00    5.9992196888e-01   -1.0369455615e+00    1.2800000000e+04    6.0229611914e-03    9.9976562500e-01
        48   -5.1566001184e-01    8.1820937356e-01   -1.1290898797e+00    6.1342986788e-01   -1.1290898797e+00    1.2800000000e+04    6.0267716162e-03    1.0000000000e+00
        49   -4.4042531165e-01    4.3389747835e-01   -1.0907668233e+00    6.5034151161e-01   -1.0907668233e+00    1.2800000000e+04    6.0171256689e-03    9.9992187500e-01
        50   -4.8466576155e-01    8.7227708833e-01   -1.1606792757e+00    6.7601351415e-01   -1.1606792757e+00    1.2800000000e+04    6.0124460059e-03    9.9968750000e-01
        51   -4.7968752939e-01    8.1086894284e-01   -1.1829788286e+00    7.0329129919e-01   -1.1829788286e+00    1.2800000000e+04    6.0305996680e-03    9.9992187500e-01
        52   -4.6463901884e-01    9.3753136425e-01   -1.2012835603e+00    7.3664454151e-01   -1.2012835603e+00    1.2800000000e+04    6.0310519824e-03    1.0000000000e+00
        53   -4.0540685622e-01    3.8213355253e-01   -1.1384254186e+00    7.3301856241e-01   -1.1384254186e+00    1.2800000000e+04    6.0269286768e-03    9.9992187500e-01
        54   -4.1446622532e-01    3.8552123735e-01   -1.1465954715e+00    7.3212924616e-01   -1.1465954715e+00    1.2800000000e+04    6.0081595801e-03    1.0000000000e+00
        55   -3.9177439894e-01    5.6170228717e-01   -1.1332949900e+00    7.4152059106e-01   -1.1332949900e+00    1.2800000000e+04    6.0335916504e-03    9.9992187500e-01
        56   -4.2786234849e-01    4.0532952911e-01   -1.1180162443e+00    6.9015389584e-01   -1.1180162443e+00    1.2800000000e+04    6.0226724609e-03    9.9992187500e-01
        57   -4.2910733731e-01    3.9724485274e-01   -1.1871368768e+00    7.5802953945e-01   -1.1871368768e+00    1.2800000000e+04    6.0234994092e-03    1.0000000000e+00
        58   -4.1784509677e-01    3.9632259353e-01   -1.1179480980e+00    7.0010300119e-01   -1.1179480980e+00    1.2800000000e+04    6.0287771680e-03    1.0000000000e+00
        59   -4.1357736404e-01    3.6148256930e-01   -1.1020479331e+00    6.8847056904e-01   -1.1020479331e+00    1.2800000000e+04    6.0067901807e-03    9.9976562500e-01
        60   -4.5792882670e-01    4.1706865668e-01   -1.1014027336e+00    6.4347390694e-01   -1.1014027336e+00    1.2800000000e+04    6.0287747656e-03    1.0000000000e+00
        61   -4.7410607252e-01    5.1663784447e-01   -1.1599799585e+00    6.8587388595e-01   -1.1599799585e+00    1.2800000000e+04    6.0348662891e-03    1.0000000000e+00
        62   -5.1434639287e-01    1.0485694355e+00   -1.1938289911e+00    6.7948259823e-01   -1.1938289911e+00    1.2800000000e+04    6.0231856348e-03    1.0000000000e+00
        63   -4.7591571196e-01    5.3754675170e-01   -1.1029232929e+00    6.2700758094e-01   -1.1029232929e+00    1.2800000000e+04    6.0230585059e-03    1.0000000000e+00
        64   -4.7980634463e-01    5.5932416055e-01   -1.1859549341e+00    7.0614858942e-01   -1.1859549341e+00    1.2800000000e+04    6.0131981982e-03    9.9992187500e-01
        65   -4.0294163378e-01    5.4731967509e-01   -1.2359079340e+00    8.3296630024e-01   -1.2359079340e+00    1.2800000000e+04    6.0178992529e-03    9.9992187500e-01
        66   -4.2765488550e-01    4.4903634749e-01   -1.2292580632e+00    8.0160317773e-01   -1.2292580632e+00    1.2800000000e+04    6.0255674023e-03    1.0000000000e+00
        67   -4.4916394014e-01    5.6840828268e-01   -1.2235149929e+00    7.7435105277e-01   -1.2235149929e+00    1.2800000000e+04    6.0272647168e-03    1.0000000000e+00
