#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         MPC                 KEcorr              BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5080351178e+01    2.0333040190e+03   -7.9936399246e+01    3.4856048068e+01   -1.1416501531e+01   -5.1102678671e+01   -2.1349436332e+01    3.9322172889e+00   -1.1080225362e+01    8.1282061917e-02    5.1200000000e+02    1.2753098457e-02    7.5006103516e-01
         1   -4.5082731084e+01    2.0337145771e+03   -7.9377523937e+01    3.4294792853e+01   -1.1384365090e+01   -5.1102678671e+01   -2.0789814053e+01    3.8993338767e+00   -1.1054537985e+01    8.1282061917e-02    5.1200000000e+02    1.2721993450e-02    7.5231933594e-01
         2   -4.5114991854e+01    2.0364284284e+03   -7.9579435564e+01    3.4464443709e+01   -1.1371179692e+01   -5.1102678671e+01   -2.1030170638e+01    3.9245934372e+00   -1.1075726570e+01    8.1282061917e-02    5.1200000000e+02    1.2722840735e-02    7.5445556641e-01
         3   -4.5059326608e+01    2.0314340522e+03   -7.9098197718e+01    3.4038871111e+01   -1.1526023852e+01   -5.1102678671e+01   -2.0365338381e+01    3.8958431859e+00   -1.1215375960e+01    8.1282061917e-02    5.1200000000e+02    1.2689727322e-02    7.5701904297e-01
         4   -4.5044232161e+01    2.0300668042e+03   -7.9264688529e+01    3.4220456368e+01   -1.1529944442e+01   -5.1102678671e+01   -2.0452485731e+01    3.8204203155e+00   -1.1239183154e+01    8.1282061917e-02    5.1200000000e+02    1.2742485227e-02    7.5842285156e-01
         5   -4.5052943266e+01    2.0310812057e+03   -7.9295582658e+01    3.4242639393e+01   -1.1563324796e+01   -5.1102678671e+01   -2.0540704757e+01    3.9111255658e+00   -1.1276874132e+01    8.1282061917e-02    5.1200000000e+02    1.2744626997e-02    7.5531005859e-01
         6   -4.5130124216e+01    2.0378244129e+03   -7.9613841251e+01    3.4483717034e+01   -1.1641471510e+01   -5.1102678671e+01   -2.0770871435e+01    3.9011803654e+00   -1.1358820929e+01    8.1282061917e-02    5.1200000000e+02    1.2753075020e-02    7.6159667969e-01
         7   -4.5114887208e+01    2.0363807034e+03   -7.9374011474e+01    3.4259124265e+01   -1.1689594588e+01   -5.1102678671e+01   -2.0821390605e+01    4.2396523907e+00   -1.1407535048e+01    8.1282061917e-02    5.1200000000e+02    1.2715622876e-02    7.5238037109e-01
         8   -4.5064711914e+01    2.0319569687e+03   -7.9714463029e+01    3.4649751114e+01   -1.1519327628e+01   -5.1102678671e+01   -2.1015405816e+01    3.9229490857e+00   -1.1236577694e+01    8.1282061917e-02    5.1200000000e+02    1.2779913254e-02    7.5335693359e-01
         9   -4.5039538962e+01    2.0296084937e+03   -7.9713428945e+01    3.4673889983e+01   -1.1435512507e+01   -5.1102678671e+01   -2.1117447327e+01    3.9422095603e+00   -1.1102589340e+01    8.1282061917e-02    5.1200000000e+02    1.2777026982e-02    7.5714111328e-01
        10   -4.5084898648e+01    2.0339037562e+03   -7.9255346811e+01    3.4170448163e+01   -1.1368972061e+01   -5.1102678671e+01   -2.1014161896e+01    4.2304658167e+00   -1.1041814147e+01    8.1282061917e-02    5.1200000000e+02    1.2701022615e-02    7.5598144531e-01
        11   -4.5101957817e+01    2.0352876103e+03   -7.9426825767e+01    3.4324867950e+01   -1.1503389647e+01   -5.1102678671e+01   -2.0906554203e+01    4.0857967542e+00   -1.1187778383e+01    8.1282061917e-02    5.1200000000e+02    1.2643934761e-02    7.5207519531e-01
        12   -4.5117174401e+01    2.0366999471e+03   -7.9950290024e+01    3.4833115623e+01   -1.1495932040e+01   -5.1102678671e+01   -2.1110878014e+01    3.7591987017e+00   -1.1194023552e+01    8.1282061917e-02    5.1200000000e+02    1.2682152295e-02    7.5061035156e-01
        13   -4.5104672208e+01    2.0355814268e+03   -7.9468525458e+01    3.4363853250e+01   -1.1510811734e+01   -5.1102678671e+01   -2.0880622600e+01    4.0255875464e+00   -1.1204158658e+01    8.1282061917e-02    5.1200000000e+02    1.2724275166e-02    7.5885009766e-01
        14   -4.5424562670e+01    2.1155310098e+03   -7.7856712754e+01    3.2432150084e+01   -1.1515464670e+01   -5.1102678671e+01   -2.0738711098e+01    5.5001416850e+00   -1.1217789473e+01    8.1282061917e-02    5.1200000000e+02    1.2692641755e-02    7.5335693359e-01
        15   -4.5052965050e+01    2.0310298536e+03   -7.9879072367e+01    3.4826107317e+01   -1.1250158580e+01   -5.1102678671e+01   -2.1400831579e+01    3.8745964627e+00   -1.0936539355e+01    8.1282061917e-02    5.1200000000e+02    1.2732837610e-02    7.5872802734e-01
        16   -4.5122461535e+01    2.0376751572e+03   -8.0368112005e+01    3.5245650469e+01   -1.1371471094e+01   -5.1102678671e+01   -2.1230394469e+01    3.3364322297e+00   -1.1065503979e+01    8.1282061917e-02    5.1200000000e+02    1.2761457227e-02    7.5482177734e-01
        17   -4.5126752394e+01    2.0376619749e+03   -7.9740075330e+01    3.4613322935e+01   -1.1292980236e+01   -5.1102678671e+01   -2.1484536620e+01    4.1401201978e+00   -1.0989125581e+01    8.1282061917e-02    5.1200000000e+02    1.2782218372e-02    7.5549316406e-01
        18   -4.5160076199e+01    2.0405688441e+03   -7.9763806854e+01    3.4603730655e+01   -1.1558423714e+01   -5.1102678671e+01   -2.1034894817e+01    3.9321903480e+00   -1.1265878209e+01    8.1282061917e-02    5.1200000000e+02    1.2714494734e-02    7.5299072266e-01
        19   -4.5048424788e+01    2.0306888624e+03   -7.9616372030e+01    3.4567947242e+01   -1.1476278302e+01   -5.1102678671e+01   -2.1161259063e+01    4.1238440049e+00   -1.1184512165e+01    8.1282061917e-02    5.1200000000e+02    1.2736637441e-02    7.5408935547e-01
        20   -4.5059889977e+01    2.0316512270e+03   -7.9519163291e+01    3.4459273314e+01   -1.1283759734e+01   -5.1102678671e+01   -2.0949764999e+01    3.8170401124e+00   -1.0961282611e+01    8.1282061917e-02    5.1200000000e+02    1.2766988472e-02    7.5726318359e-01
        21   -4.5034024954e+01    2.0291610648e+03   -7.9341190601e+01    3.4307165647e+01   -1.1275524360e+01   -5.1102678671e+01   -2.1008712464e+01    4.0457248935e+00   -1.0983859397e+01    8.1282061917e-02    5.1200000000e+02    1.2743009490e-02    7.5317382812e-01
        22   -4.5092672981e+01    2.0345391989e+03   -7.9510745538e+01    3.4418072557e+01   -1.1421928392e+01   -5.1102678671e+01   -2.0878847283e+01    3.8927088078e+00   -1.1143740757e+01    8.1282061917e-02    5.1200000000e+02    1.2770398579e-02    7.5567626953e-01
        23   -4.5134316909e+01    2.0382825312e+03   -7.9796221904e+01    3.4661904995e+01   -1.1209109214e+01   -5.1102678671e+01   -2.1110523613e+01    3.6260895943e+00   -1.0915666472e+01    8.1282061917e-02    5.1200000000e+02    1.2772099724e-02    7.5830078125e-01
