#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            Coulomb             IonIon              BlockWeight         BlockCPU            AcceptRatio         
        14   -8.9136070602e-01    1.6529763686e+00   -2.0296086999e+00    1.1382479939e+00    5.6508927070e-01   -3.3081682903e+00    7.1347031963e-01    1.2800000000e+04    1.0663028911e-02    9.8605468750e-01
        15   -8.8963453891e-01    1.4042670875e+00   -2.0752474301e+00    1.1856128912e+00    5.9777382909e-01   -3.3864915788e+00    7.1347031963e-01    1.2800000000e+04    1.0653599863e-02    9.8695312500e-01
        16   -9.3680100095e-01    1.3168096467e+00   -1.9727534473e+00    1.0359524463e+00    5.4209448788e-01   -3.2283182548e+00    7.1347031963e-01    1.2800000000e+04    1.0698503174e-02    9.8820312500e-01
        17   -8.8402621511e-01    1.2132999122e+00   -1.9959303656e+00    1.1119041505e+00    5.1355028787e-01   -3.2229509731e+00    7.1347031963e-01    1.2800000000e+04    1.0684444771e-02    9.8812500000e-01
        18   -9.1829602817e-01    1.7373759256e+00   -2.0256419757e+00    1.1073459475e+00    5.3186530280e-01   -3.2709775981e+00    7.1347031963e-01    1.2800000000e+04    1.0672558745e-02    9.8820312500e-01
        19   -8.5717876886e-01    1.7936209577e+00   -1.9894800577e+00    1.1323012888e+00    5.5554750281e-01   -3.2584978801e+00    7.1347031963e-01    1.2800000000e+04    1.0671818286e-02    9.8589843750e-01
        20   -9.0438850884e-01    1.2186536549e+00   -2.0190033894e+00    1.1146148805e+00    5.6818713269e-01   -3.3006608417e+00    7.1347031963e-01    1.2800000000e+04    1.0691190435e-02    9.8617187500e-01
        21   -9.1102369858e-01    1.2432791045e+00   -1.9440676385e+00    1.0330439399e+00    5.4304994270e-01   -3.2005879008e+00    7.1347031963e-01    1.2800000000e+04    1.0677039766e-02    9.8812500000e-01
        22   -9.1052346760e-01    1.2826434500e+00   -1.9888128343e+00    1.0782893667e+00    5.6281255453e-01   -3.2650957085e+00    7.1347031963e-01    1.2800000000e+04    1.0676319829e-02    9.8722656250e-01
        23   -8.6510996957e-01    1.1594036898e+00   -2.0459998687e+00    1.1808898992e+00    5.7437734494e-01   -3.3338475333e+00    7.1347031963e-01    1.2800000000e+04    1.0695834648e-02    9.8714843750e-01
        24   -8.4780678591e-01    1.2221496623e+00   -2.1519086401e+00    1.3041018541e+00    6.1108424669e-01   -3.4764632064e+00    7.1347031963e-01    1.2800000000e+04    1.0672857896e-02    9.8691406250e-01
        25   -8.9943474644e-01    1.2755990454e+00   -2.0924010032e+00    1.1929662567e+00    5.9189052631e-01   -3.3977618491e+00    7.1347031963e-01    1.2800000000e+04    1.0658348438e-02    9.8500000000e-01
        26   -9.1113477585e-01    1.5479647962e+00   -2.0911751252e+00    1.1800403494e+00    5.7565777430e-01   -3.3803032192e+00    7.1347031963e-01    1.2800000000e+04    1.0683075483e-02    9.8722656250e-01
        27   -9.1366681468e-01    1.9760206728e+00   -2.0898366964e+00    1.1761698817e+00    5.6378209955e-01   -3.3670891156e+00    7.1347031963e-01    1.2800000000e+04    1.0687098735e-02    9.8640625000e-01
        28   -9.0786558432e-01    1.2789139745e+00   -1.9774922488e+00    1.0696266644e+00    5.6495941810e-01   -3.2559219865e+00    7.1347031963e-01    1.2800000000e+04    1.0678875073e-02    9.8707031250e-01
        29   -9.1053174336e-01    1.2613058667e+00   -2.0160662284e+00    1.1055344850e+00    5.4877580304e-01   -3.2783123511e+00    7.1347031963e-01    1.2800000000e+04    1.0680864717e-02    9.8761718750e-01
        30   -9.1156794966e-01    1.2548090801e+00   -2.0044349921e+00    1.0928670424e+00    5.3877623229e-01   -3.2566815440e+00    7.1347031963e-01    1.2800000000e+04    1.0700021279e-02    9.8734375000e-01
        31   -8.8353704913e-01    1.1804850676e+00   -1.9855763843e+00    1.1020393352e+00    5.4444523491e-01   -3.2434919389e+00    7.1347031963e-01    1.2800000000e+04    1.0673551167e-02    9.8726562500e-01
        32   -8.8039840467e-01    1.2092995441e+00   -2.0570372490e+00    1.1766388444e+00    5.6113442190e-01   -3.3316419906e+00    7.1347031963e-01    1.2800000000e+04    1.0678354937e-02    9.8707031250e-01
        33   -8.2796505908e-01    1.0678333929e+00   -2.0701863853e+00    1.2422213262e+00    5.6944816936e-01   -3.3531048743e+00    7.1347031963e-01    1.2800000000e+04    1.0684740405e-02    9.8769531250e-01
        34   -8.7392970413e-01    1.5263589511e+00   -2.1143869452e+00    1.2404572411e+00    5.9391896495e-01   -3.4217762298e+00    7.1347031963e-01    1.2800000000e+04    1.0684178936e-02    9.8625000000e-01
        35   -8.9929775018e-01    1.3461406010e+00   -1.9827592042e+00    1.0834614540e+00    5.5253547631e-01   -3.2487650001e+00    7.1347031963e-01    1.2800000000e+04    1.0655314307e-02    9.8664062500e-01
        36   -8.7043500003e-01    1.3974567152e+00   -2.0421667159e+00    1.1717317158e+00    5.5932965958e-01   -3.3149666951e+00    7.1347031963e-01    1.2800000000e+04    1.0660933589e-02    9.8593750000e-01
        37   -8.5373943291e-01    1.1428076649e+00   -2.1173251575e+00    1.2635857246e+00    5.3291854558e-01   -3.3637140228e+00    7.1347031963e-01    1.2800000000e+04    1.0687550020e-02    9.8613281250e-01
        38   -8.8323554753e-01    1.5003853762e+00   -1.9528759517e+00    1.0696404042e+00    5.3373876203e-01   -3.2000850334e+00    7.1347031963e-01    1.2800000000e+04    1.0672535386e-02    9.8773437500e-01
        39   -9.0718637397e-01    1.2524408795e+00   -2.0123463915e+00    1.1051600175e+00    5.5438703216e-01   -3.2802037433e+00    7.1347031963e-01    1.2800000000e+04    1.0682457578e-02    9.8839843750e-01
        40   -9.2873868188e-01    1.5136609548e+00   -2.1066151930e+00    1.1778765111e+00    5.5945748848e-01   -3.3795430011e+00    7.1347031963e-01    1.2800000000e+04    1.0667768496e-02    9.8667968750e-01
        41   -9.3659183454e-01    1.5083004932e+00   -2.1595922974e+00    1.2230004629e+00    5.9298367808e-01   -3.4660462951e+00    7.1347031963e-01    1.2800000000e+04    1.0694738188e-02    9.8687500000e-01
        42   -9.2486569105e-01    1.4070144333e+00   -2.1299716183e+00    1.2051059273e+00    5.9024251929e-01   -3.4336844572e+00    7.1347031963e-01    1.2800000000e+04    1.0674812271e-02    9.8605468750e-01
        43   -8.9655524661e-01    1.3733647069e+00   -2.1021330740e+00    1.2055778274e+00    5.7275945261e-01   -3.3883628463e+00    7.1347031963e-01    1.2800000000e+04    1.0682868877e-02    9.8792968750e-01
        44   -9.0780565643e-01    1.3104756633e+00   -2.0136362571e+00    1.1058306006e+00    5.4236709624e-01   -3.2694736729e+00    7.1347031963e-01    1.2800000000e+04    1.0675969546e-02    9.8824218750e-01
        45   -8.7180667222e-01    1.1646442697e+00   -1.9839294282e+00    1.1121227560e+00    5.5872102567e-01   -3.2561207735e+00    7.1347031963e-01    1.2800000000e+04    1.0697955498e-02    9.8769531250e-01
        46   -8.8164356001e-01    1.4172716682e+00   -2.0369720429e+00    1.1553284829e+00    5.4797396356e-01   -3.2984163261e+00    7.1347031963e-01    1.2800000000e+04    1.0659267402e-02    9.8679687500e-01
        47   -8.8732524054e-01    1.2100457498e+00   -2.0344207085e+00    1.1470954680e+00    5.9266245956e-01   -3.3405534877e+00    7.1347031963e-01    1.2800000000e+04    1.0673670850e-02    9.8726562500e-01
        48   -9.0047203110e-01    1.2520914744e+00   -2.0813278951e+00    1.1808558640e+00    5.7719853124e-01   -3.3719967460e+00    7.1347031963e-01    1.2800000000e+04    1.0685785835e-02    9.8664062500e-01
        49   -8.7872867322e-01    1.2145192047e+00   -1.9945291981e+00    1.1158005249e+00    5.7222073711e-01   -3.2802202548e+00    7.1347031963e-01    1.2800000000e+04    1.0680643652e-02    9.8777343750e-01
        50   -9.1087084264e-01    1.3284957605e+00   -2.0732389627e+00    1.1623681201e+00    5.7489542640e-01   -3.3616047087e+00    7.1347031963e-01    1.2800000000e+04    1.0686596611e-02    9.8832031250e-01
        51   -8.8967609135e-01    1.3077467105e+00   -2.1325465642e+00    1.2428704729e+00    5.8925769993e-01   -3.4352745838e+00    7.1347031963e-01    1.2800000000e+04    1.0660782471e-02    9.8636718750e-01
        52   -9.3277133804e-01    1.4152643171e+00   -2.1290698114e+00    1.1962984733e+00    5.6121882962e-01   -3.4037589606e+00    7.1347031963e-01    1.2800000000e+04    1.0679615332e-02    9.8710937500e-01
        53   -8.7954521129e-01    1.2255357562e+00   -2.0315649625e+00    1.1520197512e+00    5.7087559864e-01   -3.3159108808e+00    7.1347031963e-01    1.2800000000e+04    1.0676008223e-02    9.8671875000e-01
        54   -9.1890439890e-01    1.3565977940e+00   -2.0949052819e+00    1.1760008830e+00    5.9396812869e-01   -3.4023437302e+00    7.1347031963e-01    1.2800000000e+04    1.0669264663e-02    9.8671875000e-01
        55   -9.1106245180e-01    1.3151421953e+00   -2.0970332095e+00    1.1859707577e+00    5.7969555662e-01   -3.3901990858e+00    7.1347031963e-01    1.2800000000e+04    1.0693530625e-02    9.8761718750e-01
        56   -8.9673340717e-01    1.2594102468e+00   -2.0631053671e+00    1.1663719599e+00    5.8394098948e-01   -3.3605166762e+00    7.1347031963e-01    1.2800000000e+04    1.0666782163e-02    9.8746093750e-01
        57   -8.9431325088e-01    1.3094069890e+00   -2.1230244987e+00    1.2287112478e+00    5.8332811957e-01   -3.4198229379e+00    7.1347031963e-01    1.2800000000e+04    1.0661230488e-02    9.8632812500e-01
        58   -9.2521075828e-01    1.3971188623e+00   -2.0602563806e+00    1.1350456223e+00    5.4334296856e-01   -3.3170696688e+00    7.1347031963e-01    1.2800000000e+04    1.0670625522e-02    9.8644531250e-01
        59   -9.3560499562e-01    1.3984484052e+00   -2.0630995959e+00    1.1274946002e+00    5.6274781461e-01   -3.3393177301e+00    7.1347031963e-01    1.2800000000e+04    1.0696436367e-02    9.8812500000e-01
        60   -8.5282638478e-01    1.1521145272e+00   -2.1137989742e+00    1.2609725894e+00    5.8845750461e-01   -3.4157267984e+00    7.1347031963e-01    1.2800000000e+04    1.0647999854e-02    9.8453125000e-01
        61   -8.9336715706e-01    1.4090594144e+00   -2.0360355132e+00    1.1426683562e+00    5.8635191626e-01   -3.3358577491e+00    7.1347031963e-01    1.2800000000e+04    1.0671241328e-02    9.8710937500e-01
        62   -9.0258960332e-01    1.4116910880e+00   -2.0821165779e+00    1.1795269746e+00    5.7990328172e-01   -3.3754901792e+00    7.1347031963e-01    1.2800000000e+04    1.0682040474e-02    9.8566406250e-01
        63   -9.2750415921e-01    1.5565110799e+00   -2.0910421128e+00    1.1635379536e+00    5.7628989831e-01   -3.3808023307e+00    7.1347031963e-01    1.2800000000e+04    1.0666501997e-02    9.8582031250e-01
        64   -8.9372602693e-01    1.4666355216e+00   -2.0933039608e+00    1.1995779339e+00    5.7831596051e-01   -3.3850902410e+00    7.1347031963e-01    1.2800000000e+04    1.0648885757e-02    9.8609375000e-01
        65   -9.0504039824e-01    1.3163263593e+00   -2.1057368838e+00    1.2006964855e+00    5.7063373584e-01   -3.3898409392e+00    7.1347031963e-01    1.2800000000e+04    1.0672919351e-02    9.8742187500e-01
        66   -9.0059227248e-01    1.4151509341e+00   -2.0792893324e+00    1.1786970599e+00    5.6257854603e-01   -3.3553381980e+00    7.1347031963e-01    1.2800000000e+04    1.0693037085e-02    9.8644531250e-01
        67   -8.9048931592e-01    1.2739805542e+00   -2.0711366540e+00    1.1806473381e+00    5.6435436614e-01   -3.3489613398e+00    7.1347031963e-01    1.2800000000e+04    1.0669827563e-02    9.8660156250e-01
        68   -9.0082946669e-01    1.3342011449e+00   -2.0283216585e+00    1.1274921918e+00    5.6402659642e-01   -3.3058185746e+00    7.1347031963e-01    1.2800000000e+04    1.0663873271e-02    9.8609375000e-01
        69   -8.8381353235e-01    1.2168862046e+00   -2.0955686467e+00    1.2117551144e+00    5.9136096901e-01   -3.4003999354e+00    7.1347031963e-01    1.2800000000e+04    1.0693446123e-02    9.8691406250e-01
        70   -8.8409211513e-01    1.3266469063e+00   -2.0786641059e+00    1.1945719908e+00    5.7519260678e-01   -3.3673270324e+00    7.1347031963e-01    1.2800000000e+04    1.0677393203e-02    9.8781250000e-01
        71   -9.1108257034e-01    1.3394215264e+00   -2.0684464919e+00    1.1573639216e+00    5.8405147371e-01   -3.3659682852e+00    7.1347031963e-01    1.2800000000e+04    1.0682615723e-02    9.8757812500e-01
        72   -8.9422976135e-01    1.3314201017e+00   -2.0833233591e+00    1.1890935978e+00    5.9251646955e-01   -3.3893101483e+00    7.1347031963e-01    1.2800000000e+04    1.0679039185e-02    9.8695312500e-01
        73   -9.3381064899e-01    1.5348293462e+00   -2.1798451948e+00    1.2460345458e+00    5.7625962756e-01   -3.4695751420e+00    7.1347031963e-01    1.2800000000e+04    1.0680960254e-02    9.8527343750e-01
        74   -8.9332263548e-01    1.3177764223e+00   -2.0922406783e+00    1.1989180428e+00    5.7160403495e-01   -3.3773150329e+00    7.1347031963e-01    1.2800000000e+04    1.0681436904e-02    9.8746093750e-01
        75   -8.8773644258e-01    1.2436906983e+00   -2.0085538593e+00    1.1208174167e+00    5.5649181709e-01   -3.2785159960e+00    7.1347031963e-01    1.2800000000e+04    1.0670636348e-02    9.8609375000e-01
        76   -8.9945245621e-01    1.3116178546e+00   -2.0720295079e+00    1.1725770517e+00    5.6408594488e-01   -3.3495857725e+00    7.1347031963e-01    1.2800000000e+04    1.0696062085e-02    9.8667968750e-01
        77   -8.9354236900e-01    1.2513176559e+00   -2.0212661469e+00    1.1277237779e+00    5.7018149810e-01   -3.3049179647e+00    7.1347031963e-01    1.2800000000e+04    1.0665295962e-02    9.8644531250e-01
        78   -9.0733497630e-01    1.7009435946e+00   -2.1305712565e+00    1.2232362802e+00    5.8760816803e-01   -3.4316497442e+00    7.1347031963e-01    1.2800000000e+04    1.0678766431e-02    9.8730468750e-01
        79   -8.6635549725e-01    1.1562252394e+00   -2.0089956353e+00    1.1426401381e+00    5.8346587602e-01   -3.3059318310e+00    7.1347031963e-01    1.2800000000e+04    1.0684455752e-02    9.8906250000e-01
        80   -9.1908318600e-01    1.2385967019e+00   -1.9463119003e+00    1.0272287143e+00    5.2132571286e-01   -3.1811079328e+00    7.1347031963e-01    1.2800000000e+04    1.0683110078e-02    9.8726562500e-01
        81   -8.9070057452e-01    1.1957216347e+00   -1.9566402573e+00    1.0659396828e+00    5.3238045585e-01   -3.2024910328e+00    7.1347031963e-01    1.2800000000e+04    1.0670326890e-02    9.8718750000e-01
        82   -9.0107736435e-01    1.2241395003e+00   -1.9816991007e+00    1.0806217364e+00    5.6244435144e-01   -3.2576137718e+00    7.1347031963e-01    1.2800000000e+04    1.0688744282e-02    9.8773437500e-01
        83   -8.9871413725e-01    1.3349353179e+00   -2.0435883138e+00    1.1448741766e+00    5.7132753340e-01   -3.3283861669e+00    7.1347031963e-01    1.2800000000e+04    1.0670909370e-02    9.8648437500e-01
        84   -8.9599823737e-01    1.2695409374e+00   -2.0764879637e+00    1.1804897263e+00    5.8274068526e-01   -3.3726989686e+00    7.1347031963e-01    1.2800000000e+04    1.0688706621e-02    9.8714843750e-01
        85   -8.5264323985e-01    1.2241397108e+00   -2.0589384758e+00    1.2062952359e+00    5.8986245960e-01   -3.3622712550e+00    7.1347031963e-01    1.2800000000e+04    1.0660546289e-02    9.8664062500e-01
        86   -8.9452450291e-01    1.2163101305e+00   -2.0147751280e+00    1.1202506251e+00    5.6573182751e-01   -3.2939772751e+00    7.1347031963e-01    1.2800000000e+04    1.0681578813e-02    9.8765625000e-01
        87   -8.9652555486e-01    1.2730580674e+00   -2.0530469478e+00    1.1565213929e+00    5.6856027270e-01   -3.3350775401e+00    7.1347031963e-01    1.2800000000e+04    1.0704396758e-02    9.8781250000e-01
        88   -8.6711773471e-01    1.3136021189e+00   -2.0777528863e+00    1.2106351516e+00    5.7850573423e-01   -3.3697289402e+00    7.1347031963e-01    1.2800000000e+04    1.0668277549e-02    9.8781250000e-01
        89   -8.8952777976e-01    1.1442398809e+00   -1.9802570168e+00    1.0907292370e+00    5.3325839047e-01   -3.2269857269e+00    7.1347031963e-01    1.2800000000e+04    1.0681646733e-02    9.8804687500e-01
        90   -8.8445430576e-01    1.2299149930e+00   -2.0174414451e+00    1.1329871393e+00    5.5090595381e-01   -3.2818177185e+00    7.1347031963e-01    1.2800000000e+04    1.0663121064e-02    9.8664062500e-01
        91   -8.9821939020e-01    1.2879853891e+00   -2.0724409081e+00    1.1742215179e+00    5.7675303954e-01   -3.3626642673e+00    7.1347031963e-01    1.2800000000e+04    1.0687602988e-02    9.8660156250e-01
        92   -9.0721253583e-01    1.2939552495e+00   -2.0731846863e+00    1.1659721505e+00    5.6100295912e-01   -3.3476579650e+00    7.1347031963e-01    1.2800000000e+04    1.0659405049e-02    9.8566406250e-01
        93   -8.9041677651e-01    1.2621306250e+00   -1.9695205141e+00    1.0791037376e+00    5.4047372401e-01   -3.2234645578e+00    7.1347031963e-01    1.2800000000e+04    1.0677465449e-02    9.8796875000e-01
        94   -8.9026863901e-01    1.2778624197e+00   -2.0390655186e+00    1.1487968796e+00    5.5309703862e-01   -3.3056328768e+00    7.1347031963e-01    1.2800000000e+04    1.0684715903e-02    9.8714843750e-01
        95   -8.9146873581e-01    1.2228382672e+00   -2.0116221273e+00    1.1201533915e+00    5.6176044876e-01   -3.2868528957e+00    7.1347031963e-01    1.2800000000e+04    1.0668709072e-02    9.8718750000e-01
        96   -9.2200653467e-01    1.2581720424e+00   -1.9995870429e+00    1.0775805083e+00    5.5854813362e-01   -3.2716054962e+00    7.1347031963e-01    1.2800000000e+04    1.0679322495e-02    9.8746093750e-01
        97   -8.7349656612e-01    1.5167520808e+00   -2.0185064373e+00    1.1450098712e+00    5.7765901363e-01   -3.3096357705e+00    7.1347031963e-01    1.2800000000e+04    1.0677483257e-02    9.8703125000e-01
        98   -8.8907715112e-01    1.3028094591e+00   -2.0718009444e+00    1.1827237933e+00    5.8625365176e-01   -3.3715249158e+00    7.1347031963e-01    1.2800000000e+04    1.0684665044e-02    9.8625000000e-01
        99   -9.0340168728e-01    1.3361768779e+00   -2.1002678107e+00    1.1968661234e+00    5.8936367740e-01   -3.4031018077e+00    7.1347031963e-01    1.2800000000e+04    1.0669142319e-02    9.8660156250e-01
       100   -9.2551976072e-01    1.6430852819e+00   -2.1333214646e+00    1.2078017039e+00    5.9752222394e-01   -3.4443140082e+00    7.1347031963e-01    1.2800000000e+04    1.0667237163e-02    9.8671875000e-01
       101   -9.2235120522e-01    1.8127450645e+00   -2.0447236019e+00    1.1223723966e+00    5.7891293387e-01   -3.3371068554e+00    7.1347031963e-01    1.2800000000e+04    1.0699598843e-02    9.8792968750e-01
       102   -9.0765392605e-01    1.2651766805e+00   -1.9734805469e+00    1.0658266208e+00    5.7050436659e-01   -3.2574552331e+00    7.1347031963e-01    1.2800000000e+04    1.0672066826e-02    9.8832031250e-01
       103   -9.0509682149e-01    1.2910163381e+00   -2.0624724253e+00    1.1573756038e+00    5.8633656791e-01   -3.3622793129e+00    7.1347031963e-01    1.2800000000e+04    1.0677181953e-02    9.8710937500e-01
       104   -8.8325158011e-01    1.2568863135e+00   -2.0793759722e+00    1.1961243921e+00    5.9046477329e-01   -3.3833110651e+00    7.1347031963e-01    1.2800000000e+04    1.0672765430e-02    9.8656250000e-01
       105   -9.1029841801e-01    1.3610394197e+00   -2.0336632186e+00    1.1233648006e+00    5.7449460512e-01   -3.3216281433e+00    7.1347031963e-01    1.2800000000e+04    1.0694588003e-02    9.8730468750e-01
       106   -8.6573885956e-01    1.2121008528e+00   -2.0295090836e+00    1.1637702240e+00    5.6702312904e-01   -3.3100025322e+00    7.1347031963e-01    1.2800000000e+04    1.0662776260e-02    9.8644531250e-01
       107   -9.0410430175e-01    1.2447894949e+00   -2.0188073144e+00    1.1147030127e+00    5.4958710535e-01   -3.2818647394e+00    7.1347031963e-01    1.2800000000e+04    1.0666040815e-02    9.8691406250e-01
       108   -8.9908974810e-01    1.2347102811e+00   -2.0054577271e+00    1.1063679790e+00    5.7980855765e-01   -3.2987366043e+00    7.1347031963e-01    1.2800000000e+04    1.0689321094e-02    9.8710937500e-01
       109   -8.8260187853e-01    1.1828649351e+00   -2.0566527975e+00    1.1740509189e+00    5.7716298296e-01   -3.3472861001e+00    7.1347031963e-01    1.2800000000e+04    1.0686993506e-02    9.8769531250e-01
       110   -9.1290453145e-01    1.2378789730e+00   -2.0338548290e+00    1.1209502976e+00    5.5310994508e-01   -3.3004350937e+00    7.1347031963e-01    1.2800000000e+04    1.0671263779e-02    9.8789062500e-01
       111   -8.6050030717e-01    1.1311223157e+00   -2.0608324282e+00    1.2003321210e+00    5.8078120892e-01   -3.3550839567e+00    7.1347031963e-01    1.2800000000e+04    1.0657870474e-02    9.8589843750e-01
       112   -9.0734830005e-01    1.5130978370e+00   -2.1129048560e+00    1.2055565560e+00    5.7496588406e-01   -3.4013410597e+00    7.1347031963e-01    1.2800000000e+04    1.0698225435e-02    9.8718750000e-01
       113   -8.9757768550e-01    1.2007259555e+00   -2.0476673085e+00    1.1500896230e+00    5.5758003008e-01   -3.3187176582e+00    7.1347031963e-01    1.2800000000e+04    1.0674760225e-02    9.8734375000e-01
       114   -8.8569257213e-01    1.2983091556e+00   -2.0667126178e+00    1.1810200457e+00    5.6233383261e-01   -3.3425167701e+00    7.1347031963e-01    1.2800000000e+04    1.0663718247e-02    9.8621093750e-01
       115   -9.0195384174e-01    1.3606270228e+00   -2.1058325451e+00    1.2038787034e+00    5.8446414048e-01   -3.4037670052e+00    7.1347031963e-01    1.2800000000e+04    1.0715005698e-02    9.8890625000e-01
       116   -9.2943193301e-01    1.3524266049e+00   -2.0415968380e+00    1.1121649050e+00    5.7592547578e-01   -3.3309926335e+00    7.1347031963e-01    1.2800000000e+04    1.0661608096e-02    9.8628906250e-01
       117   -9.0248051762e-01    1.2320918421e+00   -2.0874685790e+00    1.1849880614e+00    5.8920481502e-01   -3.3901437136e+00    7.1347031963e-01    1.2800000000e+04    1.0674199116e-02    9.8769531250e-01
       118   -9.0066592541e-01    1.2682915313e+00   -2.0515251247e+00    1.1508591993e+00    5.6211393714e-01   -3.3271093815e+00    7.1347031963e-01    1.2800000000e+04    1.0683883242e-02    9.8750000000e-01
       119   -8.9840224435e-01    1.2803436729e+00   -2.0567726755e+00    1.1583704312e+00    5.5722126547e-01   -3.3274642606e+00    7.1347031963e-01    1.2800000000e+04    1.0690666011e-02    9.8769531250e-01
       120   -9.4371519574e-01    1.7084563772e+00   -2.1055715958e+00    1.1618564001e+00    5.7985184037e-01   -3.3988937558e+00    7.1347031963e-01    1.2800000000e+04    1.0667770815e-02    9.8550781250e-01
       121   -8.6443272137e-01    1.1989870875e+00   -2.0764320267e+00    1.2119993053e+00    5.7806770312e-01   -3.3679700494e+00    7.1347031963e-01    1.2800000000e+04    1.0653021592e-02    9.8601562500e-01
       122   -9.1274980988e-01    1.2880536662e+00   -2.0181550922e+00    1.1054052823e+00    5.7477341252e-01   -3.3063988244e+00    7.1347031963e-01    1.2800000000e+04    1.0697541616e-02    9.8816406250e-01
       123   -9.1024537182e-01    1.4779733398e+00   -2.0525153938e+00    1.1422700220e+00    5.8736039654e-01   -3.3533461100e+00    7.1347031963e-01    1.2800000000e+04    1.0710577139e-02    9.8855468750e-01
       124   -9.1834229176e-01    1.3039187155e+00   -2.0991369193e+00    1.1807946276e+00    5.7052870484e-01   -3.3831359438e+00    7.1347031963e-01    1.2800000000e+04    1.0671385933e-02    9.8660156250e-01
       125   -9.1656695401e-01    1.6633792011e+00   -2.0495588443e+00    1.1329918903e+00    5.8675907716e-01   -3.3497882411e+00    7.1347031963e-01    1.2800000000e+04    1.0687698809e-02    9.8804687500e-01
       126   -9.1252022450e-01    3.0262325020e+00   -2.0426866109e+00    1.1301663864e+00    5.7518623571e-01   -3.3313431663e+00    7.1347031963e-01    1.2800000000e+04    1.0681609038e-02    9.8789062500e-01
       127   -8.9218159471e-01    1.7169537148e+00   -2.1388481887e+00    1.2466665940e+00    5.7200728125e-01   -3.4243257896e+00    7.1347031963e-01    1.2800000000e+04    1.0680718921e-02    9.8718750000e-01
       128   -9.0578489203e-01    1.2512926053e+00   -2.0523783654e+00    1.1465934734e+00    5.6646238458e-01   -3.3323110696e+00    7.1347031963e-01    1.2800000000e+04    1.0671206274e-02    9.8726562500e-01
       129   -8.7484252896e-01    1.3667018144e+00   -2.0707573009e+00    1.1959147719e+00    5.6990718340e-01   -3.3541348039e+00    7.1347031963e-01    1.2800000000e+04    1.0667137866e-02    9.8695312500e-01
