#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            Coulomb             IonIon              BlockWeight         BlockCPU            AcceptRatio         
        46   -5.7888756389e+01    3.4067914087e+03   -1.3458374656e+02    7.6694990172e+01    7.5190136138e+01   -2.5077412727e+02    4.1000244566e+01    1.2800000000e+04    1.6475349153e-01    8.8913671875e-01
        47   -5.8825646101e+01    4.0011607606e+03   -1.3966441907e+02    8.0838772969e+01    7.5235436527e+01   -2.5590010016e+02    4.1000244566e+01    1.2800000000e+04    1.6448283663e-01    8.8703125000e-01
        48   -5.8219672233e+01    3.4898341429e+03   -1.3491520885e+02    7.6695536620e+01    7.5219342410e+01   -2.5113479583e+02    4.1000244566e+01    1.2800000000e+04    1.6453751070e-01    8.8797265625e-01
        49   -5.8489453003e+01    3.5066066732e+03   -1.3562310523e+02    7.7133652229e+01    7.4678320345e+01   -2.5130167014e+02    4.1000244566e+01    1.2800000000e+04    1.6443161702e-01    8.8686328125e-01
        50   -5.8714637273e+01    3.6281714063e+03   -1.3443556119e+02    7.5720923916e+01    7.4849116575e+01   -2.5028492233e+02    4.1000244566e+01    1.2800000000e+04    1.6453468506e-01    8.8783593750e-01
        51   -5.9026792596e+01    3.9779695465e+03   -1.3624356391e+02    7.7216771315e+01    7.5040241091e+01   -2.5228404957e+02    4.1000244566e+01    1.2800000000e+04    1.6453375505e-01    8.8774609375e-01
        52   -5.8626168300e+01    3.7231990818e+03   -1.3486267671e+02    7.6236508408e+01    7.4836873071e+01   -2.5069979435e+02    4.1000244566e+01    1.2800000000e+04    1.6453185215e-01    8.8750390625e-01
        53   -6.3480939268e+01    1.0452857624e+04   -1.4214230097e+02    7.8661361706e+01    7.4713011566e+01   -2.5785555711e+02    4.1000244566e+01    1.2800000000e+04    1.6451960216e-01    8.8750000000e-01
        54   -5.8249557613e+01    3.8389160093e+03   -1.3360381425e+02    7.5354256638e+01    7.5178759992e+01   -2.4978281881e+02    4.1000244566e+01    1.2800000000e+04    1.6447302010e-01    8.8732031250e-01
        55   -5.8893815739e+01    4.3261587965e+03   -1.3858458693e+02    7.9690771190e+01    7.4837833644e+01   -2.5442266514e+02    4.1000244566e+01    1.2800000000e+04    1.6446259676e-01    8.8663671875e-01
        56   -5.7977157322e+01    3.4592166475e+03   -1.3629254151e+02    7.8315384192e+01    7.5215066670e+01   -2.5250785275e+02    4.1000244566e+01    1.2800000000e+04    1.6448006151e-01    8.8732812500e-01
        57   -5.8400713850e+01    3.4804038783e+03   -1.3688077696e+02    7.8480063115e+01    7.4476703394e+01   -2.5235772493e+02    4.1000244566e+01    1.2800000000e+04    1.6453603723e-01    8.8740234375e-01
        58   -5.9063540660e+01    4.1139337243e+03   -1.3521016054e+02    7.6146619880e+01    7.4672149306e+01   -2.5088255441e+02    4.1000244566e+01    1.2800000000e+04    1.6453508892e-01    8.8821093750e-01
        59   -6.0005255322e+01    4.1791785068e+03   -1.4212400774e+02    8.2118752414e+01    7.5057330700e+01   -2.5818158300e+02    4.1000244566e+01    1.2800000000e+04    1.6447978112e-01    8.8714062500e-01
        60   -5.8244125446e+01    3.5359310229e+03   -1.3590222931e+02    7.7658103864e+01    7.5103025847e+01   -2.5200549972e+02    4.1000244566e+01    1.2800000000e+04    1.6450129091e-01    8.8808593750e-01
        61   -5.8063777043e+01    3.4779594048e+03   -1.3931548359e+02    8.1251706549e+01    7.4812671737e+01   -2.5512839990e+02    4.1000244566e+01    1.2800000000e+04    1.6450472818e-01    8.8755078125e-01
        62   -5.8890606007e+01    4.0174625748e+03   -1.3861767550e+02    7.9727069496e+01    7.4752489342e+01   -2.5437040941e+02    4.1000244566e+01    1.2800000000e+04    1.6455274118e-01    8.8758203125e-01
        63   -5.7968545521e+01    3.4144673398e+03   -1.3538561191e+02    7.7417066386e+01    7.5128342773e+01   -2.5151419925e+02    4.1000244566e+01    1.2800000000e+04    1.6447626263e-01    8.8738281250e-01
        64   -5.8024900672e+01    3.4257069283e+03   -1.3812946532e+02    8.0104564648e+01    7.4940941470e+01   -2.5407065136e+02    4.1000244566e+01    1.2800000000e+04    1.6419681197e-01    8.8624218750e-01
        65   -5.8814175953e+01    3.7748574789e+03   -1.4019932843e+02    8.1385152475e+01    7.5038669119e+01   -2.5623824211e+02    4.1000244566e+01    1.2800000000e+04    1.6447638372e-01    8.8683593750e-01
        66   -5.8221423998e+01    3.7213263495e+03   -1.3581117119e+02    7.7589747188e+01    7.4866004467e+01   -2.5167742022e+02    4.1000244566e+01    1.2800000000e+04    1.6445243503e-01    8.8832421875e-01
        67   -5.7945794091e+01    3.4558186939e+03   -1.3686691679e+02    7.8921122701e+01    7.4991903709e+01   -2.5285906507e+02    4.1000244566e+01    1.2800000000e+04    1.6443024729e-01    8.8780468750e-01
        68   -5.8121714523e+01    3.4501023067e+03   -1.3864816281e+02    8.0526448289e+01    7.4676292134e+01   -2.5432469951e+02    4.1000244566e+01    1.2800000000e+04    1.6439814798e-01    8.8726171875e-01
        69   -5.8243164692e+01    3.4513831631e+03   -1.3202524644e+02    7.3782081747e+01    7.5291829246e+01   -2.4831732025e+02    4.1000244566e+01    1.2800000000e+04    1.6448423082e-01    8.8814843750e-01
        70   -5.8126335567e+01    3.4804061350e+03   -1.3397545382e+02    7.5849118255e+01    7.5459482274e+01   -2.5043518066e+02    4.1000244566e+01    1.2800000000e+04    1.6445292754e-01    8.8767968750e-01
        71   -5.7952567817e+01    3.4096721460e+03   -1.3552108110e+02    7.7568513284e+01    7.4853763721e+01   -2.5137508939e+02    4.1000244566e+01    1.2800000000e+04    1.6446496198e-01    8.8807812500e-01
        72   -5.8034537010e+01    3.6090764155e+03   -1.3457188116e+02    7.6537344150e+01    7.4646522861e+01   -2.5021864859e+02    4.1000244566e+01    1.2800000000e+04    1.6447494182e-01    8.8864453125e-01
        73   -5.7996348198e+01    3.4161178879e+03   -1.3581207692e+02    7.7815728726e+01    7.4596265239e+01   -2.5140858673e+02    4.1000244566e+01    1.2800000000e+04    1.6443942482e-01    8.8761718750e-01
        74   -6.0322174595e+01    8.6315668237e+03   -1.3855599249e+02    7.8233817899e+01    7.5170053060e+01   -2.5472629012e+02    4.1000244566e+01    1.2800000000e+04    1.6441549136e-01    8.8726953125e-01
        75   -5.8099694235e+01    3.4418015521e+03   -1.3775491320e+02    7.9655218961e+01    7.5368165601e+01   -2.5412332336e+02    4.1000244566e+01    1.2800000000e+04    1.6440361962e-01    8.8707421875e-01
        76   -5.8615847030e+01    3.7231972124e+03   -1.3846027551e+02    7.9844428477e+01    7.4564386615e+01   -2.5402490669e+02    4.1000244566e+01    1.2800000000e+04    1.6440961385e-01    8.8725390625e-01
        77   -5.8236815767e+01    3.5593290414e+03   -1.3642312416e+02    7.8186308390e+01    7.5036442210e+01   -2.5245981093e+02    4.1000244566e+01    1.2800000000e+04    1.6437784079e-01    8.8709765625e-01
        78   -5.7735132491e+01    3.4084741344e+03   -1.3799078018e+02    8.0255647689e+01    7.5447290104e+01   -2.5443831485e+02    4.1000244566e+01    1.2800000000e+04    1.6442191277e-01    8.8768359375e-01
        79   -5.8864312756e+01    3.8324909586e+03   -1.3910888167e+02    8.0244568913e+01    7.5001012866e+01   -2.5511013910e+02    4.1000244566e+01    1.2800000000e+04    1.6440295068e-01    8.8699218750e-01
        80   -5.8967282191e+01    3.9544663989e+03   -1.4132650190e+02    8.2359219710e+01    7.4851382390e+01   -2.5717812886e+02    4.1000244566e+01    1.2800000000e+04    1.6444484583e-01    8.8749609375e-01
        81   -5.8301395097e+01    3.6600446414e+03   -1.3532434826e+02    7.7022953163e+01    7.4533038818e+01   -2.5085763164e+02    4.1000244566e+01    1.2800000000e+04    1.6447011883e-01    8.8848046875e-01
        82   -5.8639433992e+01    3.6452585564e+03   -1.3682098256e+02    7.8181548571e+01    7.4641932196e+01   -2.5246315933e+02    4.1000244566e+01    1.2800000000e+04    1.6445830230e-01    8.8765625000e-01
        83   -5.8484400102e+01    3.5890305421e+03   -1.3991420560e+02    8.1429805495e+01    7.4955503340e+01   -2.5586995350e+02    4.1000244566e+01    1.2800000000e+04    1.6437405720e-01    8.8709375000e-01
        84   -6.1681515136e+01    1.6637013093e+04   -1.3872865009e+02    7.7047134950e+01    7.4484920096e+01   -2.5421381475e+02    4.1000244566e+01    1.2800000000e+04    1.6443973690e-01    8.8778125000e-01
        85   -6.1608679497e+01    1.5758845521e+04   -1.3962643888e+02    7.8017759387e+01    7.4508152677e+01   -2.5513483613e+02    4.1000244566e+01    1.2800000000e+04    1.6448402909e-01    8.8807031250e-01
        86   -5.7675243858e+01    3.3742810269e+03   -1.3478498920e+02    7.7109745344e+01    7.5239249732e+01   -2.5102448350e+02    4.1000244566e+01    1.2800000000e+04    1.6446703498e-01    8.8798046875e-01
        87   -5.8658696555e+01    3.9944708710e+03   -1.3816833540e+02    7.9509638849e+01    7.4928680789e+01   -2.5409726076e+02    4.1000244566e+01    1.2800000000e+04    1.6442434123e-01    8.8759375000e-01
        88   -5.8138246797e+01    3.6162455274e+03   -1.3513724514e+02    7.6998998344e+01    7.4473150500e+01   -2.5061064021e+02    4.1000244566e+01    1.2800000000e+04    1.6445737928e-01    8.8803906250e-01
        89   -5.7567006805e+01    3.3652437545e+03   -1.3602518266e+02    7.8458175856e+01    7.5060203598e+01   -2.5208563082e+02    4.1000244566e+01    1.2800000000e+04    1.6442250455e-01    8.8733593750e-01
        90   -5.9334437951e+01    4.6022150063e+03   -1.3633553949e+02    7.7001101539e+01    7.4376320737e+01   -2.5171210479e+02    4.1000244566e+01    1.2800000000e+04    1.6453964558e-01    8.8896875000e-01
        91   -5.8582319570e+01    3.5538807635e+03   -1.3684683639e+02    7.8264516817e+01    7.4795176137e+01   -2.5264225709e+02    4.1000244566e+01    1.2800000000e+04    1.6445329495e-01    8.8816015625e-01
        92   -5.7572500332e+01    3.3621232918e+03   -1.3427189656e+02    7.6699396228e+01    7.4904567745e+01   -2.5017670887e+02    4.1000244566e+01    1.2800000000e+04    1.6441768321e-01    8.8753515625e-01
        93   -5.8856515819e+01    4.7446361611e+03   -1.4115709521e+02    8.2300579391e+01    7.4485853752e+01   -2.5664319353e+02    4.1000244566e+01    1.2800000000e+04    1.6437742789e-01    8.8630859375e-01
        94   -5.8509832406e+01    3.5879778076e+03   -1.3788113378e+02    7.9371301375e+01    7.4960207996e+01   -2.5384158634e+02    4.1000244566e+01    1.2800000000e+04    1.6437636482e-01    8.8662890625e-01
        95   -5.9160741024e+01    3.7088827053e+03   -1.3668882979e+02    7.7528088766e+01    7.4975434100e+01   -2.5266450846e+02    4.1000244566e+01    1.2800000000e+04    1.6445082331e-01    8.8736328125e-01
        96   -5.8980260510e+01    3.6450825883e+03   -1.3810510032e+02    7.9124839813e+01    7.4841512795e+01   -2.5394685768e+02    4.1000244566e+01    1.2800000000e+04    1.6444059207e-01    8.8739843750e-01
        97   -5.7975064178e+01    3.4577126388e+03   -1.3596832653e+02    7.7993262350e+01    7.4803087488e+01   -2.5177165858e+02    4.1000244566e+01    1.2800000000e+04    1.6445478222e-01    8.8797656250e-01
        98   -5.7620876760e+01    3.3694189843e+03   -1.3467103547e+02    7.7050158705e+01    7.4944177594e+01   -2.5061545763e+02    4.1000244566e+01    1.2800000000e+04    1.6448000438e-01    8.8827734375e-01
        99   -5.7931028846e+01    3.5937005013e+03   -1.4197498472e+02    8.4043955870e+01    7.5426095346e+01   -2.5840132463e+02    4.1000244566e+01    1.2800000000e+04    1.6433352916e-01    8.8603515625e-01
       100   -5.8150490217e+01    3.6004065126e+03   -1.3815428438e+02    8.0003794163e+01    7.5151896025e+01   -2.5430642497e+02    4.1000244566e+01    1.2800000000e+04    1.6440555077e-01    8.8714453125e-01
       101   -5.8040590125e+01    3.4330693976e+03   -1.3825924730e+02    8.0218657177e+01    7.4522760265e+01   -2.5378225213e+02    4.1000244566e+01    1.2800000000e+04    1.6439035729e-01    8.8679296875e-01
       102   -5.8756093309e+01    3.9351963235e+03   -1.3649803393e+02    7.7741940621e+01    7.4853893426e+01   -2.5235217192e+02    4.1000244566e+01    1.2800000000e+04    1.6444450556e-01    8.8806250000e-01
       103   -5.8947978611e+01    3.8724423165e+03   -1.3771017360e+02    7.8762194991e+01    7.4476541694e+01   -2.5318695986e+02    4.1000244566e+01    1.2800000000e+04    1.6439629383e-01    8.8706640625e-01
       104   -5.8383092481e+01    3.6832560450e+03   -1.3560044034e+02    7.7217347863e+01    7.4729394085e+01   -2.5133007900e+02    4.1000244566e+01    1.2800000000e+04    1.6441432460e-01    8.8734375000e-01
       105   -5.8450552049e+01    3.4934721255e+03   -1.3659805879e+02    7.8147506737e+01    7.4578646891e+01   -2.5217695024e+02    4.1000244566e+01    1.2800000000e+04    1.6438575743e-01    8.8710546875e-01
       106   -5.7838163216e+01    3.3880484123e+03   -1.3187581123e+02    7.4037648015e+01    7.5193797044e+01   -2.4806985284e+02    4.1000244566e+01    1.2800000000e+04    1.6444305535e-01    8.8783203125e-01
       107   -5.7683617498e+01    3.3795918310e+03   -1.3653078429e+02    7.8847166793e+01    7.5110417068e+01   -2.5264144593e+02    4.1000244566e+01    1.2800000000e+04    1.6440799443e-01    8.8733203125e-01
       108   -5.8413620659e+01    3.7117946695e+03   -1.3703988326e+02    7.8626262596e+01    7.5565716805e+01   -2.5360584463e+02    4.1000244566e+01    1.2800000000e+04    1.6440751314e-01    8.8706250000e-01
       109   -5.8253749799e+01    3.7676684735e+03   -1.3769695488e+02    7.9443205084e+01    7.5669645170e+01   -2.5436684462e+02    4.1000244566e+01    1.2800000000e+04    1.6445547059e-01    8.8797656250e-01
       110   -5.8507692723e+01    3.7250736719e+03   -1.3774181627e+02    7.9234123546e+01    7.4850702764e+01   -2.5359276360e+02    4.1000244566e+01    1.2800000000e+04    1.6452938338e-01    8.8846093750e-01
       111   -5.8696535415e+01    3.9733504979e+03   -1.3806546260e+02    7.9368927184e+01    7.4853268453e+01   -2.5391897562e+02    4.1000244566e+01    1.2800000000e+04    1.6442380626e-01    8.8776171875e-01
       112   -5.9367028882e+01    4.0973894840e+03   -1.4057045996e+02    8.1203431080e+01    7.5075962515e+01   -2.5664666704e+02    4.1000244566e+01    1.2800000000e+04    1.6444564551e-01    8.8754296875e-01
       113   -5.8207290297e+01    3.5802523075e+03   -1.3927868144e+02    8.1071391145e+01    7.4931626861e+01   -2.5521055287e+02    4.1000244566e+01    1.2800000000e+04    1.6447670012e-01    8.8763671875e-01
       114   -5.8614625554e+01    5.0179879445e+03   -1.3640296176e+02    7.7788336206e+01    7.4448836860e+01   -2.5185204319e+02    4.1000244566e+01    1.2800000000e+04    1.6447360467e-01    8.8806250000e-01
       115   -6.0713738374e+01    9.4371326499e+03   -1.3883161199e+02    7.8117873619e+01    7.5047588514e+01   -2.5487944507e+02    4.1000244566e+01    1.2800000000e+04    1.6442474590e-01    8.8718359375e-01
       116   -5.8437320319e+01    3.6042142626e+03   -1.3887622370e+02    8.0438903385e+01    7.4960676753e+01   -2.5483714502e+02    4.1000244566e+01    1.2800000000e+04    1.6437506911e-01    8.8707812500e-01
       117   -5.8157469843e+01    3.5199643573e+03   -1.3746435470e+02    7.9306884858e+01    7.4969223466e+01   -2.5343382273e+02    4.1000244566e+01    1.2800000000e+04    1.6444472639e-01    8.8746875000e-01
       118   -5.8324611526e+01    3.5967058841e+03   -1.3794231086e+02    7.9617699330e+01    7.5009631266e+01   -2.5395218669e+02    4.1000244566e+01    1.2800000000e+04    1.6480653833e-01    8.8635156250e-01
       119   -5.7488052732e+01    3.3781325928e+03   -1.3168385140e+02    7.4195798667e+01    7.5258224198e+01   -2.4794232016e+02    4.1000244566e+01    1.2800000000e+04    1.6445789569e-01    8.8830859375e-01
       120   -5.8201400678e+01    3.5115071239e+03   -1.4117922473e+02    8.2977824052e+01    7.5377628977e+01   -2.5755709827e+02    4.1000244566e+01    1.2800000000e+04    1.6436587117e-01    8.8619921875e-01
       121   -5.8150066278e+01    3.5453092823e+03   -1.3493679792e+02    7.6786731641e+01    7.5211912455e+01   -2.5114895494e+02    4.1000244566e+01    1.2800000000e+04    1.6437812195e-01    8.8694531250e-01
       122   -5.8366130542e+01    3.4572225975e+03   -1.3777877146e+02    7.9412640915e+01    7.4615248887e+01   -2.5339426491e+02    4.1000244566e+01    1.2800000000e+04    1.6434482591e-01    8.8603125000e-01
       123   -5.8744870439e+01    3.6408561792e+03   -1.4005330361e+02    8.1308433173e+01    7.5109040325e+01   -2.5616258850e+02    4.1000244566e+01    1.2800000000e+04    1.6448063173e-01    8.8764453125e-01
       124   -5.8384095584e+01    3.6544442637e+03   -1.3663178517e+02    7.8247689586e+01    7.5030697260e+01   -2.5266272700e+02    4.1000244566e+01    1.2800000000e+04    1.6449881139e-01    8.8801171875e-01
       125   -5.8038039698e+01    3.7168739959e+03   -1.3610666086e+02    7.8068621167e+01    7.5302370179e+01   -2.5240927561e+02    4.1000244566e+01    1.2800000000e+04    1.6448735491e-01    8.8750390625e-01
       126   -5.7706381191e+01    3.3825835466e+03   -1.3827814025e+02    8.0571759062e+01    7.4928874399e+01   -2.5420725922e+02    4.1000244566e+01    1.2800000000e+04    1.6441344479e-01    8.8683984375e-01
       127   -5.7618559937e+01    3.3977537563e+03   -1.3472316023e+02    7.7104600297e+01    7.5155717164e+01   -2.5087912196e+02    4.1000244566e+01    1.2800000000e+04    1.6449606742e-01    8.8788281250e-01
       128   -5.8286356979e+01    3.5437142379e+03   -1.3671473727e+02    7.8428380296e+01    7.5362677071e+01   -2.5307765891e+02    4.1000244566e+01    1.2800000000e+04    1.6445386826e-01    8.8695312500e-01
       129   -5.8387189976e+01    3.5906737264e+03   -1.3614214601e+02    7.7754956032e+01    7.4856978158e+01   -2.5199936873e+02    4.1000244566e+01    1.2800000000e+04    1.6453964667e-01    8.8830468750e-01
