#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            Coulomb             IonIon              BlockWeight         BlockCPU            AcceptRatio         
        23   -7.9520912919e-01    1.9912767913e+00   -2.3076718967e+00    1.5124627675e+00    7.6237876022e-01   -3.7835209765e+00    7.1347031963e-01    1.2800000000e+04    9.4126808447e-03    9.8019531250e-01
        24   -7.4744078174e-01    1.7479666048e+00   -2.3155700068e+00    1.5681292251e+00    7.9040281192e-01   -3.8194431384e+00    7.1347031963e-01    1.2800000000e+04    9.3902140869e-03    9.8066406250e-01
        25   -7.2938072423e-01    1.6152519972e+00   -2.3314340349e+00    1.6020533107e+00    8.1300455286e-01   -3.8579089074e+00    7.1347031963e-01    1.2800000000e+04    9.4030770850e-03    9.8171875000e-01
        26   -7.4837766952e-01    1.5659706480e+00   -2.2715874982e+00    1.5232098287e+00    7.6598110628e-01   -3.7510389241e+00    7.1347031963e-01    1.2800000000e+04    9.4121106006e-03    9.8230468750e-01
        27   -7.8482884491e-01    1.6371613781e+00   -2.2591055004e+00    1.4742766554e+00    7.5538967905e-01   -3.7279654990e+00    7.1347031963e-01    1.2800000000e+04    9.4263961426e-03    9.8152343750e-01
        28   -7.7013202729e-01    1.6669631263e+00   -2.3327984407e+00    1.5626664134e+00    7.6222720841e-01   -3.8084959687e+00    7.1347031963e-01    1.2800000000e+04    9.3907843311e-03    9.8039062500e-01
        29   -7.7840504734e-01    1.4622801334e+00   -2.3285939140e+00    1.5501888666e+00    7.4679512234e-01   -3.7888593559e+00    7.1347031963e-01    1.2800000000e+04    9.4094701074e-03    9.8183593750e-01
        30   -8.0438630189e-01    1.8099366231e+00   -2.3458280624e+00    1.5414417605e+00    7.6089482825e-01   -3.8201932103e+00    7.1347031963e-01    1.2800000000e+04    9.4305243164e-03    9.8179687500e-01
        31   -7.9009056311e-01    1.6906078323e+00   -2.3636420138e+00    1.5735514507e+00    7.7393986868e-01   -3.8510522021e+00    7.1347031963e-01    1.2800000000e+04    9.3987673584e-03    9.8082031250e-01
        32   -7.1143431977e-01    1.6876042981e+00   -2.3989932614e+00    1.6875589416e+00    7.9872979888e-01   -3.9111933799e+00    7.1347031963e-01    1.2800000000e+04    9.4025411279e-03    9.8039062500e-01
        33   -7.1766542019e-01    1.5080129131e+00   -2.2888336004e+00    1.5711681802e+00    7.8627519385e-01   -3.7885791139e+00    7.1347031963e-01    1.2800000000e+04    9.4022505225e-03    9.8187500000e-01
        34   -6.7541758201e-01    1.5046649768e+00   -2.3127175384e+00    1.6372999564e+00    8.0460089866e-01   -3.8307887567e+00    7.1347031963e-01    1.2800000000e+04    9.4150906543e-03    9.7992187500e-01
        35   -7.3716693722e-01    1.8194490188e+00   -2.2640894642e+00    1.5269225270e+00    7.8621019375e-01   -3.7637699776e+00    7.1347031963e-01    1.2800000000e+04    9.3964155078e-03    9.8125000000e-01
        36   -7.3629099225e-01    1.7452077292e+00   -2.2902268073e+00    1.5539358150e+00    7.8873572106e-01   -3.7924328480e+00    7.1347031963e-01    1.2800000000e+04    9.3965443506e-03    9.8019531250e-01
        37   -7.3628809000e-01    1.9004238496e+00   -2.3700696173e+00    1.6337815273e+00    7.9081580999e-01   -3.8743557469e+00    7.1347031963e-01    1.2800000000e+04    9.4058213281e-03    9.7941406250e-01
        38   -7.5550557692e-01    1.3845075359e+00   -2.2253954070e+00    1.4698898301e+00    7.4014370330e-01   -3.6790094300e+00    7.1347031963e-01    1.2800000000e+04    9.4015214111e-03    9.8179687500e-01
        39   -7.9339876933e-01    1.7013825098e+00   -2.3336626645e+00    1.5402638952e+00    7.7520844850e-01   -3.8223414326e+00    7.1347031963e-01    1.2800000000e+04    9.3973851904e-03    9.8066406250e-01
        40   -7.4869823081e-01    1.5956438016e+00   -2.2397056905e+00    1.4910074597e+00    7.7693987499e-01   -3.7301158851e+00    7.1347031963e-01    1.2800000000e+04    9.3946876855e-03    9.8074218750e-01
        41   -6.9845545750e-01    1.5973632213e+00   -2.3255483372e+00    1.6270928797e+00    7.9539666596e-01   -3.8344153228e+00    7.1347031963e-01    1.2800000000e+04    9.4106774072e-03    9.8035156250e-01
        42   -7.7792658221e-01    2.3265008754e+00   -2.3556049983e+00    1.5776784161e+00    7.8849932909e-01   -3.8575746470e+00    7.1347031963e-01    1.2800000000e+04    9.4133949072e-03    9.8214843750e-01
        43   -8.0583742099e-01    2.2689128789e+00   -2.3221245311e+00    1.5162871101e+00    7.5375068812e-01   -3.7893455389e+00    7.1347031963e-01    1.2800000000e+04    9.4041086475e-03    9.8121093750e-01
        44   -7.9521285670e-01    1.6967735680e+00   -2.3277636378e+00    1.5325507811e+00    7.5518926422e-01   -3.7964232217e+00    7.1347031963e-01    1.2800000000e+04    9.3907585303e-03    9.8000000000e-01
        45   -7.0635549397e-01    1.6410733836e+00   -2.2756191150e+00    1.5692636210e+00    7.8695463340e-01   -3.7760440680e+00    7.1347031963e-01    1.2800000000e+04    9.4149844678e-03    9.8117187500e-01
        46   -7.9063058942e-01    1.7986685462e+00   -2.2861383693e+00    1.4955077799e+00    7.5287513506e-01   -3.7524838240e+00    7.1347031963e-01    1.2800000000e+04    9.4042343604e-03    9.8257812500e-01
        47   -8.2569867595e-01    2.0198285278e+00   -2.2504737146e+00    1.4247750387e+00    7.4950869756e-01   -3.7134527318e+00    7.1347031963e-01    1.2800000000e+04    9.4262671729e-03    9.8300781250e-01
        48   -7.0509861485e-01    1.7896888637e+00   -2.3869514148e+00    1.6818528000e+00    8.2096008207e-01   -3.9213818166e+00    7.1347031963e-01    1.2800000000e+04    9.4309857227e-03    9.8050781250e-01
        49   -7.1584786243e-01    1.5794541934e+00   -2.3239986156e+00    1.6081507532e+00    7.8510473848e-01   -3.8225736737e+00    7.1347031963e-01    1.2800000000e+04    9.4101241553e-03    9.8144531250e-01
        50   -7.7588744027e-01    1.9949293442e+00   -2.2982700632e+00    1.5223826229e+00    7.9668366265e-01   -3.8084240455e+00    7.1347031963e-01    1.2800000000e+04    9.3966467920e-03    9.8085937500e-01
        51   -7.6096569063e-01    1.8463738270e+00   -2.3085325627e+00    1.5475668721e+00    7.9271523897e-01   -3.8147181213e+00    7.1347031963e-01    1.2800000000e+04    9.4089812354e-03    9.8066406250e-01
        52   -7.1043085751e-01    1.5136032678e+00   -2.3027550524e+00    1.5923241949e+00    7.8324690773e-01   -3.7994722797e+00    7.1347031963e-01    1.2800000000e+04    9.3954896631e-03    9.7992187500e-01
        53   -7.0472200140e-01    1.5715925727e+00   -2.2616860821e+00    1.5569640807e+00    7.9715938513e-01   -3.7723157869e+00    7.1347031963e-01    1.2800000000e+04    9.3909085107e-03    9.7960937500e-01
        54   -8.0869586716e-01    1.5987031078e+01   -2.3779649366e+00    1.5692690694e+00    7.7772731893e-01   -3.8691625751e+00    7.1347031963e-01    1.2800000000e+04    9.4134670557e-03    9.8152343750e-01
        55   -7.7637285515e-01    1.6063293354e+00   -2.2741161767e+00    1.4977433215e+00    7.6185607277e-01   -3.7494425691e+00    7.1347031963e-01    1.2800000000e+04    9.4263921533e-03    9.8210937500e-01
        56   -7.3965678088e-01    1.6522680457e+00   -2.2621055423e+00    1.5224487614e+00    7.7302036173e-01   -3.7485962237e+00    7.1347031963e-01    1.2800000000e+04    9.4249154688e-03    9.8218750000e-01
        57   -7.4398504882e-01    2.3435447331e+00   -2.3190720729e+00    1.5750870241e+00    7.8262326432e-01   -3.8151656568e+00    7.1347031963e-01    1.2800000000e+04    9.3851014307e-03    9.7957031250e-01
        58   -7.3468496587e-01    1.6371325724e+00   -2.3238535306e+00    1.5891685647e+00    7.7771299597e-01   -3.8150368462e+00    7.1347031963e-01    1.2800000000e+04    9.4061438135e-03    9.8109375000e-01
        59   -7.1232438633e-01    1.6274351057e+00   -2.3065270878e+00    1.5942027015e+00    7.8329928942e-01   -3.8032966968e+00    7.1347031963e-01    1.2800000000e+04    9.4200729443e-03    9.8109375000e-01
        60   -7.3884519081e-01    1.6670007030e+00   -2.3423871877e+00    1.6035419969e+00    7.9648151435e-01   -3.8523390217e+00    7.1347031963e-01    1.2800000000e+04    9.4089570166e-03    9.8152343750e-01
        61   -7.4421514731e-01    1.6255940405e+00   -2.2729608139e+00    1.5287456666e+00    7.7252959763e-01   -3.7589607312e+00    7.1347031963e-01    1.2800000000e+04    9.3933671436e-03    9.8132812500e-01
        62   -7.4176284819e-01    1.7633388503e+00   -2.3199432558e+00    1.5781804076e+00    7.8894171112e-01   -3.8223552865e+00    7.1347031963e-01    1.2800000000e+04    9.4119441357e-03    9.8136718750e-01
        63   -7.4298165647e-01    1.6784725521e+00   -2.2536049145e+00    1.5106232581e+00    7.7535259236e-01   -3.7424278265e+00    7.1347031963e-01    1.2800000000e+04    9.4212833691e-03    9.8183593750e-01
        64   -7.5554073690e-01    1.5810305287e+00   -2.3202696683e+00    1.5647289314e+00    7.6639210940e-01   -3.8001320974e+00    7.1347031963e-01    1.2800000000e+04    9.4006724805e-03    9.8167968750e-01
        65   -7.1806857531e-01    2.3343160618e+00   -2.3204324133e+00    1.6023638380e+00    8.0859741505e-01   -3.8425001480e+00    7.1347031963e-01    1.2800000000e+04    9.4010064160e-03    9.7996093750e-01
        66   -7.5312060947e-01    1.6521742024e+00   -2.2997741595e+00    1.5466535500e+00    7.9451694579e-01   -3.8077614249e+00    7.1347031963e-01    1.2800000000e+04    9.4361178223e-03    9.8292968750e-01
        67   -7.6314600357e-01    1.7164011447e+00   -2.2782582456e+00    1.5151122420e+00    7.7241962370e-01   -3.7641481889e+00    7.1347031963e-01    1.2800000000e+04    9.4084530176e-03    9.8218750000e-01
        68   -7.7556739700e-01    1.8156797591e+00   -2.2663640193e+00    1.4907966223e+00    7.7435992016e-01   -3.7541942591e+00    7.1347031963e-01    1.2800000000e+04    9.4149228027e-03    9.8265625000e-01
        69   -7.8459902487e-01    1.8358044046e+00   -2.3160296669e+00    1.5314306420e+00    7.6466105988e-01   -3.7941610464e+00    7.1347031963e-01    1.2800000000e+04    9.4140434912e-03    9.8085937500e-01
        70   -7.5135034726e-01    1.5863560964e+00   -2.3481856918e+00    1.5968353446e+00    7.8363373721e-01   -3.8452897487e+00    7.1347031963e-01    1.2800000000e+04    9.3907858789e-03    9.8097656250e-01
        71   -7.3813321470e-01    2.2448320087e+00   -2.3092974925e+00    1.5711642778e+00    7.8410476354e-01   -3.8068725757e+00    7.1347031963e-01    1.2800000000e+04    9.3995564014e-03    9.8121093750e-01
        72   -7.6704110312e-01    2.0694371905e+00   -2.2358638734e+00    1.4688227703e+00    7.7871035860e-01   -3.7280445516e+00    7.1347031963e-01    1.2800000000e+04    9.4155579590e-03    9.8339843750e-01
        73   -7.4320369023e-01    1.6111813481e+00   -2.3208723852e+00    1.5776686950e+00    7.8926562679e-01   -3.8236083316e+00    7.1347031963e-01    1.2800000000e+04    9.4132579395e-03    9.8113281250e-01
        74   -7.3112636708e-01    1.5169356926e+00   -2.2704183266e+00    1.5392919596e+00    7.7108013968e-01   -3.7549687860e+00    7.1347031963e-01    1.2800000000e+04    9.3911555078e-03    9.8027343750e-01
        75   -7.4699135373e-01    1.5909976053e+00   -2.2962494948e+00    1.5492581411e+00    7.8293229763e-01   -3.7926521121e+00    7.1347031963e-01    1.2800000000e+04    9.3993682373e-03    9.8074218750e-01
        76   -7.5626315256e-01    1.5566365397e+00   -2.2903896076e+00    1.5341264550e+00    7.8423313049e-01   -3.7880930577e+00    7.1347031963e-01    1.2800000000e+04    9.4235844629e-03    9.8207031250e-01
        77   -7.5133910468e-01    2.2101657526e+00   -2.3331089038e+00    1.5817697991e+00    7.9020993927e-01   -3.8367891627e+00    7.1347031963e-01    1.2800000000e+04    9.3959007178e-03    9.8105468750e-01
        78   -7.6477489831e-01    2.2138241840e+00   -2.3216706707e+00    1.5568957724e+00    7.9814272370e-01   -3.8332837140e+00    7.1347031963e-01    1.2800000000e+04    9.4007627783e-03    9.8117187500e-01
        79   -7.4117127678e-01    1.5856891424e+00   -2.2170134899e+00    1.4758422131e+00    7.8149748454e-01   -3.7119812941e+00    7.1347031963e-01    1.2800000000e+04    9.3998833984e-03    9.8140625000e-01
        80   -7.3494190130e-01    1.5448853804e+00   -2.2640814204e+00    1.5291395191e+00    7.6323663902e-01   -3.7407883791e+00    7.1347031963e-01    1.2800000000e+04    9.4258546582e-03    9.8128906250e-01
        81   -8.2073755755e-01    2.3812304431e+00   -2.2650725957e+00    1.4443350382e+00    7.6121036719e-01   -3.7397532825e+00    7.1347031963e-01    1.2800000000e+04    9.4007664453e-03    9.8164062500e-01
        82   -7.9361356836e-01    1.9848000880e+00   -2.2470181269e+00    1.4534045585e+00    7.5091846862e-01   -3.7114069152e+00    7.1347031963e-01    1.2800000000e+04    9.4133453125e-03    9.8207031250e-01
        83   -7.6780130964e-01    1.6125342726e+00   -2.3065422922e+00    1.5387409825e+00    7.7727351383e-01   -3.7972861256e+00    7.1347031963e-01    1.2800000000e+04    9.4004167920e-03    9.8164062500e-01
        84   -7.5275238269e-01    2.4259929739e+00   -2.3013674528e+00    1.5486150701e+00    7.6935947833e-01   -3.7841972508e+00    7.1347031963e-01    1.2800000000e+04    9.4033614062e-03    9.7992187500e-01
        85   -7.4388951424e-01    1.6467313085e+00   -2.2853421679e+00    1.5414526536e+00    7.9635529069e-01   -3.7951677782e+00    7.1347031963e-01    1.2800000000e+04    9.3955312451e-03    9.8132812500e-01
        86   -7.6437461016e-01    1.6303336175e+00   -2.2629417752e+00    1.4985671650e+00    7.6154022825e-01   -3.7379523230e+00    7.1347031963e-01    1.2800000000e+04    9.4031081641e-03    9.8152343750e-01
        87   -7.6676751973e-01    1.5685202220e+00   -2.2336257849e+00    1.4668582651e+00    7.6501454071e-01   -3.7121106452e+00    7.1347031963e-01    1.2800000000e+04    9.4181011084e-03    9.8257812500e-01
        88   -7.7025336109e-01    2.3146246357e+00   -2.2518925195e+00    1.4816391585e+00    7.5395073356e-01   -3.7193135727e+00    7.1347031963e-01    1.2800000000e+04    9.4005237158e-03    9.8199218750e-01
        89   -7.8834678085e-01    1.6631163824e+00   -2.2217004487e+00    1.4333536678e+00    7.5766856945e-01   -3.6928393378e+00    7.1347031963e-01    1.2800000000e+04    9.4045648682e-03    9.8171875000e-01
        90   -7.4265024159e-01    1.6053108720e+00   -2.2374954343e+00    1.4948451927e+00    7.6885701092e-01   -3.7198227649e+00    7.1347031963e-01    1.2800000000e+04    9.4049044043e-03    9.8140625000e-01
        91   -6.6428827735e-01    1.6493234994e+00   -2.2861490634e+00    1.6218607860e+00    8.1082440303e-01   -3.8104437860e+00    7.1347031963e-01    1.2800000000e+04    9.4243228613e-03    9.8140625000e-01
        92   -7.3201317270e-01    1.6079460123e+00   -2.2667553785e+00    1.5347422058e+00    7.8650861772e-01   -3.7667343158e+00    7.1347031963e-01    1.2800000000e+04    9.3945091748e-03    9.7996093750e-01
        93   -7.2451875922e-01    1.6747762742e+00   -2.3479988695e+00    1.6234801102e+00    7.8269357987e-01   -3.8441627690e+00    7.1347031963e-01    1.2800000000e+04    9.4107024658e-03    9.7933593750e-01
        94   -6.9706875771e-01    1.4304494632e+00   -2.2377246255e+00    1.5406558678e+00    7.7605711131e-01   -3.7272520564e+00    7.1347031963e-01    1.2800000000e+04    9.4156274219e-03    9.8218750000e-01
        95   -7.4098231371e-01    1.4998505694e+00   -2.3777343389e+00    1.6367520252e+00    7.9294401916e-01   -3.8841486777e+00    7.1347031963e-01    1.2800000000e+04    9.4072359766e-03    9.8140625000e-01
        96   -7.6839065697e-01    2.0867922655e+00   -2.3051786279e+00    1.5367879709e+00    7.8872612803e-01   -3.8073750755e+00    7.1347031963e-01    1.2800000000e+04    9.3947021533e-03    9.8128906250e-01
        97   -7.6450879759e-01    1.5328624654e+00   -2.2472906344e+00    1.4827818368e+00    7.5655118459e-01   -3.7173121386e+00    7.1347031963e-01    1.2800000000e+04    9.4054759473e-03    9.8113281250e-01
        98   -8.1180226384e-01    1.6852819541e+00   -2.2810888853e+00    1.4692866215e+00    7.4480746872e-01   -3.7393666737e+00    7.1347031963e-01    1.2800000000e+04    9.4183891162e-03    9.8105468750e-01
        99   -8.1168487529e-01    2.5435352167e+00   -2.3089374085e+00    1.4972525332e+00    7.5203469516e-01   -3.7744424233e+00    7.1347031963e-01    1.2800000000e+04    9.4034367529e-03    9.8175781250e-01
       100   -7.7230044662e-01    1.8313522617e+00   -2.3308155449e+00    1.5585150982e+00    7.8743624719e-01   -3.8317221117e+00    7.1347031963e-01    1.2800000000e+04    9.3944050098e-03    9.8039062500e-01
       101   -7.5535707173e-01    1.5389328613e+00   -2.1868756765e+00    1.4315186048e+00    7.6243706925e-01   -3.6627830654e+00    7.1347031963e-01    1.2800000000e+04    9.4302058301e-03    9.8246093750e-01
       102   -7.6741577268e-01    1.7081166292e+00   -2.3006640832e+00    1.5332483106e+00    7.6577933592e-01   -3.7799137388e+00    7.1347031963e-01    1.2800000000e+04    9.3976265381e-03    9.8019531250e-01
       103   -7.6776805075e-01    1.4556362184e+00   -2.1634472936e+00    1.3956792428e+00    7.4936712450e-01   -3.6262847377e+00    7.1347031963e-01    1.2800000000e+04    9.3993569092e-03    9.8339843750e-01
       104   -7.3671720167e-01    1.6688402176e+00   -2.2771697747e+00    1.5404525730e+00    7.9466138145e-01   -3.7853014758e+00    7.1347031963e-01    1.2800000000e+04    9.4030633105e-03    9.8101562500e-01
       105   -7.7223307521e-01    2.2814357099e+00   -2.3983976866e+00    1.6261646114e+00    8.0249697153e-01   -3.9143649778e+00    7.1347031963e-01    1.2800000000e+04    9.4241543262e-03    9.8050781250e-01
       106   -7.6208468917e-01    1.7153514367e+00   -2.2763697778e+00    1.5142850886e+00    7.8086621793e-01   -3.7707063154e+00    7.1347031963e-01    1.2800000000e+04    9.4052327881e-03    9.8109375000e-01
       107   -7.3876624062e-01    2.1664211281e+00   -2.3513956413e+00    1.6126294007e+00    8.1394934407e-01   -3.8788153050e+00    7.1347031963e-01    1.2800000000e+04    9.3973922607e-03    9.8050781250e-01
       108   -7.6817711906e-01    1.8214993300e+00   -2.3637177245e+00    1.5955406054e+00    7.7227854456e-01   -3.8494665887e+00    7.1347031963e-01    1.2800000000e+04    9.4159475146e-03    9.8109375000e-01
       109   -7.7650400511e-01    2.6056899135e+00   -2.2617904795e+00    1.4852864744e+00    7.5561049933e-01   -3.7308712985e+00    7.1347031963e-01    1.2800000000e+04    9.4123597119e-03    9.8242187500e-01
       110   -7.1905134547e-01    1.6431769715e+00   -2.3650413175e+00    1.6459899720e+00    8.0310144541e-01   -3.8816130825e+00    7.1347031963e-01    1.2800000000e+04    9.4100830566e-03    9.8148437500e-01
       111   -6.8652299248e-01    1.5177770106e+00   -2.3309296323e+00    1.6444066398e+00    8.1130968476e-01   -3.8557096367e+00    7.1347031963e-01    1.2800000000e+04    9.3993252832e-03    9.8132812500e-01
       112   -8.3166158844e-01    1.9957097077e+00   -2.2725624196e+00    1.4409008311e+00    7.6203170148e-01   -3.7480644407e+00    7.1347031963e-01    1.2800000000e+04    9.4346423828e-03    9.8238281250e-01
       113   -7.6692125876e-01    1.6874906541e+00   -2.3429321285e+00    1.5760108698e+00    7.6930235543e-01   -3.8257048036e+00    7.1347031963e-01    1.2800000000e+04    9.4084653271e-03    9.8140625000e-01
       114   -7.5898420356e-01    1.6697805845e+00   -2.1724711561e+00    1.4134869525e+00    7.5923044872e-01   -3.6451719244e+00    7.1347031963e-01    1.2800000000e+04    9.4183237402e-03    9.8265625000e-01
       115   -7.5650616868e-01    1.6036195370e+00   -2.3251853949e+00    1.5686792262e+00    7.6649684940e-01   -3.8051525639e+00    7.1347031963e-01    1.2800000000e+04    9.4204712012e-03    9.8117187500e-01
       116   -7.3040842790e-01    1.7062409360e+00   -2.2772020121e+00    1.5467935842e+00    7.8426636534e-01   -3.7749386970e+00    7.1347031963e-01    1.2800000000e+04    9.3958117529e-03    9.8019531250e-01
       117   -7.8609054339e-01    1.7716917689e+00   -2.3441146334e+00    1.5580240900e+00    7.5935470096e-01   -3.8169396540e+00    7.1347031963e-01    1.2800000000e+04    9.4019337012e-03    9.8046875000e-01
       118   -8.0829787618e-01    1.6207707696e+00   -2.2921907262e+00    1.4838928501e+00    7.2370225173e-01   -3.7293632976e+00    7.1347031963e-01    1.2800000000e+04    9.4143415430e-03    9.8207031250e-01
       119   -8.0423760365e-01    1.6766701630e+00   -2.2748851460e+00    1.4706475424e+00    7.4665545881e-01   -3.7350109245e+00    7.1347031963e-01    1.2800000000e+04    9.4267893945e-03    9.8140625000e-01
       120   -8.0688353836e-01    1.7253292927e+00   -2.3165012076e+00    1.5096176693e+00    7.5921761807e-01   -3.7891891453e+00    7.1347031963e-01    1.2800000000e+04    9.4024185400e-03    9.8101562500e-01
       121   -6.9797216281e-01    1.7141025461e+00   -2.2785022975e+00    1.5805301347e+00    8.1623792616e-01   -3.8082105433e+00    7.1347031963e-01    1.2800000000e+04    9.4097687207e-03    9.8125000000e-01
       122   -8.0356458863e-01    1.6403474018e+00   -2.1972872570e+00    1.3937226683e+00    7.4034173546e-01   -3.6510993121e+00    7.1347031963e-01    1.2800000000e+04    9.4175621826e-03    9.8312500000e-01
       123   -8.0019445314e-01    1.8553329127e+00   -2.2628535325e+00    1.4626590793e+00    7.4769132052e-01   -3.7240151726e+00    7.1347031963e-01    1.2800000000e+04    9.4133598145e-03    9.8078125000e-01
       124   -7.4132132898e-01    1.5929537073e+00   -2.3169009487e+00    1.5755796197e+00    7.8324693535e-01   -3.8136182036e+00    7.1347031963e-01    1.2800000000e+04    9.4037183691e-03    9.7964843750e-01
       125   -7.1193958026e-01    1.7907976201e+00   -2.2963330709e+00    1.5843934907e+00    7.9454262707e-01   -3.8043460176e+00    7.1347031963e-01    1.2800000000e+04    9.3994015723e-03    9.8171875000e-01
       126   -7.6482836950e-01    3.6208892705e+00   -2.3496522614e+00    1.5848238919e+00    7.9808083353e-01   -3.8612034145e+00    7.1347031963e-01    1.2800000000e+04    9.4175277881e-03    9.8101562500e-01
       127   -7.7900043056e-01    2.4211043635e+00   -2.3319167866e+00    1.5529163560e+00    7.8425170546e-01   -3.8296388117e+00    7.1347031963e-01    1.2800000000e+04    9.3865993604e-03    9.7988281250e-01
       128   -7.7588325909e-01    1.7180362472e+00   -2.3016010890e+00    1.5257178299e+00    7.6146400800e-01   -3.7765354167e+00    7.1347031963e-01    1.2800000000e+04    9.4069864258e-03    9.8132812500e-01
       129   -7.5717773183e-01    1.6189126887e+00   -2.2660812433e+00    1.5089035115e+00    7.6256651064e-01   -3.7421180736e+00    7.1347031963e-01    1.2800000000e+04    9.4091259570e-03    9.8191406250e-01
