  7.0313551534834275e-06  -4.0064362983233792e-01  -3.8819784963270649e+01 
  1.0580129860979794e-05  -4.0064362981392770e-01  -3.8819784942315884e+01 
  1.4151153867029936e-05  -4.0064363006188586e-01  -3.8819784912979230e+01 
  1.7744566665213174e-05  -4.0064362998085556e-01  -3.8819784874503966e+01 
  2.1360508623673864e-05  -4.0064363002559844e-01  -3.8819784827181138e+01 
  2.4999120990604545e-05  -4.0064363001295789e-01  -3.8819784770661499e+01 
  2.8660545899763473e-05  -4.0064362999505221e-01  -3.8819784704828635e+01 
  3.2344926376026745e-05  -4.0064363002644393e-01  -3.8819784629566122e+01 
  3.6052406340975204e-05  -4.0064362998955971e-01  -3.8819784544582944e+01 
  3.9783130618516418e-05  -4.0064363000219316e-01  -3.8819784449820872e+01 
  4.3537244940541855e-05  -4.0064363003915554e-01  -3.8819784345076179e+01 
  4.7314895952619571e-05  -4.0064363004875503e-01  -3.8819784230116056e+01 
  5.1116231219722612e-05  -4.0064363002557712e-01  -3.8819784104751307e+01 
  5.4941399231993189e-05  -4.0064363003962455e-01  -3.8819783968865522e+01 
  5.8790549410543181e-05  -4.0064363006174375e-01  -3.8819783822240424e+01 
  6.2663832113290889e-05  -4.0064363003640580e-01  -3.8819783664628631e+01 
  6.6561398640834388e-05  -4.0064363007090975e-01  -3.8819783495942829e+01 
  7.0483401242361801e-05  -4.0064363008619353e-01  -3.8819783315906534e+01 
  7.4429993121598401e-05  -4.0064363010790061e-01  -3.8819783124345122e+01 
  7.8401328442791353e-05  -4.0064363012089643e-01  -3.8819782921040314e+01 
  8.2397562336731614e-05  -4.0064363012753290e-01  -3.8819782705788384e+01 
  8.6418850906813799e-05  -4.0064363016220028e-01  -3.8819782478414709e+01 
  9.0465351235134031e-05  -4.0064363017499005e-01  -3.8819782238657353e+01 
  9.4537221388625876e-05  -4.0064363019906324e-01  -3.8819781986334419e+01 
  9.8634620425235036e-05  -4.0064363021974003e-01  -3.8819781721213076e+01 
  1.0275770840013237e-04  -4.0064363025454242e-01  -3.8819781443089596e+01 
