# column 0 : Radial grid
# column 1 :  0                 0                 0                 0                 
# column 2 :  1                 0                 0                 0                 
# column 3 :  2                 0                 0                 0                 
# column 4 :  3                 1                 0                 0                 
# column 5 :  4                 1                 0                 0                 
# column 6 :  5                 2                 0                 0                 
1.527566058238071e-06         3.133718241808926e+00         6.538538477540156e-01         1.914313495695816e-01         2.173048303158540e+00         2.776786276780452e-01         2.102152768002245e+00         
1.555965631605073e-06         3.133718241808066e+00         6.538538477540061e-01         1.914313495695811e-01         2.173048303158390e+00         2.776786276780415e-01         2.102152768002082e+00         
1.584893192461112e-06         3.133718241807174e+00         6.538538477539962e-01         1.914313495695806e-01         2.173048303158234e+00         2.776786276780377e-01         2.102152768001913e+00         
1.614358556826484e-06         3.133718241806249e+00         6.538538477539861e-01         1.914313495695799e-01         2.173048303158072e+00         2.776786276780337e-01         2.102152768001738e+00         
1.644371723214929e-06         3.133718241805289e+00         6.538538477539755e-01         1.914313495695794e-01         2.173048303157904e+00         2.776786276780295e-01         2.102152768001557e+00         
1.674942876026435e-06         3.133718241804293e+00         6.538538477539646e-01         1.914313495695787e-01         2.173048303157730e+00         2.776786276780253e-01         2.102152768001368e+00         
1.706082389003121e-06         3.133718241803259e+00         6.538538477539533e-01         1.914313495695781e-01         2.173048303157549e+00         2.776786276780208e-01         2.102152768001173e+00         
1.737800828749373e-06         3.133718241802187e+00         6.538538477539415e-01         1.914313495695774e-01         2.173048303157362e+00         2.776786276780162e-01         2.102152768000970e+00         
1.770108958317418e-06         3.133718241801074e+00         6.538538477539292e-01         1.914313495695767e-01         2.173048303157167e+00         2.776786276780114e-01         2.102152768000759e+00         
1.803017740859566e-06         3.133718241799920e+00         6.538538477539166e-01         1.914313495695760e-01         2.173048303156965e+00         2.776786276780064e-01         2.102152768000541e+00         
1.836538343348343e-06         3.133718241798722e+00         6.538538477539034e-01         1.914313495695752e-01         2.173048303156755e+00         2.776786276780013e-01         2.102152768000314e+00         
1.870682140365797e-06         3.133718241797480e+00         6.538538477538898e-01         1.914313495695745e-01         2.173048303156538e+00         2.776786276779959e-01         2.102152768000079e+00         
1.905460717963244e-06         3.133718241796191e+00         6.538538477538756e-01         1.914313495695737e-01         2.173048303156313e+00         2.776786276779903e-01         2.102152767999835e+00         
1.940885877592775e-06         3.133718241794853e+00         6.538538477538609e-01         1.914313495695728e-01         2.173048303156079e+00         2.776786276779846e-01         2.102152767999582e+00         
1.976969640111857e-06         3.133718241793466e+00         6.538538477538457e-01         1.914313495695719e-01         2.173048303155836e+00         2.776786276779786e-01         2.102152767999319e+00         
2.013724249862384e-06         3.133718241792026e+00         6.538538477538298e-01         1.914313495695711e-01         2.173048303155584e+00         2.776786276779724e-01         2.102152767999046e+00         
2.051162178825561e-06         3.133718241790532e+00         6.538538477538134e-01         1.914313495695701e-01         2.173048303155323e+00         2.776786276779660e-01         2.102152767998763e+00         
2.089296130854035e-06         3.133718241788983e+00         6.538538477537964e-01         1.914313495695691e-01         2.173048303155052e+00         2.776786276779593e-01         2.102152767998470e+00         
2.128139045982707e-06         3.133718241787374e+00         6.538538477537787e-01         1.914313495695681e-01         2.173048303154771e+00         2.776786276779523e-01         2.102152767998166e+00         
2.167704104819690e-06         3.133718241785706e+00         6.538538477537604e-01         1.914313495695671e-01         2.173048303154479e+00         2.776786276779452e-01         2.102152767997850e+00         
2.208004733018895e-06         3.133718241783975e+00         6.538538477537414e-01         1.914313495695660e-01         2.173048303154176e+00         2.776786276779377e-01         2.102152767997522e+00         
2.249054605835776e-06         3.133718241782179e+00         6.538538477537217e-01         1.914313495695649e-01         2.173048303153862e+00         2.776786276779299e-01         2.102152767997183e+00         
2.290867652767768e-06         3.133718241780315e+00         6.538538477537013e-01         1.914313495695637e-01         2.173048303153536e+00         2.776786276779219e-01         2.102152767996830e+00         
2.333458062280997e-06         3.133718241778382e+00         6.538538477536799e-01         1.914313495695625e-01         2.173048303153198e+00         2.776786276779136e-01         2.102152767996464e+00         
2.376840286624871e-06         3.133718241776376e+00         6.538538477536580e-01         1.914313495695613e-01         2.173048303152847e+00         2.776786276779050e-01         2.102152767996084e+00         
2.421029046736172e-06         3.133718241774295e+00         6.538538477536351e-01         1.914313495695600e-01         2.173048303152483e+00         2.776786276778960e-01         2.102152767995690e+00         
2.466039337234333e-06         3.133718241772136e+00         6.538538477536113e-01         1.914313495695586e-01         2.173048303152105e+00         2.776786276778867e-01         2.102152767995282e+00         
2.511886431509573e-06         3.133718241769896e+00         6.538538477535867e-01         1.914313495695572e-01         2.173048303151714e+00         2.776786276778770e-01         2.102152767994858e+00         
2.558585886905639e-06         3.133718241767571e+00         6.538538477535611e-01         1.914313495695558e-01         2.173048303151307e+00         2.776786276778670e-01         2.102152767994418e+00         
2.606153549998888e-06         3.133718241765160e+00         6.538538477535347e-01         1.914313495695543e-01         2.173048303150885e+00         2.776786276778566e-01         2.102152767993961e+00         
2.654605561975531e-06         3.133718241762657e+00         6.538538477535072e-01         1.914313495695527e-01         2.173048303150448e+00         2.776786276778458e-01         2.102152767993488e+00         
2.703958364108835e-06         3.133718241760062e+00         6.538538477534787e-01         1.914313495695511e-01         2.173048303149994e+00         2.776786276778346e-01         2.102152767992997e+00         
2.754228703338158e-06         3.133718241757368e+00         6.538538477534491e-01         1.914313495695494e-01         2.173048303149522e+00         2.776786276778230e-01         2.102152767992487e+00         
2.805433637951705e-06         3.133718241754574e+00         6.538538477534184e-01         1.914313495695477e-01         2.173048303149034e+00         2.776786276778110e-01         2.102152767991957e+00         
2.857590543374938e-06         3.133718241751674e+00         6.538538477533866e-01         1.914313495695458e-01         2.173048303148526e+00         2.776786276777985e-01         2.102152767991409e+00         
2.910717118066596e-06         3.133718241748666e+00         6.538538477533535e-01         1.914313495695439e-01         2.173048303148001e+00         2.776786276777855e-01         2.102152767990840e+00         
2.964831389524333e-06         3.133718241745545e+00         6.538538477533192e-01         1.914313495695420e-01         2.173048303147455e+00         2.776786276777721e-01         2.102152767990249e+00         
3.019951720402007e-06         3.133718241742307e+00         6.538538477532837e-01         1.914313495695400e-01         2.173048303146888e+00         2.776786276777581e-01         2.102152767989636e+00         
3.076096814740698e-06         3.133718241738947e+00         6.538538477532467e-01         1.914313495695379e-01         2.173048303146301e+00         2.776786276777437e-01         2.102152767989000e+00         
3.133285724315575e-06         3.133718241735461e+00         6.538538477532084e-01         1.914313495695357e-01         2.173048303145691e+00         2.776786276777286e-01         2.102152767988340e+00         
3.191537855100751e-06         3.133718241731845e+00         6.538538477531688e-01         1.914313495695334e-01         2.173048303145058e+00         2.776786276777130e-01         2.102152767987656e+00         
3.250872973854333e-06         3.133718241728093e+00         6.538538477531275e-01         1.914313495695311e-01         2.173048303144402e+00         2.776786276776969e-01         2.102152767986945e+00         
3.311311214825900e-06         3.133718241724199e+00         6.538538477530847e-01         1.914313495695286e-01         2.173048303143721e+00         2.776786276776801e-01         2.102152767986209e+00         
3.372873086588677e-06         3.133718241720160e+00         6.538538477530403e-01         1.914313495695261e-01         2.173048303143015e+00         2.776786276776627e-01         2.102152767985444e+00         
3.435579478998734e-06         3.133718241715969e+00         6.538538477529943e-01         1.914313495695235e-01         2.173048303142282e+00         2.776786276776446e-01         2.102152767984651e+00         
3.499451670283560e-06         3.133718241711621e+00         6.538538477529465e-01         1.914313495695208e-01         2.173048303141521e+00         2.776786276776259e-01         2.102152767983828e+00         
3.564511334262429e-06         3.133718241707110e+00         6.538538477528970e-01         1.914313495695180e-01         2.173048303140732e+00         2.776786276776064e-01         2.102152767982974e+00         
3.630780547701000e-06         3.133718241702429e+00         6.538538477528456e-01         1.914313495695150e-01         2.173048303139913e+00         2.776786276775863e-01         2.102152767982088e+00         
3.698281797802648e-06         3.133718241697573e+00         6.538538477527922e-01         1.914313495695120e-01         2.173048303139064e+00         2.776786276775653e-01         2.102152767981169e+00         
3.767037989839074e-06         3.133718241692534e+00         6.538538477527369e-01         1.914313495695089e-01         2.173048303138183e+00         2.776786276775436e-01         2.102152767980216e+00         
3.837072454922772e-06         3.133718241687307e+00         6.538538477526795e-01         1.914313495695056e-01         2.173048303137269e+00         2.776786276775211e-01         2.102152767979226e+00         
3.908408957924004e-06         3.133718241681883e+00         6.538538477526199e-01         1.914313495695022e-01         2.173048303136320e+00         2.776786276774977e-01         2.102152767978199e+00         
3.981071705534956e-06         3.133718241676256e+00         6.538538477525581e-01         1.914313495694987e-01         2.173048303135336e+00         2.776786276774735e-01         2.102152767977134e+00         
4.055085354483821e-06         3.133718241670417e+00         6.538538477524939e-01         1.914313495694950e-01         2.173048303134315e+00         2.776786276774483e-01         2.102152767976029e+00         
4.130475019901596e-06         3.133718241664360e+00         6.538538477524274e-01         1.914313495694912e-01         2.173048303133255e+00         2.776786276774222e-01         2.102152767974883e+00         
4.207266283844423e-06         3.133718241658075e+00         6.538538477523583e-01         1.914313495694873e-01         2.173048303132156e+00         2.776786276773951e-01         2.102152767973693e+00         
4.285485203974376e-06         3.133718241651554e+00         6.538538477522867e-01         1.914313495694832e-01         2.173048303131015e+00         2.776786276773670e-01         2.102152767972459e+00         
4.365158322401641e-06         3.133718241644789e+00         6.538538477522123e-01         1.914313495694790e-01         2.173048303129832e+00         2.776786276773379e-01         2.102152767971178e+00         
4.446312674691067e-06         3.133718241637769e+00         6.538538477521353e-01         1.914313495694746e-01         2.173048303128605e+00         2.776786276773076e-01         2.102152767969850e+00         
4.528975799036187e-06         3.133718241630486e+00         6.538538477520552e-01         1.914313495694701e-01         2.173048303127330e+00         2.776786276772762e-01         2.102152767968471e+00         
4.613175745603772e-06         3.133718241622930e+00         6.538538477519722e-01         1.914313495694653e-01         2.173048303126009e+00         2.776786276772436e-01         2.102152767967041e+00         
4.698941086052132e-06         3.133718241615091e+00         6.538538477518862e-01         1.914313495694604e-01         2.173048303124637e+00         2.776786276772099e-01         2.102152767965558e+00         
4.786300923226361e-06         3.133718241606957e+00         6.538538477517968e-01         1.914313495694553e-01         2.173048303123215e+00         2.776786276771748e-01         2.102152767964018e+00         
4.875284901033840e-06         3.133718241598517e+00         6.538538477517041e-01         1.914313495694501e-01         2.173048303121739e+00         2.776786276771384e-01         2.102152767962421e+00         
4.965923214503337e-06         3.133718241589762e+00         6.538538477516078e-01         1.914313495694446e-01         2.173048303120208e+00         2.776786276771007e-01         2.102152767960763e+00         
5.058246620031115e-06         3.133718241580677e+00         6.538538477515080e-01         1.914313495694389e-01         2.173048303118619e+00         2.776786276770615e-01         2.102152767959044e+00         
5.152286445817539e-06         3.133718241571252e+00         6.538538477514044e-01         1.914313495694330e-01         2.173048303116970e+00         2.776786276770209e-01         2.102152767957260e+00         
5.248074602497699e-06         3.133718241561472e+00         6.538538477512971e-01         1.914313495694269e-01         2.173048303115260e+00         2.776786276769788e-01         2.102152767955409e+00         
5.345643593969689e-06         3.133718241551326e+00         6.538538477511856e-01         1.914313495694205e-01         2.173048303113485e+00         2.776786276769350e-01         2.102152767953489e+00         
5.445026528424184e-06         3.133718241540799e+00         6.538538477510699e-01         1.914313495694140e-01         2.173048303111644e+00         2.776786276768897e-01         2.102152767951496e+00         
5.546257129579079e-06         3.133718241529877e+00         6.538538477509499e-01         1.914313495694071e-01         2.173048303109734e+00         2.776786276768426e-01         2.102152767949429e+00         
5.649369748122996e-06         3.133718241518546e+00         6.538538477508254e-01         1.914313495694001e-01         2.173048303107752e+00         2.776786276767938e-01         2.102152767947284e+00         
5.754399373371539e-06         3.133718241506789e+00         6.538538477506963e-01         1.914313495693927e-01         2.173048303105695e+00         2.776786276767431e-01         2.102152767945059e+00         
5.861381645140256e-06         3.133718241494590e+00         6.538538477505623e-01         1.914313495693851e-01         2.173048303103562e+00         2.776786276766905e-01         2.102152767942750e+00         
5.970352865838336e-06         3.133718241481934e+00         6.538538477504233e-01         1.914313495693772e-01         2.173048303101349e+00         2.776786276766360e-01         2.102152767940355e+00         
6.081350012787145e-06         3.133718241468802e+00         6.538538477502790e-01         1.914313495693690e-01         2.173048303099052e+00         2.776786276765794e-01         2.102152767937869e+00         
6.194410750767779e-06         3.133718241455179e+00         6.538538477501293e-01         1.914313495693604e-01         2.173048303096669e+00         2.776786276765207e-01         2.102152767935291e+00         
6.309573444801897e-06         3.133718241441044e+00         6.538538477499741e-01         1.914313495693516e-01         2.173048303094196e+00         2.776786276764597e-01         2.102152767932615e+00         
6.426877173170160e-06         3.133718241426378e+00         6.538538477498129e-01         1.914313495693424e-01         2.173048303091631e+00         2.776786276763966e-01         2.102152767929840e+00         
6.546361740672712e-06         3.133718241411162e+00         6.538538477496457e-01         1.914313495693329e-01         2.173048303088970e+00         2.776786276763310e-01         2.102152767926959e+00         
6.668067692136182e-06         3.133718241395375e+00         6.538538477494723e-01         1.914313495693230e-01         2.173048303086209e+00         2.776786276762629e-01         2.102152767923971e+00         
6.792036326171806e-06         3.133718241378996e+00         6.538538477492924e-01         1.914313495693128e-01         2.173048303083344e+00         2.776786276761923e-01         2.102152767920871e+00         
6.918309709189324e-06         3.133718241362001e+00         6.538538477491057e-01         1.914313495693022e-01         2.173048303080372e+00         2.776786276761191e-01         2.102152767917655e+00         
7.046930689671427e-06         3.133718241344369e+00         6.538538477489120e-01         1.914313495692912e-01         2.173048303077288e+00         2.776786276760431e-01         2.102152767914318e+00         
7.177942912713574e-06         3.133718241326076e+00         6.538538477487110e-01         1.914313495692797e-01         2.173048303074088e+00         2.776786276759643e-01         2.102152767910855e+00         
7.311390834834130e-06         3.133718241307096e+00         6.538538477485025e-01         1.914313495692679e-01         2.173048303070769e+00         2.776786276758825e-01         2.102152767907262e+00         
7.447319739059844e-06         3.133718241287403e+00         6.538538477482861e-01         1.914313495692555e-01         2.173048303067324e+00         2.776786276757976e-01         2.102152767903535e+00         
7.585775750291790e-06         3.133718241266971e+00         6.538538477480618e-01         1.914313495692428e-01         2.173048303063751e+00         2.776786276757096e-01         2.102152767899668e+00         
7.726805850956974e-06         3.133718241245773e+00         6.538538477478288e-01         1.914313495692295e-01         2.173048303060043e+00         2.776786276756182e-01         2.102152767895656e+00         
7.870457896950936e-06         3.133718241223779e+00         6.538538477475873e-01         1.914313495692158e-01         2.173048303056196e+00         2.776786276755234e-01         2.102152767891493e+00         
8.016780633876740e-06         3.133718241200960e+00         6.538538477473366e-01         1.914313495692015e-01         2.173048303052205e+00         2.776786276754251e-01         2.102152767887174e+00         
8.165823713585871e-06         3.133718241177284e+00         6.538538477470766e-01         1.914313495691867e-01         2.173048303048064e+00         2.776786276753230e-01         2.102152767882693e+00         
8.317637711026655e-06         3.133718241152720e+00         6.538538477468065e-01         1.914313495691713e-01         2.173048303043768e+00         2.776786276752172e-01         2.102152767878044e+00         
8.472274141405909e-06         3.133718241127235e+00         6.538538477465267e-01         1.914313495691554e-01         2.173048303039310e+00         2.776786276751073e-01         2.102152767873220e+00         
8.629785477669645e-06         3.133718241100792e+00         6.538538477462361e-01         1.914313495691389e-01         2.173048303034685e+00         2.776786276749934e-01         2.102152767868215e+00         
8.790225168308783e-06         3.133718241073358e+00         6.538538477459348e-01         1.914313495691217e-01         2.173048303029887e+00         2.776786276748751e-01         2.102152767863022e+00         
8.953647655495876e-06         3.133718241044893e+00         6.538538477456221e-01         1.914313495691039e-01         2.173048303024908e+00         2.776786276747525e-01         2.102152767857635e+00         
9.120108393559034e-06         3.133718241015361e+00         6.538538477452976e-01         1.914313495690854e-01         2.173048303019743e+00         2.776786276746252e-01         2.102152767852045e+00         
9.289663867799297e-06         3.133718240984720e+00         6.538538477449610e-01         1.914313495690663e-01         2.173048303014384e+00         2.776786276744931e-01         2.102152767846246e+00         
9.462371613657862e-06         3.133718240952929e+00         6.538538477446117e-01         1.914313495690464e-01         2.173048303008824e+00         2.776786276743561e-01         2.102152767840229e+00         
9.638290236239635e-06         3.133718240919945e+00         6.538538477442495e-01         1.914313495690258e-01         2.173048303003055e+00         2.776786276742140e-01         2.102152767833986e+00         
9.817479430199772e-06         3.133718240885723e+00         6.538538477438736e-01         1.914313495690044e-01         2.173048302997069e+00         2.776786276740665e-01         2.102152767827508e+00         
9.999999999999926e-06         3.133718240850217e+00         6.538538477434834e-01         1.914313495689822e-01         2.173048302990859e+00         2.776786276739135e-01         2.102152767820789e+00         
1.018591388054109e-05         3.133718240813379e+00         6.538538477430788e-01         1.914313495689592e-01         2.173048302984416e+00         2.776786276737547e-01         2.102152767813816e+00         
1.037528415818005e-05         3.133718240775158e+00         6.538538477426589e-01         1.914313495689352e-01         2.173048302977731e+00         2.776786276735900e-01         2.102152767806582e+00         
1.056817509213651e-05         3.133718240735503e+00         6.538538477422232e-01         1.914313495689104e-01         2.173048302970795e+00         2.776786276734191e-01         2.102152767799076e+00         
1.076465213629827e-05         3.133718240694360e+00         6.538538477417712e-01         1.914313495688847e-01         2.173048302963599e+00         2.776786276732418e-01         2.102152767791289e+00         
1.096478196143177e-05         3.133718240651672e+00         6.538538477413023e-01         1.914313495688580e-01         2.173048302956133e+00         2.776786276730578e-01         2.102152767783209e+00         
1.116863247780553e-05         3.133718240607382e+00         6.538538477408157e-01         1.914313495688303e-01         2.173048302948386e+00         2.776786276728669e-01         2.102152767774826e+00         
1.137627285823422e-05         3.133718240561431e+00         6.538538477403109e-01         1.914313495688016e-01         2.173048302940350e+00         2.776786276726689e-01         2.102152767766129e+00         
1.158777356155117e-05         3.133718240513755e+00         6.538538477397872e-01         1.914313495687718e-01         2.173048302932011e+00         2.776786276724634e-01         2.102152767757105e+00         
1.180320635651720e-05         3.133718240464289e+00         6.538538477392437e-01         1.914313495687409e-01         2.173048302923359e+00         2.776786276722502e-01         2.102152767747743e+00         
1.202264434617404e-05         3.133718240412968e+00         6.538538477386799e-01         1.914313495687088e-01         2.173048302914383e+00         2.776786276720291e-01         2.102152767738029e+00         
1.224616199265039e-05         3.133718240359720e+00         6.538538477380950e-01         1.914313495686755e-01         2.173048302905070e+00         2.776786276717996e-01         2.102152767727951e+00         
1.247383514242933e-05         3.133718240304474e+00         6.538538477374881e-01         1.914313495686409e-01         2.173048302895407e+00         2.776786276715615e-01         2.102152767717494e+00         
1.270574105208532e-05         3.133718240247155e+00         6.538538477368583e-01         1.914313495686051e-01         2.173048302885382e+00         2.776786276713145e-01         2.102152767706646e+00         
1.294195841449976e-05         3.133718240187684e+00         6.538538477362050e-01         1.914313495685679e-01         2.173048302874980e+00         2.776786276710581e-01         2.102152767695389e+00         
1.318256738556397e-05         3.133718240125982e+00         6.538538477355272e-01         1.914313495685293e-01         2.173048302864188e+00         2.776786276707922e-01         2.102152767683711e+00         
1.342764961137853e-05         3.133718240061964e+00         6.538538477348239e-01         1.914313495684893e-01         2.173048302852992e+00         2.776786276705163e-01         2.102152767671594e+00         
1.367728825595838e-05         3.133718239995544e+00         6.538538477340943e-01         1.914313495684478e-01         2.173048302841375e+00         2.776786276702300e-01         2.102152767659023e+00         
1.393156802945292e-05         3.133718239926631e+00         6.538538477333372e-01         1.914313495684047e-01         2.173048302829321e+00         2.776786276699331e-01         2.102152767645979e+00         
1.419057521689081e-05         3.133718239855132e+00         6.538538477325517e-01         1.914313495683600e-01         2.173048302816816e+00         2.776786276696249e-01         2.102152767632446e+00         
1.445439770745915e-05         3.133718239780950e+00         6.538538477317368e-01         1.914313495683136e-01         2.173048302803841e+00         2.776786276693052e-01         2.102152767618406e+00         
1.472312502432707e-05         3.133718239703983e+00         6.538538477308913e-01         1.914313495682655e-01         2.173048302790380e+00         2.776786276689736e-01         2.102152767603839e+00         
1.499684835502361e-05         3.133718239624129e+00         6.538538477300140e-01         1.914313495682155e-01         2.173048302776413e+00         2.776786276686294e-01         2.102152767588724e+00         
1.527566058238060e-05         3.133718239541277e+00         6.538538477291038e-01         1.914313495681637e-01         2.173048302761922e+00         2.776786276682723e-01         2.102152767573042e+00         
1.555965631605061e-05         3.133718239455316e+00         6.538538477281595e-01         1.914313495681100e-01         2.173048302746887e+00         2.776786276679019e-01         2.102152767556773e+00         
1.584893192461100e-05         3.133718239366129e+00         6.538538477271797e-01         1.914313495680542e-01         2.173048302731288e+00         2.776786276675175e-01         2.102152767539892e+00         
1.614358556826472e-05         3.133718239273595e+00         6.538538477261632e-01         1.914313495679963e-01         2.173048302715104e+00         2.776786276671186e-01         2.102152767522378e+00         
1.644371723214917e-05         3.133718239177588e+00         6.538538477251085e-01         1.914313495679363e-01         2.173048302698312e+00         2.776786276667049e-01         2.102152767504206e+00         
1.674942876026423e-05         3.133718239077979e+00         6.538538477240141e-01         1.914313495678741e-01         2.173048302680890e+00         2.776786276662757e-01         2.102152767485353e+00         
1.706082389003108e-05         3.133718238974632e+00         6.538538477228788e-01         1.914313495678094e-01         2.173048302662814e+00         2.776786276658302e-01         2.102152767465792e+00         
1.737800828749360e-05         3.133718238867405e+00         6.538538477217009e-01         1.914313495677424e-01         2.173048302644060e+00         2.776786276653681e-01         2.102152767445498e+00         
1.770108958317405e-05         3.133718238756155e+00         6.538538477204786e-01         1.914313495676728e-01         2.173048302624602e+00         2.776786276648887e-01         2.102152767424441e+00         
1.803017740859553e-05         3.133718238640730e+00         6.538538477192107e-01         1.914313495676006e-01         2.173048302604414e+00         2.776786276643912e-01         2.102152767402594e+00         
1.836538343348330e-05         3.133718238520973e+00         6.538538477178950e-01         1.914313495675258e-01         2.173048302583468e+00         2.776786276638751e-01         2.102152767379927e+00         
1.870682140365784e-05         3.133718238396722e+00         6.538538477165301e-01         1.914313495674481e-01         2.173048302561736e+00         2.776786276633396e-01         2.102152767356410e+00         
1.905460717963230e-05         3.133718238267807e+00         6.538538477151139e-01         1.914313495673675e-01         2.173048302539188e+00         2.776786276627840e-01         2.102152767332010e+00         
1.940885877592761e-05         3.133718238134056e+00         6.538538477136445e-01         1.914313495672838e-01         2.173048302515795e+00         2.776786276622076e-01         2.102152767306695e+00         
1.976969640111843e-05         3.133718237995284e+00         6.538538477121200e-01         1.914313495671971e-01         2.173048302491523e+00         2.776786276616095e-01         2.102152767280429e+00         
2.013724249862370e-05         3.133718237851304e+00         6.538538477105383e-01         1.914313495671070e-01         2.173048302466341e+00         2.776786276609890e-01         2.102152767253178e+00         
2.051162178825547e-05         3.133718237701921e+00         6.538538477088972e-01         1.914313495670136e-01         2.173048302440213e+00         2.776786276603452e-01         2.102152767224904e+00         
2.089296130854020e-05         3.133718237546932e+00         6.538538477071946e-01         1.914313495669167e-01         2.173048302413105e+00         2.776786276596773e-01         2.102152767195569e+00         
2.128139045982692e-05         3.133718237386127e+00         6.538538477054280e-01         1.914313495668162e-01         2.173048302384980e+00         2.776786276589842e-01         2.102152767165133e+00         
2.167704104819675e-05         3.133718237219286e+00         6.538538477035951e-01         1.914313495667119e-01         2.173048302355799e+00         2.776786276582652e-01         2.102152767133555e+00         
2.208004733018879e-05         3.133718237046185e+00         6.538538477016935e-01         1.914313495666036e-01         2.173048302325523e+00         2.776786276575192e-01         2.102152767100791e+00         
2.249054605835760e-05         3.133718236866587e+00         6.538538476997204e-01         1.914313495664913e-01         2.173048302294111e+00         2.776786276567452e-01         2.102152767066799e+00         
2.290867652767751e-05         3.133718236680250e+00         6.538538476976734e-01         1.914313495663748e-01         2.173048302261520e+00         2.776786276559421e-01         2.102152767031530e+00         
2.333458062280980e-05         3.133718236486919e+00         6.538538476955496e-01         1.914313495662539e-01         2.173048302227706e+00         2.776786276551089e-01         2.102152766994938e+00         
2.376840286624854e-05         3.133718236286333e+00         6.538538476933460e-01         1.914313495661285e-01         2.173048302192623e+00         2.776786276542444e-01         2.102152766956972e+00         
2.421029046736155e-05         3.133718236078219e+00         6.538538476910597e-01         1.914313495659984e-01         2.173048302156223e+00         2.776786276533475e-01         2.102152766917583e+00         
2.466039337234315e-05         3.133718235862295e+00         6.538538476886876e-01         1.914313495658634e-01         2.173048302118457e+00         2.776786276524170e-01         2.102152766876714e+00         
2.511886431509555e-05         3.133718235638268e+00         6.538538476862266e-01         1.914313495657233e-01         2.173048302079275e+00         2.776786276514515e-01         2.102152766834312e+00         
