#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -1.5887558056e+01    2.5315478602e+02   -2.7508111712e+01    1.1620553656e+01    1.0242470999e+01   -3.9975765169e+01    2.2251824573e+00    1.7211000000e+04    4.1065225586e-02    9.8253537889e-01
         1   -1.5888254002e+01    2.5313956810e+02   -2.7462681619e+01    1.1574427617e+01    1.0164182476e+01   -3.9596688210e+01    1.9698241150e+00    1.7307000000e+04    3.8404771719e-02    9.8208947262e-01
         2   -1.5900654291e+01    2.5358482514e+02   -2.7463515660e+01    1.1562861369e+01    1.0172421172e+01   -3.9587271333e+01    1.9513345009e+00    1.7326000000e+04    3.9268661641e-02    9.8205522736e-01
         3   -1.5892234193e+01    2.5330717128e+02   -2.7456926283e+01    1.1564692090e+01    1.0181547061e+01   -3.9707355831e+01    2.0688824867e+00    1.7221000000e+04    3.8985883203e-02    9.8256739724e-01
         4   -1.5897040312e+01    2.5339278717e+02   -2.7437929812e+01    1.1540889500e+01    1.0116454341e+01   -3.9630404599e+01    2.0760204463e+00    1.7080000000e+04    3.9135966016e-02    9.8208406858e-01
         5   -1.5903071732e+01    2.5360934816e+02   -2.7459361806e+01    1.1556290074e+01    1.0126438315e+01   -3.9615153083e+01    2.0293529616e+00    1.7031000000e+04    3.8044424297e-02    9.8215277050e-01
         6   -1.5893986368e+01    2.5335531194e+02   -2.7528504977e+01    1.1634518608e+01    1.0196913039e+01   -3.9641574595e+01    1.9161565798e+00    1.6837000000e+04    3.7033505273e-02    9.8279502100e-01
         7   -1.5887023180e+01    2.5333391112e+02   -2.7710720710e+01    1.1823697531e+01    1.0201309584e+01   -3.9923892836e+01    2.0118625422e+00    1.6776000000e+04    3.5714339688e-02    9.8168161772e-01
         8   -1.5882741046e+01    2.5293868153e+02   -2.7629458489e+01    1.1746717443e+01    1.0194643044e+01   -3.9884606067e+01    2.0605045345e+00    1.6556000000e+04    3.6442174297e-02    9.8198468784e-01
         9   -1.5892780644e+01    2.5336833245e+02   -2.7630051131e+01    1.1737270486e+01    1.0246557346e+01   -3.9842703386e+01    1.9660949094e+00    1.6453000000e+04    3.4799474688e-02    9.8181355394e-01
        10   -1.5906083973e+01    2.5370827681e+02   -2.7515886381e+01    1.1609802407e+01    1.0244175200e+01   -3.9774149312e+01    2.0140877315e+00    1.6490000000e+04    3.4434604336e-02    9.8227978076e-01
        11   -1.5902646163e+01    2.5358140549e+02   -2.7467177516e+01    1.1564531353e+01    1.0191453236e+01   -3.9734257270e+01    2.0756265184e+00    1.6392000000e+04    3.4515082695e-02    9.8177236273e-01
        12   -1.5897603518e+01    2.5358500898e+02   -2.7489308916e+01    1.1591705397e+01    1.0168401411e+01   -3.9675243157e+01    2.0175328303e+00    1.6458000000e+04    3.4542611523e-02    9.8243199976e-01
        13   -1.5887512405e+01    2.5310372478e+02   -2.7657423551e+01    1.1769911146e+01    1.0194886322e+01   -3.9780370586e+01    1.9280607134e+00    1.6373000000e+04    3.4535770195e-02    9.8221018829e-01
        14   -1.5884397978e+01    2.5297187435e+02   -2.7548325948e+01    1.1663927970e+01    1.0211323099e+01   -3.9825970254e+01    2.0663212069e+00    1.6381000000e+04    3.4804135156e-02    9.8174257212e-01
        15   -1.5903027269e+01    2.5360067767e+02   -2.7332572270e+01    1.1429545001e+01    1.0141545213e+01   -3.9522644443e+01    2.0485269601e+00    1.6273000000e+04    3.4224950430e-02    9.8288812968e-01
        16   -1.5891260078e+01    2.5325071288e+02   -2.7523336074e+01    1.1632075997e+01    1.0197725316e+01   -3.9733609716e+01    2.0125483257e+00    1.6209000000e+04    3.4629879102e-02    9.8180227655e-01
        17   -1.5890567429e+01    2.5320879676e+02   -2.7419588891e+01    1.1529021462e+01    1.0174839067e+01   -3.9563334501e+01    1.9689065429e+00    1.6288000000e+04    3.3958817773e-02    9.8192559377e-01
        18   -1.5886453525e+01    2.5320227622e+02   -2.7423603456e+01    1.1537149931e+01    1.0126788399e+01   -3.9526398347e+01    1.9760064922e+00    1.6213000000e+04    3.4680437734e-02    9.8285129726e-01
        19   -1.5917513006e+01    2.5408547679e+02   -2.7546662483e+01    1.1629149477e+01    1.0153868861e+01   -3.9693081780e+01    1.9925504360e+00    1.6112000000e+04    3.4579963789e-02    9.8212196064e-01
        20   -1.5899277402e+01    2.5349466454e+02   -2.7496177718e+01    1.1596900316e+01    1.0137065260e+01   -3.9625151471e+01    1.9919084923e+00    1.6198000000e+04    3.4721480664e-02    9.8240824209e-01
