#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -1.5891717397e+01    2.5321887628e+02   -2.7694541580e+01    1.1802824183e+01    1.0308215913e+01   -4.0024944597e+01    2.0221871032e+00    3.3915000000e+04    6.6702989609e-02    9.9234255402e-01
         1   -1.5873285423e+01    2.5267586410e+02   -2.7851429158e+01    1.1978143735e+01    1.0351299412e+01   -4.0233536652e+01    2.0308080815e+00    3.3934000000e+04    6.2370869648e-02    9.9222719982e-01
         2   -1.5882355302e+01    2.5294356558e+02   -2.7727274552e+01    1.1844919250e+01    1.0312201560e+01   -4.0061567324e+01    2.0220912127e+00    3.3817000000e+04    5.9585960586e-02    9.9264016199e-01
         3   -1.5896484433e+01    2.5333622717e+02   -2.7672966996e+01    1.1776482563e+01    1.0253540539e+01   -4.0043774526e+01    2.1172669904e+00    3.3601000000e+04    5.9157223047e-02    9.9251925030e-01
         4   -1.5898520592e+01    2.5346994880e+02   -2.7575423934e+01    1.1676903342e+01    1.0260603623e+01   -4.0006202753e+01    2.1701751962e+00    3.3381000000e+04    5.8944631992e-02    9.9248072898e-01
         5   -1.5897607486e+01    2.5340338989e+02   -2.7677140115e+01    1.1779532629e+01    1.0332177188e+01   -4.0193507920e+01    2.1841906171e+00    3.3209000000e+04    5.5979887773e-02    9.9237621434e-01
         6   -1.5889216572e+01    2.5317634451e+02   -2.7644108711e+01    1.1754892139e+01    1.0285342256e+01   -4.0060976797e+01    2.1315258297e+00    3.3140000000e+04    5.6571690586e-02    9.9258967151e-01
         7   -1.5879892650e+01    2.5283617932e+02   -2.7603083240e+01    1.1723190590e+01    1.0271205104e+01   -3.9954484760e+01    2.0801964158e+00    3.3141000000e+04    5.6004513242e-02    9.9268304281e-01
         8   -1.5870515296e+01    2.5260644973e+02   -2.7667327818e+01    1.1796812521e+01    1.0257814259e+01   -3.9968070514e+01    2.0429284370e+00    3.2993000000e+04    5.5366361172e-02    9.9222188882e-01
         9   -1.5882711726e+01    2.5292363782e+02   -2.7522925500e+01    1.1640213774e+01    1.0266625705e+01   -3.9786637377e+01    1.9970861712e+00    3.2541000000e+04    5.4678245820e-02    9.9228972354e-01
        10   -1.5895231289e+01    2.5333823224e+02   -2.7587152441e+01    1.1691921152e+01    1.0270079439e+01   -3.9844017109e+01    1.9867852287e+00    3.2421000000e+04    5.4301632305e-02    9.9259182196e-01
        11   -1.5898355158e+01    2.5349843270e+02   -2.7519517405e+01    1.1621162247e+01    1.0241128363e+01   -3.9644846446e+01    1.8842006777e+00    3.2495000000e+04    5.5576514687e-02    9.9252672133e-01
        12   -1.5899965158e+01    2.5351632460e+02   -2.7360834673e+01    1.1460869515e+01    1.0212749780e+01   -3.9642745394e+01    2.0691609417e+00    3.2640000000e+04    5.5142914844e-02    9.9256806183e-01
        13   -1.5872141105e+01    2.5257752566e+02   -2.7330141640e+01    1.1458000535e+01    1.0209457093e+01   -3.9692381520e+01    2.1527827871e+00    3.2575000000e+04    5.4749656289e-02    9.9268404512e-01
