#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -1.5371502382e+01    2.3651224919e+02   -2.6252506007e+01    1.0881003625e+01    7.4694702014e+00   -3.5965176856e+01    2.2432006476e+00    5.1200000000e+03    5.2862819653e-03    6.6550781250e-01
         1   -1.5364678591e+01    2.3630775054e+02   -2.6447934286e+01    1.1083255695e+01    7.5039566126e+00   -3.6061353829e+01    2.1094629309e+00    5.1200000000e+03    5.2857641040e-03    6.6132812500e-01
         2   -1.5374166258e+01    2.3659008564e+02   -2.6210811924e+01    1.0836645666e+01    7.4791992798e+00   -3.5993245438e+01    2.3032342341e+00    5.1200000000e+03    5.2772076929e-03    6.6453125000e-01
         3   -1.5373854680e+01    2.3658010707e+02   -2.6022202871e+01    1.0648348192e+01    7.4392784477e+00   -3.5657459969e+01    2.1959786502e+00    5.1200000000e+03    5.2676893970e-03    6.6335937500e-01
         4   -1.5375964652e+01    2.3662825423e+02   -2.6486307354e+01    1.1110342702e+01    7.5795634828e+00   -3.6285958776e+01    2.2200879395e+00    5.1200000000e+03    5.3194313745e-03    6.5812500000e-01
         5   -1.5376666554e+01    2.3666485437e+02   -2.6254382037e+01    1.0877715484e+01    7.4897180927e+00   -3.5924388027e+01    2.1802878969e+00    5.1200000000e+03    5.2773616333e-03    6.6105468750e-01
         6   -1.5386904353e+01    2.3699665171e+02   -2.5994632934e+01    1.0607728580e+01    7.4678922893e+00   -3.5830043837e+01    2.3675186137e+00    5.1200000000e+03    5.2630081934e-03    6.6386718750e-01
         7   -1.5379034568e+01    2.3676390838e+02   -2.6289347405e+01    1.0910312837e+01    7.5275029694e+00   -3.6190129329e+01    2.3732789543e+00    5.1200000000e+03    5.2936785010e-03    6.6066406250e-01
         8   -1.5379496163e+01    2.3675849069e+02   -2.6469517862e+01    1.1090021700e+01    7.5199948624e+00   -3.6223658121e+01    2.2341453964e+00    5.1200000000e+03    5.3113033618e-03    6.5710937500e-01
         9   -1.5380971209e+01    2.3679678558e+02   -2.6551544515e+01    1.1170573306e+01    7.5930269668e+00   -3.6387394246e+01    2.2428227646e+00    5.1200000000e+03    5.3157021362e-03    6.6226562500e-01
        10   -1.5376297373e+01    2.3667255360e+02   -2.6507984114e+01    1.1131686741e+01    7.5170046490e+00   -3.6346837124e+01    2.3218483610e+00    5.1200000000e+03    5.2848632397e-03    6.6019531250e-01
        11   -1.5379422316e+01    2.3672084464e+02   -2.6088430286e+01    1.0709007970e+01    7.4238794426e+00   -3.5751397340e+01    2.2390876112e+00    5.1200000000e+03    5.2666233740e-03    6.6585937500e-01
        12   -1.5383508424e+01    2.3688515094e+02   -2.6232013473e+01    1.0848505049e+01    7.5238209476e+00   -3.6062368724e+01    2.3065343038e+00    5.1200000000e+03    5.2838175098e-03    6.6972656250e-01
        13   -1.5354098463e+01    2.3598590818e+02   -2.6323397627e+01    1.0969299164e+01    7.5513135269e+00   -3.6089066450e+01    2.2143552961e+00    5.1200000000e+03    5.2935706738e-03    6.5718750000e-01
        14   -1.5385057142e+01    2.3691725324e+02   -2.5942773802e+01    1.0557716659e+01    7.4624594670e+00   -3.5722828707e+01    2.3175954383e+00    5.1200000000e+03    5.2624167163e-03    6.6367187500e-01
        15   -1.5376671575e+01    2.3663600814e+02   -2.6265693835e+01    1.0889022260e+01    7.5042440053e+00   -3.5939319437e+01    2.1693815970e+00    5.1200000000e+03    5.2850265723e-03    6.6312500000e-01
        16   -1.5369929875e+01    2.3644399718e+02   -2.6210713873e+01    1.0840783998e+01    7.5256118028e+00   -3.6039967442e+01    2.3036417668e+00    5.1200000000e+03    5.2780051001e-03    6.6820312500e-01
        17   -1.5374322027e+01    2.3658807786e+02   -2.6317851821e+01    1.0943529794e+01    7.5187895997e+00   -3.6193802667e+01    2.3571612460e+00    5.1200000000e+03    5.3014810547e-03    6.6410156250e-01
        18   -1.5379155553e+01    2.3673937036e+02   -2.6269738169e+01    1.0890582617e+01    7.5397984095e+00   -3.6222327377e+01    2.4127907981e+00    5.1200000000e+03    5.2985264819e-03    6.5937500000e-01
        19   -1.5361908885e+01    2.3619872757e+02   -2.5975518680e+01    1.0613609795e+01    7.4530556232e+00   -3.5743307918e+01    2.3147336149e+00    5.1200000000e+03    5.2600646069e-03    6.6875000000e-01
