#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -1.5375378727e+01    2.3668163769e+02   -2.6332566029e+01    1.0957187301e+01    7.5231767281e+00   -3.6576959425e+01    2.7212166678e+00    5.1200000000e+02    4.8713413818e-04    4.1992187500e-01
         1   -1.5369315611e+01    2.3645395912e+02   -2.6305207563e+01    1.0935891952e+01    7.5730768798e+00   -3.6135460412e+01    2.2571759690e+00    5.1200000000e+02    4.9119219727e-04    4.3945312500e-01
         2   -1.5389287942e+01    2.3713358509e+02   -2.6188979478e+01    1.0799691536e+01    7.5043400348e+00   -3.5916708558e+01    2.2233890454e+00    5.1200000000e+02    4.8613634522e-04    4.2382812500e-01
         3   -1.5361574024e+01    2.3624897712e+02   -2.6004574724e+01    1.0643000700e+01    7.5582391928e+00   -3.5818566730e+01    2.2557528131e+00    5.1200000000e+02    4.8726931885e-04    4.1367187500e-01
         4   -1.5359842837e+01    2.3617676799e+02   -2.6226981798e+01    1.0867138961e+01    7.5257022327e+00   -3.5680094360e+01    1.9274103291e+00    5.1200000000e+02    4.8511746338e-04    4.1445312500e-01
         5   -1.5404637175e+01    2.3764372619e+02   -2.6044440550e+01    1.0639803375e+01    7.5067966784e+00   -3.5610200398e+01    2.0589631695e+00    5.1200000000e+02    4.8786296387e-04    4.3359375000e-01
         6   -1.5397540280e+01    2.3733768361e+02   -2.6293922273e+01    1.0896381992e+01    7.5154114769e+00   -3.5646493829e+01    1.8371600797e+00    5.1200000000e+02    4.8550778320e-04    4.1914062500e-01
         7   -1.5365324351e+01    2.3635533324e+02   -2.6142882699e+01    1.0777558348e+01    7.4969308966e+00   -3.5447697605e+01    1.8078840099e+00    5.1200000000e+02    4.8865761230e-04    4.2851562500e-01
         8   -1.5354824775e+01    2.3601935040e+02   -2.5991769804e+01    1.0636945030e+01    7.4834266992e+00   -3.5366984299e+01    1.8917877952e+00    5.1200000000e+02    4.8605557861e-04    4.4101562500e-01
         9   -1.5351932609e+01    2.3594595937e+02   -2.6049405343e+01    1.0697472734e+01    7.4320713073e+00   -3.5800472987e+01    2.3189963375e+00    5.1200000000e+02    4.8834109863e-04    4.3593750000e-01
        10   -1.5399300102e+01    2.3739342684e+02   -2.6214395302e+01    1.0815095200e+01    7.4741742736e+00   -3.5791214075e+01    2.1026444992e+00    5.1200000000e+02    4.8686026855e-04    4.3242187500e-01
        11   -1.5394332036e+01    2.3729004676e+02   -2.6284222342e+01    1.0889890306e+01    7.4935247463e+00   -3.6094903211e+01    2.3171561226e+00    5.1200000000e+02    4.8816745117e-04    4.2773437500e-01
        12   -1.5360022487e+01    2.3634178933e+02   -2.6053220022e+01    1.0693197536e+01    7.5783170521e+00   -3.6190746512e+01    2.5592094377e+00    5.1200000000e+02    4.8662789307e-04    4.2226562500e-01
        13   -1.5375051552e+01    2.3662301054e+02   -2.6532297492e+01    1.1157245941e+01    7.6009265882e+00   -3.6305263427e+01    2.1720393463e+00    5.1200000000e+02    4.9219497314e-04    4.3359375000e-01
        14   -1.5389680114e+01    2.3708658913e+02   -2.7081687137e+01    1.1692007023e+01    7.5671573696e+00   -3.6213519378e+01    1.5646748719e+00    5.1200000000e+02    4.8676584961e-04    4.1835937500e-01
        15   -1.5370886901e+01    2.3649074415e+02   -2.6188694303e+01    1.0817807402e+01    7.5434776699e+00   -3.6007203590e+01    2.2750316173e+00    5.1200000000e+02    4.8996172119e-04    4.3710937500e-01
        16   -1.5393116149e+01    2.3717269051e+02   -2.6228411957e+01    1.0835295809e+01    7.4844358609e+00   -3.6129819373e+01    2.4169715548e+00    5.1200000000e+02    4.9233948975e-04    4.2968750000e-01
        17   -1.5351981339e+01    2.3591729270e+02   -2.6148672706e+01    1.0796691367e+01    7.4769221239e+00   -3.5589278123e+01    1.9636832929e+00    5.1200000000e+02    4.8967478027e-04    4.2773437500e-01
        18   -1.5338969204e+01    2.3554030415e+02   -2.5650098245e+01    1.0311129041e+01    7.4644592828e+00   -3.5586930914e+01    2.4723733853e+00    5.1200000000e+02    4.8511831543e-04    4.2500000000e-01
        19   -1.5369879838e+01    2.3646488941e+02   -2.5802853784e+01    1.0432973946e+01    7.4232032680e+00   -3.5584668954e+01    2.3586119019e+00    5.1200000000e+02    4.8268360107e-04    4.3242187500e-01
