#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -1.5846975711e+01    2.5175985041e+02   -2.7139228531e+01    1.1292252820e+01    1.0086048953e+01   -3.9433233180e+01    2.2079556960e+00    2.0480000000e+03    9.4843598389e-04    7.0434570312e-01
         1   -1.5848577348e+01    2.5191137636e+02   -2.7205828262e+01    1.1357250914e+01    1.0101022901e+01   -3.9390203179e+01    2.0833520169e+00    2.0480000000e+03    9.5255494080e-04    6.9946289062e-01
         2   -1.5849976025e+01    2.5195847895e+02   -2.7224265971e+01    1.1374289946e+01    1.0105236366e+01   -3.9415157156e+01    2.0856548193e+00    2.0480000000e+03    9.6093168701e-04    7.0214843750e-01
         3   -1.5844511458e+01    2.5171109672e+02   -2.7374802072e+01    1.1530290614e+01    1.0069838436e+01   -3.9452522892e+01    2.0078823841e+00    2.0480000000e+03    9.5850679504e-04    6.9254557292e-01
         4   -1.5873350465e+01    2.5265406361e+02   -2.7316817337e+01    1.1443466872e+01    1.0063836504e+01   -3.9449963704e+01    2.0693098630e+00    2.0480000000e+03    9.5525773010e-04    6.9653320312e-01
         5   -1.5849702442e+01    2.5188868503e+02   -2.7250520297e+01    1.1400817854e+01    1.0021377625e+01   -3.9313011520e+01    2.0411135992e+00    2.0480000000e+03    9.4785596741e-04    6.9588216146e-01
         6   -1.5845198057e+01    2.5190818217e+02   -2.7279066414e+01    1.1433868356e+01    1.0081257753e+01   -3.9348568669e+01    1.9882445023e+00    2.0480000000e+03    9.4476501526e-04    7.0011393229e-01
         7   -1.5837756516e+01    2.5161486575e+02   -2.7212086152e+01    1.1374329636e+01    1.0095138568e+01   -3.9471949499e+01    2.1647247798e+00    2.0480000000e+03    9.5278510040e-04    6.9555664062e-01
         8   -1.5831719734e+01    2.5150716159e+02   -2.7311147733e+01    1.1479427999e+01    1.0129243212e+01   -3.9431725518e+01    1.9913345736e+00    2.0480000000e+03    9.5929001221e-04    6.9449869792e-01
         9   -1.5784824972e+01    2.4987777343e+02   -2.7208063311e+01    1.1423238339e+01    1.0089224632e+01   -3.9249913910e+01    1.9526259682e+00    2.0480000000e+03    9.5662243439e-04    7.0100911458e-01
        10   -1.5841913184e+01    2.5189878654e+02   -2.7269937211e+01    1.1428024027e+01    1.0095903298e+01   -3.9356050269e+01    1.9902097599e+00    2.0480000000e+03    9.6871117889e-04    7.0336914062e-01
        11   -1.5868376734e+01    2.5256527105e+02   -2.7325956764e+01    1.1457580030e+01    1.0147780479e+01   -3.9615467402e+01    2.1417301579e+00    2.0480000000e+03    9.5820229706e-04    6.9897460937e-01
        12   -1.5863915122e+01    2.5240361405e+02   -2.7480269723e+01    1.1616354602e+01    1.0125276379e+01   -3.9672276335e+01    2.0667302321e+00    2.0480000000e+03    9.5481848907e-04    6.9409179687e-01
        13   -1.5896003504e+01    2.5339809809e+02   -2.7295015688e+01    1.1399012183e+01    1.0057849691e+01   -3.9499557833e+01    2.1466924541e+00    2.0480000000e+03    9.5818356934e-04    7.0019531250e-01
        14   -1.5856267097e+01    2.5210204285e+02   -2.7236297926e+01    1.1380030829e+01    1.0076384722e+01   -3.9426867697e+01    2.1141850490e+00    2.0480000000e+03    9.5780436340e-04    7.0410156250e-01
        15   -1.5862773857e+01    2.5231781596e+02   -2.7321839070e+01    1.1459065213e+01    1.0083785796e+01   -3.9590323341e+01    2.1846984755e+00    2.0480000000e+03    9.5784597137e-04    7.0467122396e-01
        16   -1.5878605286e+01    2.5280444929e+02   -2.7314139251e+01    1.1435533965e+01    1.0107167729e+01   -3.9446063120e+01    2.0247561404e+00    2.0480000000e+03    9.5284044159e-04    6.9604492187e-01
        17   -1.5868855440e+01    2.5246615862e+02   -2.7186357492e+01    1.1317502052e+01    1.0139064353e+01   -3.9496586440e+01    2.1711645958e+00    2.0480000000e+03    9.5354951080e-04    6.9685872396e-01
        18   -1.5881432088e+01    2.5295789502e+02   -2.7195730165e+01    1.1314298076e+01    1.0142081012e+01   -3.9587167811e+01    2.2493566349e+00    2.0480000000e+03    9.5858733795e-04    6.9742838542e-01
        19   -1.5884792451e+01    2.5295479508e+02   -2.7292923816e+01    1.1408131365e+01    1.0104749627e+01   -3.9312523750e+01    1.9148503064e+00    2.0480000000e+03    9.6083737305e-04    6.9685872396e-01
        20   -1.5886761934e+01    2.5310169414e+02   -2.7360660234e+01    1.1473898299e+01    1.0135278568e+01   -3.9397822420e+01    1.9018836179e+00    2.0480000000e+03    9.5383535950e-04    6.9905598958e-01
        21   -1.5833682879e+01    2.5149153961e+02   -2.7209025097e+01    1.1375342218e+01    1.0085432232e+01   -3.9445453002e+01    2.1509956735e+00    2.0480000000e+03    9.5285436584e-04    7.0336914062e-01
        22   -1.5837964869e+01    2.5163639346e+02   -2.7348935662e+01    1.1510970793e+01    1.0139064623e+01   -3.9527967817e+01    2.0399675324e+00    2.0480000000e+03    9.5812682251e-04    6.9791666667e-01
        23   -1.5871064726e+01    2.5258329451e+02   -2.7389390629e+01    1.1518325902e+01    1.0153807255e+01   -3.9499044796e+01    1.9558469124e+00    2.0480000000e+03    9.5756294403e-04    6.9270833333e-01
