# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.7311517478e+01    6.4367438271e-01    9.6441640545e+02    9.6000000000e+02    0.0000000000e+00   -1.7236526567e+01    8.3686239760e-01    9.8645833333e-01
         1   -1.7301044713e+01    3.0707615506e-01    1.3131333675e+03    9.6000000000e+02    0.0000000000e+00   -1.3622638024e+01    8.2951323393e-01    9.9895833333e-01
         2   -1.7271738457e+01    2.3258748193e-01    1.2598695089e+03    1.2930000000e+03    1.0250000000e+00   -1.7598831807e+01    8.3281792065e-01    9.6829079660e-01
         3   -1.7267280715e+01    3.3733021281e-01    1.2259079827e+03    1.2540000000e+03    4.7500000000e-01   -1.7538898894e+01    8.2813249867e-01    9.7368421053e-01
         4   -1.7277124361e+01    2.8849199652e-01    1.2057237421e+03    1.2300000000e+03    5.2500000000e-01   -1.7515116879e+01    8.4361555802e-01    9.7398373984e-01
         5   -1.7256918216e+01    1.5318722539e-01    1.1826155292e+03    1.2060000000e+03    3.7500000000e-01   -1.7505255454e+01    8.3729625841e-01    9.7014925373e-01
         6   -1.7269592743e+01    2.1007507546e-01    1.1598303805e+03    1.1790000000e+03    3.7500000000e-01   -1.7462406832e+01    8.3573829216e-01    9.8049194232e-01
         7   -1.7269919678e+01    2.9679106651e-01    1.1396775179e+03    1.1580000000e+03    3.5000000000e-01   -1.7457109117e+01    8.3646421236e-01    9.8272884283e-01
         8   -1.7277096991e+01    2.2857783095e-01    1.1285086099e+03    1.1450000000e+03    3.5000000000e-01   -1.7446146309e+01    8.2846915590e-01    9.7641921397e-01
         9   -1.7281545813e+01    3.0935254283e-01    1.1094513295e+03    1.1240000000e+03    4.2500000000e-01   -1.7434812737e+01    8.3680848498e-01    9.9021352313e-01
        10   -1.7259250338e+01    1.7320656738e-01    1.1054052923e+03    1.1210000000e+03    2.2500000000e-01   -1.7436588951e+01    8.4180162521e-01    9.8037466548e-01
        11   -1.7267624435e+01    1.9140423435e-01    1.0961770832e+03    1.1090000000e+03    3.2500000000e-01   -1.7403531041e+01    8.3003019309e-01    9.8467087466e-01
        12   -1.7254081770e+01    1.8460624735e-01    1.0859885635e+03    1.0990000000e+03    3.5000000000e-01   -1.7402847105e+01    8.2282566331e-01    9.7816196542e-01
        13   -1.7248442203e+01    2.7799757828e-01    1.0674231405e+03    1.0780000000e+03    3.5000000000e-01   -1.7370011237e+01    8.2906324688e-01    9.9165120594e-01
        14   -1.7284855291e+01    2.5900637285e-01    1.0646937612e+03    1.0730000000e+03    1.5000000000e-01   -1.7359722661e+01    8.2258047285e-01    9.8322460391e-01
        15   -1.7257623641e+01    2.2052554237e-01    1.0493941270e+03    1.0590000000e+03    3.0000000000e-01   -1.7383002352e+01    8.3141758355e-01    9.8016997167e-01
        16   -1.7261153238e+01    1.8780560391e-01    1.0388100035e+03    1.0460000000e+03    3.7500000000e-01   -1.7343419001e+01    8.3519448186e-01    9.8661567878e-01
        17   -1.7270779749e+01    1.8512403333e-01    1.0333916653e+03    1.0400000000e+03    2.0000000000e-01   -1.7341195946e+01    8.2782161535e-01    9.8365384615e-01
        18   -1.7295404747e+01    2.4282943188e-01    1.0213239565e+03    1.0260000000e+03    3.2500000000e-01   -1.7337269491e+01    8.2965044837e-01    9.8732943470e-01
        19   -1.7251502306e+01    1.9214601614e-01    1.0140114918e+03    1.0210000000e+03    2.2500000000e-01   -1.7357009281e+01    8.2263693001e-01    9.8824681685e-01
        20   -1.7269978939e+01    2.1819790493e-01    1.0145471747e+03    1.0190000000e+03    2.7500000000e-01   -1.7311146055e+01    8.2998299340e-01    9.7350343474e-01
        21   -1.7291625414e+01    2.6281513343e-01    9.9847569599e+02    1.0010000000e+03    3.7500000000e-01   -1.7311800434e+01    8.2479479514e-01    9.8601398601e-01
        22   -1.7255739373e+01    2.6579055120e-01    9.9442124029e+02    9.9900000000e+02    2.0000000000e-01   -1.7331446908e+01    8.2436892188e-01    9.8298298298e-01
        23   -1.7281774176e+01    2.0980538121e-01    9.9164724881e+02    9.9300000000e+02    3.5000000000e-01   -1.7289536752e+01    8.3937272430e-01    9.8791540785e-01
        24   -1.7262250846e+01    2.0271870217e-01    9.9316008212e+02    9.9700000000e+02    2.7500000000e-01   -1.7319591661e+01    8.3378077529e-01    9.8595787362e-01
        25   -1.7266524212e+01    2.4577261588e-01    9.8597681276e+02    9.8800000000e+02    2.7500000000e-01   -1.7291000259e+01    8.2749011713e-01    9.9190283401e-01
        26   -1.7270464572e+01    1.4042461211e-01    9.8678380677e+02    9.8900000000e+02    2.0000000000e-01   -1.7296285259e+01    8.3422203065e-01    9.9292214358e-01
        27   -1.7255837910e+01    2.0210283001e-01    9.8862786261e+02    9.9200000000e+02    2.2500000000e-01   -1.7303254395e+01    8.4937034796e-01    9.8991935484e-01
        28   -1.7274910423e+01    2.1469481359e-01    9.8930289563e+02    9.9100000000e+02    2.0000000000e-01   -1.7287619160e+01    8.3318874746e-01    9.8688193744e-01
        29   -1.7271482789e+01    3.0913207768e-01    9.8345203283e+02    9.8600000000e+02    2.2500000000e-01   -1.7301633493e+01    8.3666418706e-01    9.9087221095e-01
        30   -1.7239887564e+01    1.8545240712e-01    9.8132376925e+02    9.8500000000e+02    2.0000000000e-01   -1.7297191146e+01    8.4049386829e-01    9.9593908629e-01
        31   -1.7266899158e+01    1.8470058281e-01    9.9124451845e+02    9.9300000000e+02    2.2500000000e-01   -1.7273684943e+01    8.4157418530e-01    9.9093655589e-01
        32   -1.7252625112e+01    1.4680155351e-01    9.8597499650e+02    9.8900000000e+02    2.0000000000e-01   -1.7296660205e+01    8.2630141194e-01    9.8685540950e-01
        33   -1.7259727414e+01    2.1191784424e-01    9.7943790754e+02    9.8100000000e+02    3.0000000000e-01   -1.7274264287e+01    8.3027452966e-01    9.9592252803e-01
        34   -1.7278050940e+01    1.9500865707e-01    9.8343278491e+02    9.8500000000e+02    1.5000000000e-01   -1.7285435771e+01    8.3062462233e-01    9.8781725888e-01
        35   -1.7256427870e+01    1.9489386656e-01    9.7745158970e+02    9.8000000000e+02    2.2500000000e-01   -1.7298670227e+01    8.3839783108e-01    9.9081632653e-01
        36   -1.7263484931e+01    1.9739793289e-01    9.7946162325e+02    9.8100000000e+02    2.2500000000e-01   -1.7278067046e+01    8.3518826030e-01    9.8878695209e-01
        37   -1.7267552299e+01    2.5072831532e-01    9.7938423331e+02    9.8100000000e+02    2.2500000000e-01   -1.7285124106e+01    8.2844475617e-01    9.8878695209e-01
        38   -1.7284548523e+01    2.1903092566e-01    9.7997024896e+02    9.8100000000e+02    2.2500000000e-01   -1.7289191474e+01    8.2954487365e-01    9.9082568807e-01
        39   -1.7253461757e+01    1.9585679639e-01    9.7687909930e+02    9.8000000000e+02    2.0000000000e-01   -1.7305167810e+01    8.3120990397e-01    9.9183673469e-01
        40   -1.7271315719e+01    2.3017146777e-01    9.7886873789e+02    9.8000000000e+02    1.2500000000e-01   -1.7274081044e+01    8.3953945021e-01    9.8673469388e-01
        41   -1.7263644487e+01    2.3618532955e-01    9.7250336186e+02    9.7400000000e+02    2.5000000000e-01   -1.7285793738e+01    8.2820576192e-01    9.9075975359e-01
        42   -1.7248444117e+01    2.7520759901e-01    9.7407483925e+02    9.7600000000e+02    2.2500000000e-01   -1.7280173789e+01    8.2365166197e-01    9.8770491803e-01
        43   -1.7281273612e+01    2.8746876814e-01    9.7360392877e+02    9.7300000000e+02    2.7500000000e-01   -1.7261894914e+01    8.4090584119e-01    9.8972250771e-01
        44   -1.7289088229e+01    5.5005445935e-01    9.7391520989e+02    9.7500000000e+02    2.0000000000e-01   -1.7296777799e+01    8.3611069656e-01    9.9076923077e-01
        45   -1.7262687120e+01    3.7491122325e-01    9.7445182035e+02    9.7700000000e+02    2.2500000000e-01   -1.7306641597e+01    8.3129875505e-01    9.8874104401e-01
        46   -1.7284912072e+01    2.4540044105e-01    9.7778834337e+02    9.7800000000e+02    2.5000000000e-01   -1.7281263505e+01    8.4128706598e-01    9.8977505112e-01
        47   -1.7268149393e+01    1.8289353217e-01    9.7503922927e+02    9.7700000000e+02    2.0000000000e-01   -1.7302465440e+01    8.2566911427e-01    9.9283520983e-01
        48   -1.7252899508e+01    2.3279183882e-01    9.7661385484e+02    9.7900000000e+02    1.7500000000e-01   -1.7287747751e+01    8.2869261017e-01    9.8876404494e-01
        49   -1.7264604601e+01    1.8991509714e-01    9.7243558708e+02    9.7300000000e+02    1.5000000000e-01   -1.7266350306e+01    8.3738603790e-01    9.9280575540e-01
        50   -1.7278090778e+01    1.8846674524e-01    9.7520203188e+02    9.7600000000e+02    2.2500000000e-01   -1.7281133903e+01    8.3559496562e-01    9.8872950820e-01
        51   -1.7264740772e+01    2.0969337412e-01    9.7251639190e+02    9.7400000000e+02    1.7500000000e-01   -1.7292568797e+01    8.2664651122e-01    9.9383983573e-01
        52   -1.7281749894e+01    2.4124747758e-01    9.7910295810e+02    9.8000000000e+02    2.0000000000e-01   -1.7285360059e+01    8.2412373822e-01    9.8877551020e-01
        53   -1.7285822863e+01    2.0582584540e-01    9.8312346409e+02    9.8500000000e+02    2.0000000000e-01   -1.7307458251e+01    8.3203374987e-01    9.9187817259e-01
        54   -1.7252986523e+01    3.0141583288e-01    9.8238801289e+02    9.8600000000e+02    2.2500000000e-01   -1.7312545933e+01    8.2909530542e-01    9.9391480730e-01
        55   -1.7251823825e+01    2.3453683778e-01    9.8252638163e+02    9.8500000000e+02    1.0000000000e-01   -1.7278694880e+01    8.2433988906e-01    9.9086294416e-01
        56   -1.7238877689e+01    2.1945904079e-01    9.8223953616e+02    9.8500000000e+02    1.7500000000e-01   -1.7277532181e+01    8.3269120065e-01    9.8578680203e-01
        57   -1.7233025448e+01    2.7549813896e-01    9.7794544062e+02    9.8000000000e+02    3.0000000000e-01   -1.7259496976e+01    8.3426382771e-01    9.8367346939e-01
        58   -1.7281677076e+01    2.0861029894e-01    9.7676274872e+02    9.7600000000e+02    3.5000000000e-01   -1.7249554750e+01    8.3415938726e-01    9.9077868852e-01
