#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -1.3709868960e+02    1.8799809732e+04   -2.3987417707e+02    1.0277548747e+02    2.7392779219e+01   -6.5010265299e+01   -2.0357488985e+02    1.3181988642e+00    1.0240000000e+04    1.1628352252e-01    2.3158874512e-01
         1   -1.3728882828e+02    1.8852391759e+04   -2.4260826113e+02    1.0531943285e+02    2.6179039880e+01   -6.5010265299e+01   -2.0484493987e+02    1.0679041604e+00    1.0240000000e+04    1.1517771068e-01    2.3470306396e-01
         2   -1.3734552916e+02    1.8868332398e+04   -2.4444603348e+02    1.0710050432e+02    2.5838601785e+01   -6.5010265299e+01   -2.0634058908e+02    1.0662191086e+00    1.0240000000e+04    1.1473005065e-01    2.3501129150e-01
         3   -1.3733392315e+02    1.8865030618e+04   -2.4517579444e+02    1.0784187129e+02    2.6016415364e+01   -6.5010265299e+01   -2.0695610505e+02    7.7416054886e-01    1.0240000000e+04    1.1458406911e-01    2.3712615967e-01
         4   -1.3745914212e+02    1.8899419109e+04   -2.4523612322e+02    1.0777698110e+02    2.5853335036e+01   -6.5010265299e+01   -2.0745016611e+02    1.3709731570e+00    1.0240000000e+04    1.1460585318e-01    2.3571777344e-01
         5   -1.3747196342e+02    1.8902903336e+04   -2.4530034158e+02    1.0782837816e+02    2.6047820053e+01   -6.5010265299e+01   -2.0780095407e+02    1.4630577308e+00    1.0240000000e+04    1.1450238468e-01    2.3616790771e-01
         6   -1.3740243384e+02    1.8883803845e+04   -2.4545319528e+02    1.0805076145e+02    2.5936144087e+01   -6.5010265299e+01   -2.0775784435e+02    1.3787702789e+00    1.0240000000e+04    1.1455987593e-01    2.3589935303e-01
         7   -1.3743150545e+02    1.8892922642e+04   -2.4636567624e+02    1.0893417079e+02    2.6247826448e+01   -6.5010265299e+01   -2.0898351339e+02    1.3802760024e+00    1.0240000000e+04    1.1466919355e-01    2.3515777588e-01
