# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -1.3749840118e+02    4.3618238670e+00    8.2026022160e+03    8.1920000000e+03    0.0000000000e+00   -1.3739657313e+02    9.7316453293e-01    9.8645019531e-01
         1   -1.3751344743e+02    5.0481260845e+00    9.0160092238e+03    8.1920000000e+03    0.0000000000e+00   -1.3264637092e+02    9.7294451550e-01    9.9670410156e-01
         2   -1.3757618519e+02    4.2873635757e+00    8.9829169049e+03    8.9930000000e+03    9.2968750000e-01   -1.3760673586e+02    9.7263834777e-01    9.8432113866e-01
         3   -1.3760320973e+02    4.3465324039e+00    8.9504512616e+03    8.9640000000e+03    6.0937500000e-01   -1.3766624368e+02    9.7268888499e-01    9.8460508701e-01
         4   -1.3762987053e+02    4.3308106268e+00    8.9370826861e+03    8.9500000000e+03    5.0781250000e-01   -1.3769170519e+02    9.7327228174e-01    9.8625698324e-01
         5   -1.3763434006e+02    4.7735591561e+00    8.9208012377e+03    8.9360000000e+03    4.5312500000e-01   -1.3771680052e+02    9.7315546695e-01    9.8332587287e-01
         6   -1.3762612144e+02    4.5218658048e+00    8.8760303503e+03    8.8900000000e+03    5.4687500000e-01   -1.3771610904e+02    9.7214399153e-01    9.8706411699e-01
         7   -1.3765513775e+02    4.4574274609e+00    8.8753664168e+03    8.8870000000e+03    4.8437500000e-01   -1.3770755291e+02    9.7285619969e-01    9.8458422415e-01
         8   -1.3766023061e+02    4.3815757344e+00    8.8614364902e+03    8.8740000000e+03    5.7031250000e-01   -1.3773510534e+02    9.7285836656e-01    9.8760423710e-01
         9   -1.3767051271e+02    4.4422956690e+00    8.8814773594e+03    8.8950000000e+03    5.1562500000e-01   -1.3774256186e+02    9.7306988628e-01    9.8471051152e-01
        10   -1.3768433329e+02    4.5121913509e+00    8.8568398818e+03    8.8690000000e+03    5.4687500000e-01   -1.3774991669e+02    9.7282672053e-01    9.8703348743e-01
        11   -1.3768262771e+02    4.4033257738e+00    8.8555304845e+03    8.8690000000e+03    4.8437500000e-01   -1.3776373727e+02    9.7265404633e-01    9.8658247830e-01
        12   -1.3767616149e+02    4.3379105591e+00    8.8328637633e+03    8.8470000000e+03    5.2343750000e-01   -1.3775954806e+02    9.7357162749e-01    9.8462755736e-01
        13   -1.3770617287e+02    5.0963325720e+00    8.8193986019e+03    8.8300000000e+03    5.0781250000e-01   -1.3775115843e+02    9.7300517872e-01    9.8516421291e-01
        14   -1.3768077807e+02    4.4728139723e+00    8.7724075541e+03    8.7870000000e+03    4.4531250000e-01   -1.3777628816e+02    9.7283782358e-01    9.8725389780e-01
        15   -1.3772537313e+02    4.7721188496e+00    8.7842725447e+03    8.7930000000e+03    4.6093750000e-01   -1.3775157595e+02    9.7248493123e-01    9.8658023428e-01
        16   -1.3773066424e+02    4.4868397606e+00    8.7863931562e+03    8.7980000000e+03    4.6875000000e-01   -1.3779673948e+02    9.7241190586e-01    9.8499659013e-01
        17   -1.3773575390e+02    4.6336319796e+00    8.7733346307e+03    8.7850000000e+03    5.7812500000e-01   -1.3780055189e+02    9.7254445904e-01    9.8486055777e-01
        18   -1.3776192023e+02    4.5696767217e+00    8.7417396905e+03    8.7510000000e+03    5.8593750000e-01   -1.3780176381e+02    9.7262754444e-01    9.8583019084e-01
        19   -1.3775542226e+02    4.8953915576e+00    8.7357011810e+03    8.7470000000e+03    5.1562500000e-01   -1.3782747294e+02    9.7260972144e-01    9.8582371099e-01
        20   -1.3773630948e+02    4.6019758886e+00    8.7174601358e+03    8.7310000000e+03    4.6875000000e-01   -1.3781914411e+02    9.7279531664e-01    9.8511052571e-01
        21   -1.3777016718e+02    4.6699637369e+00    8.7218726176e+03    8.7290000000e+03    5.1562500000e-01   -1.3779980222e+02    9.7252887953e-01    9.8441975026e-01
        22   -1.3773335180e+02    4.5238964738e+00    8.6800684409e+03    8.6930000000e+03    5.2343750000e-01   -1.3782952722e+02    9.7264215692e-01    9.8458529852e-01
        23   -1.3777934712e+02    4.2366471969e+00    8.6633691172e+03    8.6690000000e+03    5.0781250000e-01   -1.3778994718e+02    9.7299948948e-01    9.8708040143e-01
        24   -1.3773765290e+02    4.5060194699e+00    8.6618903502e+03    8.6750000000e+03    4.9218750000e-01   -1.3783663438e+02    9.7290431232e-01    9.8547550432e-01
        25   -1.3777331734e+02    4.5386084703e+00    8.6620993141e+03    8.6680000000e+03    5.3906250000e-01   -1.3779413291e+02    9.7271968156e-01    9.8454083987e-01
        26   -1.3778155490e+02    4.6766275569e+00    8.6464839022e+03    8.6550000000e+03    6.0937500000e-01   -1.3782829646e+02    9.7285666622e-01    9.8613518198e-01
        27   -1.3779146725e+02    4.6407288764e+00    8.6396683674e+03    8.6480000000e+03    5.0781250000e-01   -1.3783572491e+02    9.7264353457e-01    9.8670212766e-01
        28   -1.3778381478e+02    4.3225971771e+00    8.6274533517e+03    8.6370000000e+03    4.8437500000e-01   -1.3784436448e+02    9.7284275500e-01    9.8552738219e-01
        29   -1.3778186907e+02    4.5137271684e+00    8.6093177134e+03    8.6180000000e+03    5.1562500000e-01   -1.3783450975e+02    9.7249942281e-01    9.8735205384e-01
        30   -1.3776449179e+02    4.4231831990e+00    8.6054749339e+03    8.6160000000e+03    5.2343750000e-01   -1.3783233194e+02    9.7221185365e-01    9.8653667595e-01
        31   -1.3778152124e+02    4.5539010264e+00    8.6063594875e+03    8.6130000000e+03    5.1562500000e-01   -1.3781460641e+02    9.7274848997e-01    9.8641588297e-01
        32   -1.3778588519e+02    4.4764112008e+00    8.6066493424e+03    8.6150000000e+03    4.7656250000e-01   -1.3783186804e+02    9.7331555379e-01    9.8595473012e-01
        33   -1.3777112655e+02    4.2899425859e+00    8.6037541976e+03    8.6130000000e+03    4.8437500000e-01   -1.3783599982e+02    9.7259384147e-01    9.8629977940e-01
        34   -1.3772000257e+02    4.4240815436e+00    8.6135294899e+03    8.6260000000e+03    5.6250000000e-01   -1.3782274938e+02    9.7329349119e-01    9.8597264085e-01
        35   -1.3779877685e+02    4.5227629689e+00    8.6130520752e+03    8.6150000000e+03    5.3125000000e-01   -1.3777034937e+02    9.7290406301e-01    9.8502611724e-01
        36   -1.3778352023e+02    4.3444006317e+00    8.6026780826e+03    8.6120000000e+03    5.2343750000e-01   -1.3784877536e+02    9.7280032671e-01    9.8502090107e-01
        37   -1.3776473812e+02    4.5247458151e+00    8.5582119365e+03    8.5680000000e+03    4.5312500000e-01   -1.3782839650e+02    9.7333348841e-01    9.8436041083e-01
        38   -1.3776412647e+02    4.6736907438e+00    8.5462875210e+03    8.5530000000e+03    5.4687500000e-01   -1.3780786215e+02    9.7235946513e-01    9.8690517947e-01
        39   -1.3776858474e+02    4.4339646710e+00    8.5457515959e+03    8.5530000000e+03    4.7656250000e-01   -1.3780725050e+02    9.7307632165e-01    9.8561908102e-01
        40   -1.3775687433e+02    4.3261090722e+00    8.5235754908e+03    8.5310000000e+03    5.1562500000e-01   -1.3780913326e+02    9.7239354666e-01    9.8640253194e-01
        41   -1.3772926464e+02    4.3633069396e+00    8.5252807148e+03    8.5340000000e+03    4.8437500000e-01   -1.3779777445e+02    9.7293085945e-01    9.8476681509e-01
        42   -1.3780221861e+02    4.4340298637e+00    8.5059071132e+03    8.5060000000e+03    5.3125000000e-01   -1.3776687837e+02    9.7254016968e-01    9.8648013167e-01
        43   -1.3776067707e+02    4.3121854638e+00    8.4831336645e+03    8.4930000000e+03    4.9218750000e-01   -1.3783830283e+02    9.7254112034e-01    9.8669492523e-01
        44   -1.3776518479e+02    4.4325281879e+00    8.4771570649e+03    8.4830000000e+03    4.7656250000e-01   -1.3779558316e+02    9.7201882833e-01    9.8762230343e-01
        45   -1.3777034652e+02    4.5356906851e+00    8.4830464263e+03    8.4890000000e+03    5.5468750000e-01   -1.3780079793e+02    9.7257745657e-01    9.8527506184e-01
        46   -1.3780822402e+02    4.4788331218e+00    8.4782677314e+03    8.4810000000e+03    5.0000000000e-01   -1.3780501682e+02    9.7224941931e-01    9.8502535078e-01
        47   -1.3783230977e+02    4.6175539353e+00    8.4522126830e+03    8.4560000000e+03    5.6250000000e-01   -1.3783994220e+02    9.7249586282e-01    9.8817407758e-01
