# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
         0   -3.6415208668e+02    1.2783290044e+01    8.2337328487e+03    8.1920000000e+03    0.0000000000e+00   -3.6378536726e+02    9.8476320474e-01    9.7644042969e-01
         1   -3.6419235517e+02    1.2726771181e+01    9.0630105784e+03    8.1920000000e+03    0.0000000000e+00   -3.5930005641e+02    9.8496807737e-01    9.8693847656e-01
         2   -3.6419454584e+02    1.2597979897e+01    9.0350792230e+03    9.0530000000e+03    1.0937500000e+00   -3.6429229329e+02    9.8490454029e-01    9.7315806915e-01
         3   -3.6427999075e+02    1.2943329614e+01    9.0016028183e+03    9.0110000000e+03    7.5000000000e-01   -3.6428983383e+02    9.8479925310e-01    9.7824880701e-01
         4   -3.6435872060e+02    1.2540497782e+01    8.9998275820e+03    9.0110000000e+03    6.0156250000e-01   -3.6437527874e+02    9.8466201495e-01    9.7547442015e-01
         5   -3.6436606537e+02    1.2827511541e+01    8.9834847360e+03    9.0000000000e+03    7.8125000000e-01   -3.6445278711e+02    9.8499762957e-01    9.7500000000e-01
         6   -3.6442017091e+02    1.2498484018e+01    8.9532440996e+03    8.9640000000e+03    6.4062500000e-01   -3.6445612385e+02    9.8478935887e-01    9.7690763052e-01
         7   -3.6443675969e+02    1.2917310230e+01    8.9435585758e+03    8.9590000000e+03    6.5625000000e-01   -3.6450967146e+02    9.8493531391e-01    9.7823417792e-01
         8   -3.6451218709e+02    1.2710169595e+01    8.9481670893e+03    8.9590000000e+03    6.2500000000e-01   -3.6452626024e+02    9.8482297263e-01    9.7600178591e-01
         9   -3.6454511536e+02    1.2822806103e+01    8.9382746200e+03    8.9520000000e+03    7.5781250000e-01   -3.6460090599e+02    9.8478690125e-01    9.7419571046e-01
        10   -3.6454247000e+02    1.2910681736e+01    8.9125011806e+03    8.9270000000e+03    7.2656250000e-01   -3.6463103768e+02    9.8490895486e-01    9.7367536686e-01
        11   -3.6462174838e+02    1.2661442356e+01    8.9063038372e+03    8.9120000000e+03    7.6562500000e-01   -3.6462671061e+02    9.8487023339e-01    9.7823159785e-01
        12   -3.6462480596e+02    1.2891717596e+01    8.9075927491e+03    8.9230000000e+03    7.1875000000e-01   -3.6470722252e+02    9.8478765784e-01    9.7624117449e-01
        13   -3.6462193929e+02    1.3043721281e+01    8.8939149574e+03    8.9090000000e+03    6.9531250000e-01   -3.6470870990e+02    9.8493865957e-01    9.7698956112e-01
        14   -3.6462242435e+02    1.2662600975e+01    8.8895210855e+03    8.9050000000e+03    6.5625000000e-01   -3.6470539414e+02    9.8479510404e-01    9.7428411005e-01
        15   -3.6470456437e+02    1.2963241689e+01    8.8668403957e+03    8.8740000000e+03    8.0468750000e-01   -3.6470239194e+02    9.8468526367e-01    9.7588460672e-01
        16   -3.6474207212e+02    1.5255387770e+01    8.8634984690e+03    8.8760000000e+03    6.5625000000e-01   -3.6478475731e+02    9.8460834795e-01    9.7442541685e-01
        17   -3.6471171869e+02    1.2640449211e+01    8.8391114858e+03    8.8560000000e+03    7.0312500000e-01   -3.6482000925e+02    9.8462812803e-01    9.7515808491e-01
        18   -3.6472195660e+02    1.2611358142e+01    8.8412737268e+03    8.8530000000e+03    7.0312500000e-01   -3.6478931700e+02    9.8489953152e-01    9.7390715012e-01
        19   -3.6473533946e+02    1.2906831562e+01    8.8406298145e+03    8.8520000000e+03    7.7343750000e-01   -3.6479944195e+02    9.8478031194e-01    9.7638951649e-01
        20   -3.6476001743e+02    1.2837818094e+01    8.8376012833e+03    8.8480000000e+03    6.7968750000e-01   -3.6481237283e+02    9.8479760835e-01    9.7423146474e-01
        21   -3.6475682939e+02    1.2655219771e+01    8.8085471225e+03    8.8210000000e+03    7.6562500000e-01   -3.6483399460e+02    9.8494476308e-01    9.7812039451e-01
        22   -3.6480090397e+02    1.2759289167e+01    8.8420556486e+03    8.8530000000e+03    8.1250000000e-01   -3.6483442771e+02    9.8475408097e-01    9.7481079860e-01
        23   -3.6475887742e+02    1.2781138112e+01    8.8420427762e+03    8.8570000000e+03    6.1718750000e-01   -3.6487895401e+02    9.8484194647e-01    9.7358021904e-01
        24   -3.6473172979e+02    1.2759635144e+01    8.8177741248e+03    8.8330000000e+03    6.6406250000e-01   -3.6483421406e+02    9.8496910488e-01    9.7305558700e-01
        25   -3.6475943404e+02    1.3450391734e+01    8.8004283932e+03    8.8100000000e+03    6.0156250000e-01   -3.6480445917e+02    9.8467503572e-01    9.7253121453e-01
        26   -3.6474327681e+02    1.2812948243e+01    8.7473467700e+03    8.7590000000e+03    7.5000000000e-01   -3.6482635771e+02    9.8502179288e-01    9.7591049207e-01
        27   -3.6483044820e+02    1.2442985111e+01    8.7395263970e+03    8.7430000000e+03    7.0312500000e-01   -3.6480837212e+02    9.8475250669e-01    9.7529452133e-01
        28   -3.6480977082e+02    1.2419325606e+01    8.6897739780e+03    8.7020000000e+03    6.6406250000e-01   -3.6489084301e+02    9.8473909910e-01    9.7379912664e-01
        29   -3.6485846772e+02    1.3271334365e+01    8.6752097132e+03    8.6810000000e+03    6.8750000000e-01   -3.6486774949e+02    9.8484064502e-01    9.7684598549e-01
        30   -3.6492078120e+02    1.2721604664e+01    8.6709255437e+03    8.6770000000e+03    6.9531250000e-01   -3.6491598550e+02    9.8493405073e-01    9.7464561484e-01
        31   -3.6490973259e+02    1.3034423076e+01    8.6617735177e+03    8.6720000000e+03    7.0312500000e-01   -3.6497772257e+02    9.8474666821e-01    9.7486162362e-01
        32   -3.6488910990e+02    1.2769635678e+01    8.6566348613e+03    8.6680000000e+03    7.1093750000e-01   -3.6496621261e+02    9.8496179045e-01    9.7288878634e-01
        33   -3.6483169811e+02    1.2990275600e+01    8.6200140002e+03    8.6340000000e+03    7.2656250000e-01   -3.6494165973e+02    9.8473565296e-01    9.7475098448e-01
        34   -3.6486537824e+02    1.2442046051e+01    8.5819020089e+03    8.5880000000e+03    6.7187500000e-01   -3.6487890592e+02    9.8505277751e-01    9.7647880764e-01
        35   -3.6488834135e+02    1.3191917780e+01    8.5901736613e+03    8.5960000000e+03    6.5625000000e-01   -3.6491351716e+02    9.8477897964e-01    9.7684969753e-01
        36   -3.6490154716e+02    1.2657381270e+01    8.5923085009e+03    8.6000000000e+03    6.0937500000e-01   -3.6493694548e+02    9.8472322481e-01    9.7453488372e-01
        37   -3.6484032836e+02    1.2756995474e+01    8.5683724567e+03    8.5820000000e+03    6.0156250000e-01   -3.6494805608e+02    9.8470742140e-01    9.7564670240e-01
        38   -3.6487015740e+02    1.2724263730e+01    8.5644238077e+03    8.5700000000e+03    6.3281250000e-01   -3.6488543802e+02    9.8487935396e-01    9.7829638273e-01
        39   -3.6485276572e+02    1.2355382481e+01    8.5809508069e+03    8.5900000000e+03    5.9375000000e-01   -3.6491759807e+02    9.8487242185e-01    9.7799767171e-01
        40   -3.6486914578e+02    1.2299951278e+01    8.5828594803e+03    8.5910000000e+03    6.5625000000e-01   -3.6490032280e+02    9.8490845440e-01    9.7509021069e-01
        41   -3.6493393812e+02    1.2332580808e+01    8.5762413600e+03    8.5780000000e+03    6.8750000000e-01   -3.6491518850e+02    9.8485292514e-01    9.7656796456e-01
        42   -3.6489150277e+02    1.2540563913e+01    8.5600264492e+03    8.5720000000e+03    6.8750000000e-01   -3.6497928113e+02    9.8455352982e-01    9.7351843210e-01
        43   -3.6489951998e+02    1.2378761674e+01    8.5300736349e+03    8.5360000000e+03    7.2656250000e-01   -3.6493263721e+02    9.8494570474e-01    9.7481255858e-01
        44   -3.6485907663e+02    1.2632725512e+01    8.5039196305e+03    8.5130000000e+03    6.0156250000e-01   -3.6493795632e+02    9.8478708494e-01    9.7591918243e-01
        45   -3.6489108154e+02    1.2376843063e+01    8.5084345681e+03    8.5110000000e+03    6.3281250000e-01   -3.6489727801e+02    9.8486824710e-01    9.7520855364e-01
        46   -3.6492335675e+02    1.2713686990e+01    8.5017087061e+03    8.5050000000e+03    7.1093750000e-01   -3.6492857770e+02    9.8478790359e-01    9.7460317460e-01
        47   -3.6490322097e+02    1.3063276252e+01    8.4782179117e+03    8.4850000000e+03    7.5781250000e-01   -3.6495849858e+02    9.8474487588e-01    9.7642899234e-01
