#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
         0   -4.3167112534e-01    6.3027691305e-01   -1.1871715838e+00    7.5550045851e-01   -1.1871715838e+00    1.2800000000e+04    5.3023613916e-03    9.9890625000e-01
         1   -4.4667174476e-01    6.2793776176e-01   -1.2542526980e+00    8.0758095322e-01   -1.2542526980e+00    1.2800000000e+04    5.3012924121e-03    9.9968750000e-01
         2   -4.2742256898e-01    4.2691515462e-01   -1.1260596961e+00    6.9863712715e-01   -1.1260596961e+00    1.2800000000e+04    5.2964151025e-03    9.9937500000e-01
         3   -4.9452855085e-01    6.6304262153e-01   -1.1172909419e+00    6.2276239106e-01   -1.1172909419e+00    1.2800000000e+04    5.3011392969e-03    9.9937500000e-01
         4   -4.6635539740e-01    4.8381596037e-01   -1.0830864113e+00    6.1673101394e-01   -1.0830864113e+00    1.2800000000e+04    5.3021239111e-03    9.9984375000e-01
         5   -4.6805069254e-01    6.4479329314e-01   -1.1920280270e+00    7.2397733443e-01   -1.1920280270e+00    1.2800000000e+04    5.3024988574e-03    9.9968750000e-01
         6   -4.5220250637e-01    7.1983640967e-01   -1.1766173980e+00    7.2441489162e-01   -1.1766173980e+00    1.2800000000e+04    5.2978925098e-03    9.9929687500e-01
         7   -4.4127535843e-01    8.4850689999e-01   -1.2475307851e+00    8.0625542669e-01   -1.2475307851e+00    1.2800000000e+04    5.2969409082e-03    9.9960937500e-01
         8   -4.1386535823e-01    5.8411070578e-01   -1.2060858887e+00    7.9222053042e-01   -1.2060858887e+00    1.2800000000e+04    5.3018126611e-03    9.9953125000e-01
         9   -4.2909622858e-01    5.4048508861e-01   -1.1462888138e+00    7.1719258526e-01   -1.1462888138e+00    1.2800000000e+04    5.3041724023e-03    1.0000000000e+00
        10   -4.3580215999e-01    3.3821179350e+00   -1.1887476845e+00    7.5294552449e-01   -1.1887476845e+00    1.2800000000e+04    5.3003638135e-03    9.9929687500e-01
        11   -5.1248510419e-01    8.3781681557e-01   -1.1510242661e+00    6.3853916190e-01   -1.1510242661e+00    1.2800000000e+04    5.2970844824e-03    9.9945312500e-01
        12   -4.5783760925e-01    5.8514883967e-01   -1.1541229295e+00    6.9628532024e-01   -1.1541229295e+00    1.2800000000e+04    5.3003483350e-03    9.9960937500e-01
        13   -4.5752417045e-01    4.5164055442e-01   -1.1220025136e+00    6.6447834318e-01   -1.1220025136e+00    1.2800000000e+04    5.3006177734e-03    9.9968750000e-01
        14   -4.4972134645e-01    5.5973734888e-01   -1.1361900842e+00    6.8646873778e-01   -1.1361900842e+00    1.2800000000e+04    5.2954272656e-03    9.9960937500e-01
        15   -4.4638374044e-01    7.7944138828e-01   -1.1544631728e+00    7.0807943237e-01   -1.1544631728e+00    1.2800000000e+04    5.2988409229e-03    9.9953125000e-01
        16   -4.7176250763e-01    6.9741763263e-01   -1.1730882102e+00    7.0132570256e-01   -1.1730882102e+00    1.2800000000e+04    5.3028876660e-03    9.9984375000e-01
        17   -4.6585652792e-01    1.2595768614e+00   -1.0842186299e+00    6.1836210195e-01   -1.0842186299e+00    1.2800000000e+04    5.2977669531e-03    9.9929687500e-01
        18   -4.2923382369e-01    4.8788550415e-01   -1.0828936621e+00    6.5365983838e-01   -1.0828936621e+00    1.2800000000e+04    5.3018025244e-03    9.9921875000e-01
        19   -4.6393777705e-01    4.8946560321e-01   -1.1018531845e+00    6.3791540743e-01   -1.1018531845e+00    1.2800000000e+04    5.2996711816e-03    9.9960937500e-01
        20   -4.9458844183e-01    6.6030391765e-01   -1.0894524988e+00    5.9486405701e-01   -1.0894524988e+00    1.2800000000e+04    5.2969464844e-03    9.9945312500e-01
        21   -4.2494839535e-01    4.0679195048e-01   -1.0693454871e+00    6.4439709173e-01   -1.0693454871e+00    1.2800000000e+04    5.2937463525e-03    9.9898437500e-01
        22   -4.7187054181e-01    7.0185560477e-01   -1.1312490522e+00    6.5937851034e-01   -1.1312490522e+00    1.2800000000e+04    5.2955376465e-03    9.9914062500e-01
        23   -4.9456145370e-01    6.0646969001e-01   -1.1339775611e+00    6.3941610741e-01   -1.1339775611e+00    1.2800000000e+04    5.2982616846e-03    9.9937500000e-01
        24   -4.9813677850e-01    6.0525932299e-01   -1.1204104588e+00    6.2227368031e-01   -1.1204104588e+00    1.2800000000e+04    5.2966909473e-03    9.9945312500e-01
        25   -4.8617299514e-01    6.3545675606e-01   -1.1027819641e+00    6.1660896900e-01   -1.1027819641e+00    1.2800000000e+04    5.2974055273e-03    9.9945312500e-01
        26   -5.0192318366e-01    8.3525206183e-01   -1.1488347948e+00    6.4691161113e-01   -1.1488347948e+00    1.2800000000e+04    5.2979817285e-03    9.9976562500e-01
        27   -4.5381093303e-01    9.4283217826e-01   -1.0930704048e+00    6.3925947173e-01   -1.0930704048e+00    1.2800000000e+04    5.2980339062e-03    9.9898437500e-01
        28   -4.4454177538e-01    6.9826590601e-01   -1.2073400472e+00    7.6279827186e-01   -1.2073400472e+00    1.2800000000e+04    5.2978150098e-03    9.9945312500e-01
        29   -4.3355049980e-01    6.2381081296e-01   -1.2092992504e+00    7.7574875059e-01   -1.2092992504e+00    1.2800000000e+04    5.2975252100e-03    9.9945312500e-01
        30   -4.6061907487e-01    7.2608008988e-01   -1.2292726936e+00    7.6865361875e-01   -1.2292726936e+00    1.2800000000e+04    5.3031381494e-03    9.9984375000e-01
        31   -4.6558683892e-01    8.2796288567e-01   -1.2645061336e+00    7.9891929471e-01   -1.2645061336e+00    1.2800000000e+04    5.3003263428e-03    9.9968750000e-01
        32   -4.4693714814e-01    7.4547950408e-01   -1.3065132759e+00    8.5957612771e-01   -1.3065132759e+00    1.2800000000e+04    5.2977625830e-03    9.9953125000e-01
        33   -4.3345681456e-01    6.8114740529e-01   -1.2453449305e+00    8.1188811593e-01   -1.2453449305e+00    1.2800000000e+04    5.2992706494e-03    9.9953125000e-01
        34   -4.4721792067e-01    7.8260694666e-01   -1.2029107060e+00    7.5569278532e-01   -1.2029107060e+00    1.2800000000e+04    5.2950781445e-03    9.9945312500e-01
        35   -4.6479698248e-01    7.3862948387e-01   -1.1934566262e+00    7.2865964369e-01   -1.1934566262e+00    1.2800000000e+04    5.3017234424e-03    9.9953125000e-01
        36   -4.8650690530e-01    8.1320724994e-01   -1.2388822252e+00    7.5237531989e-01   -1.2388822252e+00    1.2800000000e+04    5.2978475781e-03    9.9968750000e-01
        37   -4.2805835310e-01    5.3094387492e-01   -1.1783089326e+00    7.5025057952e-01   -1.1783089326e+00    1.2800000000e+04    5.3001924854e-03    9.9929687500e-01
        38   -4.2992619881e-01    7.1631795531e-01   -1.2472070574e+00    8.1728085859e-01   -1.2472070574e+00    1.2800000000e+04    5.3062563379e-03    9.9968750000e-01
        39   -4.4907796079e-01    5.3942308362e-01   -1.1778911357e+00    7.2881317486e-01   -1.1778911357e+00    1.2800000000e+04    5.3013289404e-03    9.9968750000e-01
        40   -4.6252420073e-01    6.9379724163e-01   -1.1969698183e+00    7.3444561755e-01   -1.1969698183e+00    1.2800000000e+04    5.3034644873e-03    9.9921875000e-01
        41   -4.7118016357e-01    8.7225298197e-01   -1.2330279402e+00    7.6184777664e-01   -1.2330279402e+00    1.2800000000e+04    5.3003369922e-03    9.9937500000e-01
        42   -4.6396611500e-01    6.5685787833e-01   -1.2348484397e+00    7.7088232474e-01   -1.2348484397e+00    1.2800000000e+04    5.2995575684e-03    9.9953125000e-01
        43   -4.5481970514e-01    8.8901193157e-01   -1.2067401290e+00    7.5192042385e-01   -1.2067401290e+00    1.2800000000e+04    5.3039280762e-03    9.9960937500e-01
        44   -4.4248540270e-01    5.8303109064e-01   -1.2108694343e+00    7.6838403163e-01   -1.2108694343e+00    1.2800000000e+04    5.3032419922e-03    9.9968750000e-01
        45   -4.2598449576e-01    4.7696202843e-01   -1.2010941676e+00    7.7510967180e-01   -1.2010941676e+00    1.2800000000e+04    5.3022774316e-03    9.9953125000e-01
        46   -4.2510034403e-01    7.0511993742e-01   -1.2756307509e+00    8.5053040692e-01   -1.2756307509e+00    1.2800000000e+04    5.3009349023e-03    9.9968750000e-01
        47   -3.8656230953e-01    5.3366185866e-01   -1.2557487744e+00    8.6918646488e-01   -1.2557487744e+00    1.2800000000e+04    5.2994343213e-03    9.9929687500e-01
        48   -4.5081695595e-01    7.4074276365e-01   -1.2436070564e+00    7.9279010049e-01   -1.2436070564e+00    1.2800000000e+04    5.3029292139e-03    9.9945312500e-01
        49   -4.7132578645e-01    2.6569552421e+00   -1.2101245472e+00    7.3879876073e-01   -1.2101245472e+00    1.2800000000e+04    5.3019111865e-03    9.9960937500e-01
        50   -4.4693302533e-01    6.7447460736e-01   -1.2675080972e+00    8.2057507189e-01   -1.2675080972e+00    1.2800000000e+04    5.2994126318e-03    9.9921875000e-01
        51   -4.4556744699e-01    5.2403799617e-01   -1.1437467981e+00    6.9817935115e-01   -1.1437467981e+00    1.2800000000e+04    5.2979007275e-03    9.9890625000e-01
        52   -4.3997689835e-01    6.1603115541e-01   -1.1756715461e+00    7.3569464778e-01   -1.1756715461e+00    1.2800000000e+04    5.2980444775e-03    9.9953125000e-01
        53   -4.5143607406e-01    5.7334657703e-01   -1.1602285401e+00    7.0879246602e-01   -1.1602285401e+00    1.2800000000e+04    5.3008323633e-03    9.9960937500e-01
        54   -4.5994673800e-01    6.6719270933e-01   -1.1452702758e+00    6.8532353776e-01   -1.1452702758e+00    1.2800000000e+04    5.2970391016e-03    9.9945312500e-01
        55   -4.9973271981e-01    7.1227797323e-01   -1.2132846783e+00    7.1355195846e-01   -1.2132846783e+00    1.2800000000e+04    5.3002064014e-03    9.9945312500e-01
        56   -4.4116362198e-01    6.2624922990e-01   -1.1204137612e+00    6.7925013923e-01   -1.1204137612e+00    1.2800000000e+04    5.3026445850e-03    9.9960937500e-01
        57   -4.4886413140e-01    1.0374860837e+00   -1.1374995190e+00    6.8863538760e-01   -1.1374995190e+00    1.2800000000e+04    5.2997282031e-03    9.9976562500e-01
        58   -4.6192033509e-01    9.7572060901e-01   -1.2696197164e+00    8.0769938133e-01   -1.2696197164e+00    1.2800000000e+04    5.3027060937e-03    9.9976562500e-01
        59   -4.7626132068e-01    5.3938718208e-01   -1.1312905108e+00    6.5502919008e-01   -1.1312905108e+00    1.2800000000e+04    5.3003810840e-03    9.9953125000e-01
        60   -4.8140101647e-01    9.4920977935e-01   -1.1907550919e+00    7.0935407546e-01   -1.1907550919e+00    1.2800000000e+04    5.3001024463e-03    9.9960937500e-01
        61   -4.5642138193e-01    5.1422305710e-01   -1.1163168898e+00    6.5989550786e-01   -1.1163168898e+00    1.2800000000e+04    5.3000643799e-03    9.9937500000e-01
        62   -4.6921367508e-01    7.6762926317e-01   -1.1525236924e+00    6.8331001734e-01   -1.1525236924e+00    1.2800000000e+04    5.2988118994e-03    9.9921875000e-01
        63   -4.6264992650e-01    1.0407921221e+00   -1.2113754721e+00    7.4872554559e-01   -1.2113754721e+00    1.2800000000e+04    5.3009118262e-03    9.9992187500e-01
        64   -4.8132433890e-01    6.8503976803e-01   -1.1159488924e+00    6.3462455351e-01   -1.1159488924e+00    1.2800000000e+04    5.3033217041e-03    9.9968750000e-01
        65   -4.4755221375e-01    6.1138781214e-01   -1.1409523756e+00    6.9340016181e-01   -1.1409523756e+00    1.2800000000e+04    5.3015369775e-03    9.9960937500e-01
        66   -4.7628914592e-01    5.6943763896e-01   -1.1383010796e+00    6.6201193367e-01   -1.1383010796e+00    1.2800000000e+04    5.2998404150e-03    9.9953125000e-01
        67   -4.6118768493e-01    7.2617046201e-01   -1.1857416173e+00    7.2455393242e-01   -1.1857416173e+00    1.2800000000e+04    5.2975034082e-03    9.9945312500e-01
        68   -4.6544442883e-01    6.9150641151e-01   -1.1648860365e+00    6.9944160768e-01   -1.1648860365e+00    1.2800000000e+04    5.3018272852e-03    9.9937500000e-01
        69   -4.6073043595e-01    6.4635969383e-01   -1.2150152981e+00    7.5428486216e-01   -1.2150152981e+00    1.2800000000e+04    5.3031380176e-03    9.9984375000e-01
        70   -4.7585704900e-01    9.8008728765e-01   -1.3364984486e+00    8.6064139955e-01   -1.3364984486e+00    1.2800000000e+04    5.2967000098e-03    9.9921875000e-01
        71   -5.1120559905e-01    8.6215949970e-01   -1.1966593808e+00    6.8545378178e-01   -1.1966593808e+00    1.2800000000e+04    5.2995652637e-03    9.9945312500e-01
        72   -4.4465213811e-01    5.2089636858e-01   -1.1179263991e+00    6.7327426100e-01   -1.1179263991e+00    1.2800000000e+04    5.3019960889e-03    9.9937500000e-01
        73   -4.3796970209e-01    6.2254636737e-01   -1.2504885281e+00    8.1251882603e-01   -1.2504885281e+00    1.2800000000e+04    5.2981127539e-03    9.9945312500e-01
        74   -4.4004726750e-01    5.5348317149e-01   -1.1647048256e+00    7.2465755811e-01   -1.1647048256e+00    1.2800000000e+04    5.2988185107e-03    9.9953125000e-01
        75   -4.7964214503e-01    7.0157528711e-01   -1.2090498607e+00    7.2940771569e-01   -1.2090498607e+00    1.2800000000e+04    5.3026533936e-03    9.9984375000e-01
        76   -4.2305772414e-01    4.9427935670e-01   -1.1567283523e+00    7.3367062812e-01   -1.1567283523e+00    1.2800000000e+04    5.2990500879e-03    9.9945312500e-01
        77   -4.3108838665e-01    6.1501896015e-01   -1.2318627022e+00    8.0077431556e-01   -1.2318627022e+00    1.2800000000e+04    5.2982597266e-03    9.9960937500e-01
        78   -4.4963869297e-01    8.2236363735e-01   -1.2542909636e+00    8.0465227064e-01   -1.2542909636e+00    1.2800000000e+04    5.3007227637e-03    9.9953125000e-01
        79   -4.4748993463e-01    6.0910734196e-01   -1.1818914533e+00    7.3440151866e-01   -1.1818914533e+00    1.2800000000e+04    5.3023607910e-03    9.9960937500e-01
        80   -4.3141154893e-01    4.3219907255e-01   -1.0874903641e+00    6.5607881512e-01   -1.0874903641e+00    1.2800000000e+04    5.2967419971e-03    9.9976562500e-01
        81   -4.7049250567e-01    7.0862113541e-01   -1.1561667802e+00    6.8567427450e-01   -1.1561667802e+00    1.2800000000e+04    5.3016993896e-03    9.9960937500e-01
        82   -4.6514132157e-01    6.4085459283e-01   -1.1770369938e+00    7.1189567226e-01   -1.1770369938e+00    1.2800000000e+04    5.3018708740e-03    9.9960937500e-01
        83   -4.5343039260e-01    9.0940614401e-01   -1.1575378977e+00    7.0410750511e-01   -1.1575378977e+00    1.2800000000e+04    5.2978079102e-03    9.9929687500e-01
        84   -4.1117197150e-01    4.1132502519e-01   -1.1139398516e+00    7.0276788011e-01   -1.1139398516e+00    1.2800000000e+04    5.3039964014e-03    9.9992187500e-01
        85   -4.4334923251e-01    6.4741695918e-01   -1.1792900844e+00    7.3594085193e-01   -1.1792900844e+00    1.2800000000e+04    5.3002689062e-03    1.0000000000e+00
        86   -4.4668651567e-01    5.5858739386e-01   -1.1301106415e+00    6.8342412585e-01   -1.1301106415e+00    1.2800000000e+04    5.3029794580e-03    9.9968750000e-01
        87   -4.8283333467e-01    7.7897364617e-01   -1.1820645065e+00    6.9923117182e-01   -1.1820645065e+00    1.2800000000e+04    5.3008226172e-03    9.9921875000e-01
        88   -4.3670050114e-01    4.8373826755e-01   -1.1888654043e+00    7.5216490319e-01   -1.1888654043e+00    1.2800000000e+04    5.3034225684e-03    9.9945312500e-01
        89   -4.9852995069e-01    8.9836733498e-01   -1.2708140522e+00    7.7228410150e-01   -1.2708140522e+00    1.2800000000e+04    5.3001666309e-03    9.9945312500e-01
        90   -4.6476546325e-01    6.6217967004e-01   -1.2034473270e+00    7.3868186373e-01   -1.2034473270e+00    1.2800000000e+04    5.3009857080e-03    9.9937500000e-01
        91   -4.4090713833e-01    9.4064312078e-01   -1.2699685119e+00    8.2906137357e-01   -1.2699685119e+00    1.2800000000e+04    5.2965724170e-03    9.9921875000e-01
        92   -4.2614416698e-01    6.5862100400e-01   -1.2724443178e+00    8.4630015081e-01   -1.2724443178e+00    1.2800000000e+04    5.3004402539e-03    9.9960937500e-01
        93   -4.3314358107e-01    7.1048761662e-01   -1.2801706934e+00    8.4702711228e-01   -1.2801706934e+00    1.2800000000e+04    5.2976159863e-03    9.9976562500e-01
        94   -3.9410357873e-01    5.5534422955e-01   -1.2728996920e+00    8.7879611324e-01   -1.2728996920e+00    1.2800000000e+04    5.2985413232e-03    9.9906250000e-01
        95   -4.4831666853e-01    5.7367189178e-01   -1.2184308632e+00    7.7011419471e-01   -1.2184308632e+00    1.2800000000e+04    5.3018238770e-03    9.9953125000e-01
        96   -4.7550168711e-01    6.1261230792e-01   -1.1517973049e+00    6.7629561774e-01   -1.1517973049e+00    1.2800000000e+04    5.3010149512e-03    9.9984375000e-01
        97   -4.8311767832e-01    5.5226309890e-01   -1.0912608008e+00    6.0814312247e-01   -1.0912608008e+00    1.2800000000e+04    5.2995236865e-03    9.9929687500e-01
        98   -4.6569108653e-01    5.8175023120e-01   -1.1485619657e+00    6.8287087913e-01   -1.1485619657e+00    1.2800000000e+04    5.3032997656e-03    9.9968750000e-01
