#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5220846096e-01    5.9060846426e-01   -1.1936034532e+00    7.4139499227e-01   -1.1936034532e+00    1.2800000000e+04    5.3098346436e-03    1.0000000000e+00
         1   -4.5061331390e-01    9.9149936919e-01   -1.2659082669e+00    8.1529495299e-01   -1.2659082669e+00    1.2800000000e+04    5.3048737793e-03    1.0000000000e+00
         2   -4.1207246259e-01    4.1041089864e-01   -1.1407112101e+00    7.2863874754e-01   -1.1407112101e+00    1.2800000000e+04    5.3032655078e-03    1.0000000000e+00
         3   -4.8105674801e-01    7.1302857883e-01   -1.2215033378e+00    7.4044658983e-01   -1.2215033378e+00    1.2800000000e+04    5.3048364258e-03    1.0000000000e+00
         4   -4.4702441596e-01    5.2481987042e-01   -1.1719255282e+00    7.2490111220e-01   -1.1719255282e+00    1.2800000000e+04    5.3043629590e-03    1.0000000000e+00
         5   -4.3658687357e-01    4.3913950244e-01   -1.1015742752e+00    6.6498740162e-01   -1.1015742752e+00    1.2800000000e+04    5.3020199268e-03    1.0000000000e+00
         6   -4.4119653852e-01    5.6975543330e-01   -1.1209529960e+00    6.7975645748e-01   -1.1209529960e+00    1.2800000000e+04    5.3005983398e-03    1.0000000000e+00
         7   -4.3949522727e-01    5.6899194953e-01   -1.1771447992e+00    7.3764957191e-01   -1.1771447992e+00    1.2800000000e+04    5.3022883691e-03    1.0000000000e+00
         8   -4.2738756999e-01    5.6690031796e-01   -1.2205792213e+00    7.9319165127e-01   -1.2205792213e+00    1.2800000000e+04    5.3005528760e-03    9.9984375000e-01
         9   -4.5242479220e-01    7.9190453909e-01   -1.3024667372e+00    8.5004194503e-01   -1.3024667372e+00    1.2800000000e+04    5.3032773193e-03    9.9992187500e-01
        10   -5.1470030128e-01    1.3114300437e+00   -1.3365241925e+00    8.2182389126e-01   -1.3365241925e+00    1.2800000000e+04    5.3037526367e-03    1.0000000000e+00
        11   -4.3156214329e-01    6.9015264004e-01   -1.2897459901e+00    8.5818384679e-01   -1.2897459901e+00    1.2800000000e+04    5.3013600098e-03    9.9992187500e-01
        12   -4.3946925662e-01    1.2792672498e+00   -1.2950760681e+00    8.5560681152e-01   -1.2950760681e+00    1.2800000000e+04    5.3024273437e-03    1.0000000000e+00
        13   -4.5302001119e-01    7.5289332466e-01   -1.2893141510e+00    8.3629413981e-01   -1.2893141510e+00    1.2800000000e+04    5.3030710791e-03    9.9992187500e-01
        14   -4.1820919344e-01    8.4552983461e-01   -1.2636986532e+00    8.4548945975e-01   -1.2636986532e+00    1.2800000000e+04    5.3022826514e-03    9.9992187500e-01
        15   -3.5670491287e-01    4.3913549652e-01   -1.2129079193e+00    8.5620300644e-01   -1.2129079193e+00    1.2800000000e+04    5.3005236670e-03    9.9976562500e-01
        16   -4.1430041465e-01    5.3010334590e-01   -1.2232214553e+00    8.0892104066e-01   -1.2232214553e+00    1.2800000000e+04    5.3025529932e-03    1.0000000000e+00
        17   -4.0973448644e-01    6.4305788055e-01   -1.2373032726e+00    8.2756878611e-01   -1.2373032726e+00    1.2800000000e+04    5.3060269580e-03    1.0000000000e+00
        18   -4.0589688783e-01    6.2970918243e-01   -1.1888073347e+00    7.8291044692e-01   -1.1888073347e+00    1.2800000000e+04    5.3052883691e-03    1.0000000000e+00
        19   -4.0454831219e-01    6.4107873939e-01   -1.1750014420e+00    7.7045312981e-01   -1.1750014420e+00    1.2800000000e+04    5.3003013428e-03    9.9992187500e-01
        20   -4.1747458552e-01    4.8802916926e-01   -1.2322011588e+00    8.1472657328e-01   -1.2322011588e+00    1.2800000000e+04    5.2984307910e-03    1.0000000000e+00
        21   -4.1869953572e-01    4.4358083499e-01   -1.1469857305e+00    7.2828619477e-01   -1.1469857305e+00    1.2800000000e+04    5.3051382422e-03    1.0000000000e+00
        22   -4.5184657623e-01    7.3771188925e-01   -1.2208086927e+00    7.6896211647e-01   -1.2208086927e+00    1.2800000000e+04    5.3038963086e-03    9.9992187500e-01
        23   -4.2256780247e-01    6.8474069460e-01   -1.1696606031e+00    7.4709280060e-01   -1.1696606031e+00    1.2800000000e+04    5.3026488867e-03    9.9992187500e-01
        24   -4.1294283685e-01    6.7503640898e-01   -1.1868740510e+00    7.7393121417e-01   -1.1868740510e+00    1.2800000000e+04    5.3026577246e-03    1.0000000000e+00
        25   -4.3578201645e-01    5.1380977665e-01   -1.2134624822e+00    7.7768046576e-01   -1.2134624822e+00    1.2800000000e+04    5.3037116602e-03    9.9992187500e-01
        26   -3.9972287135e-01    4.1233471671e-01   -1.1580155017e+00    7.5829263039e-01   -1.1580155017e+00    1.2800000000e+04    5.3020307813e-03    1.0000000000e+00
        27   -4.1326731848e-01    3.8240623019e-01   -1.1546954673e+00    7.4142814879e-01   -1.1546954673e+00    1.2800000000e+04    5.3002152686e-03    1.0000000000e+00
        28   -4.9595873555e-01    7.8920473023e-01   -1.2472959322e+00    7.5133719662e-01   -1.2472959322e+00    1.2800000000e+04    5.3024357666e-03    1.0000000000e+00
        29   -4.6298798617e-01    7.0924861181e-01   -1.1723173205e+00    7.0932933431e-01   -1.1723173205e+00    1.2800000000e+04    5.3042264355e-03    9.9992187500e-01
        30   -4.2645456914e-01    3.5076483817e-01   -1.1084560539e+00    6.8200148474e-01   -1.1084560539e+00    1.2800000000e+04    5.3008318457e-03    9.9992187500e-01
