#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
         0   -4.5197898039e-01    3.7786504843e-01   -1.1174755829e+00    6.6549660247e-01   -1.1174755829e+00    1.2800000000e+04    3.7044296484e-03    1.3359375000e-01
         1   -4.9736489815e-01    1.2411163836e+00   -1.1183769626e+00    6.2101206444e-01   -1.1183769626e+00    1.2800000000e+04    3.7131798291e-03    1.4171875000e-01
         2   -4.5519744050e-01    7.6883251952e-01   -1.0824393592e+00    6.2724191870e-01   -1.0824393592e+00    1.2800000000e+04    3.6834163086e-03    1.2359375000e-01
         3   -4.2974091225e-01    3.4791298133e-01   -1.0727247746e+00    6.4298386238e-01   -1.0727247746e+00    1.2800000000e+04    3.6931913281e-03    1.2554687500e-01
         4   -4.0157054714e-01    3.2717971104e-01   -1.1090474156e+00    7.0747686847e-01   -1.1090474156e+00    1.2800000000e+04    3.7074338916e-03    1.3796875000e-01
         5   -4.4147410422e-01    4.3306453842e-01   -1.2284830560e+00    7.8700895176e-01   -1.2284830560e+00    1.2800000000e+04    3.6834379834e-03    1.2242187500e-01
         6   -4.5831459417e-01    4.9903770843e-01   -1.1567045925e+00    6.9838999836e-01   -1.1567045925e+00    1.2800000000e+04    3.6931477393e-03    1.2679687500e-01
         7   -4.9201389318e-01    5.5892659462e-01   -1.1394650185e+00    6.4745112530e-01   -1.1394650185e+00    1.2800000000e+04    3.7015712354e-03    1.3382812500e-01
         8   -4.5678643992e-01    5.8944706889e-01   -1.2374160056e+00    7.8062956573e-01   -1.2374160056e+00    1.2800000000e+04    3.6787256641e-03    1.2312500000e-01
         9   -4.9265140612e-01    8.1472928544e-01   -1.3365164440e+00    8.4386503793e-01   -1.3365164440e+00    1.2800000000e+04    3.6799655029e-03    1.1914062500e-01
        10   -4.5542924834e-01    6.3014249174e-01   -1.1745416389e+00    7.1911239057e-01   -1.1745416389e+00    1.2800000000e+04    3.6826673877e-03    1.2476562500e-01
        11   -3.8404430563e-01    3.2942948848e-01   -1.1482178895e+00    7.6417358391e-01   -1.1482178895e+00    1.2800000000e+04    3.6827374512e-03    1.2492187500e-01
        12   -4.1752765675e-01    3.6252202673e-01   -1.0969995102e+00    6.7947185349e-01   -1.0969995102e+00    1.2800000000e+04    3.7846365186e-03    1.3015625000e-01
        13   -4.6959379990e-01    1.2519462975e+00   -1.2266754140e+00    7.5708161413e-01   -1.2266754140e+00    1.2800000000e+04    3.7005289258e-03    1.3359375000e-01
