#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
         0   -4.3071016545e-01    4.5216381264e-01   -1.1638260321e+00    7.3311586662e-01   -1.1638260321e+00    1.2800000000e+04    5.3121034131e-03    1.0000000000e+00
         1   -4.3187674058e-01    3.9123047939e-01   -1.1503570172e+00    7.1848027657e-01   -1.1503570172e+00    1.2800000000e+04    5.3090905420e-03    1.0000000000e+00
         2   -4.6627167483e-01    4.7808118185e-01   -1.1469654322e+00    6.8069375740e-01   -1.1469654322e+00    1.2800000000e+04    5.3015245654e-03    1.0000000000e+00
         3   -4.7533420436e-01    4.9010526113e-01   -1.1320135329e+00    6.5667932850e-01   -1.1320135329e+00    1.2800000000e+04    5.3060833545e-03    1.0000000000e+00
         4   -4.8886063855e-01    8.2904703061e-01   -1.1478752973e+00    6.5901465873e-01   -1.1478752973e+00    1.2800000000e+04    5.3074963281e-03    1.0000000000e+00
         5   -4.8211974549e-01    7.2423766199e-01   -1.1243584143e+00    6.4223866877e-01   -1.1243584143e+00    1.2800000000e+04    5.3047590967e-03    1.0000000000e+00
         6   -4.9078099506e-01    6.0157451343e-01   -1.1371583919e+00    6.4637739685e-01   -1.1371583919e+00    1.2800000000e+04    5.3015485547e-03    1.0000000000e+00
         7   -4.6173744000e-01    4.2941650715e-01   -1.1290480200e+00    6.6731058004e-01   -1.1290480200e+00    1.2800000000e+04    5.3033737891e-03    1.0000000000e+00
         8   -4.6737797287e-01    5.0377412997e-01   -1.1541116283e+00    6.8673365543e-01   -1.1541116283e+00    1.2800000000e+04    5.2980420459e-03    1.0000000000e+00
         9   -4.0761219267e-01    3.4000303693e-01   -1.1403317142e+00    7.3271952151e-01   -1.1403317142e+00    1.2800000000e+04    5.3010050195e-03    1.0000000000e+00
        10   -4.0504075365e-01    3.5398559228e-01   -1.1391909785e+00    7.3415022484e-01   -1.1391909785e+00    1.2800000000e+04    5.3019216309e-03    1.0000000000e+00
        11   -4.3897907373e-01    4.3517067656e-01   -1.1543063606e+00    7.1532728687e-01   -1.1543063606e+00    1.2800000000e+04    5.3081819629e-03    1.0000000000e+00
        12   -4.5805383190e-01    6.6599793665e-01   -1.1937015237e+00    7.3564769185e-01   -1.1937015237e+00    1.2800000000e+04    5.3032983447e-03    1.0000000000e+00
        13   -4.1384693942e-01    3.5848547443e-01   -1.1492948122e+00    7.3544787275e-01   -1.1492948122e+00    1.2800000000e+04    5.3046902490e-03    1.0000000000e+00
        14   -4.2716677908e-01    4.6993478196e-01   -1.1681975957e+00    7.4103081666e-01   -1.1681975957e+00    1.2800000000e+04    5.3028296533e-03    1.0000000000e+00
        15   -4.5097002469e-01    7.3017536409e-01   -1.2059339741e+00    7.5496394942e-01   -1.2059339741e+00    1.2800000000e+04    5.3065444092e-03    1.0000000000e+00
        16   -4.1315963396e-01    4.0849936716e-01   -1.2122654452e+00    7.9910581125e-01   -1.2122654452e+00    1.2800000000e+04    5.3033080615e-03    1.0000000000e+00
        17   -4.2662215063e-01    4.9739940114e-01   -1.2477364879e+00    8.2111433723e-01   -1.2477364879e+00    1.2800000000e+04    5.3016756152e-03    1.0000000000e+00
        18   -3.7660806775e-01    3.3288403204e-01   -1.2244807724e+00    8.4787270466e-01   -1.2244807724e+00    1.2800000000e+04    5.3020174365e-03    1.0000000000e+00
        19   -3.9629858396e-01    3.6814822001e-01   -1.2530953578e+00    8.5679677381e-01   -1.2530953578e+00    1.2800000000e+04    5.3041532520e-03    1.0000000000e+00
        20   -4.0507174096e-01    5.6094530747e-01   -1.2649312372e+00    8.5985949627e-01   -1.2649312372e+00    1.2800000000e+04    5.3030825293e-03    1.0000000000e+00
        21   -4.1138239104e-01    6.2072469456e-01   -1.2898399569e+00    8.7845756589e-01   -1.2898399569e+00    1.2800000000e+04    5.3038938037e-03    1.0000000000e+00
        22   -4.8454674818e-01    1.9903797137e+00   -1.3474099169e+00    8.6286316869e-01   -1.3474099169e+00    1.2800000000e+04    5.3008017383e-03    1.0000000000e+00
        23   -4.1373367507e-01    4.7826773164e-01   -1.2401235649e+00    8.2638988987e-01   -1.2401235649e+00    1.2800000000e+04    5.3007062256e-03    1.0000000000e+00
        24   -4.3920928349e-01    1.3417616424e+00   -1.2586773808e+00    8.1946809735e-01   -1.2586773808e+00    1.2800000000e+04    5.3017687939e-03    1.0000000000e+00
        25   -4.0787481152e-01    4.5144181774e-01   -1.2542262966e+00    8.4635148508e-01   -1.2542262966e+00    1.2800000000e+04    5.3061788477e-03    1.0000000000e+00
        26   -4.1748787715e-01    4.1847725592e-01   -1.2719211160e+00    8.5443323881e-01   -1.2719211160e+00    1.2800000000e+04    5.3040329980e-03    1.0000000000e+00
        27   -4.4452241151e-01    4.6782637873e-01   -1.3192488170e+00    8.7472640545e-01   -1.3192488170e+00    1.2800000000e+04    5.2989769678e-03    1.0000000000e+00
        28   -4.6861797450e-01    6.4552624842e-01   -1.3453362347e+00    8.7671826018e-01   -1.3453362347e+00    1.2800000000e+04    5.3020925488e-03    1.0000000000e+00
        29   -4.9109006392e-01    7.9155829446e-01   -1.3810896354e+00    8.8999957149e-01   -1.3810896354e+00    1.2800000000e+04    5.3015568750e-03    1.0000000000e+00
        30   -4.4391489794e-01    4.5537432044e-01   -1.3625754788e+00    9.1866058086e-01   -1.3625754788e+00    1.2800000000e+04    5.3023933838e-03    9.9992187500e-01
        31   -4.5312497203e-01    9.0579913774e-01   -1.3465804609e+00    8.9345548886e-01   -1.3465804609e+00    1.2800000000e+04    5.3050497217e-03    1.0000000000e+00
        32   -4.7581175588e-01    6.9888929769e-01   -1.3919363163e+00    9.1612456039e-01   -1.3919363163e+00    1.2800000000e+04    5.3039316357e-03    1.0000000000e+00
        33   -4.6024565035e-01    5.5972572347e-01   -1.4073380861e+00    9.4709243579e-01   -1.4073380861e+00    1.2800000000e+04    5.3005195703e-03    1.0000000000e+00
        34   -5.2013744277e-01    2.5618929931e+00   -1.4826578562e+00    9.6252041341e-01   -1.4826578562e+00    1.2800000000e+04    5.3025298047e-03    1.0000000000e+00
        35   -4.6000482348e-01    7.3181479895e-01   -1.3894514883e+00    9.2944666483e-01   -1.3894514883e+00    1.2800000000e+04    5.3023078711e-03    1.0000000000e+00
        36   -4.6154185138e-01    6.9013038948e-01   -1.3828636528e+00    9.2132180138e-01   -1.3828636528e+00    1.2800000000e+04    5.3047105811e-03    1.0000000000e+00
        37   -5.4245485803e-01    1.2331141973e+00   -1.4684392013e+00    9.2598434328e-01   -1.4684392013e+00    1.2800000000e+04    5.3025396777e-03    9.9992187500e-01
        38   -4.4208249160e-01    6.0773901522e-01   -1.3274694256e+00    8.8538693398e-01   -1.3274694256e+00    1.2800000000e+04    5.3041928564e-03    1.0000000000e+00
        39   -4.1643606064e-01    4.0091447570e-01   -1.3022144183e+00    8.8577835764e-01   -1.3022144183e+00    1.2800000000e+04    5.3020040234e-03    1.0000000000e+00
        40   -4.0742048288e-01    3.8599359817e-01   -1.3281762372e+00    9.2075575433e-01   -1.3281762372e+00    1.2800000000e+04    5.3025284766e-03    1.0000000000e+00
        41   -4.5091066238e-01    7.0708890085e-01   -1.3518840679e+00    9.0097340549e-01   -1.3518840679e+00    1.2800000000e+04    5.3030577393e-03    1.0000000000e+00
        42   -4.6033526245e-01    9.0988047204e-01   -1.3814291281e+00    9.2109386564e-01   -1.3814291281e+00    1.2800000000e+04    5.3007466406e-03    1.0000000000e+00
        43   -4.1481239283e-01    5.1145870114e-01   -1.3244130295e+00    9.0960063669e-01   -1.3244130295e+00    1.2800000000e+04    5.3010701172e-03    1.0000000000e+00
        44   -4.8723050593e-01    5.0393244579e+00   -1.3891017496e+00    9.0187124365e-01   -1.3891017496e+00    1.2800000000e+04    5.3039081592e-03    1.0000000000e+00
        45   -4.2398912226e-01    7.2100861151e-01   -1.3134768908e+00    8.8948776854e-01   -1.3134768908e+00    1.2800000000e+04    5.3012270459e-03    9.9992187500e-01
        46   -4.4078130170e-01    1.0284995396e+00   -1.3300521889e+00    8.8927088723e-01   -1.3300521889e+00    1.2800000000e+04    5.3060365771e-03    1.0000000000e+00
        47   -4.2054705440e-01    7.0321008232e-01   -1.3124822696e+00    8.9193521523e-01   -1.3124822696e+00    1.2800000000e+04    5.3034921240e-03    1.0000000000e+00
        48   -4.2539130237e-01    5.2655000632e-01   -1.3083896361e+00    8.8299833377e-01   -1.3083896361e+00    1.2800000000e+04    5.3030287988e-03    1.0000000000e+00
        49   -3.8684386828e-01    4.1114547522e-01   -1.3019151675e+00    9.1507129917e-01   -1.3019151675e+00    1.2800000000e+04    5.2977414502e-03    1.0000000000e+00
        50   -4.8531607228e-01    1.4121692726e+00   -1.4626011190e+00    9.7728504673e-01   -1.4626011190e+00    1.2800000000e+04    5.3038443701e-03    1.0000000000e+00
        51   -4.0825603180e-01    4.3649154801e-01   -1.3981776113e+00    9.8992157949e-01   -1.3981776113e+00    1.2800000000e+04    5.3065850049e-03    1.0000000000e+00
