#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
         0   -4.7605086429e-01    6.5145956642e-01   -1.1621308871e+00    6.8608002283e-01   -1.1621308871e+00    1.2800000000e+04    5.2388573730e-03    9.8632812500e-01
         1   -4.5067161189e-01    5.6166599060e-01   -1.1696531568e+00    7.1898154494e-01   -1.1696531568e+00    1.2800000000e+04    5.2292387842e-03    9.8523437500e-01
         2   -4.6499410398e-01    5.7404014282e-01   -1.1907039109e+00    7.2570980690e-01   -1.1907039109e+00    1.2800000000e+04    5.2408687598e-03    9.8671875000e-01
         3   -4.4997751550e-01    7.3059616510e-01   -1.1996298261e+00    7.4965231059e-01   -1.1996298261e+00    1.2800000000e+04    5.2382817090e-03    9.8546875000e-01
         4   -4.5470825973e-01    6.5156738812e-01   -1.1906719569e+00    7.3596369718e-01   -1.1906719569e+00    1.2800000000e+04    5.2297117041e-03    9.8468750000e-01
         5   -4.5551702784e-01    6.2399414970e-01   -1.1982256837e+00    7.4270865588e-01   -1.1982256837e+00    1.2800000000e+04    5.2298403076e-03    9.8476562500e-01
         6   -4.3721927110e-01    5.3237826915e-01   -1.2206643554e+00    7.8344508428e-01   -1.2206643554e+00    1.2800000000e+04    5.2310469775e-03    9.8437500000e-01
         7   -4.4712118626e-01    5.8592865322e-01   -1.2104211382e+00    7.6329995193e-01   -1.2104211382e+00    1.2800000000e+04    5.2368603760e-03    9.8554687500e-01
         8   -4.3907703417e-01    1.4482070039e+00   -1.2076472511e+00    7.6857021689e-01   -1.2076472511e+00    1.2800000000e+04    5.2262140527e-03    9.8328125000e-01
         9   -4.3282547656e-01    6.2364302783e-01   -1.2336626328e+00    8.0083715620e-01   -1.2336626328e+00    1.2800000000e+04    5.2381417676e-03    9.8617187500e-01
        10   -4.5390287460e-01    6.3526232095e-01   -1.2058426320e+00    7.5193975738e-01   -1.2058426320e+00    1.2800000000e+04    5.2336093799e-03    9.8453125000e-01
        11   -4.6619551943e-01    9.2536040562e-01   -1.2512845633e+00    7.8508904386e-01   -1.2512845633e+00    1.2800000000e+04    5.2275455420e-03    9.8304687500e-01
        12   -4.5117497624e-01    5.9381013475e-01   -1.1686353389e+00    7.1746036268e-01   -1.1686353389e+00    1.2800000000e+04    5.2337876367e-03    9.8531250000e-01
