# column 0 : Radial grid
# column 1 :  0                 0                 0                 0                 
# column 2 :  1                 0                 0                 0                 
# column 3 :  2                 0                 0                 0                 
# column 4 :  3                 1                 0                 0                 
# column 5 :  4                 1                 0                 0                 
# column 6 :  5                 1                 0                 0                 
# column 7 :  6                 2                 0                 0                 
# column 8 :  7                 2                 0                 0                 
# column 9 :  8                 3                 0                 0                 
2.013724249862384e-06         1.064275146611773e+00         3.739215275323416e+00         8.608820177178402e-01         8.139705517064684e+00         3.532289212194049e-01         1.542535023140987e+00         1.292442557287157e+00         1.211302407543035e+01         4.363076223480401e+00         
2.051162178825561e-06         1.064275146612131e+00         3.739215275322456e+00         8.608820177178091e-01         8.139705517056591e+00         3.532289212193950e-01         1.542535023140846e+00         1.292442557287026e+00         1.211302407542592e+01         4.363076223479456e+00         
2.089296130854035e-06         1.064275146612502e+00         3.739215275321460e+00         8.608820177177767e-01         8.139705517048190e+00         3.532289212193847e-01         1.542535023140700e+00         1.292442557286889e+00         1.211302407542132e+01         4.363076223478476e+00         
2.128139045982707e-06         1.064275146612888e+00         3.739215275320428e+00         8.608820177177432e-01         8.139705517039477e+00         3.532289212193740e-01         1.542535023140548e+00         1.292442557286747e+00         1.211302407541655e+01         4.363076223477459e+00         
2.167704104819690e-06         1.064275146613287e+00         3.739215275319355e+00         8.608820177177083e-01         8.139705517030436e+00         3.532289212193629e-01         1.542535023140391e+00         1.292442557286600e+00         1.211302407541160e+01         4.363076223476403e+00         
2.208004733018895e-06         1.064275146613702e+00         3.739215275318243e+00         8.608820177176723e-01         8.139705517021056e+00         3.532289212193515e-01         1.542535023140227e+00         1.292442557286448e+00         1.211302407540647e+01         4.363076223475309e+00         
2.249054605835776e-06         1.064275146614132e+00         3.739215275317089e+00         8.608820177176347e-01         8.139705517011324e+00         3.532289212193395e-01         1.542535023140058e+00         1.292442557286289e+00         1.211302407540114e+01         4.363076223474172e+00         
2.290867652767768e-06         1.064275146614579e+00         3.739215275315892e+00         8.608820177175959e-01         8.139705517001227e+00         3.532289212193271e-01         1.542535023139882e+00         1.292442557286125e+00         1.211302407539561e+01         4.363076223472993e+00         
2.333458062280997e-06         1.064275146615042e+00         3.739215275314650e+00         8.608820177175556e-01         8.139705516990750e+00         3.532289212193143e-01         1.542535023139699e+00         1.292442557285955e+00         1.211302407538988e+01         4.363076223471771e+00         
2.376840286624871e-06         1.064275146615523e+00         3.739215275313361e+00         8.608820177175137e-01         8.139705516979880e+00         3.532289212193009e-01         1.542535023139510e+00         1.292442557285778e+00         1.211302407538392e+01         4.363076223470502e+00         
2.421029046736172e-06         1.064275146616021e+00         3.739215275312024e+00         8.608820177174702e-01         8.139705516968602e+00         3.532289212192871e-01         1.542535023139314e+00         1.292442557285595e+00         1.211302407537775e+01         4.363076223469186e+00         
2.466039337234333e-06         1.064275146616539e+00         3.739215275310637e+00         8.608820177174251e-01         8.139705516956903e+00         3.532289212192727e-01         1.542535023139110e+00         1.292442557285404e+00         1.211302407537134e+01         4.363076223467820e+00         
2.511886431509573e-06         1.064275146617075e+00         3.739215275309197e+00         8.608820177173784e-01         8.139705516944762e+00         3.532289212192578e-01         1.542535023138899e+00         1.292442557285207e+00         1.211302407536470e+01         4.363076223466403e+00         
2.558585886905639e-06         1.064275146617632e+00         3.739215275307704e+00         8.608820177173299e-01         8.139705516932167e+00         3.532289212192424e-01         1.542535023138679e+00         1.292442557285002e+00         1.211302407535780e+01         4.363076223464933e+00         
2.606153549998888e-06         1.064275146618210e+00         3.739215275306154e+00         8.608820177172796e-01         8.139705516919099e+00         3.532289212192264e-01         1.542535023138452e+00         1.292442557284790e+00         1.211302407535065e+01         4.363076223463407e+00         
2.654605561975531e-06         1.064275146618809e+00         3.739215275304547e+00         8.608820177172274e-01         8.139705516905540e+00         3.532289212192097e-01         1.542535023138215e+00         1.292442557284569e+00         1.211302407534322e+01         4.363076223461825e+00         
2.703958364108835e-06         1.064275146619431e+00         3.739215275302880e+00         8.608820177171731e-01         8.139705516891473e+00         3.532289212191925e-01         1.542535023137970e+00         1.292442557284340e+00         1.211302407533552e+01         4.363076223460182e+00         
2.754228703338158e-06         1.064275146620077e+00         3.739215275301149e+00         8.608820177171168e-01         8.139705516876878e+00         3.532289212191746e-01         1.542535023137716e+00         1.292442557284103e+00         1.211302407532753e+01         4.363076223458479e+00         
2.805433637951705e-06         1.064275146620746e+00         3.739215275299353e+00         8.608820177170585e-01         8.139705516861735e+00         3.532289212191560e-01         1.542535023137452e+00         1.292442557283857e+00         1.211302407531924e+01         4.363076223456711e+00         
2.857590543374938e-06         1.064275146621441e+00         3.739215275297491e+00         8.608820177169980e-01         8.139705516846023e+00         3.532289212191367e-01         1.542535023137179e+00         1.292442557283601e+00         1.211302407531064e+01         4.363076223454877e+00         
2.910717118066596e-06         1.064275146622161e+00         3.739215275295558e+00         8.608820177169353e-01         8.139705516829723e+00         3.532289212191168e-01         1.542535023136895e+00         1.292442557283336e+00         1.211302407530171e+01         4.363076223452975e+00         
2.964831389524333e-06         1.064275146622909e+00         3.739215275293553e+00         8.608820177168701e-01         8.139705516812811e+00         3.532289212190960e-01         1.542535023136600e+00         1.292442557283061e+00         1.211302407529245e+01         4.363076223451000e+00         
3.019951720402007e-06         1.064275146623685e+00         3.739215275291472e+00         8.608820177168025e-01         8.139705516795264e+00         3.532289212190745e-01         1.542535023136294e+00         1.292442557282776e+00         1.211302407528285e+01         4.363076223448952e+00         
3.076096814740698e-06         1.064275146624490e+00         3.739215275289314e+00         8.608820177167325e-01         8.139705516777058e+00         3.532289212190521e-01         1.542535023135977e+00         1.292442557282480e+00         1.211302407527288e+01         4.363076223446827e+00         
3.133285724315575e-06         1.064275146625325e+00         3.739215275287074e+00         8.608820177166596e-01         8.139705516758168e+00         3.532289212190290e-01         1.542535023135648e+00         1.292442557282172e+00         1.211302407526254e+01         4.363076223444622e+00         
3.191537855100751e-06         1.064275146626191e+00         3.739215275284751e+00         8.608820177165842e-01         8.139705516738569e+00         3.532289212190050e-01         1.542535023135307e+00         1.292442557281854e+00         1.211302407525181e+01         4.363076223442334e+00         
3.250872973854333e-06         1.064275146627090e+00         3.739215275282340e+00         8.608820177165059e-01         8.139705516718237e+00         3.532289212189800e-01         1.542535023134953e+00         1.292442557281523e+00         1.211302407524067e+01         4.363076223439960e+00         
3.311311214825900e-06         1.064275146628023e+00         3.739215275279839e+00         8.608820177164246e-01         8.139705516697141e+00         3.532289212189542e-01         1.542535023134585e+00         1.292442557281180e+00         1.211302407522912e+01         4.363076223437498e+00         
3.372873086588677e-06         1.064275146628991e+00         3.739215275277243e+00         8.608820177163403e-01         8.139705516675253e+00         3.532289212189273e-01         1.542535023134204e+00         1.292442557280824e+00         1.211302407521714e+01         4.363076223434943e+00         
3.435579478998734e-06         1.064275146629994e+00         3.739215275274551e+00         8.608820177162528e-01         8.139705516652542e+00         3.532289212188994e-01         1.542535023133809e+00         1.292442557280455e+00         1.211302407520470e+01         4.363076223432293e+00         
3.499451670283560e-06         1.064275146631036e+00         3.739215275271757e+00         8.608820177161620e-01         8.139705516628981e+00         3.532289212188705e-01         1.542535023133398e+00         1.292442557280071e+00         1.211302407519180e+01         4.363076223429542e+00         
3.564511334262429e-06         1.064275146632117e+00         3.739215275268859e+00         8.608820177160679e-01         8.139705516604534e+00         3.532289212188406e-01         1.542535023132972e+00         1.292442557279674e+00         1.211302407517842e+01         4.363076223426688e+00         
3.630780547701000e-06         1.064275146633239e+00         3.739215275265852e+00         8.608820177159702e-01         8.139705516579170e+00         3.532289212188094e-01         1.542535023132531e+00         1.292442557279261e+00         1.211302407516453e+01         4.363076223423728e+00         
3.698281797802648e-06         1.064275146634402e+00         3.739215275262732e+00         8.608820177158688e-01         8.139705516552855e+00         3.532289212187772e-01         1.542535023132072e+00         1.292442557278833e+00         1.211302407515013e+01         4.363076223420656e+00         
3.767037989839074e-06         1.064275146635609e+00         3.739215275259494e+00         8.608820177157637e-01         8.139705516525552e+00         3.532289212187437e-01         1.542535023131597e+00         1.292442557278389e+00         1.211302407513518e+01         4.363076223417469e+00         
3.837072454922772e-06         1.064275146636861e+00         3.739215275256136e+00         8.608820177156545e-01         8.139705516497225e+00         3.532289212187090e-01         1.542535023131103e+00         1.292442557277929e+00         1.211302407511967e+01         4.363076223414162e+00         
3.908408957924004e-06         1.064275146638161e+00         3.739215275252652e+00         8.608820177155414e-01         8.139705516467835e+00         3.532289212186729e-01         1.542535023130591e+00         1.292442557277450e+00         1.211302407510358e+01         4.363076223410731e+00         
3.981071705534956e-06         1.064275146639509e+00         3.739215275249036e+00         8.608820177154239e-01         8.139705516437340e+00         3.532289212186355e-01         1.542535023130061e+00         1.292442557276955e+00         1.211302407508688e+01         4.363076223407172e+00         
4.055085354483821e-06         1.064275146640908e+00         3.739215275245285e+00         8.608820177153020e-01         8.139705516405702e+00         3.532289212185967e-01         1.542535023129509e+00         1.292442557276440e+00         1.211302407506956e+01         4.363076223403478e+00         
4.130475019901596e-06         1.064275146642359e+00         3.739215275241393e+00         8.608820177151756e-01         8.139705516372876e+00         3.532289212185564e-01         1.542535023128938e+00         1.292442557275906e+00         1.211302407505159e+01         4.363076223399647e+00         
4.207266283844423e-06         1.064275146643865e+00         3.739215275237355e+00         8.608820177150444e-01         8.139705516338820e+00         3.532289212185147e-01         1.542535023128345e+00         1.292442557275352e+00         1.211302407503294e+01         4.363076223395671e+00         
4.285485203974376e-06         1.064275146645427e+00         3.739215275233165e+00         8.608820177149082e-01         8.139705516303485e+00         3.532289212184713e-01         1.542535023127729e+00         1.292442557274778e+00         1.211302407501359e+01         4.363076223391547e+00         
4.365158322401641e-06         1.064275146647048e+00         3.739215275228819e+00         8.608820177147671e-01         8.139705516266822e+00         3.532289212184264e-01         1.542535023127090e+00         1.292442557274181e+00         1.211302407499352e+01         4.363076223387268e+00         
4.446312674691067e-06         1.064275146648730e+00         3.739215275224309e+00         8.608820177146206e-01         8.139705516228785e+00         3.532289212183797e-01         1.542535023126428e+00         1.292442557273563e+00         1.211302407497270e+01         4.363076223382827e+00         
4.528975799036187e-06         1.064275146650475e+00         3.739215275219630e+00         8.608820177144686e-01         8.139705516189320e+00         3.532289212183313e-01         1.542535023125741e+00         1.292442557272921e+00         1.211302407495109e+01         4.363076223378220e+00         
4.613175745603772e-06         1.064275146652285e+00         3.739215275214775e+00         8.608820177143108e-01         8.139705516148375e+00         3.532289212182811e-01         1.542535023125027e+00         1.292442557272255e+00         1.211302407492867e+01         4.363076223373441e+00         
4.698941086052132e-06         1.064275146654163e+00         3.739215275209738e+00         8.608820177141472e-01         8.139705516105892e+00         3.532289212182290e-01         1.542535023124287e+00         1.292442557271564e+00         1.211302407490541e+01         4.363076223368482e+00         
4.786300923226361e-06         1.064275146656112e+00         3.739215275204512e+00         8.608820177139774e-01         8.139705516061815e+00         3.532289212181749e-01         1.542535023123520e+00         1.292442557270847e+00         1.211302407488128e+01         4.363076223363337e+00         
4.875284901033840e-06         1.064275146658134e+00         3.739215275199090e+00         8.608820177138012e-01         8.139705516016084e+00         3.532289212181188e-01         1.542535023122723e+00         1.292442557270103e+00         1.211302407485624e+01         4.363076223357999e+00         
4.965923214503337e-06         1.064275146660231e+00         3.739215275193465e+00         8.608820177136185e-01         8.139705515968638e+00         3.532289212180607e-01         1.542535023121897e+00         1.292442557269332e+00         1.211302407483026e+01         4.363076223352460e+00         
5.058246620031115e-06         1.064275146662408e+00         3.739215275187628e+00         8.608820177134289e-01         8.139705515919410e+00         3.532289212180003e-01         1.542535023121039e+00         1.292442557268531e+00         1.211302407480331e+01         4.363076223346715e+00         
5.152286445817539e-06         1.064275146664666e+00         3.739215275181573e+00         8.608820177132323e-01         8.139705515868334e+00         3.532289212179376e-01         1.542535023120150e+00         1.292442557267701e+00         1.211302407477535e+01         4.363076223340753e+00         
5.248074602497699e-06         1.064275146667008e+00         3.739215275175289e+00         8.608820177130281e-01         8.139705515815342e+00         3.532289212178726e-01         1.542535023119227e+00         1.292442557266839e+00         1.211302407474633e+01         4.363076223334566e+00         
5.345643593969689e-06         1.064275146669439e+00         3.739215275168771e+00         8.608820177128162e-01         8.139705515760360e+00         3.532289212178052e-01         1.542535023118269e+00         1.292442557265945e+00         1.211302407471623e+01         4.363076223328149e+00         
5.445026528424184e-06         1.064275146671961e+00         3.739215275162008e+00         8.608820177125965e-01         8.139705515703318e+00         3.532289212177352e-01         1.542535023117276e+00         1.292442557265017e+00         1.211302407468500e+01         4.363076223321491e+00         
5.546257129579079e-06         1.064275146674578e+00         3.739215275154990e+00         8.608820177123686e-01         8.139705515644131e+00         3.532289212176626e-01         1.542535023116245e+00         1.292442557264055e+00         1.211302407465260e+01         4.363076223314581e+00         
5.649369748122996e-06         1.064275146677293e+00         3.739215275147710e+00         8.608820177121320e-01         8.139705515582726e+00         3.532289212175873e-01         1.542535023115175e+00         1.292442557263056e+00         1.211302407461898e+01         4.363076223307414e+00         
5.754399373371539e-06         1.064275146680109e+00         3.739215275140156e+00         8.608820177118867e-01         8.139705515519015e+00         3.532289212175092e-01         1.542535023114066e+00         1.292442557262020e+00         1.211302407458409e+01         4.363076223299977e+00         
5.861381645140256e-06         1.064275146683032e+00         3.739215275132319e+00         8.608820177116321e-01         8.139705515452915e+00         3.532289212174281e-01         1.542535023112914e+00         1.292442557260945e+00         1.211302407454790e+01         4.363076223292261e+00         
5.970352865838336e-06         1.064275146686064e+00         3.739215275124188e+00         8.608820177113679e-01         8.139705515384332e+00         3.532289212173440e-01         1.542535023111720e+00         1.292442557259829e+00         1.211302407451035e+01         4.363076223284255e+00         
6.081350012787145e-06         1.064275146689210e+00         3.739215275115751e+00         8.608820177110937e-01         8.139705515313178e+00         3.532289212172567e-01         1.542535023110480e+00         1.292442557258672e+00         1.211302407447140e+01         4.363076223275949e+00         
6.194410750767779e-06         1.064275146692474e+00         3.739215275106998e+00         8.608820177108094e-01         8.139705515239351e+00         3.532289212171662e-01         1.542535023109195e+00         1.292442557257471e+00         1.211302407443098e+01         4.363076223267331e+00         
6.309573444801897e-06         1.064275146695860e+00         3.739215275097917e+00         8.608820177105144e-01         8.139705515162753e+00         3.532289212170722e-01         1.542535023107860e+00         1.292442557256226e+00         1.211302407438904e+01         4.363076223258391e+00         
6.426877173170160e-06         1.064275146699374e+00         3.739215275088494e+00         8.608820177102083e-01         8.139705515083280e+00         3.532289212169747e-01         1.542535023106476e+00         1.292442557254933e+00         1.211302407434553e+01         4.363076223249114e+00         
6.546361740672712e-06         1.064275146703019e+00         3.739215275078718e+00         8.608820177098907e-01         8.139705515000827e+00         3.532289212168737e-01         1.542535023105040e+00         1.292442557253592e+00         1.211302407430038e+01         4.363076223239490e+00         
6.668067692136182e-06         1.064275146706801e+00         3.739215275068575e+00         8.608820177095612e-01         8.139705514915279e+00         3.532289212167687e-01         1.542535023103550e+00         1.292442557252201e+00         1.211302407425355e+01         4.363076223229504e+00         
6.792036326171806e-06         1.064275146710725e+00         3.739215275058052e+00         8.608820177092193e-01         8.139705514826520e+00         3.532289212166599e-01         1.542535023102004e+00         1.292442557250757e+00         1.211302407420495e+01         4.363076223219142e+00         
6.918309709189324e-06         1.064275146714797e+00         3.739215275047133e+00         8.608820177088646e-01         8.139705514734432e+00         3.532289212165469e-01         1.542535023100400e+00         1.292442557249260e+00         1.211302407415453e+01         4.363076223208393e+00         
7.046930689671427e-06         1.064275146719021e+00         3.739215275035805e+00         8.608820177084966e-01         8.139705514638887e+00         3.532289212164297e-01         1.542535023098736e+00         1.292442557247706e+00         1.211302407410222e+01         4.363076223197240e+00         
7.177942912713574e-06         1.064275146723404e+00         3.739215275024052e+00         8.608820177081147e-01         8.139705514539756e+00         3.532289212163081e-01         1.542535023097009e+00         1.292442557246094e+00         1.211302407404795e+01         4.363076223185669e+00         
7.311390834834130e-06         1.064275146727951e+00         3.739215275011857e+00         8.608820177077185e-01         8.139705514436903e+00         3.532289212161820e-01         1.542535023095218e+00         1.292442557244421e+00         1.211302407399164e+01         4.363076223173663e+00         
7.447319739059844e-06         1.064275146732669e+00         3.739215274999205e+00         8.608820177073075e-01         8.139705514330192e+00         3.532289212160511e-01         1.542535023093359e+00         1.292442557242685e+00         1.211302407393321e+01         4.363076223161206e+00         
7.585775750291790e-06         1.064275146737564e+00         3.739215274986078e+00         8.608820177068811e-01         8.139705514219477e+00         3.532289212159153e-01         1.542535023091431e+00         1.292442557240885e+00         1.211302407387259e+01         4.363076223148282e+00         
7.726805850956974e-06         1.064275146742642e+00         3.739215274972459e+00         8.608820177064386e-01         8.139705514104605e+00         3.532289212157744e-01         1.542535023089430e+00         1.292442557239017e+00         1.211302407380970e+01         4.363076223134874e+00         
7.870457896950936e-06         1.064275146747911e+00         3.739215274958328e+00         8.608820177059795e-01         8.139705513985422e+00         3.532289212156283e-01         1.542535023087354e+00         1.292442557237078e+00         1.211302407374445e+01         4.363076223120962e+00         
8.016780633876740e-06         1.064275146753378e+00         3.739215274943667e+00         8.608820177055033e-01         8.139705513861768e+00         3.532289212154766e-01         1.542535023085201e+00         1.292442557235067e+00         1.211302407367675e+01         4.363076223106527e+00         
8.165823713585871e-06         1.064275146759051e+00         3.739215274928456e+00         8.608820177050092e-01         8.139705513733473e+00         3.532289212153192e-01         1.542535023082966e+00         1.292442557232981e+00         1.211302407360650e+01         4.363076223091552e+00         
8.317637711026655e-06         1.064275146764935e+00         3.739215274912674e+00         8.608820177044963e-01         8.139705513600363e+00         3.532289212151560e-01         1.542535023080647e+00         1.292442557230816e+00         1.211302407353363e+01         4.363076223076014e+00         
8.472274141405909e-06         1.064275146771042e+00         3.739215274896300e+00         8.608820177039644e-01         8.139705513462259e+00         3.532289212149866e-01         1.542535023078242e+00         1.292442557228570e+00         1.211302407345801e+01         4.363076223059894e+00         
8.629785477669645e-06         1.064275146777376e+00         3.739215274879311e+00         8.608820177034125e-01         8.139705513318969e+00         3.532289212148109e-01         1.542535023075746e+00         1.292442557226240e+00         1.211302407337956e+01         4.363076223043167e+00         
8.790225168308783e-06         1.064275146783949e+00         3.739215274861685e+00         8.608820177028399e-01         8.139705513170304e+00         3.532289212146285e-01         1.542535023073157e+00         1.292442557223822e+00         1.211302407329817e+01         4.363076223025814e+00         
8.953647655495876e-06         1.064275146790768e+00         3.739215274843397e+00         8.608820177022457e-01         8.139705513016059e+00         3.532289212144393e-01         1.542535023070470e+00         1.292442557221313e+00         1.211302407321372e+01         4.363076223007809e+00         
9.120108393559034e-06         1.064275146797844e+00         3.739215274824423e+00         8.608820177016293e-01         8.139705512856027e+00         3.532289212142430e-01         1.542535023067683e+00         1.292442557218711e+00         1.211302407312610e+01         4.363076222989128e+00         
9.289663867799297e-06         1.064275146805185e+00         3.739215274804737e+00         8.608820177009897e-01         8.139705512689988e+00         3.532289212140394e-01         1.542535023064791e+00         1.292442557216011e+00         1.211302407303519e+01         4.363076222969746e+00         
