#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -3.6434010267e+02    1.3275647532e+05   -6.3925687019e+02    2.7491676752e+02   -1.1672558114e+01   -2.7082543605e+02   -3.9784761632e+02    4.1088740290e+01    8.9028000000e+04    2.8476934039e+01    9.9121883275e-01
         1   -3.6466815975e+02    1.3299597178e+05   -6.3975489783e+02    2.7508673807e+02   -1.1838147078e+01   -2.7082543605e+02   -3.9825057662e+02    4.1159261916e+01    8.8808000000e+04    2.8429103574e+01    9.9116594965e-01
         2   -3.6478451661e+02    1.3308051629e+05   -6.3979268440e+02    2.7500816779e+02   -1.1880508778e+01   -2.7082543605e+02   -3.9811236571e+02    4.1025626126e+01    8.7736000000e+04    2.8288652285e+01    9.9119256172e-01
         3   -3.6487318748e+02    1.3314518361e+05   -6.3986638054e+02    2.7499319306e+02   -1.1891421822e+01   -2.7082543605e+02   -3.9820925459e+02    4.1059731918e+01    8.6091000000e+04    2.8239038111e+01    9.9120449548e-01
         4   -3.6490691306e+02    1.3316965808e+05   -6.4015364705e+02    2.7524673399e+02   -1.2050822846e+01   -2.7082543605e+02   -3.9839510675e+02    4.1117718591e+01    8.4977000000e+04    2.8107133289e+01    9.9117045152e-01
         5   -3.6491681560e+02    1.3317714560e+05   -6.4065251196e+02    2.7573569636e+02   -1.1943390718e+01   -2.7082543605e+02   -3.9914727507e+02    4.1263589871e+01    8.3588000000e+04    2.7845532426e+01    9.9116400164e-01
         6   -3.6491770474e+02    1.3317769096e+05   -6.4081057307e+02    2.7589286833e+02   -1.1919044156e+01   -2.7082543605e+02   -3.9927698706e+02    4.1210894187e+01    8.3389000000e+04    2.7821137141e+01    9.9112994407e-01
         7   -3.6491875931e+02    1.3317843491e+05   -6.4085451050e+02    2.7593575119e+02   -1.1882234574e+01   -2.7082543605e+02   -3.9935894675e+02    4.1212106871e+01    8.3880000000e+04    2.8035850769e+01    9.9114989079e-01
         8   -3.6492009088e+02    1.3317934607e+05   -6.4076763011e+02    2.7584753923e+02   -1.1880661919e+01   -2.7082543605e+02   -3.9909687160e+02    4.1035339447e+01    8.2644000000e+04    2.7466855038e+01    9.9115186380e-01
         9   -3.6494384103e+02    1.3319686914e+05   -6.4080044521e+02    2.7585660419e+02   -1.1962628680e+01   -2.7082543605e+02   -3.9905781756e+02    4.1045437077e+01    8.2723000000e+04    2.7623585030e+01    9.9120154931e-01
        10   -3.6493513530e+02    1.3319042854e+05   -6.4055368877e+02    2.7561855347e+02   -1.1809812641e+01   -2.7082543605e+02   -3.9906396909e+02    4.1145529013e+01    8.3416000000e+04    2.8456905765e+01    9.9114044804e-01
        11   -3.6494627863e+02    1.3319846297e+05   -6.4073320363e+02    2.7578692500e+02   -1.1804823880e+01   -2.7082543605e+02   -3.9914864849e+02    4.1045704784e+01    8.3519000000e+04    2.7881907226e+01    9.9112808611e-01
        12   -3.6495820855e+02    1.3320746574e+05   -6.4073982895e+02    2.7578162039e+02   -1.1905778700e+01   -2.7082543605e+02   -3.9914638441e+02    4.1137770206e+01    8.2936000000e+04    2.7497996754e+01    9.9116184501e-01
        13   -3.6495805584e+02    1.3320734107e+05   -6.4061872916e+02    2.7566067332e+02   -1.1868033000e+01   -2.7082543605e+02   -3.9897692931e+02    4.1051669192e+01    8.2843000000e+04    2.7495391619e+01    9.9117244381e-01
        14   -3.6494573575e+02    1.3319812898e+05   -6.4043981812e+02    2.7549408237e+02   -1.2112151922e+01   -2.7082543605e+02   -3.9881970228e+02    4.1317472131e+01    8.2465000000e+04    2.7334675018e+01    9.9114705118e-01
        15   -3.6496406575e+02    1.3321160110e+05   -6.4048934233e+02    2.7552527658e+02   -1.2095559608e+01   -2.7082543605e+02   -3.9877827865e+02    4.1209931972e+01    8.2616000000e+04    2.7467268326e+01    9.9114976888e-01
        16   -3.6497166399e+02    1.3321744259e+05   -6.4083371928e+02    2.7586205530e+02   -1.1975742383e+01   -2.7082543605e+02   -3.9924145339e+02    4.1208912538e+01    8.2742000000e+04    2.7428414029e+01    9.9113567605e-01
        17   -3.6494128271e+02    1.3319485421e+05   -6.4054255703e+02    2.7560127432e+02   -1.2052836823e+01   -2.7082543605e+02   -3.9892297159e+02    4.1258687433e+01    8.2642000000e+04    2.7442112215e+01    9.9115443801e-01
        18   -3.6495319604e+02    1.3320334514e+05   -6.4061316188e+02    2.7565996584e+02   -1.2020592198e+01   -2.7082543605e+02   -3.9900474867e+02    4.1237615033e+01    8.1730000000e+04    2.6133311265e+01    9.9112874889e-01
        19   -3.6496651620e+02    1.3321354657e+05   -6.4104132021e+02    2.7607480401e+02   -1.2122816495e+01   -2.7082543605e+02   -3.9938657314e+02    4.1293505467e+01    8.1620000000e+04    2.5711577349e+01    9.9114473087e-01
        20   -3.6495892659e+02    1.3320761736e+05   -6.4094010377e+02    2.7598117718e+02   -1.2028591613e+01   -2.7082543605e+02   -3.9934622760e+02    4.1260151493e+01    8.2641000000e+04    2.8168151631e+01    9.9120074541e-01
        21   -3.6497873551e+02    1.3322229446e+05   -6.4089641105e+02    2.7591767555e+02   -1.2104283264e+01   -2.7082543605e+02   -3.9910067015e+02    4.1133978406e+01    8.2523000000e+04    2.7449040114e+01    9.9120667775e-01
        22   -3.6494853072e+02    1.3320026564e+05   -6.4087729331e+02    2.7592876258e+02   -1.1915722548e+01   -2.7082543605e+02   -3.9940278773e+02    4.1266653012e+01    8.2480000000e+04    2.7310090645e+01    9.9111117817e-01
        23   -3.6497505725e+02    1.3321944794e+05   -6.4084180188e+02    2.7586674462e+02   -1.1882048420e+01   -2.7082543605e+02   -3.9935273247e+02    4.1218415055e+01    8.2223000000e+04    2.7028714103e+01    9.9114296863e-01
        24   -3.6490907365e+02    1.3317131074e+05   -6.4091408697e+02    2.7600501332e+02   -1.1826647930e+01   -2.7082543605e+02   -3.9949343588e+02    4.1231432883e+01    8.2542000000e+04    2.7403450104e+01    9.9119022815e-01
        25   -3.6495201353e+02    1.3320265783e+05   -6.4125776411e+02    2.7630575057e+02   -1.1888061569e+01   -2.7082543605e+02   -3.9971870896e+02    4.1174442464e+01    8.1738000000e+04    2.5988344453e+01    9.9110265458e-01
        26   -3.6494778856e+02    1.3319986214e+05   -6.4114640394e+02    2.7619861538e+02   -1.1825887558e+01   -2.7082543605e+02   -3.9983417989e+02    4.1339099553e+01    8.1707000000e+04    2.5782686544e+01    9.9114628955e-01
        27   -3.6491015179e+02    1.3317254590e+05   -6.4114057034e+02    2.7623041855e+02   -1.1860700992e+01   -2.7082543605e+02   -3.9971944093e+02    4.1265007625e+01    8.1173000000e+04    2.5561056589e+01    9.9116386930e-01
        28   -3.6497842795e+02    1.3322209472e+05   -6.4069791039e+02    2.7571948243e+02   -1.1860757126e+01   -2.7082543605e+02   -3.9940814962e+02    4.1396432409e+01    8.1131000000e+04    2.5552159296e+01    9.9115444504e-01
        29   -3.6496990134e+02    1.3321568440e+05   -6.4073486368e+02    2.7576496233e+02   -1.1899418288e+01   -2.7082543605e+02   -3.9939936298e+02    4.1389353640e+01    8.1369000000e+04    2.5586074736e+01    9.9114913271e-01
        30   -3.6500393431e+02    1.3324087284e+05   -6.4064203036e+02    2.7563809605e+02   -1.2091464666e+01   -2.7082543605e+02   -3.9894469262e+02    4.1219562971e+01    8.2131000000e+04    2.7433489487e+01    9.9112306212e-01
        31   -3.6496622206e+02    1.3321297619e+05   -6.4074192164e+02    2.7577569958e+02   -1.2056707795e+01   -2.7082543605e+02   -3.9928786011e+02    4.1428082318e+01    8.2847000000e+04    2.7616545744e+01    9.9115417426e-01
        32   -3.6494627304e+02    1.3319851176e+05   -6.4058661284e+02    2.7564033980e+02   -1.2031430386e+01   -2.7082543605e+02   -3.9907866792e+02    4.1348921503e+01    8.2247000000e+04    2.7230326902e+01    9.9117077232e-01
        33   -3.6498185028e+02    1.3322452516e+05   -6.4091856626e+02    2.7593671598e+02   -1.1998501618e+01   -2.7082543605e+02   -3.9931187874e+02    4.1217250147e+01    8.2715000000e+04    2.7497940698e+01    9.9115561932e-01
        34   -3.6498564171e+02    1.3322732366e+05   -6.4049160945e+02    2.7550596773e+02   -1.2076893956e+01   -2.7082543605e+02   -3.9870566978e+02    4.1116390337e+01    8.3085000000e+04    2.7529755083e+01    9.9116631040e-01
        35   -3.6496678314e+02    1.3321347498e+05   -6.4063307298e+02    2.7566628984e+02   -1.1977773124e+01   -2.7082543605e+02   -3.9907800758e+02    4.1248143773e+01    8.3154000000e+04    2.7707089161e+01    9.9117403480e-01
        36   -3.6496751050e+02    1.3321395963e+05   -6.4106824783e+02    2.7610073732e+02   -1.2011362495e+01   -2.7082543605e+02   -3.9937953664e+02    4.1148087354e+01    8.3585000000e+04    2.7890375576e+01    9.9113091633e-01
        37   -3.6499822244e+02    1.3323635069e+05   -6.4055784491e+02    2.7555962247e+02   -1.1933054970e+01   -2.7082543605e+02   -3.9911738428e+02    4.1318030385e+01    8.3950000000e+04    2.8001715766e+01    9.9115739998e-01
        38   -3.6497720778e+02    1.3322086769e+05   -6.4057189895e+02    2.7559469117e+02   -1.1985963608e+01   -2.7082543605e+02   -3.9898454476e+02    4.1224045464e+01    8.3207000000e+04    2.7677934697e+01    9.9116352596e-01
        39   -3.6498420565e+02    1.3322624200e+05   -6.4069327234e+02    2.7570906669e+02   -1.1855733683e+01   -2.7082543605e+02   -3.9931702347e+02    4.1304920857e+01    8.3897000000e+04    2.7918781886e+01    9.9117866977e-01
        40   -3.6494514569e+02    1.3319771123e+05   -6.4115272127e+02    2.7620757558e+02   -1.1774986413e+01   -2.7082543605e+02   -3.9988175231e+02    4.1329453505e+01    8.3780000000e+04    2.8578911125e+01    9.9117775919e-01
        41   -3.6494591613e+02    1.3319820909e+05   -6.4126021172e+02    2.7631429558e+02   -1.1761960063e+01   -2.7082543605e+02   -3.9975439614e+02    4.1081580529e+01    8.3424000000e+04    2.7720399351e+01    9.9118122133e-01
