#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -3.6364970263e+02    1.3225443391e+05   -6.3671333862e+02    2.7306363599e+02   -1.1728031299e+01   -2.7082543605e+02   -3.9401178423e+02    3.9851912956e+01    1.0240000000e+04    2.8407759468e+00    3.1830749512e-01
         1   -3.6386152364e+02    1.3240831644e+05   -6.3891317065e+02    2.7505164701e+02   -1.1415615378e+01   -2.7082543605e+02   -3.9782735978e+02    4.1155240556e+01    1.0240000000e+04    2.8473197699e+00    3.1801910400e-01
         2   -3.6389219120e+02    1.3243105145e+05   -6.3921756028e+02    2.7532536908e+02   -1.1511826334e+01   -2.7082543605e+02   -3.9792760625e+02    4.1047308350e+01    1.0240000000e+04    2.8496892979e+00    3.1745147705e-01
         3   -3.6388459304e+02    1.3242494363e+05   -6.3934949253e+02    2.7546489949e+02   -1.1273204804e+01   -2.7082543605e+02   -3.9879070889e+02    4.1539857211e+01    1.0240000000e+04    2.8534993090e+00    3.1769409180e-01
         4   -3.6393627897e+02    1.3246184171e+05   -6.3931053448e+02    2.7537425551e+02   -1.1315872059e+01   -2.7082543605e+02   -3.9833742359e+02    4.1168197212e+01    1.0240000000e+04    2.8524949160e+00    3.1753959656e-01
         5   -3.6398335651e+02    1.3249640182e+05   -6.3869618332e+02    2.7471282681e+02   -1.1518847365e+01   -2.7082543605e+02   -3.9742425815e+02    4.1072358242e+01    1.0240000000e+04    2.8539882208e+00    3.1787757874e-01
         6   -3.6400036149e+02    1.3250921475e+05   -6.3800180253e+02    2.7400144103e+02   -1.1267106890e+01   -2.7082543605e+02   -3.9733306133e+02    4.1423801743e+01    1.0240000000e+04    2.8550247130e+00    3.1822738647e-01
         7   -3.6387515699e+02    1.3241778308e+05   -6.3909018259e+02    2.7521502560e+02   -1.1497548691e+01   -2.7082543605e+02   -3.9777224209e+02    4.1005044245e+01    1.0240000000e+04    2.8529576758e+00    3.1796760559e-01
