#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
         0   -4.1661367820e-01    5.2039248130e-01   -1.2018197548e+00    7.8520607660e-01   -1.2018197548e+00    1.2800000000e+02    5.5854340804e-05    1.0000000000e+00
         1   -4.0542513795e-01    4.4137755626e-01   -1.1958339203e+00    7.9040878239e-01   -1.1958339203e+00    1.2800000000e+02    5.8779248040e-05    1.0000000000e+00
         2   -3.9014006012e-01    3.9114804711e-01   -1.1931630095e+00    8.0302294936e-01   -1.1931630095e+00    1.2800000000e+02    6.0096450181e-05    1.0000000000e+00
         3   -4.0661836388e-01    4.4463828850e-01   -1.2087892705e+00    8.0217090658e-01   -1.2087892705e+00    1.2800000000e+02    6.0837822247e-05    1.0000000000e+00
         4   -4.2607902594e-01    5.7664524718e-01   -1.2231301134e+00    7.9705108742e-01   -1.2231301134e+00    1.2800000000e+02    6.0154453109e-05    1.0000000000e+00
         5   -4.0733066220e-01    4.4987296088e-01   -1.2028690878e+00    7.9553842559e-01   -1.2028690878e+00    1.2800000000e+02    6.0268803715e-05    1.0000000000e+00
         6   -4.0050836317e-01    3.7061385061e-01   -1.1913264919e+00    7.9081812875e-01   -1.1913264919e+00    1.2800000000e+02    5.9802363250e-05    1.0000000000e+00
         7   -3.8931267630e-01    3.4003973650e-01   -1.1829072543e+00    7.9359457800e-01   -1.1829072543e+00    1.2800000000e+02    5.9911948217e-05    1.0000000000e+00
         8   -4.0128563366e-01    3.7101311520e-01   -1.1989416849e+00    7.9765605128e-01   -1.1989416849e+00    1.2800000000e+02    5.9815327138e-05    1.0000000000e+00
         9   -4.0467197923e-01    4.0491010355e-01   -1.2075664298e+00    8.0289445061e-01   -1.2075664298e+00    1.2800000000e+02    5.9811518550e-05    1.0000000000e+00
        10   -3.9305655708e-01    3.9088084473e-01   -1.1965448633e+00    8.0348830620e-01   -1.1965448633e+00    1.2800000000e+02    6.0057958997e-05    1.0000000000e+00
        11   -4.0094592315e-01    4.8339420057e-01   -1.2021192437e+00    8.0117332051e-01   -1.2021192437e+00    1.2800000000e+02    6.0441752915e-05    1.0000000000e+00
        12   -4.1619157439e-01    7.4874024146e-01   -1.2186192493e+00    8.0242767491e-01   -1.2186192493e+00    1.2800000000e+02    6.0715444341e-05    1.0000000000e+00
        13   -3.8346582346e-01    3.8356372011e-01   -1.1748432493e+00    7.9137742584e-01   -1.1748432493e+00    1.2800000000e+02    6.0335834945e-05    1.0000000000e+00
        14   -3.7977734848e-01    3.8135519692e-01   -1.1648444412e+00    7.8506709276e-01   -1.1648444412e+00    1.2800000000e+02    5.9584394549e-05    1.0000000000e+00
        15   -3.8020230608e-01    4.0648535325e-01   -1.1618120655e+00    7.8160975946e-01   -1.1618120655e+00    1.2800000000e+02    5.9894731468e-05    1.0000000000e+00
        16   -3.6508666333e-01    3.1986571751e-01   -1.1515614571e+00    7.8647479373e-01   -1.1515614571e+00    1.2800000000e+02    6.0044619129e-05    1.0000000000e+00
        17   -3.8621024869e-01    4.1064531864e-01   -1.1786906750e+00    7.9248042628e-01   -1.1786906750e+00    1.2800000000e+02    6.0029316405e-05    1.0000000000e+00
        18   -3.8938918051e-01    4.3633434399e-01   -1.1780717038e+00    7.8868252329e-01   -1.1780717038e+00    1.2800000000e+02    5.9590766611e-05    1.0000000000e+00
