#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
         0   -4.3813925211e-01    3.9131521891e-01   -1.1958272370e+00    7.5768798493e-01   -1.1958272370e+00    1.2800000000e+02    5.4606445307e-05    1.0000000000e+00
         1   -4.3576447854e-01    3.8013367921e-01   -1.1993051908e+00    7.6354071227e-01   -1.1993051908e+00    1.2800000000e+02    5.8206147457e-05    1.0000000000e+00
         2   -4.2575688160e-01    3.6538804247e-01   -1.1752443584e+00    7.4948747679e-01   -1.1752443584e+00    1.2800000000e+02    6.0512963884e-05    1.0000000000e+00
         3   -4.1911584450e-01    3.6475574212e-01   -1.1575321685e+00    7.3841632403e-01   -1.1575321685e+00    1.2800000000e+02    7.6529487313e-05    1.0000000000e+00
         4   -4.1369224025e-01    3.5652724397e-01   -1.1495300301e+00    7.3583778984e-01   -1.1495300301e+00    1.2800000000e+02    5.9339350603e-05    1.0000000000e+00
         5   -4.1693462349e-01    3.8130005550e-01   -1.1612083043e+00    7.4427368086e-01   -1.1612083043e+00    1.2800000000e+02    5.9492626963e-05    1.0000000000e+00
         6   -4.2127681998e-01    3.8700891494e-01   -1.1682943592e+00    7.4701753918e-01   -1.1682943592e+00    1.2800000000e+02    5.9995649405e-05    1.0000000000e+00
         7   -4.3351367159e-01    4.4305597099e-01   -1.1878965294e+00    7.5438285785e-01   -1.1878965294e+00    1.2800000000e+02    5.9268427755e-05    1.0000000000e+00
         8   -4.4352388240e-01    4.6684547379e-01   -1.2059663460e+00    7.6244246365e-01   -1.2059663460e+00    1.2800000000e+02    5.9980815404e-05    1.0000000000e+00
         9   -4.5109755100e-01    5.1314878433e-01   -1.2067578690e+00    7.5566031801e-01   -1.2067578690e+00    1.2800000000e+02    5.9788076165e-05    1.0000000000e+00
        10   -4.6048892897e-01    5.0130133962e-01   -1.2038961226e+00    7.4340719366e-01   -1.2038961226e+00    1.2800000000e+02    5.9748046898e-05    1.0000000000e+00
        11   -4.4772985433e-01    4.0624614965e-01   -1.1832280250e+00    7.3549817068e-01   -1.1832280250e+00    1.2800000000e+02    5.9800834951e-05    1.0000000000e+00
        12   -4.3596756072e-01    3.7897082618e-01   -1.1622768068e+00    7.2630924605e-01   -1.1622768068e+00    1.2800000000e+02    5.9687363255e-05    1.0000000000e+00
        13   -4.3439718247e-01    3.8390548794e-01   -1.1731702502e+00    7.3877306770e-01   -1.1731702502e+00    1.2800000000e+02    5.9490581052e-05    1.0000000000e+00
        14   -4.2934646211e-01    3.5628547330e-01   -1.1634475034e+00    7.3410104129e-01   -1.1634475034e+00    1.2800000000e+02    6.0031669921e-05    1.0000000000e+00
        15   -4.2533226714e-01    3.5444162201e-01   -1.1519693844e+00    7.2663711722e-01   -1.1519693844e+00    1.2800000000e+02    5.9865097661e-05    1.0000000000e+00
        16   -4.4413923205e-01    4.2882197416e-01   -1.1753830999e+00    7.3124386787e-01   -1.1753830999e+00    1.2800000000e+02    5.9627158191e-05    1.0000000000e+00
        17   -4.2840384881e-01    3.9499979800e-01   -1.1574063671e+00    7.2900251824e-01   -1.1574063671e+00    1.2800000000e+02    5.9745136713e-05    1.0000000000e+00
        18   -4.2577930049e-01    3.5930772755e-01   -1.1665506012e+00    7.4077130070e-01   -1.1665506012e+00    1.2800000000e+02    6.0043886698e-05    1.0000000000e+00
        19   -4.2576780372e-01    3.6496829976e-01   -1.1701217137e+00    7.4435391001e-01   -1.1701217137e+00    1.2800000000e+02    5.9706425773e-05    1.0000000000e+00
