#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
         0   -4.7988638796e-01    4.2852461277e-01   -1.0463385645e+00    5.6645217654e-01   -1.0463385645e+00    1.2800000000e+02    5.5862441410e-05    1.0000000000e+00
         1   -4.7015916541e-01    3.8823554949e-01   -1.0297207358e+00    5.5956157034e-01   -1.0297207358e+00    1.2800000000e+02    5.8885361351e-05    1.0000000000e+00
         2   -4.7064617621e-01    3.8179637176e-01   -1.0371361447e+00    5.6648996849e-01   -1.0371361447e+00    1.2800000000e+02    5.9618129896e-05    1.0000000000e+00
         3   -4.7690274659e-01    4.0242566505e-01   -1.0488678596e+00    5.7196511306e-01   -1.0488678596e+00    1.2800000000e+02    6.0196997090e-05    1.0000000000e+00
         4   -4.6573499130e-01    3.8461726123e-01   -1.0366813940e+00    5.7094640273e-01   -1.0366813940e+00    1.2800000000e+02    5.9485034168e-05    1.0000000000e+00
         5   -4.5664480865e-01    3.8083977508e-01   -1.0428715822e+00    5.8622677355e-01   -1.0428715822e+00    1.2800000000e+02    6.0016562511e-05    1.0000000000e+00
         6   -4.5068366555e-01    3.5293360521e-01   -1.0352752763e+00    5.8459161073e-01   -1.0352752763e+00    1.2800000000e+02    7.3874858412e-05    1.0000000000e+00
         7   -4.5705150417e-01    3.7026197159e-01   -1.0487870141e+00    5.9173550996e-01   -1.0487870141e+00    1.2800000000e+02    6.0103740253e-05    1.0000000000e+00
         8   -4.6532712149e-01    4.0987847551e-01   -1.0593693179e+00    5.9404219639e-01   -1.0593693179e+00    1.2800000000e+02    6.0102265646e-05    1.0000000000e+00
         9   -4.6418942682e-01    3.8200467571e-01   -1.0571079954e+00    5.9291856859e-01   -1.0571079954e+00    1.2800000000e+02    5.9987954074e-05    1.0000000000e+00
