#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
         0   -4.6427023819e-01    5.9676547901e-01   -1.3134385683e+00    8.4916833009e-01   -1.3134385683e+00    1.2800000000e+02    5.5179433602e-05    1.0000000000e+00
         1   -4.7702957684e-01    6.5824601330e-01   -1.3327572825e+00    8.5572770570e-01   -1.3327572825e+00    1.2800000000e+02    5.9407910150e-05    1.0000000000e+00
         2   -4.7116506560e-01    6.3271727561e-01   -1.3368648419e+00    8.6569977626e-01   -1.3368648419e+00    1.2800000000e+02    5.9936547864e-05    1.0000000000e+00
         3   -4.6662581637e-01    6.5533772610e-01   -1.3455501375e+00    8.7892432110e-01   -1.3455501375e+00    1.2800000000e+02    5.9646420922e-05    1.0000000000e+00
         4   -4.8581888137e-01    8.1535469517e-01   -1.3677910156e+00    8.8197213420e-01   -1.3677910156e+00    1.2800000000e+02    5.9883837878e-05    1.0000000000e+00
         5   -4.7479913153e-01    6.7807912171e-01   -1.3667262942e+00    8.9192716272e-01   -1.3667262942e+00    1.2800000000e+02    5.9742744138e-05    9.9218750000e-01
         6   -4.7949388515e-01    7.9295642508e-01   -1.3625131977e+00    8.8301931253e-01   -1.3625131977e+00    1.2800000000e+02    5.9250302737e-05    1.0000000000e+00
         7   -5.5308393127e-01    1.7468850061e+00   -1.4366704683e+00    8.8358653700e-01   -1.4366704683e+00    1.2800000000e+02    5.9925258771e-05    1.0000000000e+00
         8   -5.3392460592e-01    1.0126912674e+00   -1.4141004755e+00    8.8017586960e-01   -1.4141004755e+00    1.2800000000e+02    5.9691982411e-05    1.0000000000e+00
         9   -5.6020129218e-01    1.1255760419e+00   -1.4391480713e+00    8.7894677912e-01   -1.4391480713e+00    1.2800000000e+02    5.9386000952e-05    1.0000000000e+00
        10   -5.3132419686e-01    8.1435739513e-01   -1.4054382719e+00    8.7411407502e-01   -1.4054382719e+00    1.2800000000e+02    5.9984995101e-05    1.0000000000e+00
        11   -5.0383309288e-01    7.0589129920e-01   -1.3921376266e+00    8.8830453373e-01   -1.3921376266e+00    1.2800000000e+02    5.9888168934e-05    1.0000000000e+00
        12   -5.0994421023e-01    8.4279856778e-01   -1.4049408490e+00    8.9499663873e-01   -1.4049408490e+00    1.2800000000e+02    5.9562949211e-05    1.0000000000e+00
        13   -5.3612818726e-01    1.2038564438e+00   -1.4275657739e+00    8.9143758663e-01   -1.4275657739e+00    1.2800000000e+02    6.0072246114e-05    1.0000000000e+00
        14   -5.4266530101e-01    1.4011011684e+00   -1.4372630534e+00    8.9459775238e-01   -1.4372630534e+00    1.2800000000e+02    5.9717329087e-05    1.0000000000e+00
        15   -5.4555020545e-01    1.3026253704e+00   -1.4358920431e+00    8.9034183761e-01   -1.4358920431e+00    1.2800000000e+02    5.9785473610e-05    1.0000000000e+00
        16   -7.2507682019e-01    7.0188491739e+00   -1.6272689579e+00    9.0219213772e-01   -1.6272689579e+00    1.2800000000e+02    5.9499858391e-05    1.0000000000e+00
        17   -5.8923893490e-01    1.8442460114e+00   -1.4927737984e+00    9.0353486349e-01   -1.4927737984e+00    1.2800000000e+02    5.9941694357e-05    1.0000000000e+00
        18   -5.0933695279e-01    8.5236084097e-01   -1.4316610639e+00    9.2232411114e-01   -1.4316610639e+00    1.2800000000e+02    5.9724208960e-05    1.0000000000e+00
        19   -4.8363875593e-01    7.3599485900e-01   -1.4114600855e+00    9.2782132959e-01   -1.4114600855e+00    1.2800000000e+02    5.9879306633e-05    1.0000000000e+00
        20   -4.8600062089e-01    7.6120694849e-01   -1.4164141827e+00    9.3041356178e-01   -1.4164141827e+00    1.2800000000e+02    6.0286337874e-05    1.0000000000e+00
        21   -4.9928574057e-01    9.6306939913e-01   -1.4236773219e+00    9.2439158137e-01   -1.4236773219e+00    1.2800000000e+02    5.9430932605e-05    1.0000000000e+00
        22   -5.0587373781e-01    1.2060710801e+00   -1.4350717450e+00    9.2919800721e-01   -1.4350717450e+00    1.2800000000e+02    5.9846337916e-05    1.0000000000e+00
        23   -4.9314547752e-01    8.5982420673e-01   -1.4240089002e+00    9.3086342273e-01   -1.4240089002e+00    1.2800000000e+02    5.9835253911e-05    1.0000000000e+00
        24   -4.9077750481e-01    7.9152456641e-01   -1.4162315508e+00    9.2545404603e-01   -1.4162315508e+00    1.2800000000e+02    5.9370742186e-05    1.0000000000e+00
        25   -4.7698544361e-01    6.3773052872e-01   -1.3970219548e+00    9.2003651117e-01   -1.3970219548e+00    1.2800000000e+02    5.9863901345e-05    1.0000000000e+00
        26   -4.8937653082e-01    7.7174770669e-01   -1.4039304449e+00    9.1455391404e-01   -1.4039304449e+00    1.2800000000e+02    6.0471425773e-05    1.0000000000e+00
        27   -5.2616782145e-01    1.5722257235e+00   -1.4504640595e+00    9.2429623809e-01   -1.4504640595e+00    1.2800000000e+02    6.0239584933e-05    1.0000000000e+00
        28   -4.8166811620e-01    9.2933502255e-01   -1.4021871791e+00    9.2051906292e-01   -1.4021871791e+00    1.2800000000e+02    6.0067001971e-05    1.0000000000e+00
        29   -4.3948997405e-01    6.0570237176e-01   -1.3449014900e+00    9.0541151593e-01   -1.3449014900e+00    1.2800000000e+02    5.9370947291e-05    1.0000000000e+00
        30   -4.3632014770e-01    5.6630814387e-01   -1.3436434606e+00    9.0732331286e-01   -1.3436434606e+00    1.2800000000e+02    6.0405605474e-05    1.0000000000e+00
        31   -5.9255535756e-01    6.0949750133e+00   -1.4994918278e+00    9.0693647027e-01   -1.4994918278e+00    1.2800000000e+02    5.9518759794e-05    1.0000000000e+00
        32   -5.8245029311e-01    5.8562808434e+00   -1.4800235245e+00    8.9757323140e-01   -1.4800235245e+00    1.2800000000e+02    5.9760830066e-05    1.0000000000e+00
        33   -4.5918354288e-01    1.2009540471e+00   -1.3589115904e+00    8.9972804750e-01   -1.3589115904e+00    1.2800000000e+02    5.9348901381e-05    1.0000000000e+00
        34   -4.6876281033e-01    1.8018053675e+00   -1.3735659306e+00    9.0480312026e-01   -1.3735659306e+00    1.2800000000e+02    6.0027934584e-05    1.0000000000e+00
