#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
         0   -4.3578849190e-01    4.1265414459e-01   -1.1287899731e+00    6.9300148123e-01   -1.1287899731e+00    1.2800000000e+02    5.6277641608e-05    1.0000000000e+00
         1   -4.3728887365e-01    4.0981210296e-01   -1.1415031156e+00    7.0421424197e-01   -1.1415031156e+00    1.2800000000e+02    5.8437465842e-05    1.0000000000e+00
         2   -4.4257214699e-01    4.1836423446e-01   -1.1422881145e+00    6.9971596751e-01   -1.1422881145e+00    1.2800000000e+02    5.9467690434e-05    1.0000000000e+00
         3   -4.3053070699e-01    3.9146734452e-01   -1.1381729532e+00    7.0764224625e-01   -1.1381729532e+00    1.2800000000e+02    5.9993007831e-05    1.0000000000e+00
         4   -4.2754202903e-01    4.1812534496e-01   -1.1561736356e+00    7.2863160654e-01   -1.1561736356e+00    1.2800000000e+02    5.9443564464e-05    1.0000000000e+00
         5   -4.2213468226e-01    4.1116215972e-01   -1.1563060047e+00    7.3417132241e-01   -1.1563060047e+00    1.2800000000e+02    6.0010297855e-05    1.0000000000e+00
         6   -4.2443185229e-01    4.1310996311e-01   -1.1607934838e+00    7.3636163149e-01   -1.1607934838e+00    1.2800000000e+02    5.9996503900e-05    1.0000000000e+00
         7   -4.2386242924e-01    4.0632613230e-01   -1.1619971618e+00    7.3813473260e-01   -1.1619971618e+00    1.2800000000e+02    5.9639438501e-05    1.0000000000e+00
         8   -4.2775762880e-01    4.1223169561e-01   -1.1829712553e+00    7.5521362652e-01   -1.1829712553e+00    1.2800000000e+02    6.0257705069e-05    1.0000000000e+00
         9   -4.1606782344e-01    3.6320077949e-01   -1.1693022467e+00    7.5323442327e-01   -1.1693022467e+00    1.2800000000e+02    5.9911225584e-05    1.0000000000e+00
        10   -3.9987616289e-01    3.2288526817e-01   -1.1493983917e+00    7.4952222881e-01   -1.1493983917e+00    1.2800000000e+02    5.9688354529e-05    1.0000000000e+00
        11   -3.9575547171e-01    3.0967794337e-01   -1.1487702689e+00    7.5301479721e-01   -1.1487702689e+00    1.2800000000e+02    5.9574570312e-05    1.0000000000e+00
        12   -3.9164037897e-01    3.0197822606e-01   -1.1481735433e+00    7.5653316432e-01   -1.1481735433e+00    1.2800000000e+02    5.9500078134e-05    1.0000000000e+00
        13   -4.0795131027e-01    3.5162371116e-01   -1.1663316629e+00    7.5838035265e-01   -1.1663316629e+00    1.2800000000e+02    6.0120170890e-05    1.0000000000e+00
        14   -4.1028329670e-01    3.9714919248e-01   -1.1648479694e+00    7.5456467267e-01   -1.1648479694e+00    1.2800000000e+02    5.9419462907e-05    1.0000000000e+00
