#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
         0   -4.7895715781e-01    5.3540752942e-01   -1.1451022292e+00    6.6614507139e-01   -1.1451022292e+00    1.2800000000e+02    5.6011196296e-05    1.0000000000e+00
         1   -4.7173022950e-01    5.2297228912e-01   -1.1465334928e+00    6.7480326327e-01   -1.1465334928e+00    1.2800000000e+02    5.8090024424e-05    1.0000000000e+00
         2   -4.5995656394e-01    4.3608939605e-01   -1.1314778477e+00    6.7152128372e-01   -1.1314778477e+00    1.2800000000e+02    6.0301982447e-05    1.0000000000e+00
         3   -4.7002914984e-01    4.9797360625e-01   -1.1426535470e+00    6.7262439716e-01   -1.1426535470e+00    1.2800000000e+02    5.9882065433e-05    1.0000000000e+00
         4   -4.8651320111e-01    5.2300039536e-01   -1.1520491583e+00    6.6553595721e-01   -1.1520491583e+00    1.2800000000e+02    5.9545585948e-05    1.0000000000e+00
         5   -4.7643005402e-01    4.8467482763e-01   -1.1466637871e+00    6.7023373305e-01   -1.1466637871e+00    1.2800000000e+02    5.9994760743e-05    1.0000000000e+00
         6   -4.7242243555e-01    4.9710173861e-01   -1.1472329576e+00    6.7481052200e-01   -1.1472329576e+00    1.2800000000e+02    5.9625419897e-05    1.0000000000e+00
         7   -4.6189636864e-01    4.2290371382e-01   -1.1354290641e+00    6.7353269545e-01   -1.1354290641e+00    1.2800000000e+02    5.9734306628e-05    1.0000000000e+00
         8   -4.6173553190e-01    4.2773857738e-01   -1.1335130704e+00    6.7177753849e-01   -1.1335130704e+00    1.2800000000e+02    5.9723779309e-05    1.0000000000e+00
         9   -4.5911602081e-01    4.1227165062e-01   -1.1269952878e+00    6.6787926696e-01   -1.1269952878e+00    1.2800000000e+02    5.9973710933e-05    1.0000000000e+00
        10   -4.7818493981e-01    5.5819782465e-01   -1.1453448443e+00    6.6715990452e-01   -1.1453448443e+00    1.2800000000e+02    5.9778085937e-05    1.0000000000e+00
        11   -4.6612048276e-01    6.0402655808e-01   -1.1461289760e+00    6.8000849328e-01   -1.1461289760e+00    1.2800000000e+02    6.1006782229e-05    1.0000000000e+00
        12   -4.4752878904e-01    4.2599682016e-01   -1.1298414326e+00    6.8231264354e-01   -1.1298414326e+00    1.2800000000e+02    1.5288772463e-04    1.0000000000e+00
        13   -4.4661531519e-01    4.2232685604e-01   -1.1272401668e+00    6.8062485166e-01   -1.1272401668e+00    1.2800000000e+02    5.9723886729e-05    1.0000000000e+00
        14   -4.4010438053e-01    3.8134874608e-01   -1.1277089233e+00    6.8760454280e-01   -1.1277089233e+00    1.2800000000e+02    6.0262421865e-05    1.0000000000e+00
        15   -4.3692476085e-01    3.8710376537e-01   -1.1265685330e+00    6.8964377215e-01   -1.1265685330e+00    1.2800000000e+02    6.0066518557e-05    1.0000000000e+00
        16   -4.3371748864e-01    3.6367617130e-01   -1.1153778053e+00    6.8166031666e-01   -1.1153778053e+00    1.2800000000e+02    5.9710395501e-05    1.0000000000e+00
        17   -4.2902603715e-01    3.4395194127e-01   -1.1104258668e+00    6.8139982967e-01   -1.1104258668e+00    1.2800000000e+02    6.0274853521e-05    1.0000000000e+00
        18   -4.4805513401e-01    4.3488346747e-01   -1.1203025824e+00    6.7224744839e-01   -1.1203025824e+00    1.2800000000e+02    6.0160244178e-05    1.0000000000e+00
        19   -4.7688961311e-01    5.9783114547e-01   -1.1450805034e+00    6.6819089026e-01   -1.1450805034e+00    1.2800000000e+02    5.9587553700e-05    1.0000000000e+00
        20   -5.0511925126e-01    9.0993662704e-01   -1.1737647793e+00    6.6864552802e-01   -1.1737647793e+00    1.2800000000e+02    6.0280278316e-05    1.0000000000e+00
        21   -5.1306221692e-01    1.0780861476e+00   -1.1864421922e+00    6.7337997526e-01   -1.1864421922e+00    1.2800000000e+02    5.9689692407e-05    1.0000000000e+00
        22   -4.4873931240e-01    4.2007527956e-01   -1.1244349360e+00    6.7569562359e-01   -1.1244349360e+00    1.2800000000e+02    5.9829975608e-05    1.0000000000e+00
        23   -4.4785330677e-01    4.3478716896e-01   -1.1284991796e+00    6.8064587280e-01   -1.1284991796e+00    1.2800000000e+02    5.9994741203e-05    1.0000000000e+00
        24   -4.2806006906e-01    3.6391713149e-01   -1.1179549273e+00    6.8989485820e-01   -1.1179549273e+00    1.2800000000e+02    5.9992290041e-05    1.0000000000e+00
        25   -4.2951424271e-01    3.7687606527e-01   -1.1257219391e+00    6.9620769635e-01   -1.1257219391e+00    1.2800000000e+02    5.9669648408e-05    1.0000000000e+00
        26   -4.2319550225e-01    3.4343091640e-01   -1.1180192746e+00    6.9482377240e-01   -1.1180192746e+00    1.2800000000e+02    5.9914848642e-05    1.0000000000e+00
        27   -4.3329795037e-01    3.7366921779e-01   -1.1265561902e+00    6.9325823979e-01   -1.1265561902e+00    1.2800000000e+02    5.9745019541e-05    1.0000000000e+00
        28   -4.2715347330e-01    3.4395251821e-01   -1.1124542507e+00    6.8530077735e-01   -1.1124542507e+00    1.2800000000e+02    5.9635375965e-05    1.0000000000e+00
        29   -4.3101037657e-01    3.6078217937e-01   -1.1215548488e+00    6.9054447222e-01   -1.1215548488e+00    1.2800000000e+02    5.9683579099e-05    1.0000000000e+00
        30   -4.2168468971e-01    3.3988278567e-01   -1.1161553762e+00    6.9447068649e-01   -1.1161553762e+00    1.2800000000e+02    5.9804062502e-05    1.0000000000e+00
        31   -4.3163073691e-01    3.6082339246e-01   -1.1229292121e+00    6.9129847522e-01   -1.1229292121e+00    1.2800000000e+02    6.0188027344e-05    1.0000000000e+00
        32   -4.3908827092e-01    3.7739948833e-01   -1.1190532419e+00    6.7996497097e-01   -1.1190532419e+00    1.2800000000e+02    6.0033081038e-05    1.0000000000e+00
        33   -4.3274184777e-01    3.6193589859e-01   -1.1237616228e+00    6.9101977501e-01   -1.1237616228e+00    1.2800000000e+02    5.9943207983e-05    1.0000000000e+00
        34   -4.5764424913e-01    4.7108625607e-01   -1.1302683156e+00    6.7262406651e-01   -1.1302683156e+00    1.2800000000e+02    5.9748339833e-05    1.0000000000e+00
        35   -4.5390973233e-01    4.0367492052e-01   -1.1221987908e+00    6.6828905848e-01   -1.1221987908e+00    1.2800000000e+02    6.0306582036e-05    1.0000000000e+00
        36   -4.5984179098e-01    3.9564310493e-01   -1.1215743760e+00    6.6173258505e-01   -1.1215743760e+00    1.2800000000e+02    5.9415097670e-05    1.0000000000e+00
        37   -4.6113057299e-01    4.1353542619e-01   -1.1193493308e+00    6.5821875781e-01   -1.1193493308e+00    1.2800000000e+02    5.9969887701e-05    1.0000000000e+00
        38   -4.6498594793e-01    4.2054355456e-01   -1.1242989327e+00    6.5931298475e-01   -1.1242989327e+00    1.2800000000e+02    5.9183183584e-05    1.0000000000e+00
        39   -4.8366570489e-01    5.1359161429e-01   -1.1469078285e+00    6.6324212360e-01   -1.1469078285e+00    1.2800000000e+02    5.9702431635e-05    1.0000000000e+00
        40   -4.8785553344e-01    5.2813624903e-01   -1.1581750013e+00    6.7031946786e-01   -1.1581750013e+00    1.2800000000e+02    6.0110009766e-05    1.0000000000e+00
