#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
         0   -5.3091076402e-01    1.2563909518e+00   -1.2351590613e+00    7.0424829725e-01   -1.2351590613e+00    1.2800000000e+02    5.6595263672e-05    1.0000000000e+00
         1   -5.1888159482e-01    1.0895369882e+00   -1.2280206539e+00    7.0913905912e-01   -1.2280206539e+00    1.2800000000e+02    5.9217587864e-05    1.0000000000e+00
         2   -5.3743693932e-01    1.4564115923e+00   -1.2512582418e+00    7.1382130244e-01   -1.2512582418e+00    1.2800000000e+02    5.9686347658e-05    1.0000000000e+00
         3   -5.0131266997e-01    1.0717968709e+00   -1.2265676455e+00    7.2525497553e-01   -1.2265676455e+00    1.2800000000e+02    6.0019750979e-05    1.0000000000e+00
         4   -4.9328083206e-01    9.1228365052e-01   -1.2205308793e+00    7.2725004723e-01   -1.2205308793e+00    1.2800000000e+02    5.9915927761e-05    1.0000000000e+00
         5   -5.0305409152e-01    1.1639053656e+00   -1.2295045156e+00    7.2645042407e-01   -1.2295045156e+00    1.2800000000e+02    5.9658754886e-05    1.0000000000e+00
         6   -4.8974804109e-01    9.0602216444e-01   -1.2169076155e+00    7.2715957438e-01   -1.2169076155e+00    1.2800000000e+02    6.0489912098e-05    1.0000000000e+00
         7   -4.7284509350e-01    8.3532337001e-01   -1.1976009662e+00    7.2475587266e-01   -1.1976009662e+00    1.2800000000e+02    7.5786425768e-05    1.0000000000e+00
         8   -4.5634871310e-01    6.1725454283e-01   -1.1733882303e+00    7.1703951719e-01   -1.1733882303e+00    1.2800000000e+02    5.9984423817e-05    1.0000000000e+00
         9   -4.8666701928e-01    9.6691132396e-01   -1.2086249123e+00    7.2195789304e-01   -1.2086249123e+00    1.2800000000e+02    6.0121123031e-05    1.0000000000e+00
        10   -6.3058254810e-01    6.5527090163e+00   -1.3624118312e+00    7.3182928308e-01   -1.3624118312e+00    1.2800000000e+02    5.9875449217e-05    1.0000000000e+00
        11   -7.2504966112e-01    1.1615698578e+01   -1.4511581851e+00    7.2610852395e-01   -1.4511581851e+00    1.2800000000e+02    5.9896132786e-05    1.0000000000e+00
        12   -5.6094387640e-01    3.5875666591e+00   -1.2879635495e+00    7.2701967314e-01   -1.2879635495e+00    1.2800000000e+02    6.0287250996e-05    1.0000000000e+00
        13   -5.1294263268e-01    1.8124077401e+00   -1.2439576870e+00    7.3101505434e-01   -1.2439576870e+00    1.2800000000e+02    6.0171303719e-05    1.0000000000e+00
        14   -4.9690783341e-01    1.2328178864e+00   -1.2324720784e+00    7.3556424499e-01   -1.2324720784e+00    1.2800000000e+02    6.0456489244e-05    1.0000000000e+00
        15   -4.8152083677e-01    1.0507470207e+00   -1.2115405511e+00    7.3001971434e-01   -1.2115405511e+00    1.2800000000e+02    5.9935761698e-05    1.0000000000e+00
        16   -5.1207902483e-01    1.4168960838e+00   -1.2373558872e+00    7.2527686235e-01   -1.2373558872e+00    1.2800000000e+02    6.0387583030e-05    1.0000000000e+00
