#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             Coulomb             BlockWeight         BlockCPU            AcceptRatio         
         0   -5.3159186335e-01    8.8205586393e-01   -1.2277944397e+00    6.9620257633e-01   -1.2277944397e+00    1.2800000000e+02    5.4781904321e-05    1.0000000000e+00
         1   -5.2288149758e-01    7.5589238257e-01   -1.2174082203e+00    6.9452672271e-01   -1.2174082203e+00    1.2800000000e+02    5.8617636718e-05    1.0000000000e+00
         2   -5.3148232287e-01    7.8114044538e-01   -1.2279661206e+00    6.9648379775e-01   -1.2279661206e+00    1.2800000000e+02    5.9704428693e-05    1.0000000000e+00
         3   -5.0575157830e-01    6.6041204164e-01   -1.2021364696e+00    6.9638489129e-01   -1.2021364696e+00    1.2800000000e+02    5.9950185527e-05    1.0000000000e+00
         4   -5.0715821051e-01    6.4717847660e-01   -1.2004414239e+00    6.9328321342e-01   -1.2004414239e+00    1.2800000000e+02    5.9882255858e-05    1.0000000000e+00
         5   -4.9682107726e-01    5.9540244979e-01   -1.1844095768e+00    6.8758849950e-01   -1.1844095768e+00    1.2800000000e+02    5.9493378913e-05    1.0000000000e+00
         6   -5.1057939455e-01    9.0873048226e-01   -1.2118127760e+00    7.0123338143e-01   -1.2118127760e+00    1.2800000000e+02    5.9790751973e-05    1.0000000000e+00
         7   -5.0309908558e-01    8.5424073949e-01   -1.2112148698e+00    7.0811578422e-01   -1.2112148698e+00    1.2800000000e+02    5.9919941428e-05    1.0000000000e+00
         8   -4.7851988991e-01    5.5566218446e-01   -1.1880125701e+00    7.0949268021e-01   -1.1880125701e+00    1.2800000000e+02    5.9861757812e-05    1.0000000000e+00
         9   -4.9051535373e-01    6.4903637152e-01   -1.1948808330e+00    7.0436547927e-01   -1.1948808330e+00    1.2800000000e+02    5.9871957987e-05    1.0000000000e+00
        10   -4.5787466663e-01    3.9288326735e-01   -1.1643690142e+00    7.0649434756e-01   -1.1643690142e+00    1.2800000000e+02    5.9455195323e-05    1.0000000000e+00
        11   -4.6781616072e-01    5.1946847858e-01   -1.1683082942e+00    7.0049213348e-01   -1.1683082942e+00    1.2800000000e+02    5.9526333008e-05    1.0000000000e+00
        12   -4.9423521393e-01    8.3282492949e-01   -1.1959328867e+00    7.0169767272e-01   -1.1959328867e+00    1.2800000000e+02    5.9324931630e-05    1.0000000000e+00
        13   -4.9642454013e-01    8.0238436230e-01   -1.2027178051e+00    7.0629326502e-01   -1.2027178051e+00    1.2800000000e+02    6.0222509770e-05    1.0000000000e+00
        14   -4.7661580300e-01    5.9121498032e-01   -1.1887434768e+00    7.1212767376e-01   -1.1887434768e+00    1.2800000000e+02    5.9481889650e-05    1.0000000000e+00
        15   -4.6794190748e-01    4.5526547948e-01   -1.1807212592e+00    7.1277935173e-01   -1.1807212592e+00    1.2800000000e+02    6.0018041982e-05    1.0000000000e+00
        16   -4.6630923556e-01    4.8130238640e-01   -1.1921918072e+00    7.2588257163e-01   -1.1921918072e+00    1.2800000000e+02    6.0108227519e-05    1.0000000000e+00
        17   -4.7353638380e-01    5.3693406810e-01   -1.2045553530e+00    7.3101896918e-01   -1.2045553530e+00    1.2800000000e+02    5.9686181626e-05    1.0000000000e+00
        18   -5.0337804196e-01    6.7616984468e-01   -1.2260469624e+00    7.2266892046e-01   -1.2260469624e+00    1.2800000000e+02    5.9627055656e-05    1.0000000000e+00
        19   -5.3107662888e-01    1.2323136607e+00   -1.2471613941e+00    7.1608476524e-01   -1.2471613941e+00    1.2800000000e+02    5.9981245101e-05    1.0000000000e+00
        20   -4.8688783671e-01    5.9567758208e-01   -1.2034674081e+00    7.1657957138e-01   -1.2034674081e+00    1.2800000000e+02    6.0100361342e-05    1.0000000000e+00
        21   -4.9018656627e-01    6.6560618117e-01   -1.2004292922e+00    7.1024272597e-01   -1.2004292922e+00    1.2800000000e+02    6.1183535170e-05    1.0000000000e+00
        22   -5.4761376428e-01    1.6082658030e+00   -1.2559575530e+00    7.0834378870e-01   -1.2559575530e+00    1.2800000000e+02    1.5422666993e-04    1.0000000000e+00
        23   -5.9259440267e-01    3.2027860656e+00   -1.3012761259e+00    7.0868172319e-01   -1.3012761259e+00    1.2800000000e+02    5.9627734412e-05    1.0000000000e+00
        24   -4.8341655033e-01    6.2347380103e-01   -1.1975650224e+00    7.1414847206e-01   -1.1975650224e+00    1.2800000000e+02    5.9951455064e-05    1.0000000000e+00
        25   -4.9602032930e-01    6.8208940713e-01   -1.2129690220e+00    7.1694869270e-01   -1.2129690220e+00    1.2800000000e+02    6.0091313468e-05    1.0000000000e+00
        26   -4.7091556154e-01    5.2141202940e-01   -1.1952425194e+00    7.2432695786e-01   -1.1952425194e+00    1.2800000000e+02    5.9559218766e-05    1.0000000000e+00
        27   -4.8672876377e-01    7.6400110980e-01   -1.2193119154e+00    7.3258315165e-01   -1.2193119154e+00    1.2800000000e+02    5.9812207031e-05    1.0000000000e+00
        28   -4.6986660665e-01    6.0723566001e-01   -1.2063823347e+00    7.3651572810e-01   -1.2063823347e+00    1.2800000000e+02    5.9910561543e-05    1.0000000000e+00
        29   -5.2726939297e-01    1.9394724277e+00   -1.2666443825e+00    7.3937498950e-01   -1.2666443825e+00    1.2800000000e+02    6.0063725599e-05    1.0000000000e+00
        30   -4.5913869726e-01    6.4471352851e-01   -1.1998188014e+00    7.4068010410e-01   -1.1998188014e+00    1.2800000000e+02    6.0208295896e-05    1.0000000000e+00
        31   -4.4259354953e-01    4.9930187301e-01   -1.1760670466e+00    7.3347349708e-01   -1.1760670466e+00    1.2800000000e+02    5.9693798832e-05    1.0000000000e+00
        32   -4.5125735650e-01    5.9950379732e-01   -1.1728060091e+00    7.2154865265e-01   -1.1728060091e+00    1.2800000000e+02    5.9896621110e-05    1.0000000000e+00
        33   -4.9454794550e-01    1.3513399178e+00   -1.2120785138e+00    7.1753056830e-01   -1.2120785138e+00    1.2800000000e+02    5.9629184591e-05    1.0000000000e+00
        34   -4.3566671557e-01    4.6359082305e-01   -1.1582856644e+00    7.2261894887e-01   -1.1582856644e+00    1.2800000000e+02    5.9819687497e-05    1.0000000000e+00
        35   -4.5063584767e-01    5.3975835365e-01   -1.1729505823e+00    7.2231473462e-01   -1.1729505823e+00    1.2800000000e+02    5.9729199180e-05    1.0000000000e+00
        36   -4.4213451711e-01    4.6192913867e-01   -1.1606794795e+00    7.1854496236e-01   -1.1606794795e+00    1.2800000000e+02    6.0139345706e-05    1.0000000000e+00
        37   -4.3197204799e-01    4.3272112424e-01   -1.1682359384e+00    7.3626389038e-01   -1.1682359384e+00    1.2800000000e+02    6.0318608412e-05    1.0000000000e+00
        38   -4.3549559109e-01    4.2008606043e-01   -1.1746563374e+00    7.3916074628e-01   -1.1746563374e+00    1.2800000000e+02    6.0202309584e-05    1.0000000000e+00
        39   -4.4063505656e-01    5.7548765930e-01   -1.1891459790e+00    7.4851092243e-01   -1.1891459790e+00    1.2800000000e+02    6.0390268541e-05    1.0000000000e+00
        40   -4.2737845409e-01    3.9852526433e-01   -1.1752294103e+00    7.4785095625e-01   -1.1752294103e+00    1.2800000000e+02    5.9256201155e-05    1.0000000000e+00
        41   -4.1893670984e-01    3.5491254824e-01   -1.1674932936e+00    7.4855658380e-01   -1.1674932936e+00    1.2800000000e+02    5.9598242174e-05    1.0000000000e+00
        42   -4.2418134797e-01    3.7987960701e-01   -1.1726564637e+00    7.4847511573e-01   -1.1726564637e+00    1.2800000000e+02    5.9612788061e-05    1.0000000000e+00
        43   -4.3546358754e-01    4.2583531530e-01   -1.1894887525e+00    7.5402516500e-01   -1.1894887525e+00    1.2800000000e+02    5.9714829110e-05    1.0000000000e+00
        44   -4.5177097838e-01    5.0526465776e-01   -1.2042215826e+00    7.5245060426e-01   -1.2042215826e+00    1.2800000000e+02    5.9760053738e-05    1.0000000000e+00
