#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            Coulomb             IonIon              BlockWeight         BlockCPU            AcceptRatio         
        20   -7.2089923243e+01    5.3836823443e+03   -1.4338998689e+02    7.1300063645e+01    3.8588542665e+01   -1.9731156304e+02    1.5333033487e+01    1.2800000000e+04    6.6805914580e-02    8.3391927083e-01
        21   -7.2436425209e+01    5.3462191046e+03   -1.4196209697e+02    6.9525671760e+01    3.8420762768e+01   -1.9571589322e+02    1.5333033487e+01    1.2800000000e+04    6.6739815957e-02    8.3343750000e-01
        22   -7.1909882439e+01    5.6006106946e+03   -1.4004174115e+02    6.8131858712e+01    3.8520373487e+01   -1.9389514813e+02    1.5333033487e+01    1.2800000000e+04    6.6797326929e-02    8.3425130208e-01
        23   -7.2013575333e+01    5.2714363920e+03   -1.3926349902e+02    6.7249923688e+01    3.8483587889e+01   -1.9308012040e+02    1.5333033487e+01    1.2800000000e+04    6.6789871602e-02    8.3468750000e-01
        24   -7.1756244453e+01    5.2155458952e+03   -1.4095666454e+02    6.9200420084e+01    3.8295034680e+01   -1.9458473270e+02    1.5333033487e+01    1.2800000000e+04    6.6806100684e-02    8.3499348958e-01
        25   -7.1923892674e+01    5.2698448386e+03   -1.4397630294e+02    7.2052410262e+01    3.8309042746e+01   -1.9761837917e+02    1.5333033487e+01    1.2800000000e+04    6.6749838364e-02    8.3289713542e-01
        26   -7.2119611459e+01    5.2775806117e+03   -1.4019659926e+02    6.8076987806e+01    3.8374023490e+01   -1.9390365624e+02    1.5333033487e+01    1.2800000000e+04    6.6821667329e-02    8.3585286458e-01
        27   -7.2868528093e+01    7.0143680201e+03   -1.3997858083e+02    6.7110052733e+01    3.8594281653e+01   -1.9390589597e+02    1.5333033487e+01    1.2800000000e+04    6.6812891123e-02    8.3470703125e-01
        28   -7.3159463570e+01    5.6693713481e+03   -1.4308965997e+02    6.9930196396e+01    3.8405343158e+01   -1.9682803661e+02    1.5333033487e+01    1.2800000000e+04    6.6741775767e-02    8.3296223958e-01
        29   -7.2575802647e+01    5.4199957578e+03   -1.4136122760e+02    6.8785424956e+01    3.8501782319e+01   -1.9519604341e+02    1.5333033487e+01    1.2800000000e+04    6.6731442949e-02    8.3254557292e-01
        30   -7.2515498007e+01    5.4108754975e+03   -1.4101258416e+02    6.8497086157e+01    3.8320243806e+01   -1.9466586146e+02    1.5333033487e+01    1.2800000000e+04    6.6789346533e-02    8.3488932292e-01
        31   -7.1833041359e+01    5.2471626063e+03   -1.3822729896e+02    6.6394257605e+01    3.8593296329e+01   -1.9215362878e+02    1.5333033487e+01    1.2800000000e+04    6.6796505029e-02    8.3492187500e-01
        32   -7.2453327035e+01    5.7956607260e+03   -1.3935719158e+02    6.6903864547e+01    3.8510789369e+01   -1.9320101444e+02    1.5333033487e+01    1.2800000000e+04    6.6818934014e-02    8.3516927083e-01
        33   -7.2146460509e+01    5.3046792331e+03   -1.3941943242e+02    6.7272971913e+01    3.8271024622e+01   -1.9302349053e+02    1.5333033487e+01    1.2800000000e+04    6.6762665625e-02    8.3382161458e-01
        34   -7.1933509328e+01    5.4265978053e+03   -1.4232910012e+02    7.0395590797e+01    3.8871440111e+01   -1.9653357372e+02    1.5333033487e+01    1.2800000000e+04    6.6741029385e-02    8.3315104167e-01
        35   -7.3157176441e+01    6.2508523346e+03   -1.4403241122e+02    7.0875234777e+01    3.8252954896e+01   -1.9761839960e+02    1.5333033487e+01    1.2800000000e+04    6.6781456016e-02    8.3401041667e-01
        36   -7.1939518901e+01    5.3635938387e+03   -1.3993668210e+02    6.7997163198e+01    3.8282760986e+01   -1.9355247657e+02    1.5333033487e+01    1.2800000000e+04    6.6846206152e-02    8.3586588542e-01
        37   -7.2987483518e+01    6.0308612448e+03   -1.4402512283e+02    7.1037639310e+01    3.8421425269e+01   -1.9777958158e+02    1.5333033487e+01    1.2800000000e+04    6.6779418770e-02    8.3373046875e-01
        38   -7.1768006809e+01    5.2331407099e+03   -1.4135329408e+02    6.9585287275e+01    3.8589097895e+01   -1.9527542547e+02    1.5333033487e+01    1.2800000000e+04    6.6751375215e-02    8.3310546875e-01
        39   -7.1940866022e+01    5.2253063577e+03   -1.3878718788e+02    6.6846321854e+01    3.8580726358e+01   -1.9270094772e+02    1.5333033487e+01    1.2800000000e+04    6.6777882607e-02    8.3380208333e-01
        40   -7.2066264251e+01    5.2543363127e+03   -1.3902893581e+02    6.6962671556e+01    3.8330454121e+01   -1.9269242342e+02    1.5333033487e+01    1.2800000000e+04    6.6784520146e-02    8.3427734375e-01
        41   -7.2176533326e+01    5.2897734686e+03   -1.3711688044e+02    6.4940347114e+01    3.8542045189e+01   -1.9099195912e+02    1.5333033487e+01    1.2800000000e+04    6.6797515205e-02    8.3579427083e-01
        42   -7.1788431281e+01    5.2178820474e+03   -1.3977204414e+02    6.7983612864e+01    3.8844401164e+01   -1.9394947880e+02    1.5333033487e+01    1.2800000000e+04    6.6785358750e-02    8.3417317708e-01
        43   -7.2467187553e+01    5.6292481446e+03   -1.4331554382e+02    7.0848356263e+01    3.8832233535e+01   -1.9748081084e+02    1.5333033487e+01    1.2800000000e+04    6.6766151343e-02    8.3393880208e-01
        44   -7.2823447599e+01    5.7510193476e+03   -1.4400675280e+02    7.1183305196e+01    3.8412730305e+01   -1.9775251659e+02    1.5333033487e+01    1.2800000000e+04    6.6779448521e-02    8.3347005208e-01
        45   -7.2519846146e+01    5.3404658150e+03   -1.3942754814e+02    6.6907701998e+01    3.7992203008e+01   -1.9275278464e+02    1.5333033487e+01    1.2800000000e+04    6.6780041724e-02    8.3369791667e-01
        46   -7.2393385373e+01    5.4547935232e+03   -1.4059808643e+02    6.8204701060e+01    3.8620409732e+01   -1.9455152965e+02    1.5333033487e+01    1.2800000000e+04    6.6793062515e-02    8.3461588542e-01
        47   -7.2199054871e+01    5.3487203319e+03   -1.4140678800e+02    6.9207733130e+01    3.8462717132e+01   -1.9520253862e+02    1.5333033487e+01    1.2800000000e+04    6.6711743984e-02    8.3278645833e-01
        48   -7.2339326000e+01    5.3551925445e+03   -1.4145661926e+02    6.9117293263e+01    3.8544156514e+01   -1.9533380926e+02    1.5333033487e+01    1.2800000000e+04    6.6765368872e-02    8.3396484375e-01
        49   -7.2470736657e+01    5.4296963950e+03   -1.3958947204e+02    6.7118735381e+01    3.8568420365e+01   -1.9349092589e+02    1.5333033487e+01    1.2800000000e+04    6.6768674121e-02    8.3390625000e-01
        50   -7.1754186789e+01    5.2661473794e+03   -1.3910259942e+02    6.7348412635e+01    3.8418109218e+01   -1.9285374213e+02    1.5333033487e+01    1.2800000000e+04    6.6817186621e-02    8.3580729167e-01
        51   -7.2205504131e+01    5.2861072262e+03   -1.3927904040e+02    6.7073536265e+01    3.8011164838e+01   -1.9262323872e+02    1.5333033487e+01    1.2800000000e+04    6.6793664043e-02    8.3529947917e-01
        52   -7.3060584125e+01    7.0625163168e+03   -1.4081760975e+02    6.7757025622e+01    3.8326239819e+01   -1.9447688305e+02    1.5333033487e+01    1.2800000000e+04    6.6794593647e-02    8.3379557292e-01
        53   -7.1765995441e+01    5.2364623445e+03   -1.4240312910e+02    7.0637133658e+01    3.8241772891e+01   -1.9597793548e+02    1.5333033487e+01    1.2800000000e+04    6.6793987681e-02    8.3432291667e-01
        54   -7.3337137929e+01    6.4108485899e+03   -1.3958353888e+02    6.6246400948e+01    3.8264910326e+01   -1.9318148269e+02    1.5333033487e+01    1.2800000000e+04    6.6818059966e-02    8.3602213542e-01
        55   -7.2632453919e+01    6.9328976127e+03   -1.3885591094e+02    6.6223457024e+01    3.8413477465e+01   -1.9260242190e+02    1.5333033487e+01    1.2800000000e+04    6.6783039028e-02    8.3446614583e-01
        56   -7.2168978063e+01    5.3158359160e+03   -1.4005068344e+02    6.7881705372e+01    3.8303848386e+01   -1.9368756531e+02    1.5333033487e+01    1.2800000000e+04    6.6753493896e-02    8.3272135417e-01
        57   -7.2895334859e+01    5.8437374435e+03   -1.4230932366e+02    6.9413988804e+01    3.8301846141e+01   -1.9594420329e+02    1.5333033487e+01    1.2800000000e+04    6.6747023779e-02    8.3376953125e-01
        58   -7.2144288649e+01    5.3042777656e+03   -1.4195457101e+02    6.9810282358e+01    3.8374399186e+01   -1.9566200368e+02    1.5333033487e+01    1.2800000000e+04    6.6732840396e-02    8.3337890625e-01
        59   -7.1895372188e+01    5.2628515197e+03   -1.4016200484e+02    6.8266632649e+01    3.8392526842e+01   -1.9388756517e+02    1.5333033487e+01    1.2800000000e+04    6.6821498530e-02    8.3507812500e-01
        60   -7.2322276959e+01    5.3278786606e+03   -1.3791426666e+02    6.5591989703e+01    3.8302978662e+01   -1.9155027881e+02    1.5333033487e+01    1.2800000000e+04    6.6792060732e-02    8.3472656250e-01
        61   -7.2430468349e+01    5.9675831053e+03   -1.4192998562e+02    6.9499517268e+01    3.8588849144e+01   -1.9585186825e+02    1.5333033487e+01    1.2800000000e+04    6.6775649600e-02    8.3401692708e-01
        62   -7.2575021299e+01    5.5464311942e+03   -1.4069342123e+02    6.8118399932e+01    3.8326170825e+01   -1.9435262554e+02    1.5333033487e+01    1.2800000000e+04    6.6794010166e-02    8.3535807292e-01
        63   -7.2053243400e+01    5.3056752075e+03   -1.3969196038e+02    6.7638716979e+01    3.8200088881e+01   -1.9322508275e+02    1.5333033487e+01    1.2800000000e+04    6.6806699204e-02    8.3544270833e-01
        64   -7.1629605114e+01    5.1684554523e+03   -1.3937342248e+02    6.7743817364e+01    3.8376468407e+01   -1.9308292437e+02    1.5333033487e+01    1.2800000000e+04    6.6769636523e-02    8.3444661458e-01
        65   -7.1654096886e+01    5.1998606762e+03   -1.4023387183e+02    6.8579774948e+01    3.8385923092e+01   -1.9395282841e+02    1.5333033487e+01    1.2800000000e+04    6.6743115840e-02    8.3335286458e-01
        66   -7.1821154985e+01    5.2197947948e+03   -1.3991226553e+02    6.8091110545e+01    3.8557892788e+01   -1.9380319180e+02    1.5333033487e+01    1.2800000000e+04    6.6696121787e-02    8.3455078125e-01
        67   -7.2007149887e+01    5.2396841852e+03   -1.3849867162e+02    6.6491521732e+01    3.8202188159e+01   -1.9203389327e+02    1.5333033487e+01    1.2800000000e+04    6.6697508687e-02    8.3550781250e-01
        68   -7.1803664271e+01    5.2551439151e+03   -1.4203921983e+02    7.0235555560e+01    3.8609325158e+01   -1.9598157848e+02    1.5333033487e+01    1.2800000000e+04    6.6650733130e-02    8.3325520833e-01
        69   -7.2016164303e+01    5.2495394227e+03   -1.3974226902e+02    6.7726104718e+01    3.8482266765e+01   -1.9355756927e+02    1.5333033487e+01    1.2800000000e+04    6.6660629360e-02    8.3372395833e-01
        70   -7.2427400111e+01    5.4267447068e+03   -1.4227556947e+02    6.9848169355e+01    3.8436480473e+01   -1.9604508343e+02    1.5333033487e+01    1.2800000000e+04    6.6630604585e-02    8.3343098958e-01
        71   -7.1632445670e+01    5.1857666835e+03   -1.4093069563e+02    6.9298249957e+01    3.8306651966e+01   -1.9457038108e+02    1.5333033487e+01    1.2800000000e+04    6.6697124375e-02    8.3427083333e-01
        72   -7.2138298663e+01    5.3681373841e+03   -1.4412289883e+02    7.1984600168e+01    3.8491832096e+01   -1.9794776441e+02    1.5333033487e+01    1.2800000000e+04    6.6657473823e-02    8.3238281250e-01
        73   -7.2268300841e+01    5.3024613270e+03   -1.3752433367e+02    6.5256032825e+01    3.8160133370e+01   -1.9101750052e+02    1.5333033487e+01    1.2800000000e+04    6.6694554243e-02    8.3535156250e-01
        74   -7.1997724883e+01    5.3935737473e+03   -1.4186894183e+02    6.9871216945e+01    3.8298518507e+01   -1.9550049382e+02    1.5333033487e+01    1.2800000000e+04    6.6560006343e-02    8.3538411458e-01
        75   -7.1588596382e+01    5.1975129344e+03   -1.3839096531e+02    6.6802368923e+01    3.8253219599e+01   -1.9197721839e+02    1.5333033487e+01    1.2800000000e+04    6.6725866753e-02    8.3591145833e-01
        76   -7.1842115443e+01    5.2071550024e+03   -1.4025743912e+02    6.8415323678e+01    3.8557948705e+01   -1.9414842131e+02    1.5333033487e+01    1.2800000000e+04    6.6638361309e-02    8.3190755208e-01
        77   -7.3295057142e+01    6.2694487366e+03   -1.4168319787e+02    6.8388140732e+01    3.8381847777e+01   -1.9539807914e+02    1.5333033487e+01    1.2800000000e+04    6.6638925073e-02    8.3401041667e-01
        78   -7.1959579803e+01    5.2582940435e+03   -1.4186726086e+02    6.9907681053e+01    3.8489892863e+01   -1.9569018721e+02    1.5333033487e+01    1.2800000000e+04    6.6677171479e-02    8.3354817708e-01
        79   -7.2342819832e+01    5.4508464922e+03   -1.4332625820e+02    7.0983438372e+01    3.8315466579e+01   -1.9697475827e+02    1.5333033487e+01    1.2800000000e+04    6.6675963750e-02    8.3440104167e-01
        80   -7.2893350797e+01    5.6044288768e+03   -1.4162439699e+02    6.8731046189e+01    3.8501914356e+01   -1.9545934483e+02    1.5333033487e+01    1.2800000000e+04    6.6632878101e-02    8.3316406250e-01
        81   -7.3383879275e+01    6.9508155993e+03   -1.4177086858e+02    6.8386989306e+01    3.8009880043e+01   -1.9511378211e+02    1.5333033487e+01    1.2800000000e+04    6.6681755127e-02    8.3525390625e-01
        82   -7.2179609864e+01    5.3163607914e+03   -1.4025021959e+02    6.8070609723e+01    3.8154616649e+01   -1.9373786972e+02    1.5333033487e+01    1.2800000000e+04    6.6672458774e-02    8.3432942708e-01
        83   -7.4311692086e+01    7.1123523823e+03   -1.4021526027e+02    6.5903568183e+01    3.8461813675e+01   -1.9401010743e+02    1.5333033487e+01    1.2800000000e+04    6.6722443506e-02    8.3681640625e-01
        84   -7.2416759606e+01    5.5889095001e+03   -1.4242114367e+02    7.0004384065e+01    3.8641209342e+01   -1.9639538650e+02    1.5333033487e+01    1.2800000000e+04    6.6669266094e-02    8.3426432292e-01
        85   -7.2045221019e+01    5.2415550663e+03   -1.4092248357e+02    6.8877262553e+01    3.8390641057e+01   -1.9464615812e+02    1.5333033487e+01    1.2800000000e+04    6.6676160615e-02    8.3471354167e-01
        86   -7.1843127675e+01    5.2246555770e+03   -1.4031725173e+02    6.8474124058e+01    3.8373071585e+01   -1.9402335681e+02    1.5333033487e+01    1.2800000000e+04    6.6659680283e-02    8.3464192708e-01
        87   -7.2128127109e+01    5.3017136833e+03   -1.4064370313e+02    6.8515576018e+01    3.8803911848e+01   -1.9478064846e+02    1.5333033487e+01    1.2800000000e+04    6.6627447642e-02    8.3311197917e-01
        88   -7.1735652891e+01    5.1955116312e+03   -1.3744637015e+02    6.5710717260e+01    3.8513414062e+01   -1.9129281770e+02    1.5333033487e+01    1.2800000000e+04    6.6711804922e-02    8.3614583333e-01
        89   -7.1786165867e+01    5.2016768606e+03   -1.4012187308e+02    6.8335707210e+01    3.8498067630e+01   -1.9395297419e+02    1.5333033487e+01    1.2800000000e+04    6.6627581294e-02    8.3343098958e-01
        90   -7.2775979609e+01    5.6865785777e+03   -1.4245380700e+02    6.9677827395e+01    3.8206671477e+01   -1.9599351197e+02    1.5333033487e+01    1.2800000000e+04    6.6693206772e-02    8.3470703125e-01
        91   -7.2147284238e+01    5.4338352384e+03   -1.4079405216e+02    6.8646767925e+01    3.8688449672e+01   -1.9481553532e+02    1.5333033487e+01    1.2800000000e+04    6.6656700122e-02    8.3395182292e-01
        92   -7.1830335195e+01    5.3048382230e+03   -1.4188567512e+02    7.0055339929e+01    3.8762702217e+01   -1.9598141083e+02    1.5333033487e+01    1.2800000000e+04    6.6639160918e-02    8.3291015625e-01
        93   -7.2498692757e+01    5.3424474396e+03   -1.4186908048e+02    6.9370387723e+01    3.8602988396e+01   -1.9580510236e+02    1.5333033487e+01    1.2800000000e+04    6.6634271563e-02    8.3367187500e-01
        94   -7.1874117493e+01    5.2239110651e+03   -1.4239627955e+02    7.0522162058e+01    3.8707941127e+01   -1.9643725417e+02    1.5333033487e+01    1.2800000000e+04    6.6627989858e-02    8.3315755208e-01
        95   -7.1907298398e+01    5.2197814342e+03   -1.4215831392e+02    7.0251015526e+01    3.8768212623e+01   -1.9625956003e+02    1.5333033487e+01    1.2800000000e+04    6.6633490781e-02    8.3220703125e-01
        96   -7.2410404956e+01    5.7189088219e+03   -1.4125642372e+02    6.8846018760e+01    3.8268278659e+01   -1.9485773586e+02    1.5333033487e+01    1.2800000000e+04    6.6666266577e-02    8.3516927083e-01
        97   -7.2181796316e+01    5.2969270935e+03   -1.3890081531e+02    6.6719018995e+01    3.8548515444e+01   -1.9278236424e+02    1.5333033487e+01    1.2800000000e+04    6.6730720562e-02    8.3755859375e-01
        98   -7.2929303704e+01    6.4567360308e+03   -1.4102701950e+02    6.8097715792e+01    3.8623666825e+01   -1.9498371981e+02    1.5333033487e+01    1.2800000000e+04    6.6643497622e-02    8.3350911458e-01
        99   -7.3212757300e+01    6.1241377692e+03   -1.4204806135e+02    6.8835304051e+01    3.8378082844e+01   -1.9575917768e+02    1.5333033487e+01    1.2800000000e+04    6.6568403315e-02    8.3095052083e-01
       100   -7.2092855807e+01    5.2560917532e+03   -1.4120070602e+02    6.9107850212e+01    3.8351325789e+01   -1.9488506530e+02    1.5333033487e+01    1.2800000000e+04    6.6675781602e-02    8.3439453125e-01
       101   -7.1940632789e+01    5.2616162994e+03   -1.4285325120e+02    7.0912618412e+01    3.8520017550e+01   -1.9670630224e+02    1.5333033487e+01    1.2800000000e+04    6.6667424028e-02    8.3361979167e-01
       102   -7.1705919171e+01    5.2318447505e+03   -1.4400633172e+02    7.2300412553e+01    3.8382053987e+01   -1.9772141920e+02    1.5333033487e+01    1.2800000000e+04    6.6649633613e-02    8.3393880208e-01
       103   -7.3656484150e+01    6.3222030492e+03   -1.4469884845e+02    7.1042364296e+01    3.8418340804e+01   -1.9845022274e+02    1.5333033487e+01    1.2800000000e+04    6.6629218022e-02    8.3335937500e-01
       104   -7.3042043459e+01    5.8625023452e+03   -1.4234062810e+02    6.9298584641e+01    3.8477597281e+01   -1.9615125887e+02    1.5333033487e+01    1.2800000000e+04    6.6687549521e-02    8.3472005208e-01
       105   -7.2464615492e+01    5.4077387088e+03   -1.4177350754e+02    6.9308892050e+01    3.8138795536e+01   -1.9524533656e+02    1.5333033487e+01    1.2800000000e+04    6.6742889238e-02    8.3651692708e-01
       106   -7.1807985977e+01    5.3204382627e+03   -1.3791663207e+02    6.6108646091e+01    3.8605988417e+01   -1.9185565397e+02    1.5333033487e+01    1.2800000000e+04    6.6677910181e-02    8.3582682292e-01
       107   -7.2109812222e+01    5.4164444777e+03   -1.4024093989e+02    6.8131127664e+01    3.8480726639e+01   -1.9405470001e+02    1.5333033487e+01    1.2800000000e+04    6.6747862485e-02    8.3718098958e-01
       108   -7.1811660170e+01    5.2077042451e+03   -1.3918797399e+02    6.7376313821e+01    3.8675713799e+01   -1.9319672128e+02    1.5333033487e+01    1.2800000000e+04    6.6671431421e-02    8.3348307292e-01
       109   -7.1632254579e+01    5.1746961532e+03   -1.3927660505e+02    6.7644350475e+01    3.8565796051e+01   -1.9317543459e+02    1.5333033487e+01    1.2800000000e+04    6.6658315645e-02    8.3440104167e-01
       110   -7.1883148750e+01    5.2185455668e+03   -1.4051489118e+02    6.8631742430e+01    3.8555120345e+01   -1.9440304501e+02    1.5333033487e+01    1.2800000000e+04    6.6648119463e-02    8.3248046875e-01
       111   -7.1755989379e+01    5.1933383923e+03   -1.3914008545e+02    6.7384096069e+01    3.8636570781e+01   -1.9310968972e+02    1.5333033487e+01    1.2800000000e+04    6.6705315933e-02    8.3464192708e-01
       112   -7.1776743267e+01    5.1956484255e+03   -1.3783712735e+02    6.6060384086e+01    3.8405182999e+01   -1.9157534384e+02    1.5333033487e+01    1.2800000000e+04    6.6714796387e-02    8.3516927083e-01
       113   -7.1731785288e+01    5.1931232531e+03   -1.3873601018e+02    6.7004224895e+01    3.8415012472e+01   -1.9248405614e+02    1.5333033487e+01    1.2800000000e+04    6.6683869678e-02    8.3498046875e-01
       114   -7.2053436445e+01    5.2406939444e+03   -1.3934120945e+02    6.7287773006e+01    3.8309473281e+01   -1.9298371622e+02    1.5333033487e+01    1.2800000000e+04    6.6663630645e-02    8.3401041667e-01
       115   -7.2265535844e+01    5.3914194115e+03   -1.4215904049e+02    6.9893504648e+01    3.8492525141e+01   -1.9598459912e+02    1.5333033487e+01    1.2800000000e+04    6.6659193813e-02    8.3283854167e-01
       116   -7.1851450145e+01    5.2392251321e+03   -1.3990609629e+02    6.8054646143e+01    3.8383166012e+01   -1.9362229579e+02    1.5333033487e+01    1.2800000000e+04    6.6652854351e-02    8.3414713542e-01
       117   -7.1656653010e+01    5.3604703762e+03   -1.4316555368e+02    7.1508900674e+01    3.8647828233e+01   -1.9714641540e+02    1.5333033487e+01    1.2800000000e+04    6.6664645859e-02    8.3501302083e-01
       118   -7.1708615336e+01    5.3213462878e+03   -1.4230943850e+02    7.0600823161e+01    3.8730408333e+01   -1.9637288032e+02    1.5333033487e+01    1.2800000000e+04    6.6655175649e-02    8.3332682292e-01
       119   -7.2194816705e+01    5.4087987189e+03   -1.3881571010e+02    6.6620893392e+01    3.8581514170e+01   -1.9273025775e+02    1.5333033487e+01    1.2800000000e+04    6.6680912637e-02    8.3540364583e-01
       120   -7.3036363351e+01    5.9639569963e+03   -1.3888636304e+02    6.5849999690e+01    3.8546446806e+01   -1.9276584333e+02    1.5333033487e+01    1.2800000000e+04    6.6696732324e-02    8.3523437500e-01
       121   -7.4765044713e+01    1.4231553439e+04   -1.4463418162e+02    6.9869136908e+01    3.8330435484e+01   -1.9829765059e+02    1.5333033487e+01    1.2800000000e+04    6.6692486064e-02    8.3498697917e-01
       122   -7.1971204243e+01    5.7774859354e+03   -1.4003176879e+02    6.8060564545e+01    3.8842014581e+01   -1.9420681686e+02    1.5333033487e+01    1.2800000000e+04    6.6613807896e-02    8.3303385417e-01
       123   -7.1972021685e+01    5.4508572938e+03   -1.4250595657e+02    7.0533934880e+01    3.8463174164e+01   -1.9630216422e+02    1.5333033487e+01    1.2800000000e+04    6.6718220747e-02    8.3442057292e-01
       124   -7.1953747793e+01    5.8772762615e+03   -1.4400421021e+02    7.2050462420e+01    3.8838997168e+01   -1.9817624087e+02    1.5333033487e+01    1.2800000000e+04    6.6705831768e-02    8.3266927083e-01
       125   -7.2782573666e+01    5.5753377675e+03   -1.3956283600e+02    6.6780262331e+01    3.8396308399e+01   -1.9329217788e+02    1.5333033487e+01    1.2800000000e+04    6.6752589634e-02    8.3580729167e-01
       126   -7.1846871868e+01    5.2327706214e+03   -1.3936922583e+02    6.7522353965e+01    3.8656163933e+01   -1.9335842325e+02    1.5333033487e+01    1.2800000000e+04    6.6756148496e-02    8.3537109375e-01
       127   -7.2250159043e+01    5.3982690386e+03   -1.3934522402e+02    6.7095064978e+01    3.8621107275e+01   -1.9329936478e+02    1.5333033487e+01    1.2800000000e+04    6.6726104272e-02    8.3464843750e-01
       128   -7.2286750810e+01    5.4416614919e+03   -1.4136682436e+02    6.9080073550e+01    3.8538090196e+01   -1.9523794804e+02    1.5333033487e+01    1.2800000000e+04    6.6753732124e-02    8.3516276042e-01
       129   -7.2687761611e+01    5.4770735918e+03   -1.4175790850e+02    6.9070146885e+01    3.8465698277e+01   -1.9555664026e+02    1.5333033487e+01    1.2800000000e+04    6.6715911460e-02    8.3348307292e-01
