#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            Coulomb             IonIon              BlockWeight         BlockCPU            AcceptRatio         
        19   -9.1608675541e+01    8.6527302146e+03   -2.1336187928e+02    1.2175320374e+02    1.5906166793e+02   -4.7458883203e+02    1.0216528483e+02    1.2800000000e+04    3.5279208898e-01    8.9392822266e-01
        20   -9.1407070800e+01    8.6640416571e+03   -2.1075129862e+02    1.1934422782e+02    1.5892111525e+02   -4.7183769870e+02    1.0216528483e+02    1.2800000000e+04    3.5228926043e-01    8.9365478516e-01
        21   -9.1962427340e+01    8.7537971970e+03   -2.1082766169e+02    1.1886523435e+02    1.5886216194e+02   -4.7185510846e+02    1.0216528483e+02    1.2800000000e+04    3.5231575786e-01    8.9415771484e-01
        22   -9.1696361111e+01    9.1720549088e+03   -2.0961122274e+02    1.1791486163e+02    1.5942305049e+02   -4.7119955806e+02    1.0216528483e+02    1.2800000000e+04    3.5248833859e-01    8.9457519531e-01
        23   -9.0792325723e+01    8.3733196287e+03   -2.1104922825e+02    1.2025690253e+02    1.5940983936e+02   -4.7262435244e+02    1.0216528483e+02    1.2800000000e+04    3.5296045883e-01    8.9484863281e-01
        24   -9.0559042509e+01    8.2993279305e+03   -2.1023873217e+02    1.1967968967e+02    1.6026355291e+02   -4.7266756992e+02    1.0216528483e+02    1.2800000000e+04    3.5266041181e-01    8.9365234375e-01
        25   -9.1558450516e+01    8.6256738497e+03   -2.0789300612e+02    1.1633455560e+02    1.5937098551e+02   -4.6942927646e+02    1.0216528483e+02    1.2800000000e+04    3.5280231716e-01    8.9408447266e-01
        26   -9.1827463885e+01    8.6814974778e+03   -2.0792754200e+02    1.1610007811e+02    1.5905833185e+02   -4.6915115867e+02    1.0216528483e+02    1.2800000000e+04    3.5237774225e-01    8.9477539063e-01
        27   -9.1626178500e+01    9.2387251842e+03   -2.1249436550e+02    1.2086818700e+02    1.5962474158e+02   -4.7428439191e+02    1.0216528483e+02    1.2800000000e+04    3.5269841980e-01    8.9396728516e-01
        28   -9.0746252475e+01    8.4081628806e+03   -2.0809940139e+02    1.1735314892e+02    1.5953226074e+02   -4.6979694696e+02    1.0216528483e+02    1.2800000000e+04    3.5277570252e-01    8.9511718750e-01
        29   -9.1826762411e+01    8.8334677323e+03   -2.1452661107e+02    1.2269984866e+02    1.6005713064e+02   -4.7674902654e+02    1.0216528483e+02    1.2800000000e+04    3.5273464016e-01    8.9335937500e-01
        30   -9.1236710896e+01    8.5173363857e+03   -2.1232124183e+02    1.2108453094e+02    1.6009606235e+02   -4.7458258901e+02    1.0216528483e+02    1.2800000000e+04    3.5283430125e-01    8.9414306641e-01
        31   -9.1444928216e+01    8.9532730748e+03   -2.1040741754e+02    1.1896248932e+02    1.5938590141e+02   -4.7195860378e+02    1.0216528483e+02    1.2800000000e+04    3.5263899027e-01    8.9500488281e-01
        32   -9.1446708928e+01    8.5842832818e+03   -2.0906778399e+02    1.1762107506e+02    1.5948289440e+02   -4.7071596322e+02    1.0216528483e+02    1.2800000000e+04    3.5303676780e-01    8.9474853516e-01
        33   -9.0908655533e+01    8.4287796894e+03   -2.0627459902e+02    1.1536594349e+02    1.5915892709e+02   -4.6759881095e+02    1.0216528483e+02    1.2800000000e+04    3.5274242962e-01    8.9469238281e-01
        34   -9.0822113198e+01    8.3256079661e+03   -2.0488482061e+02    1.1406270741e+02    1.5947496839e+02   -4.6652507383e+02    1.0216528483e+02    1.2800000000e+04    3.5255310936e-01    8.9465820312e-01
        35   -9.1277236011e+01    8.4903315190e+03   -2.1016888513e+02    1.1889164912e+02    1.5962036122e+02   -4.7195453118e+02    1.0216528483e+02    1.2800000000e+04    3.5225823945e-01    8.9417236328e-01
        36   -9.2225749037e+01    9.9496328020e+03   -2.1132393815e+02    1.1909818911e+02    1.5986816379e+02   -4.7335738676e+02    1.0216528483e+02    1.2800000000e+04    3.5239839584e-01    8.9360839844e-01
        37   -9.1090918340e+01    8.5933560027e+03   -2.0656693307e+02    1.1547601473e+02    1.5894068310e+02   -4.6767290101e+02    1.0216528483e+02    1.2800000000e+04    3.5298780002e-01    8.9517089844e-01
        38   -9.1076699410e+01    8.6147123983e+03   -2.0717099654e+02    1.1609429713e+02    1.5804298835e+02   -4.6737926971e+02    1.0216528483e+02    1.2800000000e+04    3.5270189436e-01    8.9546630859e-01
        39   -9.1362793961e+01    8.4406080308e+03   -2.0962404025e+02    1.1826124629e+02    1.5821627050e+02   -4.7000559558e+02    1.0216528483e+02    1.2800000000e+04    3.5244185483e-01    8.9398193359e-01
        40   -9.1445172065e+01    8.6557170559e+03   -2.0992569056e+02    1.1848051849e+02    1.5947182159e+02   -4.7156279697e+02    1.0216528483e+02    1.2800000000e+04    3.5287673459e-01    8.9513183594e-01
        41   -9.2956681535e+01    1.0696647539e+04   -2.1134915075e+02    1.1839246922e+02    1.5906355712e+02   -4.7257799271e+02    1.0216528483e+02    1.2800000000e+04    3.5258018990e-01    8.9459716797e-01
        42   -9.1336306625e+01    8.5290850156e+03   -2.0721258410e+02    1.1587627747e+02    1.5943818924e+02   -4.6881605816e+02    1.0216528483e+02    1.2800000000e+04    3.5267748640e-01    8.9486572266e-01
        43   -9.2779611879e+01    9.4836584551e+03   -2.1074859594e+02    1.1796898406e+02    1.5886277210e+02   -4.7177665287e+02    1.0216528483e+02    1.2800000000e+04    3.5276279265e-01    8.9537597656e-01
        44   -9.1842818067e+01    9.6051587799e+03   -2.0718478109e+02    1.1534196302e+02    1.5944495160e+02   -4.6879501751e+02    1.0216528483e+02    1.2800000000e+04    3.5255602277e-01    8.9467529297e-01
        45   -9.0782486781e+01    8.4051530640e+03   -2.0572487094e+02    1.1494238416e+02    1.5952861100e+02   -4.6741876677e+02    1.0216528483e+02    1.2800000000e+04    3.5273408002e-01    8.9513183594e-01
        46   -9.0632366251e+01    8.3109845704e+03   -2.0720407168e+02    1.1657170543e+02    1.5945353605e+02   -4.6882289256e+02    1.0216528483e+02    1.2800000000e+04    3.5235618678e-01    8.9457031250e-01
        47   -9.4846048803e+01    1.4345510546e+04   -2.1902046757e+02    1.2417441877e+02    1.5933085271e+02   -4.8051660511e+02    1.0216528483e+02    1.2800000000e+04    3.5233627757e-01    8.9395019531e-01
        48   -9.5560275398e+01    1.9171456569e+04   -2.1845889176e+02    1.2289861636e+02    1.5875112251e+02   -4.7937529910e+02    1.0216528483e+02    1.2800000000e+04    3.5252433177e-01    8.9369873047e-01
        49   -9.1551960567e+01    8.8187897203e+03   -2.1030078196e+02    1.1874882139e+02    1.5937600224e+02   -4.7184206902e+02    1.0216528483e+02    1.2800000000e+04    3.5273819845e-01    8.9452636719e-01
        50   -9.1627344207e+01    8.8826998460e+03   -2.1306800722e+02    1.2144066302e+02    1.6001831625e+02   -4.7525160831e+02    1.0216528483e+02    1.2800000000e+04    3.5283221210e-01    8.9458740234e-01
        51   -9.1055247556e+01    8.4448370268e+03   -2.0956137383e+02    1.1850612627e+02    1.5989184213e+02   -4.7161850078e+02    1.0216528483e+02    1.2800000000e+04    3.5271037016e-01    8.9468017578e-01
        52   -9.1016794999e+01    8.4348416336e+03   -2.0737196873e+02    1.1635517373e+02    1.5965486067e+02   -4.6919211423e+02    1.0216528483e+02    1.2800000000e+04    3.5279360314e-01    8.9470214844e-01
        53   -9.1641863230e+01    8.7141604074e+03   -2.1122647398e+02    1.1958461075e+02    1.5868554529e+02   -4.7207730410e+02    1.0216528483e+02    1.2800000000e+04    3.5298343559e-01    8.9448730469e-01
        54   -9.1733179819e+01    8.6220958188e+03   -2.1150719723e+02    1.1977401741e+02    1.5894220653e+02   -4.7261468859e+02    1.0216528483e+02    1.2800000000e+04    3.5272395086e-01    8.9462890625e-01
        55   -9.1464506508e+01    8.5885578308e+03   -2.1088071022e+02    1.1941620371e+02    1.5980869665e+02   -4.7285469170e+02    1.0216528483e+02    1.2800000000e+04    3.5258321377e-01    8.9363281250e-01
        56   -9.1859277642e+01    9.1185145243e+03   -2.1184942159e+02    1.1999014395e+02    1.5971558614e+02   -4.7373029256e+02    1.0216528483e+02    1.2800000000e+04    3.5209331738e-01    8.9326416016e-01
        57   -9.1616805099e+01    8.7207910049e+03   -2.0825626386e+02    1.1663945876e+02    1.5896180686e+02   -4.6938335555e+02    1.0216528483e+02    1.2800000000e+04    3.5279561202e-01    8.9380615234e-01
        58   -9.1848915714e+01    8.9660940392e+03   -2.1100692042e+02    1.1915800470e+02    1.5959038563e+02   -4.7276259088e+02    1.0216528483e+02    1.2800000000e+04    3.5244768221e-01    8.9358642578e-01
        59   -9.2777328060e+01    9.4433286966e+03   -2.1220156456e+02    1.1942423650e+02    1.5949246610e+02   -4.7385931549e+02    1.0216528483e+02    1.2800000000e+04    3.5260496244e-01    8.9399658203e-01
        60   -9.1790451278e+01    8.7139245138e+03   -2.0779350643e+02    1.1600305516e+02    1.5893056592e+02   -4.6888935718e+02    1.0216528483e+02    1.2800000000e+04    3.5258877830e-01    8.9466796875e-01
        61   -9.2210111811e+01    8.8133432128e+03   -2.1201121899e+02    1.1980110718e+02    1.5897846784e+02   -4.7315497165e+02    1.0216528483e+02    1.2800000000e+04    3.5250465852e-01    8.9482910156e-01
        62   -9.1971870120e+01    9.2502021986e+03   -2.1212493843e+02    1.2015306831e+02    1.5882521124e+02   -4.7311543450e+02    1.0216528483e+02    1.2800000000e+04    3.5212818687e-01    8.9472656250e-01
        63   -9.0658383990e+01    8.3091097322e+03   -2.0851459213e+02    1.1785620814e+02    1.5963495530e+02   -4.7031483226e+02    1.0216528483e+02    1.2800000000e+04    3.5242312217e-01    8.9372070312e-01
        64   -9.2869809169e+01    1.0018923467e+04   -2.0956598969e+02    1.1669618052e+02    1.5896008401e+02   -4.7069135853e+02    1.0216528483e+02    1.2800000000e+04    3.5311367756e-01    8.9454833984e-01
        65   -9.1151905598e+01    8.5939393435e+03   -2.1107809347e+02    1.1992618787e+02    1.5906785288e+02   -4.7231123118e+02    1.0216528483e+02    1.2800000000e+04    3.5239162469e-01    8.9369384766e-01
        66   -9.0995843808e+01    8.4932940170e+03   -2.1007645280e+02    1.1908060899e+02    1.5922031548e+02   -4.7146205310e+02    1.0216528483e+02    1.2800000000e+04    3.5268895037e-01    8.9460205078e-01
        67   -9.2975318713e+01    1.0556534086e+04   -2.1234148329e+02    1.1936616458e+02    1.5973958755e+02   -4.7424635566e+02    1.0216528483e+02    1.2800000000e+04    3.5228734004e-01    8.9522705078e-01
        68   -9.3667431404e+01    1.1556800017e+04   -2.1829590942e+02    1.2462847802e+02    1.5897377574e+02   -4.7943496999e+02    1.0216528483e+02    1.2800000000e+04    3.5249534699e-01    8.9357910156e-01
        69   -9.1825446531e+01    8.8310383186e+03   -2.1217868950e+02    1.2035324297e+02    1.5933696672e+02   -4.7368094105e+02    1.0216528483e+02    1.2800000000e+04    3.5269232025e-01    8.9541992187e-01
        70   -9.1534989662e+01    8.8154707171e+03   -2.1758119987e+02    1.2604621021e+02    1.6007764668e+02   -4.7982413138e+02    1.0216528483e+02    1.2800000000e+04    3.5250723822e-01    8.9307128906e-01
        71   -9.1048019390e+01    8.6386156429e+03   -2.0918099185e+02    1.1813297246e+02    1.5971904845e+02   -4.7106532513e+02    1.0216528483e+02    1.2800000000e+04    3.5254077462e-01    8.9601318359e-01
        72   -9.1417889631e+01    9.1857961111e+03   -2.0866982079e+02    1.1725193116e+02    1.5931026510e+02   -4.7014537072e+02    1.0216528483e+02    1.2800000000e+04    3.5255093180e-01    8.9446533203e-01
        73   -9.5519605741e+01    1.8249778258e+04   -2.1219180540e+02    1.1667219966e+02    1.5908449480e+02   -4.7344158503e+02    1.0216528483e+02    1.2800000000e+04    3.5286341588e-01    8.9532470703e-01
        74   -9.1190495967e+01    8.4955089418e+03   -2.1446910416e+02    1.2327860819e+02    1.5985635493e+02   -4.7649074391e+02    1.0216528483e+02    1.2800000000e+04    3.5252212428e-01    8.9364013672e-01
        75   -9.1680025167e+01    9.2626483947e+03   -2.1201386108e+02    1.2033383591e+02    1.5978183897e+02   -4.7396098487e+02    1.0216528483e+02    1.2800000000e+04    3.5231341030e-01    8.9383300781e-01
        76   -9.1802120919e+01    8.6913466694e+03   -2.1298890641e+02    1.2118678549e+02    1.5875193889e+02   -4.7390613013e+02    1.0216528483e+02    1.2800000000e+04    3.5276616895e-01    8.9370361328e-01
        77   -9.1738928451e+01    8.9634893406e+03   -2.1126239626e+02    1.1952346781e+02    1.5971934066e+02   -4.7314702175e+02    1.0216528483e+02    1.2800000000e+04    3.5271117524e-01    8.9414550781e-01
        78   -9.6143620938e+01    1.8681497652e+04   -2.1750390844e+02    1.2136028751e+02    1.5911082059e+02   -4.7878001386e+02    1.0216528483e+02    1.2800000000e+04    3.5253339504e-01    8.9430419922e-01
        79   -9.0915897818e+01    8.4061026251e+03   -2.1088854032e+02    1.1997264251e+02    1.5953741290e+02   -4.7259123805e+02    1.0216528483e+02    1.2800000000e+04    3.5254712993e-01    8.9417236328e-01
        80   -9.2374575467e+01    8.9287969646e+03   -2.1480049871e+02    1.2242592325e+02    1.5913261037e+02   -4.7609839391e+02    1.0216528483e+02    1.2800000000e+04    3.5252409149e-01    8.9320556641e-01
        81   -9.1843466005e+01    8.9810193585e+03   -2.0808271639e+02    1.1623925039e+02    1.5978813086e+02   -4.7003613208e+02    1.0216528483e+02    1.2800000000e+04    3.5212562139e-01    8.9416259766e-01
        82   -9.1131573925e+01    8.4745123432e+03   -2.0800578258e+02    1.1687420866e+02    1.5916230285e+02   -4.6933337026e+02    1.0216528483e+02    1.2800000000e+04    3.5268004819e-01    8.9528808594e-01
        83   -9.1457971710e+01    8.5721018309e+03   -2.0405800372e+02    1.1260003201e+02    1.5913317801e+02   -4.6535646656e+02    1.0216528483e+02    1.2800000000e+04    3.5250049747e-01    8.9594482422e-01
        84   -9.0706541448e+01    8.3680059843e+03   -2.0851657446e+02    1.1781003301e+02    1.5956296695e+02   -4.7024482624e+02    1.0216528483e+02    1.2800000000e+04    3.5253802672e-01    8.9450683594e-01
        85   -9.0812465916e+01    8.3564814624e+03   -2.1221136942e+02    1.2139890350e+02    1.5964048249e+02   -4.7401713674e+02    1.0216528483e+02    1.2800000000e+04    3.5253820400e-01    8.9468750000e-01
        86   -9.0929441512e+01    8.3996876781e+03   -2.1108388836e+02    1.2015444685e+02    1.5990149460e+02   -4.7315066779e+02    1.0216528483e+02    1.2800000000e+04    3.5200451300e-01    8.9425292969e-01
        87   -9.0589005463e+01    8.3123139616e+03   -2.1301038869e+02    1.2242138323e+02    1.5998534523e+02   -4.7516101875e+02    1.0216528483e+02    1.2800000000e+04    3.5215974495e-01    8.9407958984e-01
        88   -9.2307499804e+01    9.4699653182e+03   -2.1209603953e+02    1.1978853972e+02    1.5911662313e+02   -4.7337794749e+02    1.0216528483e+02    1.2800000000e+04    3.5217990514e-01    8.9468017578e-01
        89   -9.0469997594e+01    8.2678044274e+03   -2.0746162599e+02    1.1699162839e+02    1.5885080441e+02   -4.6847771523e+02    1.0216528483e+02    1.2800000000e+04    3.5247967187e-01    8.9536865234e-01
        90   -9.1157930447e+01    8.4123495042e+03   -2.0670985245e+02    1.1555192201e+02    1.5925187043e+02   -4.6812700771e+02    1.0216528483e+02    1.2800000000e+04    3.5278452144e-01    8.9503417969e-01
        91   -9.2018266510e+01    9.0005750656e+03   -2.1004023941e+02    1.1802197290e+02    1.5953403938e+02   -4.7173956361e+02    1.0216528483e+02    1.2800000000e+04    3.5270282029e-01    8.9431152344e-01
        92   -9.1590095901e+01    8.4790202643e+03   -2.1042367080e+02    1.1883357490e+02    1.5899029635e+02   -4.7157925197e+02    1.0216528483e+02    1.2800000000e+04    3.5232934893e-01    8.9438720703e-01
        93   -9.0779328995e+01    8.3358620610e+03   -2.1137965755e+02    1.2060032856e+02    1.5953540279e+02   -4.7308034517e+02    1.0216528483e+02    1.2800000000e+04    3.5250440195e-01    8.9471923828e-01
        94   -9.1766600703e+01    8.5467737798e+03   -2.0944697258e+02    1.1768037188e+02    1.5920689879e+02   -4.7081915620e+02    1.0216528483e+02    1.2800000000e+04    3.5254734239e-01    8.9362060547e-01
        95   -9.0430217494e+01    8.3125135340e+03   -2.1215808721e+02    1.2172786971e+02    1.5923452662e+02   -4.7355789866e+02    1.0216528483e+02    1.2800000000e+04    3.5255249283e-01    8.9411376953e-01
        96   -9.2847394830e+01    1.0059051442e+04   -2.1305071844e+02    1.2020332361e+02    1.5923903700e+02   -4.7445504027e+02    1.0216528483e+02    1.2800000000e+04    3.5235772172e-01    8.9381347656e-01
        97   -9.2028578696e+01    9.1196784714e+03   -2.1381767108e+02    1.2178909238e+02    1.5945966397e+02   -4.7544261988e+02    1.0216528483e+02    1.2800000000e+04    3.5214522925e-01    8.9412841797e-01
        98   -9.1149011116e+01    8.4208616740e+03   -2.1008406183e+02    1.1893505072e+02    1.5903301498e+02   -4.7128236164e+02    1.0216528483e+02    1.2800000000e+04    3.5249887114e-01    8.9465087891e-01
        99   -9.2563393876e+01    1.1520484052e+04   -2.0596093431e+02    1.1339754044e+02    1.5936540325e+02   -4.6749162239e+02    1.0216528483e+02    1.2800000000e+04    3.5245682815e-01    8.9517578125e-01
       100   -9.1573612751e+01    8.5400870703e+03   -2.0967945739e+02    1.1810584464e+02    1.5840091812e+02   -4.7024566034e+02    1.0216528483e+02    1.2800000000e+04    3.5233859438e-01    8.9393066406e-01
       101   -9.1158329813e+01    8.5365349032e+03   -2.0817058685e+02    1.1701225703e+02    1.5861644985e+02   -4.6895232153e+02    1.0216528483e+02    1.2800000000e+04    3.5265632574e-01    8.9549804688e-01
       102   -9.1624458412e+01    8.7616839519e+03   -2.1266449253e+02    1.2104003412e+02    1.5944682114e+02   -4.7427659850e+02    1.0216528483e+02    1.2800000000e+04    3.5239072936e-01    8.9495117187e-01
       103   -9.1042539111e+01    8.3698461403e+03   -2.0424893733e+02    1.1320639822e+02    1.5981167973e+02   -4.6622590189e+02    1.0216528483e+02    1.2800000000e+04    3.5215215425e-01    8.9463134766e-01
       104   -9.2461432570e+01    8.7822329942e+03   -2.1336531360e+02    1.2090388102e+02    1.5913703480e+02   -4.7466763322e+02    1.0216528483e+02    1.2800000000e+04    3.5238777203e-01    8.9389892578e-01
       105   -9.0410950432e+01    8.2605868066e+03   -2.0914309179e+02    1.1873214135e+02    1.5940523810e+02   -4.7071361471e+02    1.0216528483e+02    1.2800000000e+04    3.5238024534e-01    8.9374755859e-01
       106   -9.1555961656e+01    8.6266022681e+03   -2.0937992068e+02    1.1782395902e+02    1.5942521902e+02   -4.7097042452e+02    1.0216528483e+02    1.2800000000e+04    3.5210481199e-01    8.9421386719e-01
       107   -9.1853559915e+01    8.8917079526e+03   -2.0562778109e+02    1.1377422117e+02    1.5994723378e+02   -4.6774029969e+02    1.0216528483e+02    1.2800000000e+04    3.5218174542e-01    8.9459472656e-01
       108   -9.0682501849e+01    8.3679178887e+03   -2.1318797076e+02    1.2250546891e+02    1.5984220695e+02   -4.7519546254e+02    1.0216528483e+02    1.2800000000e+04    3.5247950209e-01    8.9386718750e-01
       109   -9.0462317312e+01    8.2858517804e+03   -2.0985527603e+02    1.1939295872e+02    1.5973967552e+02   -4.7176023637e+02    1.0216528483e+02    1.2800000000e+04    3.5246078606e-01    8.9343261719e-01
       110   -9.1321861602e+01    8.9145085384e+03   -2.1198165254e+02    1.2065979094e+02    1.5964917581e+02   -4.7379611318e+02    1.0216528483e+02    1.2800000000e+04    3.5246515846e-01    8.9403320313e-01
       111   -9.1662347411e+01    8.6484980686e+03   -2.1124092516e+02    1.1957857775e+02    1.5962429010e+02   -4.7303050008e+02    1.0216528483e+02    1.2800000000e+04    3.5269351412e-01    8.9452392578e-01
       112   -9.3056030507e+01    1.1664956259e+04   -2.1525208227e+02    1.2219605177e+02    1.5916687637e+02   -4.7658424347e+02    1.0216528483e+02    1.2800000000e+04    3.5260228123e-01    8.9398193359e-01
       113   -9.0921975724e+01    8.4020182989e+03   -2.0834855800e+02    1.1742658227e+02    1.5957078430e+02   -4.7008462712e+02    1.0216528483e+02    1.2800000000e+04    3.5227626330e-01    8.9339355469e-01
       114   -9.0834042710e+01    8.3475184506e+03   -2.0887018195e+02    1.1803613924e+02    1.5968781744e+02   -4.7072328422e+02    1.0216528483e+02    1.2800000000e+04    3.5240767312e-01    8.9446289062e-01
       115   -9.0899909464e+01    8.5209024957e+03   -2.1096175641e+02    1.2006184695e+02    1.6009334265e+02   -4.7322038389e+02    1.0216528483e+02    1.2800000000e+04    3.5228057192e-01    8.9379882812e-01
       116   -9.1123267958e+01    8.4365547035e+03   -2.1069763394e+02    1.1957436598e+02    1.5900058074e+02   -4.7186349951e+02    1.0216528483e+02    1.2800000000e+04    3.5265542895e-01    8.9446044922e-01
       117   -9.0897714032e+01    8.3464592575e+03   -2.0709923428e+02    1.1620152025e+02    1.5901277943e+02   -4.6827729854e+02    1.0216528483e+02    1.2800000000e+04    3.5259616028e-01    8.9450927734e-01
       118   -9.1543018943e+01    8.6115853533e+03   -2.0793255416e+02    1.1638953522e+02    1.5917239871e+02   -4.6927023770e+02    1.0216528483e+02    1.2800000000e+04    3.5231794663e-01    8.9498291016e-01
       119   -9.1024947030e+01    8.4465744565e+03   -2.0996851613e+02    1.1894356910e+02    1.5846360956e+02   -4.7059741052e+02    1.0216528483e+02    1.2800000000e+04    3.5209288943e-01    8.9532226562e-01
       120   -9.1156190548e+01    8.5750578069e+03   -2.0812807128e+02    1.1697188073e+02    1.5837222105e+02   -4.6866557716e+02    1.0216528483e+02    1.2800000000e+04    3.5247553292e-01    8.9512695312e-01
       121   -9.1333511483e+01    8.4718242626e+03   -2.0500960754e+02    1.1367609606e+02    1.5862205408e+02   -4.6579694645e+02    1.0216528483e+02    1.2800000000e+04    3.5261260231e-01    8.9454589844e-01
       122   -9.0319555579e+01    8.2788856749e+03   -2.0489801702e+02    1.1457846144e+02    1.5947180280e+02   -4.6653510465e+02    1.0216528483e+02    1.2800000000e+04    3.5224808157e-01    8.9505371094e-01
       123   -9.2509044631e+01    9.1823473968e+03   -2.1349491982e+02    1.2098587519e+02    1.5985915388e+02   -4.7551935853e+02    1.0216528483e+02    1.2800000000e+04    3.5274358505e-01    8.9424316406e-01
       124   -9.1103409736e+01    8.5360454370e+03   -2.1468854951e+02    1.2358513978e+02    1.5944080545e+02   -4.7629463979e+02    1.0216528483e+02    1.2800000000e+04    3.5213099858e-01    8.9436279297e-01
       125   -9.0805291910e+01    8.3293113236e+03   -2.0662509197e+02    1.1581980006e+02    1.5896016594e+02   -4.6775054273e+02    1.0216528483e+02    1.2800000000e+04    3.5275228088e-01    8.9551513672e-01
       126   -9.1722320767e+01    8.7578207183e+03   -2.1579842214e+02    1.2407610137e+02    1.5969046449e+02   -4.7765417145e+02    1.0216528483e+02    1.2800000000e+04    3.5296006173e-01    8.9345458984e-01
       127   -9.1881701427e+01    8.7831337955e+03   -2.1074441670e+02    1.1886271528e+02    1.5947322813e+02   -4.7238292966e+02    1.0216528483e+02    1.2800000000e+04    3.5259945851e-01    8.9410400391e-01
       128   -9.1695820668e+01    8.9239924341e+03   -2.1449318467e+02    1.2279736400e+02    1.6041229580e+02   -4.7707076530e+02    1.0216528483e+02    1.2800000000e+04    3.5236282175e-01    8.9380371094e-01
       129   -9.1035654853e+01    8.4525098585e+03   -2.1117531339e+02    1.2013965854e+02    1.6000001474e+02   -4.7334061296e+02    1.0216528483e+02    1.2800000000e+04    3.5255985123e-01    8.9381835937e-01
