#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            Coulomb             IonIon              BlockWeight         BlockCPU            AcceptRatio         
        34   -3.8876341257e+01    1.6099107056e+03   -7.7729159683e+01    3.8852818426e+01    3.1254420754e+01   -1.2243129942e+02    1.3447718988e+01    1.2800000000e+04    6.0511234644e-02    8.8505468750e-01
        35   -3.8720710599e+01    1.5501343881e+03   -8.1840209637e+01    4.3119499038e+01    3.1597885233e+01   -1.2688581386e+02    1.3447718988e+01    1.2800000000e+04    6.0593654941e-02    8.8350781250e-01
        36   -3.9034656358e+01    1.6149726185e+03   -8.1118813877e+01    4.2084157519e+01    3.1454645301e+01   -1.2602117817e+02    1.3447718988e+01    1.2800000000e+04    6.0500815083e-02    8.8296093750e-01
        37   -3.8697985905e+01    1.5881019121e+03   -8.1055130245e+01    4.2357144340e+01    3.1032961264e+01   -1.2553581050e+02    1.3447718988e+01    1.2800000000e+04    6.0505669131e-02    8.8428125000e-01
        38   -3.8472468860e+01    1.5220227271e+03   -8.1457763950e+01    4.2985295091e+01    3.0937301125e+01   -1.2584278406e+02    1.3447718988e+01    1.2800000000e+04    6.0494606733e-02    8.8322656250e-01
        39   -3.8408787005e+01    1.4971166352e+03   -7.9970575286e+01    4.1561788282e+01    3.1496279559e+01   -1.2491457383e+02    1.3447718988e+01    1.2800000000e+04    6.0561910249e-02    8.8472656250e-01
        40   -3.9202305948e+01    1.7555516714e+03   -8.0647169399e+01    4.1444863451e+01    3.1314758562e+01   -1.2540964695e+02    1.3447718988e+01    1.2800000000e+04    6.0523535845e-02    8.8406250000e-01
        41   -3.8930468206e+01    1.5480602257e+03   -8.0959979747e+01    4.2029511541e+01    3.1534769021e+01   -1.2594246776e+02    1.3447718988e+01    1.2800000000e+04    6.0517868901e-02    8.8301562500e-01
        42   -3.9312339361e+01    2.0633158953e+03   -8.1376374745e+01    4.2064035384e+01    3.1159792877e+01   -1.2598388661e+02    1.3447718988e+01    1.2800000000e+04    6.0566892358e-02    8.8438281250e-01
        43   -3.8807203754e+01    1.5270747611e+03   -7.9716767662e+01    4.0909563907e+01    3.1351334935e+01   -1.2451582158e+02    1.3447718988e+01    1.2800000000e+04    6.0467797090e-02    8.8402343750e-01
        44   -3.8656393974e+01    1.5248744884e+03   -8.0488618436e+01    4.1832224462e+01    3.1503839298e+01   -1.2544017672e+02    1.3447718988e+01    1.2800000000e+04    6.0472875732e-02    8.8321093750e-01
        45   -3.8771663354e+01    1.5769729879e+03   -7.9587320406e+01    4.0815657051e+01    3.0987883992e+01   -1.2402292339e+02    1.3447718988e+01    1.2800000000e+04    6.0502137681e-02    8.8310156250e-01
        46   -3.8599994105e+01    1.5671707249e+03   -8.1195031543e+01    4.2595037438e+01    3.1576384352e+01   -1.2621913488e+02    1.3447718988e+01    1.2800000000e+04    6.0456807813e-02    8.8166406250e-01
        47   -3.8590922531e+01    1.5148735189e+03   -7.9616883269e+01    4.1025960738e+01    3.1205968160e+01   -1.2427057042e+02    1.3447718988e+01    1.2800000000e+04    6.0429509111e-02    8.8321875000e-01
        48   -3.8872586494e+01    1.5594776743e+03   -8.2583167236e+01    4.3710580743e+01    3.1405043342e+01   -1.2743592957e+02    1.3447718988e+01    1.2800000000e+04    6.0412569917e-02    8.8046093750e-01
        49   -3.9610593365e+01    1.8110961485e+03   -8.3170328127e+01    4.3559734762e+01    3.1702702642e+01   -1.2832074976e+02    1.3447718988e+01    1.2800000000e+04    6.0468055298e-02    8.8184375000e-01
        50   -3.8645422204e+01    1.5669863948e+03   -8.1971487916e+01    4.3326065712e+01    3.1390990240e+01   -1.2681019714e+02    1.3447718988e+01    1.2800000000e+04    6.0502860195e-02    8.8235156250e-01
        51   -3.8851922577e+01    1.5400744487e+03   -8.2541055530e+01    4.3689132953e+01    3.1104923083e+01   -1.2709369760e+02    1.3447718988e+01    1.2800000000e+04    6.0411268462e-02    8.8135937500e-01
        52   -3.8734002437e+01    1.5279635057e+03   -8.0218571072e+01    4.1484568635e+01    3.1281381514e+01   -1.2494767157e+02    1.3447718988e+01    1.2800000000e+04    6.0441092666e-02    8.8220312500e-01
        53   -3.8787578952e+01    1.5289472327e+03   -8.0362935742e+01    4.1575356789e+01    3.1600471144e+01   -1.2541112587e+02    1.3447718988e+01    1.2800000000e+04    6.0420167339e-02    8.8208593750e-01
        54   -3.8904033989e+01    1.5687738882e+03   -7.9856992474e+01    4.0952958485e+01    3.1317992517e+01   -1.2462270398e+02    1.3447718988e+01    1.2800000000e+04    6.0520671108e-02    8.8348437500e-01
        55   -3.8667497885e+01    1.5188514037e+03   -7.9031412181e+01    4.0363914295e+01    3.1405281802e+01   -1.2388441297e+02    1.3447718988e+01    1.2800000000e+04    6.0538769375e-02    8.8417187500e-01
        56   -3.8430663073e+01    1.5113974792e+03   -8.3254546754e+01    4.4823883681e+01    3.1479002673e+01   -1.2818126841e+02    1.3447718988e+01    1.2800000000e+04    6.0417675630e-02    8.8180468750e-01
        57   -3.9384234915e+01    1.7478250926e+03   -8.1299717613e+01    4.1915482699e+01    3.1263043438e+01   -1.2601048004e+02    1.3447718988e+01    1.2800000000e+04    6.0512403584e-02    8.8304687500e-01
        58   -3.8786867094e+01    1.5294363916e+03   -8.0330829368e+01    4.1543962273e+01    3.1335117396e+01   -1.2511366575e+02    1.3447718988e+01    1.2800000000e+04    6.0493514043e-02    8.8310937500e-01
        59   -3.8956968006e+01    1.7361862939e+03   -7.9794485999e+01    4.0837517993e+01    3.1291834943e+01   -1.2453403993e+02    1.3447718988e+01    1.2800000000e+04    6.0497841108e-02    8.8402343750e-01
        60   -3.8684504999e+01    1.5461067888e+03   -8.0494422046e+01    4.1809917047e+01    3.1518698276e+01   -1.2546083931e+02    1.3447718988e+01    1.2800000000e+04    6.0480652886e-02    8.8359375000e-01
        61   -3.8993131357e+01    1.6056398466e+03   -8.0482010551e+01    4.1488879194e+01    3.1126924717e+01   -1.2505665426e+02    1.3447718988e+01    1.2800000000e+04    6.0493649429e-02    8.8371875000e-01
        62   -3.8537599279e+01    1.5059189152e+03   -7.8323472171e+01    3.9785872892e+01    3.1403165599e+01   -1.2317435676e+02    1.3447718988e+01    1.2800000000e+04    6.0494616484e-02    8.8332031250e-01
        63   -3.8751788538e+01    1.5253186042e+03   -7.8925685140e+01    4.0173896602e+01    3.1201165721e+01   -1.2357456985e+02    1.3447718988e+01    1.2800000000e+04    6.0471833696e-02    8.8371875000e-01
        64   -3.8886058885e+01    1.5910829821e+03   -7.9810567333e+01    4.0924508448e+01    3.1186085261e+01   -1.2444437158e+02    1.3447718988e+01    1.2800000000e+04    6.0617024727e-02    8.8546093750e-01
        65   -3.8666087134e+01    1.5161150889e+03   -7.7793300214e+01    3.9127213080e+01    3.0893519999e+01   -1.2213453920e+02    1.3447718988e+01    1.2800000000e+04    6.0701111382e-02    8.8506250000e-01
        66   -3.8886611350e+01    1.5813287882e+03   -8.1455574787e+01    4.2568963436e+01    3.1096281464e+01   -1.2599957524e+02    1.3447718988e+01    1.2800000000e+04    6.0402871118e-02    8.8400000000e-01
        67   -3.8574936526e+01    1.5151271886e+03   -7.9767746079e+01    4.1192809554e+01    3.1347788269e+01   -1.2456325334e+02    1.3447718988e+01    1.2800000000e+04    6.0461371929e-02    8.8373437500e-01
        68   -3.9518528005e+01    1.9564639552e+03   -8.0730614943e+01    4.1212086937e+01    3.1308712642e+01   -1.2548704657e+02    1.3447718988e+01    1.2800000000e+04    6.0419552925e-02    8.8384375000e-01
        69   -3.8390193972e+01    1.5893126445e+03   -8.2812288458e+01    4.4422094486e+01    3.1773367014e+01   -1.2803337446e+02    1.3447718988e+01    1.2800000000e+04    6.0337015273e-02    8.8112500000e-01
        70   -3.8390806921e+01    1.5003660593e+03   -8.0943788855e+01    4.2552981934e+01    3.1280369484e+01   -1.2567187733e+02    1.3447718988e+01    1.2800000000e+04    6.0428120688e-02    8.8285156250e-01
        71   -3.8442657103e+01    1.5052199754e+03   -8.0325507508e+01    4.1882850405e+01    3.1241701675e+01   -1.2501492817e+02    1.3447718988e+01    1.2800000000e+04    6.0373558306e-02    8.8304687500e-01
        72   -3.8595931738e+01    1.5863451177e+03   -8.0394352703e+01    4.1798420965e+01    3.1232143108e+01   -1.2507421480e+02    1.3447718988e+01    1.2800000000e+04    6.0355270527e-02    8.8385156250e-01
        73   -3.8812021681e+01    1.5359811857e+03   -8.0884784242e+01    4.2072762560e+01    3.0918097209e+01   -1.2525060044e+02    1.3447718988e+01    1.2800000000e+04    6.0371404937e-02    8.8399218750e-01
        74   -3.8906086974e+01    1.5833090936e+03   -8.1925015969e+01    4.3018928995e+01    3.1297969437e+01   -1.2667070439e+02    1.3447718988e+01    1.2800000000e+04    6.0383066831e-02    8.8232812500e-01
        75   -3.9109658643e+01    1.7319445135e+03   -8.2568712569e+01    4.3459053926e+01    3.1504187404e+01   -1.2752061896e+02    1.3447718988e+01    1.2800000000e+04    6.0372098306e-02    8.8194531250e-01
        76   -3.8468756453e+01    1.5051433202e+03   -7.9869673318e+01    4.1400916866e+01    3.1546746686e+01   -1.2486413899e+02    1.3447718988e+01    1.2800000000e+04    6.0403422861e-02    8.8159375000e-01
        77   -3.9002179221e+01    1.5715858052e+03   -8.0707746812e+01    4.1705567591e+01    3.1013238639e+01   -1.2516870444e+02    1.3447718988e+01    1.2800000000e+04    6.0336896250e-02    8.8314062500e-01
        78   -3.8706800297e+01    1.5418316801e+03   -8.0640469445e+01    4.1933669148e+01    3.1321330120e+01   -1.2540951855e+02    1.3447718988e+01    1.2800000000e+04    6.0425725654e-02    8.8500000000e-01
        79   -3.8686519293e+01    1.5301830769e+03   -8.0124651870e+01    4.1438132577e+01    3.1358510650e+01   -1.2493088151e+02    1.3447718988e+01    1.2800000000e+04    6.0384394346e-02    8.8320312500e-01
        80   -3.8361281837e+01    1.5157154827e+03   -8.0418135722e+01    4.2056853885e+01    3.1565414488e+01   -1.2543126920e+02    1.3447718988e+01    1.2800000000e+04    6.0375727930e-02    8.8205468750e-01
        81   -3.8643713898e+01    1.5522025637e+03   -8.2070941613e+01    4.3427227714e+01    3.1707367043e+01   -1.2722602764e+02    1.3447718988e+01    1.2800000000e+04    6.0380682886e-02    8.8166406250e-01
        82   -3.8874975164e+01    1.5776425132e+03   -8.1255147366e+01    4.2380172202e+01    3.1455591012e+01   -1.2615845737e+02    1.3447718988e+01    1.2800000000e+04    6.0357024663e-02    8.8249218750e-01
        83   -3.8627044583e+01    1.5161738087e+03   -7.9548282940e+01    4.0921238357e+01    3.1170144230e+01   -1.2416614616e+02    1.3447718988e+01    1.2800000000e+04    6.0379066099e-02    8.8290625000e-01
        84   -3.9133080237e+01    1.5797694538e+03   -8.0858505969e+01    4.1725425732e+01    3.0880102182e+01   -1.2518632714e+02    1.3447718988e+01    1.2800000000e+04    6.0422183369e-02    8.8329687500e-01
        85   -3.8908164591e+01    1.5702025424e+03   -8.0894829174e+01    4.1986664583e+01    3.1146113193e+01   -1.2548866136e+02    1.3447718988e+01    1.2800000000e+04    6.0381476304e-02    8.8367187500e-01
        86   -3.8747290024e+01    1.6525294806e+03   -8.2037930517e+01    4.3290640493e+01    3.1510829822e+01   -1.2699647933e+02    1.3447718988e+01    1.2800000000e+04    6.0402555654e-02    8.8359375000e-01
        87   -3.9908870259e+01    2.0289884391e+03   -8.3257767079e+01    4.3348896820e+01    3.1149582955e+01   -1.2785506902e+02    1.3447718988e+01    1.2800000000e+04    6.0376882910e-02    8.8419531250e-01
        88   -4.0144615610e+01    2.6594079965e+03   -8.1143059591e+01    4.0998443981e+01    3.1079139524e+01   -1.2566991810e+02    1.3447718988e+01    1.2800000000e+04    6.0405124106e-02    8.8415625000e-01
        89   -3.9429290500e+01    1.6656334565e+03   -8.2287058989e+01    4.2857768488e+01    3.1290601151e+01   -1.2702537913e+02    1.3447718988e+01    1.2800000000e+04    6.0392291807e-02    8.8463281250e-01
        90   -3.9199891615e+01    1.8223923435e+03   -8.0986962341e+01    4.1787070726e+01    3.1605232971e+01   -1.2603991430e+02    1.3447718988e+01    1.2800000000e+04    6.0394741289e-02    8.8321875000e-01
        91   -3.8790811130e+01    1.6659125717e+03   -8.1446688664e+01    4.2655877534e+01    3.1234124502e+01   -1.2612853215e+02    1.3447718988e+01    1.2800000000e+04    6.0412066289e-02    8.8429687500e-01
        92   -3.8610761534e+01    1.5580542210e+03   -7.7703827746e+01    3.9093066212e+01    3.1059443152e+01   -1.2221098989e+02    1.3447718988e+01    1.2800000000e+04    6.0447760854e-02    8.8638281250e-01
        93   -3.9659815959e+01    2.7950521184e+03   -8.3156724883e+01    4.3496908925e+01    3.1400445378e+01   -1.2800488925e+02    1.3447718988e+01    1.2800000000e+04    6.0387556450e-02    8.8116406250e-01
        94   -3.8760503769e+01    1.5255912620e+03   -7.9442596078e+01    4.0682092309e+01    3.1194629232e+01   -1.2408494430e+02    1.3447718988e+01    1.2800000000e+04    6.0349737710e-02    8.8376562500e-01
        95   -3.8803483390e+01    1.5277673746e+03   -8.0017153666e+01    4.1213670276e+01    3.1012537066e+01   -1.2447740972e+02    1.3447718988e+01    1.2800000000e+04    6.0374808667e-02    8.8377343750e-01
        96   -3.8854206278e+01    1.5622608981e+03   -7.9662726469e+01    4.0808520191e+01    3.1266403912e+01   -1.2437684937e+02    1.3447718988e+01    1.2800000000e+04    6.0344913149e-02    8.8292968750e-01
        97   -3.9102126843e+01    1.8119860653e+03   -7.9397801120e+01    4.0295674278e+01    3.1332634406e+01   -1.2417815451e+02    1.3447718988e+01    1.2800000000e+04    6.0445729346e-02    8.8465625000e-01
        98   -3.8636290302e+01    1.6172143187e+03   -8.0298067935e+01    4.1661777632e+01    3.1079017307e+01   -1.2482480423e+02    1.3447718988e+01    1.2800000000e+04    6.0415049429e-02    8.8471093750e-01
        99   -3.8681553340e+01    1.5255094937e+03   -7.8641763476e+01    3.9960210136e+01    3.1365796145e+01   -1.2345527861e+02    1.3447718988e+01    1.2800000000e+04    6.0364441123e-02    8.8434375000e-01
       100   -3.8506902842e+01    1.5412734464e+03   -8.0908091010e+01    4.2401188168e+01    3.1482571119e+01   -1.2583838112e+02    1.3447718988e+01    1.2800000000e+04    6.0314984150e-02    8.8182031250e-01
       101   -3.8670411408e+01    1.5231557085e+03   -7.9807570981e+01    4.1137159573e+01    3.1310747632e+01   -1.2456603760e+02    1.3447718988e+01    1.2800000000e+04    6.0468631519e-02    8.8478125000e-01
       102   -3.8574946218e+01    1.5164374802e+03   -8.0985026560e+01    4.2410080342e+01    3.1150844716e+01   -1.2558359026e+02    1.3447718988e+01    1.2800000000e+04    6.0383790864e-02    8.8449218750e-01
       103   -3.8709768824e+01    1.5235617929e+03   -7.9236429527e+01    4.0526660704e+01    3.1108374128e+01   -1.2379252264e+02    1.3447718988e+01    1.2800000000e+04    6.0429180464e-02    8.8457031250e-01
       104   -3.8428547825e+01    1.5080825110e+03   -8.0684394330e+01    4.2255846505e+01    3.0982918241e+01   -1.2511503156e+02    1.3447718988e+01    1.2800000000e+04    6.0351649043e-02    8.8350000000e-01
       105   -3.8743565221e+01    1.5499141089e+03   -8.1716584211e+01    4.2973018990e+01    3.1269976570e+01   -1.2643427977e+02    1.3447718988e+01    1.2800000000e+04    6.0374370464e-02    8.8341406250e-01
       106   -3.9236699840e+01    1.7208139868e+03   -8.3245831099e+01    4.4009131258e+01    3.1459907891e+01   -1.2815345798e+02    1.3447718988e+01    1.2800000000e+04    6.0379174629e-02    8.8131250000e-01
       107   -3.8725456529e+01    1.5557646355e+03   -8.0723102783e+01    4.1997646254e+01    3.1576721435e+01   -1.2574754321e+02    1.3447718988e+01    1.2800000000e+04    6.0321551621e-02    8.8187500000e-01
       108   -3.8815168135e+01    1.5796856119e+03   -8.0204858789e+01    4.1389690654e+01    3.1380206653e+01   -1.2503278443e+02    1.3447718988e+01    1.2800000000e+04    6.0357117368e-02    8.8162500000e-01
       109   -3.8696512405e+01    1.5662972897e+03   -8.0234288852e+01    4.1537776447e+01    3.1567317216e+01   -1.2524932506e+02    1.3447718988e+01    1.2800000000e+04    6.0371963823e-02    8.8217968750e-01
       110   -3.8605985170e+01    1.5195479962e+03   -7.9866116668e+01    4.1260131499e+01    3.1031832082e+01   -1.2434566774e+02    1.3447718988e+01    1.2800000000e+04    6.0369838848e-02    8.8426562500e-01
       111   -3.8584878355e+01    1.5110201505e+03   -8.0893757874e+01    4.2308879519e+01    3.1509547148e+01   -1.2585102401e+02    1.3447718988e+01    1.2800000000e+04    6.0362029531e-02    8.8299218750e-01
       112   -3.8549802970e+01    1.5118445986e+03   -7.8704699700e+01    4.0154896730e+01    3.0918390481e+01   -1.2307080917e+02    1.3447718988e+01    1.2800000000e+04    6.0336534312e-02    8.8497656250e-01
       113   -3.8648835208e+01    1.5174810965e+03   -7.8374814469e+01    3.9725979260e+01    3.1350526734e+01   -1.2317306019e+02    1.3447718988e+01    1.2800000000e+04    6.0430716260e-02    8.8482031250e-01
       114   -3.9631912956e+01    1.8093600598e+03   -8.1503048701e+01    4.1871135745e+01    3.1408430063e+01   -1.2635919775e+02    1.3447718988e+01    1.2800000000e+04    6.0396924922e-02    8.8348437500e-01
       115   -3.8916211188e+01    1.6119322188e+03   -7.9328593789e+01    4.0412382601e+01    3.1037018269e+01   -1.2381333105e+02    1.3447718988e+01    1.2800000000e+04    6.0474874033e-02    8.8376562500e-01
       116   -3.8954790637e+01    1.5909082756e+03   -8.0184138148e+01    4.1229347511e+01    3.1212592604e+01   -1.2484444974e+02    1.3447718988e+01    1.2800000000e+04    6.0428438931e-02    8.8473437500e-01
       117   -3.8708721294e+01    1.5311098670e+03   -8.0684586004e+01    4.1975864710e+01    3.1410679314e+01   -1.2554298431e+02    1.3447718988e+01    1.2800000000e+04    6.0335164629e-02    8.8324218750e-01
       118   -3.8620975883e+01    1.5164710715e+03   -7.8428157518e+01    3.9807181636e+01    3.1332992210e+01   -1.2320886872e+02    1.3447718988e+01    1.2800000000e+04    6.0415530732e-02    8.8548437500e-01
       119   -3.8919245055e+01    1.6613422088e+03   -8.1976058567e+01    4.3056813512e+01    3.1083148784e+01   -1.2650692634e+02    1.3447718988e+01    1.2800000000e+04    6.0346998022e-02    8.8332031250e-01
       120   -3.8700090081e+01    1.5182220861e+03   -7.8149163762e+01    3.9449073680e+01    3.1300315584e+01   -1.2289719833e+02    1.3447718988e+01    1.2800000000e+04    6.0488347832e-02    8.8491406250e-01
       121   -3.8374342484e+01    1.5051995989e+03   -7.9150389701e+01    4.0776047217e+01    3.1294977307e+01   -1.2389308600e+02    1.3447718988e+01    1.2800000000e+04    6.0401385728e-02    8.8582031250e-01
       122   -3.8842634188e+01    1.7789163719e+03   -8.0782876641e+01    4.1940242453e+01    3.1316269901e+01   -1.2554686553e+02    1.3447718988e+01    1.2800000000e+04    6.0377065952e-02    8.8412500000e-01
       123   -3.8857957310e+01    1.5726888043e+03   -7.9391456547e+01    4.0533499237e+01    3.1373996568e+01   -1.2421317210e+02    1.3447718988e+01    1.2800000000e+04    6.0430337251e-02    8.8359375000e-01
       124   -3.8540359169e+01    1.5073426907e+03   -7.8824587129e+01    4.0284227960e+01    3.1032810155e+01   -1.2330511627e+02    1.3447718988e+01    1.2800000000e+04    6.0469592578e-02    8.8396875000e-01
       125   -3.8669144208e+01    1.5155086485e+03   -7.8991246088e+01    4.0322101879e+01    3.1255417873e+01   -1.2369438295e+02    1.3447718988e+01    1.2800000000e+04    6.0394011904e-02    8.8242187500e-01
       126   -3.8967507388e+01    1.6150538780e+03   -8.2778508787e+01    4.3811001399e+01    3.1261548791e+01   -1.2748777657e+02    1.3447718988e+01    1.2800000000e+04    6.0429080361e-02    8.8143750000e-01
       127   -3.8759257173e+01    1.5513050805e+03   -8.0432660755e+01    4.1673403582e+01    3.1295731595e+01   -1.2517611134e+02    1.3447718988e+01    1.2800000000e+04    6.0505052407e-02    8.8467187500e-01
       128   -3.8743895618e+01    1.5251048172e+03   -8.0863671382e+01    4.2119775764e+01    3.1507100180e+01   -1.2581849055e+02    1.3447718988e+01    1.2800000000e+04    6.0505971558e-02    8.8178906250e-01
       129   -3.8534254955e+01    1.5223932725e+03   -8.3327875119e+01    4.4793620164e+01    3.1410319294e+01   -1.2818591340e+02    1.3447718988e+01    1.2800000000e+04    6.0405381069e-02    8.8333593750e-01
