#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -1.5380331283e+01    2.3677561888e+02   -2.5900051403e+01    1.0519720120e+01    7.5391593652e+00   -3.5622636327e+01    2.1834255584e+00    5.1200000000e+02    4.8997958740e-04    4.1367187500e-01
         1   -1.5388120772e+01    2.3708507145e+02   -2.6202975048e+01    1.0814854276e+01    7.5070920938e+00   -3.5877688942e+01    2.1676218003e+00    5.1200000000e+02    4.8822819336e-04    4.2031250000e-01
         2   -1.5385902900e+01    2.3701852722e+02   -2.6305116248e+01    1.0919213348e+01    7.6661023554e+00   -3.6422385174e+01    2.4511665698e+00    5.1200000000e+02    4.8924558350e-04    4.2500000000e-01
         3   -1.5365438477e+01    2.3632964676e+02   -2.5925224603e+01    1.0559786125e+01    7.5709062455e+00   -3.5912938024e+01    2.4168071763e+00    5.1200000000e+02    4.9068901367e-04    4.1289062500e-01
         4   -1.5386348524e+01    2.3698139712e+02   -2.5726594441e+01    1.0340245917e+01    7.5422811697e+00   -3.6127182592e+01    2.8583069813e+00    5.1200000000e+02    4.8955545166e-04    4.4296875000e-01
         5   -1.5335348043e+01    2.3541118955e+02   -2.6114282629e+01    1.0778934585e+01    7.5016866502e+00   -3.6000661477e+01    2.3846921981e+00    5.1200000000e+02    4.8986959473e-04    4.3476562500e-01
         6   -1.5322804393e+01    2.3503818958e+02   -2.6270710292e+01    1.0947905899e+01    7.5292750958e+00   -3.6199799824e+01    2.3998144360e+00    5.1200000000e+02    4.8693572266e-04    4.1914062500e-01
         7   -1.5329978512e+01    2.3524704187e+02   -2.6344856046e+01    1.1014877533e+01    7.5551911682e+00   -3.6296760808e+01    2.3967135938e+00    5.1200000000e+02    4.9017171143e-04    4.2578125000e-01
         8   -1.5350160783e+01    2.3587695515e+02   -2.6438188409e+01    1.1088027625e+01    7.5478408134e+00   -3.6041935580e+01    2.0559063574e+00    5.1200000000e+02    4.8484721924e-04    4.1992187500e-01
         9   -1.5373854886e+01    2.3659657729e+02   -2.6170532722e+01    1.0796677836e+01    7.5302252445e+00   -3.5874069942e+01    2.1733119750e+00    5.1200000000e+02    4.8633308838e-04    4.1796875000e-01
        10   -1.5377161573e+01    2.3670131242e+02   -2.6225521297e+01    1.0848359724e+01    7.5501893434e+00   -3.5930940974e+01    2.1552303332e+00    5.1200000000e+02    4.8644563232e-04    4.1992187500e-01
        11   -1.5365709624e+01    2.3632556956e+02   -2.5850765598e+01    1.0485055974e+01    7.5915567329e+00   -3.5761300929e+01    2.3189785986e+00    5.1200000000e+02    4.8721091553e-04    4.1718750000e-01
        12   -1.5382649903e+01    2.3690170363e+02   -2.5771528532e+01    1.0388878629e+01    7.5724874753e+00   -3.5678740780e+01    2.3347247731e+00    5.1200000000e+02    4.8682429687e-04    4.1875000000e-01
        13   -1.5416271910e+01    2.3802205525e+02   -2.6054045010e+01    1.0637773100e+01    7.6378472496e+00   -3.6112750158e+01    2.4208578977e+00    5.1200000000e+02    4.8789778809e-04    4.2226562500e-01
        14   -1.5409075710e+01    2.3767010661e+02   -2.5763875443e+01    1.0354799733e+01    7.6018232162e+00   -3.5549660342e+01    2.1839616830e+00    5.1200000000e+02    4.8461184814e-04    4.1640625000e-01
        15   -1.5385542102e+01    2.3701831429e+02   -2.5905416664e+01    1.0519874562e+01    7.6536542499e+00   -3.5920038845e+01    2.3609679311e+00    5.1200000000e+02    4.8960190186e-04    4.1914062500e-01
        16   -1.5362541524e+01    2.3624553692e+02   -2.6073723265e+01    1.0711181741e+01    7.6301387420e+00   -3.5966806241e+01    2.2629442343e+00    5.1200000000e+02    4.8988957031e-04    4.2851562500e-01
        17   -1.5382443174e+01    2.3688407917e+02   -2.5988856864e+01    1.0606413690e+01    7.5389909873e+00   -3.5821961469e+01    2.2941136180e+00    5.1200000000e+02    4.8677742188e-04    4.2148437500e-01
        18   -1.5368920016e+01    2.3645481843e+02   -2.5778692719e+01    1.0409772703e+01    7.5761898974e+00   -3.5909882561e+01    2.5549999441e+00    5.1200000000e+02    4.8399598633e-04    4.3789062500e-01
        19   -1.5363389877e+01    2.3624768751e+02   -2.5742069279e+01    1.0378679401e+01    7.5079339256e+00   -3.5637591964e+01    2.3875887596e+00    5.1200000000e+02    4.8701093750e-04    4.3398437500e-01
        20   -1.5375011005e+01    2.3661877559e+02   -2.6015310307e+01    1.0640299302e+01    7.5499313915e+00   -3.6234867155e+01    2.6696254563e+00    5.1200000000e+02    4.8378018799e-04    4.2460937500e-01
        21   -1.5366695381e+01    2.3643561751e+02   -2.6266154184e+01    1.0899458804e+01    7.5575162099e+00   -3.6320634162e+01    2.4969637676e+00    5.1200000000e+02    4.8732562012e-04    4.4648437500e-01
        22   -1.5364901975e+01    2.3633745025e+02   -2.6035892734e+01    1.0670990759e+01    7.5202514889e+00   -3.5968939968e+01    2.4127957450e+00    5.1200000000e+02    4.8171542480e-04    4.2421875000e-01
        23   -1.5355542997e+01    2.3604833508e+02   -2.6105060473e+01    1.0749517476e+01    7.5285321278e+00   -3.5987420613e+01    2.3538280121e+00    5.1200000000e+02    4.7916737305e-04    3.9726562500e-01
        24   -1.5368356940e+01    2.3647600240e+02   -2.5887365884e+01    1.0519008944e+01    7.4685509469e+00   -3.5766141246e+01    2.4102244157e+00    5.1200000000e+02    4.7592656250e-04    4.2343750000e-01
        25   -1.5344576895e+01    2.3568714661e+02   -2.6078673100e+01    1.0734096206e+01    7.4040090556e+00   -3.5575142314e+01    2.0924601580e+00    5.1200000000e+02    4.8522569580e-04    4.2382812500e-01
        26   -1.5352023033e+01    2.3593123599e+02   -2.5972122393e+01    1.0620099360e+01    7.4220456607e+00   -3.5519888075e+01    2.1257200213e+00    5.1200000000e+02    4.8100421631e-04    4.2578125000e-01
        27   -1.5358533242e+01    2.3611139623e+02   -2.6058681153e+01    1.0700147911e+01    7.4264854915e+00   -3.5712089023e+01    2.2269223784e+00    5.1200000000e+02    4.8584019775e-04    4.3632812500e-01
        28   -1.5373154346e+01    2.3657576491e+02   -2.6165046430e+01    1.0791892084e+01    7.4401476424e+00   -3.5396506185e+01    1.7913121126e+00    5.1200000000e+02    4.8118004150e-04    4.1210937500e-01
        29   -1.5402328674e+01    2.3751220089e+02   -2.6129100181e+01    1.0726771506e+01    7.4087200740e+00   -3.5572667821e+01    2.0348475668e+00    5.1200000000e+02    4.8557580078e-04    4.5156250000e-01
        30   -1.5382264153e+01    2.3688486455e+02   -2.5415730241e+01    1.0033466089e+01    7.4065844352e+00   -3.5195759994e+01    2.3734453171e+00    5.1200000000e+02    4.8384080078e-04    4.3398437500e-01
        31   -1.5394822344e+01    2.3729164064e+02   -2.5424764491e+01    1.0029942147e+01    7.3616535518e+00   -3.4908791928e+01    2.1223738852e+00    5.1200000000e+02    4.8128076172e-04    4.2382812500e-01
        32   -1.5396535461e+01    2.3729158398e+02   -2.5916033658e+01    1.0519498197e+01    7.3802116917e+00   -3.5496822195e+01    2.2005768450e+00    5.1200000000e+02    4.7994625977e-04    4.2343750000e-01
        33   -1.5371479013e+01    2.3655570057e+02   -2.5937637760e+01    1.0566158747e+01    7.4363782987e+00   -3.5580353701e+01    2.2063376423e+00    5.1200000000e+02    4.8245080322e-04    4.0703125000e-01
        34   -1.5390093381e+01    2.3710235364e+02   -2.5895447203e+01    1.0505353823e+01    7.3409964010e+00   -3.5295207376e+01    2.0587637714e+00    5.1200000000e+02    4.7910038818e-04    4.3398437500e-01
        35   -1.5374304665e+01    2.3660615725e+02   -2.5941534147e+01    1.0567229482e+01    7.4282349525e+00   -3.5343492116e+01    1.9737230172e+00    5.1200000000e+02    4.8297430420e-04    4.3867187500e-01
        36   -1.5374556314e+01    2.3663809230e+02   -2.5714102166e+01    1.0339545852e+01    7.5185593238e+00   -3.5313470674e+01    2.0808091842e+00    5.1200000000e+02    4.8078900391e-04    4.1523437500e-01
        37   -1.5346744811e+01    2.3574762214e+02   -2.5968771352e+01    1.0622026541e+01    7.4161012737e+00   -3.5458845610e+01    2.0739729846e+00    5.1200000000e+02    4.8285559082e-04    4.3242187500e-01
        38   -1.5345316601e+01    2.3568797403e+02   -2.6102842676e+01    1.0757526075e+01    7.4529876125e+00   -3.6022044554e+01    2.4662142654e+00    5.1200000000e+02    4.8333075439e-04    4.1953125000e-01
        39   -1.5373253557e+01    2.3657403764e+02   -2.6415161106e+01    1.1041907549e+01    7.6136218522e+00   -3.6457290251e+01    2.4285072933e+00    5.1200000000e+02    4.8606206055e-04    4.2460937500e-01
        40   -1.5379656008e+01    2.3681207846e+02   -2.6571124796e+01    1.1191468788e+01    7.5693582123e+00   -3.6582730536e+01    2.4422475277e+00    5.1200000000e+02    4.8278120850e-04    4.1406250000e-01
        41   -1.5369785599e+01    2.3652906852e+02   -2.6853838894e+01    1.1484053295e+01    7.5008056761e+00   -3.6388425697e+01    2.0337811265e+00    5.1200000000e+02    4.8684548340e-04    4.2539062500e-01
        42   -1.5351098962e+01    2.3587507749e+02   -2.6349341773e+01    1.0998242811e+01    7.4526151339e+00   -3.6150259015e+01    2.3483021088e+00    5.1200000000e+02    4.8485804199e-04    4.1718750000e-01
        43   -1.5331684941e+01    2.3533586318e+02   -2.6098410632e+01    1.0766725691e+01    7.5953778155e+00   -3.6221406473e+01    2.5276180250e+00    5.1200000000e+02    4.9173716309e-04    4.3632812500e-01
        44   -1.5350208590e+01    2.3584172456e+02   -2.6607883392e+01    1.1257674803e+01    7.5663242027e+00   -3.6399156019e+01    2.2249484244e+00    5.1200000000e+02    4.9303812500e-04    4.1992187500e-01
        45   -1.5363380498e+01    2.3630587416e+02   -2.6849669981e+01    1.1486289482e+01    7.5725989218e+00   -3.6610033292e+01    2.1877643891e+00    5.1200000000e+02    4.9340548584e-04    4.1367187500e-01
        46   -1.5393781197e+01    2.3723611776e+02   -2.6711999506e+01    1.1318218309e+01    7.5920809252e+00   -3.6701572078e+01    2.3974916467e+00    5.1200000000e+02    4.8782221436e-04    4.3125000000e-01
        47   -1.5370524937e+01    2.3651091178e+02   -2.6870537190e+01    1.1500012254e+01    7.5350080190e+00   -3.6628950093e+01    2.2234048832e+00    5.1200000000e+02    4.8660846436e-04    4.3437500000e-01
        48   -1.5368885337e+01    2.3647352097e+02   -2.6480122558e+01    1.1111237221e+01    7.5556277044e+00   -3.6468260033e+01    2.4325097704e+00    5.1200000000e+02    4.8507347168e-04    4.1367187500e-01
        49   -1.5348951637e+01    2.3583189529e+02   -2.6444456412e+01    1.1095504775e+01    7.5924627281e+00   -3.6423472089e+01    2.3865529493e+00    5.1200000000e+02    4.8354299072e-04    4.2968750000e-01
        50   -1.5336504593e+01    2.3547281444e+02   -2.6313501669e+01    1.0976997076e+01    7.5877358338e+00   -3.6422526249e+01    2.5212887459e+00    5.1200000000e+02    4.8582501709e-04    4.3789062500e-01
        51   -1.5340181080e+01    2.3555435952e+02   -2.6361800653e+01    1.1021619572e+01    7.4976402304e+00   -3.6105389248e+01    2.2459483650e+00    5.1200000000e+02    4.9452768555e-04    4.2539062500e-01
        52   -1.5365282177e+01    2.3633604115e+02   -2.6327113673e+01    1.0961831496e+01    7.4579595579e+00   -3.5888515234e+01    2.1034420029e+00    5.1200000000e+02    4.8483447510e-04    4.0937500000e-01
        53   -1.5376242535e+01    2.3668502734e+02   -2.6121058427e+01    1.0744815892e+01    7.4913172768e+00   -3.6010784109e+01    2.3984084047e+00    5.1200000000e+02    4.8565614746e-04    4.1289062500e-01
        54   -1.5372563285e+01    2.3666267671e+02   -2.6477166566e+01    1.1104603281e+01    7.4473080193e+00   -3.5914035134e+01    1.9895605493e+00    5.1200000000e+02    4.8301827148e-04    4.1445312500e-01
        55   -1.5362344521e+01    2.3627954329e+02   -2.5888813377e+01    1.0526468856e+01    7.4482324943e+00   -3.5688687401e+01    2.3516415293e+00    5.1200000000e+02    4.8754729248e-04    4.2421875000e-01
        56   -1.5347300693e+01    2.3581048884e+02   -2.6178117401e+01    1.0830816709e+01    7.5092588135e+00   -3.6151036935e+01    2.4636607205e+00    5.1200000000e+02    4.8625587891e-04    4.3164062500e-01
        57   -1.5324224852e+01    2.3511870469e+02   -2.5759972064e+01    1.0435747212e+01    7.5036919071e+00   -3.5547048542e+01    2.2833845711e+00    5.1200000000e+02    4.8722369873e-04    4.2226562500e-01
        58   -1.5329874703e+01    2.3528476124e+02   -2.6017913733e+01    1.0688039030e+01    7.4808930298e+00   -3.5722891468e+01    2.2240847047e+00    5.1200000000e+02    4.8733119141e-04    4.2382812500e-01
        59   -1.5322746059e+01    2.3503665271e+02   -2.6232182744e+01    1.0909436686e+01    7.5455551974e+00   -3.6031999812e+01    2.2542618704e+00    5.1200000000e+02    4.8646708740e-04    4.1015625000e-01
        60   -1.5360915664e+01    2.3617399459e+02   -2.6298862512e+01    1.0937946848e+01    7.5457608250e+00   -3.6231418742e+01    2.3867954045e+00    5.1200000000e+02    4.8460724854e-04    4.1679687500e-01
        61   -1.5335643060e+01    2.3545451575e+02   -2.6435816497e+01    1.1100173436e+01    7.4371929907e+00   -3.5926345384e+01    2.0533358965e+00    5.1200000000e+02    4.8486252197e-04    4.2421875000e-01
        62   -1.5343557939e+01    2.3566031848e+02   -2.6330600333e+01    1.0987042394e+01    7.4747974538e+00   -3.6029275650e+01    2.2238778639e+00    5.1200000000e+02    4.8290258301e-04    4.2226562500e-01
        63   -1.5334288184e+01    2.3540389762e+02   -2.6044848380e+01    1.0710560196e+01    7.4441335124e+00   -3.5936086004e+01    2.4471041115e+00    5.1200000000e+02    4.8199636230e-04    4.2617187500e-01
        64   -1.5357162950e+01    2.3613669283e+02   -2.6074267338e+01    1.0717104388e+01    7.5806850965e+00   -3.6230671314e+01    2.5757188797e+00    5.1200000000e+02    4.8283311523e-04    4.1992187500e-01
        65   -1.5365682758e+01    2.3637543902e+02   -2.6321827332e+01    1.0956144573e+01    7.5350109933e+00   -3.5969521450e+01    2.1126831255e+00    5.1200000000e+02    4.8483311523e-04    4.3554687500e-01
        66   -1.5367738976e+01    2.3641374144e+02   -2.6174274471e+01    1.0806535496e+01    7.5678228206e+00   -3.6106310431e+01    2.3642131394e+00    5.1200000000e+02    4.8775471436e-04    4.3125000000e-01
        67   -1.5407009554e+01    2.3761067024e+02   -2.6153567419e+01    1.0746557865e+01    7.4900395012e+00   -3.6056500018e+01    2.4128930982e+00    5.1200000000e+02    4.8839338135e-04    4.2226562500e-01
        68   -1.5359541812e+01    2.3618161739e+02   -2.6564346834e+01    1.1204805023e+01    7.5873094237e+00   -3.6618470140e+01    2.4668138818e+00    5.1200000000e+02    4.8915011963e-04    4.2773437500e-01
        69   -1.5394274069e+01    2.3723090852e+02   -2.6229729407e+01    1.0835455339e+01    7.5608459838e+00   -3.6398713564e+01    2.6081381727e+00    5.1200000000e+02    4.9163246094e-04    4.2617187500e-01
        70   -1.5373570193e+01    2.3661346325e+02   -2.6179928209e+01    1.0806358016e+01    7.5231569802e+00   -3.6482647451e+01    2.7795622620e+00    5.1200000000e+02    4.8854412354e-04    4.2929687500e-01
        71   -1.5360414928e+01    2.3616094340e+02   -2.6254142002e+01    1.0893727073e+01    7.4587154359e+00   -3.5677916690e+01    1.9650592528e+00    5.1200000000e+02    4.8816176270e-04    4.3359375000e-01
        72   -1.5360047465e+01    2.3620326867e+02   -2.6271825010e+01    1.0911777545e+01    7.4633970967e+00   -3.5720277400e+01    1.9850552931e+00    5.1200000000e+02    4.8575309082e-04    4.3710937500e-01
        73   -1.5389601152e+01    2.3713809094e+02   -2.6193296828e+01    1.0803695676e+01    7.4554181717e+00   -3.5551617812e+01    1.9029028120e+00    5.1200000000e+02    4.8575602051e-04    4.0468750000e-01
        74   -1.5396204880e+01    2.3728104687e+02   -2.6111242841e+01    1.0715037961e+01    7.4547176382e+00   -3.5980751306e+01    2.4147908269e+00    5.1200000000e+02    4.8604669678e-04    4.1679687500e-01
        75   -1.5374764712e+01    2.3664880163e+02   -2.5681740183e+01    1.0306975472e+01    7.5637836760e+00   -3.6005903212e+01    2.7603793522e+00    5.1200000000e+02    4.8920888184e-04    4.1445312500e-01
        76   -1.5331649664e+01    2.3530491692e+02   -2.6299935655e+01    1.0968285991e+01    7.6323420795e+00   -3.6532386139e+01    2.6001084044e+00    5.1200000000e+02    4.9148813477e-04    4.1367187500e-01
        77   -1.5318223081e+01    2.3493635574e+02   -2.6599785537e+01    1.1281562456e+01    7.6510349997e+00   -3.6640241030e+01    2.3894204929e+00    5.1200000000e+02    4.9480117920e-04    4.1171875000e-01
        78   -1.5334421775e+01    2.3545998964e+02   -2.6801036671e+01    1.1466614895e+01    7.6836479463e+00   -3.7084816107e+01    2.6001314900e+00    5.1200000000e+02    4.8735604004e-04    4.1289062500e-01
        79   -1.5343840262e+01    2.3572612661e+02   -2.6254161401e+01    1.0910321139e+01    7.6481426741e+00   -3.6499366010e+01    2.5970619349e+00    5.1200000000e+02    4.8976729004e-04    4.2031250000e-01
        80   -1.5343562471e+01    2.3571693122e+02   -2.6426947116e+01    1.1083384645e+01    7.7053345827e+00   -3.6677525795e+01    2.5452440962e+00    5.1200000000e+02    4.9153777100e-04    4.3046875000e-01
        81   -1.5361871798e+01    2.3625147940e+02   -2.6576289091e+01    1.1214417294e+01    7.6617081275e+00   -3.6694176501e+01    2.4561792826e+00    5.1200000000e+02    4.9306486084e-04    4.2539062500e-01
        82   -1.5348928645e+01    2.3584384296e+02   -2.6742805620e+01    1.1393876975e+01    7.6246894643e+00   -3.6468657408e+01    2.1011623234e+00    5.1200000000e+02    4.8751341797e-04    4.1406250000e-01
        83   -1.5360345555e+01    2.3623889593e+02   -2.6879428954e+01    1.1519083399e+01    7.6494924366e+00   -3.6821041202e+01    2.2921198113e+00    5.1200000000e+02    4.8688262207e-04    3.8789062500e-01
        84   -1.5335886360e+01    2.3542684791e+02   -2.6389093403e+01    1.1053207043e+01    7.5749704544e+00   -3.6203124317e+01    2.2390604594e+00    5.1200000000e+02    4.8875645996e-04    4.1835937500e-01
        85   -1.5301085884e+01    2.3469060888e+02   -2.5857530423e+01    1.0556444539e+01    7.6069842704e+00   -3.6161090465e+01    2.6965757723e+00    5.1200000000e+02    4.8615122803e-04    4.1835937500e-01
        86   -1.5322868712e+01    2.3502914866e+02   -2.6502394331e+01    1.1179525620e+01    7.6365626752e+00   -3.6315756811e+01    2.1767998045e+00    5.1200000000e+02    4.8681835937e-04    4.1953125000e-01
        87   -1.5318122912e+01    2.3488870313e+02   -2.6519696831e+01    1.1201573919e+01    7.5608670007e+00   -3.6457485691e+01    2.3769218586e+00    5.1200000000e+02    4.8836542480e-04    4.2695312500e-01
        88   -1.5347434302e+01    2.3581612937e+02   -2.6350077149e+01    1.1002642847e+01    7.5791498585e+00   -3.6461021624e+01    2.5317946172e+00    5.1200000000e+02    4.8586472412e-04    4.2304687500e-01
        89   -1.5357358242e+01    2.3611914363e+02   -2.6562945821e+01    1.1205587579e+01    7.6105811387e+00   -3.6399436738e+01    2.2259097785e+00    5.1200000000e+02    4.9021179443e-04    4.3046875000e-01
        90   -1.5341187743e+01    2.3561984423e+02   -2.6586315971e+01    1.1245128229e+01    7.6201497198e+00   -3.6767059638e+01    2.5605939465e+00    5.1200000000e+02    4.8586139404e-04    4.1640625000e-01
        91   -1.5354858552e+01    2.3607296104e+02   -2.6223406654e+01    1.0868548102e+01    7.6144313794e+00   -3.6250711483e+01    2.4128734494e+00    5.1200000000e+02    4.8698197510e-04    4.1640625000e-01
        92   -1.5396595974e+01    2.3734124852e+02   -2.6570776497e+01    1.1174180522e+01    7.5977565350e+00   -3.6436893175e+01    2.2683601434e+00    5.1200000000e+02    4.8985285156e-04    4.3125000000e-01
        93   -1.5364951258e+01    2.3638329616e+02   -2.6395519538e+01    1.1030568279e+01    7.5362152258e+00   -3.6053586147e+01    2.1218513835e+00    5.1200000000e+02    4.8975362061e-04    4.1679687500e-01
        94   -1.5375681712e+01    2.3663220519e+02   -2.6141342594e+01    1.0765660882e+01    7.4540944234e+00   -3.6159470763e+01    2.5640337456e+00    5.1200000000e+02    4.8389359619e-04    4.1445312500e-01
        95   -1.5374562499e+01    2.3662982806e+02   -2.6038070810e+01    1.0663508312e+01    7.4201257109e+00   -3.5832936510e+01    2.3747399891e+00    5.1200000000e+02    4.8682905762e-04    4.4140625000e-01
        96   -1.5394913404e+01    2.3729864526e+02   -2.6313020272e+01    1.0918106868e+01    7.4938283402e+00   -3.6016919726e+01    2.2100711133e+00    5.1200000000e+02    4.8907029053e-04    4.3710937500e-01
        97   -1.5401682420e+01    2.3747732288e+02   -2.6231389710e+01    1.0829707289e+01    7.5188608112e+00   -3.6085139422e+01    2.3348889005e+00    5.1200000000e+02    4.8839064697e-04    4.3593750000e-01
        98   -1.5392519475e+01    2.3727647523e+02   -2.6208793500e+01    1.0816274024e+01    7.5606283346e+00   -3.6388630212e+01    2.6192083775e+00    5.1200000000e+02    4.8942087647e-04    4.2773437500e-01
        99   -1.5374509863e+01    2.3662742431e+02   -2.6608377690e+01    1.1233867827e+01    7.6272891162e+00   -3.6524442825e+01    2.2887760189e+00    5.1200000000e+02    4.9393128662e-04    4.2929687500e-01
       100   -1.5374775427e+01    2.3662692909e+02   -2.6428360566e+01    1.1053585138e+01    7.5544615927e+00   -3.6735793352e+01    2.7529711941e+00    5.1200000000e+02    4.9103343262e-04    4.1679687500e-01
       101   -1.5406082034e+01    2.3761274194e+02   -2.6263127073e+01    1.0857045038e+01    7.5354063523e+00   -3.6499075634e+01    2.7005422094e+00    5.1200000000e+02    4.9356028809e-04    4.2031250000e-01
       102   -1.5404071379e+01    2.3755709459e+02   -2.6057296904e+01    1.0653225525e+01    7.5461046201e+00   -3.6198990577e+01    2.5955890535e+00    5.1200000000e+02    4.8999216064e-04    4.2695312500e-01
       103   -1.5384126921e+01    2.3691692693e+02   -2.6216704613e+01    1.0832577692e+01    7.4823736438e+00   -3.6247194279e+01    2.5481160227e+00    5.1200000000e+02    4.9950077637e-04    4.2890625000e-01
       104   -1.5375353220e+01    2.3663527553e+02   -2.5892828328e+01    1.0517475109e+01    7.4540052279e+00   -3.5907833906e+01    2.5610003500e+00    5.1200000000e+02    4.8654995605e-04    4.1406250000e-01
       105   -1.5391543114e+01    2.3715310405e+02   -2.5986378273e+01    1.0594835159e+01    7.4991877980e+00   -3.6167864434e+01    2.6822983631e+00    5.1200000000e+02    4.8724358154e-04    4.1718750000e-01
       106   -1.5400056936e+01    2.3745318217e+02   -2.6117417404e+01    1.0717360467e+01    7.4834734351e+00   -3.6322877668e+01    2.7219868295e+00    5.1200000000e+02    4.8834407959e-04    4.2148437500e-01
       107   -1.5375577823e+01    2.3668074791e+02   -2.5994076003e+01    1.0618498180e+01    7.5928996341e+00   -3.5973887989e+01    2.3869123519e+00    5.1200000000e+02    4.9265824951e-04    4.2031250000e-01
       108   -1.5336327076e+01    2.3541851368e+02   -2.5925398519e+01    1.0589071443e+01    7.5610478079e+00   -3.5593604112e+01    2.1071577849e+00    5.1200000000e+02    4.8990490479e-04    4.3476562500e-01
       109   -1.5325031537e+01    2.3511386304e+02   -2.5825363503e+01    1.0500331966e+01    7.5287598923e+00   -3.5552413107e+01    2.1982897124e+00    5.1200000000e+02    4.8911357666e-04    4.2421875000e-01
       110   -1.5340640157e+01    2.3561236912e+02   -2.6035618331e+01    1.0694978174e+01    7.5110943543e+00   -3.5697118923e+01    2.1504062381e+00    5.1200000000e+02    4.8515166748e-04    4.1992187500e-01
       111   -1.5361348405e+01    2.3622015382e+02   -2.5770434500e+01    1.0409086094e+01    7.4866481331e+00   -3.5333231550e+01    2.0761489176e+00    5.1200000000e+02    4.8681614258e-04    4.2773437500e-01
       112   -1.5384533359e+01    2.3694911770e+02   -2.6105345296e+01    1.0720811937e+01    7.4863051981e+00   -3.6088568923e+01    2.4969184290e+00    5.1200000000e+02    4.8481256348e-04    4.0507812500e-01
       113   -1.5392190695e+01    2.3714617238e+02   -2.6167906309e+01    1.0775715614e+01    7.4616481346e+00   -3.5892884029e+01    2.2633295848e+00    5.1200000000e+02    4.8909447022e-04    4.1406250000e-01
       114   -1.5398013018e+01    2.3742340436e+02   -2.5849464795e+01    1.0451451777e+01    7.4615640420e+00   -3.5856156949e+01    2.5451281119e+00    5.1200000000e+02    4.8554358643e-04    4.1796875000e-01
       115   -1.5388225922e+01    2.3705252438e+02   -2.5878232853e+01    1.0490006931e+01    7.4919809556e+00   -3.5745527167e+01    2.3753133582e+00    5.1200000000e+02    4.9032422119e-04    4.1796875000e-01
       116   -1.5414730970e+01    2.3783110308e+02   -2.5885042056e+01    1.0470311087e+01    7.4694699978e+00   -3.5916385876e+01    2.5618738219e+00    5.1200000000e+02    4.8595134766e-04    4.1640625000e-01
       117   -1.5392125242e+01    2.3716450938e+02   -2.6419433922e+01    1.1027308680e+01    7.5137479556e+00   -3.5957823985e+01    2.0246421074e+00    5.1200000000e+02    4.8836024170e-04    4.3437500000e-01
       118   -1.5385275599e+01    2.3694825837e+02   -2.6411510998e+01    1.1026235400e+01    7.5480205672e+00   -3.6221512557e+01    2.2619809909e+00    5.1200000000e+02    4.8787933838e-04    4.2890625000e-01
       119   -1.5397626189e+01    2.3730960632e+02   -2.6269454082e+01    1.0871827893e+01    7.4007630945e+00   -3.5842315838e+01    2.1720986611e+00    5.1200000000e+02    4.8968761719e-04    4.1953125000e-01
       120   -1.5407642252e+01    2.3772681292e+02   -2.5864411311e+01    1.0456769058e+01    7.4554545261e+00   -3.5627220531e+01    2.3073546943e+00    5.1200000000e+02    4.8569028320e-04    4.1445312500e-01
       121   -1.5405969063e+01    2.3759903271e+02   -2.6195251057e+01    1.0789281994e+01    7.5063846048e+00   -3.6030066716e+01    2.3284310542e+00    5.1200000000e+02    4.8933466309e-04    4.2304687500e-01
