#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -1.5892827748e+01    2.5286427750e+02   -2.7778674994e+01    1.1885847245e+01    1.0387582146e+01   -4.0299520432e+01    2.1332632924e+00    1.3232900000e+05    2.6232405842e-01    9.9877092970e-01
         1   -1.5896709846e+01    2.5299330858e+02   -2.7879072196e+01    1.1982362350e+01    1.0408069424e+01   -4.0432872439e+01    2.1457308185e+00    1.3195600000e+05    2.6648251035e-01    9.9873741479e-01
         2   -1.5902278920e+01    2.5316899708e+02   -2.7883346130e+01    1.1981067210e+01    1.0385463509e+01   -4.0431843183e+01    2.1630335437e+00    1.3220700000e+05    2.6392343438e-01    9.9876786574e-01
         3   -1.5894863457e+01    2.5295972483e+02   -2.7561157378e+01    1.1666293921e+01    1.0317585916e+01   -3.9953029952e+01    2.0742866591e+00    1.3117500000e+05    2.6483133984e-01    9.9876137829e-01
         4   -1.5898034556e+01    2.5302369237e+02   -2.7467179883e+01    1.1569145327e+01    1.0294466580e+01   -3.9782556393e+01    2.0209099303e+00    1.3016900000e+05    2.5739232945e-01    9.9881181575e-01
         5   -1.5886740717e+01    2.5264939051e+02   -2.7528761199e+01    1.1642020482e+01    1.0289613824e+01   -3.9865076758e+01    2.0467017357e+00    1.2985800000e+05    2.5659698383e-01    9.9870961568e-01
         6   -1.5889080028e+01    2.5273130936e+02   -2.7425493832e+01    1.1536413804e+01    1.0260886851e+01   -3.9716155852e+01    2.0297751693e+00    1.2980700000e+05    2.5827832984e-01    9.9876204284e-01
         7   -1.5894362129e+01    2.5289128225e+02   -2.7425817407e+01    1.1531455278e+01    1.0261599893e+01   -3.9750574846e+01    2.0631575457e+00    1.3005800000e+05    2.5663294738e-01    9.9884531328e-01
         8   -1.5899317983e+01    2.5306428649e+02   -2.7423769253e+01    1.1524451270e+01    1.0290441879e+01   -3.9808135774e+01    2.0939246413e+00    1.3041600000e+05    2.5885204027e-01    9.9873497596e-01
         9   -1.5894693982e+01    2.5292102961e+02   -2.7519526661e+01    1.1624832679e+01    1.0267111917e+01   -3.9947155916e+01    2.1605173393e+00    1.3045400000e+05    2.6228634523e-01    9.9875844921e-01
        10   -1.5885080945e+01    2.5260598846e+02   -2.7667439315e+01    1.1782358370e+01    1.0326349765e+01   -4.0164319390e+01    2.1705303099e+00    1.3041000000e+05    2.5788367910e-01    9.9879535225e-01
        11   -1.5896818017e+01    2.5298976658e+02   -2.7590018096e+01    1.1693200079e+01    1.0294647712e+01   -4.0044519740e+01    2.1598539321e+00    1.3024600000e+05    2.5864259953e-01    9.9874453818e-01
        12   -1.5901524280e+01    2.5315547119e+02   -2.7482113822e+01    1.1580589542e+01    1.0304016270e+01   -3.9880292019e+01    2.0941619267e+00    1.3017900000e+05    2.5624470641e-01    9.9880015192e-01
        13   -1.5894048324e+01    2.5290232809e+02   -2.7731953957e+01    1.1837905633e+01    1.0292790555e+01   -4.0013273987e+01    1.9885294758e+00    1.2998500000e+05    2.5664519020e-01    9.9882133978e-01
        14   -1.5890889718e+01    2.5279391585e+02   -2.7592415773e+01    1.1701526055e+01    1.0281160498e+01   -3.9945922410e+01    2.0723461390e+00    1.3086000000e+05    2.6175880516e-01    9.9868686855e-01
        15   -1.5886703200e+01    2.5267106243e+02   -2.7451253736e+01    1.1564550536e+01    1.0266416984e+01   -3.9826634155e+01    2.1089634354e+00    1.3134500000e+05    2.5662637277e-01    9.9880487269e-01
