#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            IonIon              LocalECP            NonLocalECP         BlockWeight         BlockCPU            AcceptRatio         
         0   -3.1790939764e+01    1.0117383711e+03   -5.5969261285e+01    2.4178321521e+01    3.5635685069e+01    1.5778018497e+01   -1.1113238772e+02    3.7494228652e+00    5.1200000000e+02    1.5522816138e-03    4.6207682292e-01
         1   -3.1798056943e+01    1.0119208349e+03   -5.5866540820e+01    2.4068483878e+01    3.5895104819e+01    1.5778018497e+01   -1.1182612609e+02    4.2864619551e+00    5.1200000000e+02    1.5532656226e-03    4.5947265625e-01
         2   -3.1885519296e+01    1.0174260564e+03   -5.6136051455e+01    2.4250532159e+01    3.5599981197e+01    1.5778018497e+01   -1.1157842878e+02    4.0643776260e+00    5.1200000000e+02    1.5393640088e-03    4.4026692708e-01
         3   -3.1890393697e+01    1.0177619959e+03   -5.5818385654e+01    2.3927991956e+01    3.5677780983e+01    1.5778018497e+01   -1.1129246679e+02    4.0182816606e+00    5.1200000000e+02    1.5401321118e-03    4.4254557292e-01
         4   -3.1892276226e+01    1.0178012089e+03   -5.6207657063e+01    2.4315380836e+01    3.5725807594e+01    1.5778018497e+01   -1.1094257043e+02    3.2310872743e+00    5.1200000000e+02    1.5449075659e-03    4.3912760417e-01
         5   -3.1850219449e+01    1.0151190351e+03   -5.5561912071e+01    2.3711692622e+01    3.5681846994e+01    1.5778018497e+01   -1.1064077178e+02    3.6189942225e+00    5.1200000000e+02    1.5390857349e-03    4.4694010417e-01
         6   -3.1827451224e+01    1.0136099304e+03   -5.5166301124e+01    2.3338849900e+01    3.5593779072e+01    1.5778018497e+01   -1.1059533666e+02    4.0572379652e+00    5.1200000000e+02    1.5356043896e-03    4.5410156250e-01
         7   -3.1859445353e+01    1.0156658072e+03   -5.5679295171e+01    2.3819849819e+01    3.5922207158e+01    1.5778018497e+01   -1.1192906868e+02    4.5495478503e+00    5.1200000000e+02    1.5407886182e-03    4.5703125000e-01
         8   -3.1875010315e+01    1.0167998717e+03   -5.5623560824e+01    2.3748550508e+01    3.5896200078e+01    1.5778018497e+01   -1.1149932062e+02    4.2015412187e+00    5.1200000000e+02    1.5485474878e-03    4.5149739583e-01
         9   -3.1909752150e+01    1.0189399440e+03   -5.5934696794e+01    2.4024944643e+01    3.5938436714e+01    1.5778018497e+01   -1.1168806680e+02    4.0369147952e+00    5.1200000000e+02    1.5510123706e-03    4.4775390625e-01
        10   -3.1935855361e+01    1.0206535467e+03   -5.5587729911e+01    2.3651874550e+01    3.5908986783e+01    1.5778018497e+01   -1.1162883866e+02    4.3541034645e+00    5.1200000000e+02    1.5489922168e-03    4.5849609375e-01
        11   -3.1935493453e+01    1.0206618195e+03   -5.5584299671e+01    2.3648806218e+01    3.6063055481e+01    1.5778018497e+01   -1.1184690977e+02    4.4215361250e+00    5.1200000000e+02    1.5439999780e-03    4.4921875000e-01
        12   -3.1926860069e+01    1.0201732586e+03   -5.6607502148e+01    2.4680642079e+01    3.6035237661e+01    1.5778018497e+01   -1.1295459065e+02    4.5338323433e+00    5.1200000000e+02    1.5452836963e-03    4.5312500000e-01
        13   -3.1926609953e+01    1.0202462236e+03   -5.6609834619e+01    2.4683224666e+01    3.6110642420e+01    1.5778018497e+01   -1.1320689229e+02    4.7083967503e+00    5.1200000000e+02    1.5508213794e-03    4.5817057292e-01
        14   -3.1912324689e+01    1.0190973033e+03   -5.6042896956e+01    2.4130572267e+01    3.5913455383e+01    1.5778018497e+01   -1.1196736946e+02    4.2329986194e+00    5.1200000000e+02    1.5428530908e-03    4.3994140625e-01
        15   -3.1885755578e+01    1.0174159667e+03   -5.6228397554e+01    2.4342641976e+01    3.5873377028e+01    1.5778018497e+01   -1.1244093561e+02    4.5611425311e+00    5.1200000000e+02    1.5441497803e-03    4.4824218750e-01
        16   -3.1848805176e+01    1.0149851480e+03   -5.6734490555e+01    2.4885685379e+01    3.5766983208e+01    1.5778018497e+01   -1.1253400174e+02    4.2545094771e+00    5.1200000000e+02    1.5442721167e-03    4.4759114583e-01
        17   -3.1847179083e+01    1.0149532626e+03   -5.6344730474e+01    2.4497551391e+01    3.5878161319e+01    1.5778018497e+01   -1.1227786688e+02    4.2769565900e+00    5.1200000000e+02    1.5468179468e-03    4.5068359375e-01
        18   -3.1839536250e+01    1.0143748167e+03   -5.6155642129e+01    2.4316105879e+01    3.5940260716e+01    1.5778018497e+01   -1.1252169130e+02    4.6477699557e+00    5.1200000000e+02    1.5521317871e-03    4.4482421875e-01
        19   -3.1879601806e+01    1.0169768825e+03   -5.6030817403e+01    2.4151215597e+01    3.5872969560e+01    1.5778018497e+01   -1.1230566890e+02    4.6238634357e+00    5.1200000000e+02    1.5542146851e-03    4.4335937500e-01
        20   -3.1805652161e+01    1.0132229412e+03   -5.5608459839e+01    2.3802807678e+01    3.5918483913e+01    1.5778018497e+01   -1.1196860325e+02    4.6636410061e+00    5.1200000000e+02    1.5470256860e-03    4.4238281250e-01
        21   -3.1886089033e+01    1.0174669324e+03   -5.5823324832e+01    2.3937235799e+01    3.5863393279e+01    1.5778018497e+01   -1.1153846116e+02    4.0737245533e+00    5.1200000000e+02    1.5487569531e-03    4.4986979167e-01
        22   -3.1823711970e+01    1.0137224639e+03   -5.5078409377e+01    2.3254697407e+01    3.5838719570e+01    1.5778018497e+01   -1.1136515270e+02    4.6700052580e+00    5.1200000000e+02    1.5484588159e-03    4.5670572917e-01
        23   -3.1873737418e+01    1.0168734731e+03   -5.5435959421e+01    2.3562222003e+01    3.5548592953e+01    1.5778018497e+01   -1.1118965965e+02    4.4270887819e+00    5.1200000000e+02    1.5429781372e-03    4.5768229167e-01
        24   -3.1874847513e+01    1.0167380968e+03   -5.5590441625e+01    2.3715594112e+01    3.5806642662e+01    1.5778018497e+01   -1.1147297554e+02    4.2978727545e+00    5.1200000000e+02    1.5622330713e-03    4.5393880208e-01
        25   -3.1865093430e+01    1.0161051039e+03   -5.5235977132e+01    2.3370883702e+01    3.5701519191e+01    1.5778018497e+01   -1.1093818267e+02    4.2226678546e+00    5.1200000000e+02    1.5519321338e-03    4.5198567708e-01
        26   -3.1902904937e+01    1.0185873286e+03   -5.6053584789e+01    2.4150679853e+01    3.5602081789e+01    1.5778018497e+01   -1.1128118493e+02    3.8474998505e+00    5.1200000000e+02    1.5507361890e-03    4.4140625000e-01
        27   -3.1871646830e+01    1.0164391350e+03   -5.5247041922e+01    2.3375395092e+01    3.5317215857e+01    1.5778018497e+01   -1.1067807802e+02    4.3358017441e+00    5.1200000000e+02    1.5494418262e-03    4.4889322917e-01
        28   -3.1902090539e+01    1.0184187280e+03   -5.5581469849e+01    2.3679379309e+01    3.5359941642e+01    1.5778018497e+01   -1.1056702004e+02    3.8475900557e+00    5.1200000000e+02    1.5472828589e-03    4.5263671875e-01
        29   -3.1925387140e+01    1.0198870360e+03   -5.5760119966e+01    2.3834732825e+01    3.5367180316e+01    1.5778018497e+01   -1.1070882321e+02    3.8035044351e+00    5.1200000000e+02    1.5372437695e-03    4.5019531250e-01
        30   -3.1907851983e+01    1.0187097230e+03   -5.5432931417e+01    2.3525079433e+01    3.5332704313e+01    1.5778018497e+01   -1.1078099830e+02    4.2373440721e+00    5.1200000000e+02    1.5323265942e-03    4.5507812500e-01
        31   -3.1903297058e+01    1.0184199808e+03   -5.5488069736e+01    2.3584772677e+01    3.5449835405e+01    1.5778018497e+01   -1.1043104508e+02    3.7151214409e+00    5.1200000000e+02    1.5341322363e-03    4.5817057292e-01
        32   -3.1867014691e+01    1.0163672249e+03   -5.5899804220e+01    2.4032789528e+01    3.5622836321e+01    1.5778018497e+01   -1.1122189274e+02    3.9212337039e+00    5.1200000000e+02    1.5523331567e-03    4.4807942708e-01
        33   -3.1863378142e+01    1.0158543004e+03   -5.5837741918e+01    2.3974363775e+01    3.5473271199e+01    1.5778018497e+01   -1.1127487902e+02    4.1858474065e+00    5.1200000000e+02    1.5423099536e-03    4.4287109375e-01
        34   -3.1860746460e+01    1.0156686112e+03   -5.5784891916e+01    2.3924145457e+01    3.5298459811e+01    1.5778018497e+01   -1.1094782924e+02    4.0864590180e+00    5.1200000000e+02    1.5331604102e-03    4.4205729167e-01
        35   -3.1882765254e+01    1.0171040950e+03   -5.5393292941e+01    2.3510527686e+01    3.5355803344e+01    1.5778018497e+01   -1.1065303941e+02    4.1259246325e+00    5.1200000000e+02    1.5376023608e-03    4.5410156250e-01
